"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_4.64_4.649" 8 0.685532722846469 0.207816155062674 8 0.53056672048637 0.13307784276674 8 0.401982069304814 0.0761001220772186 4.64 4.64 "simulation3" 1.33688684889526 0.561447018890714
"Conti_4.64_4.6410" 9 0.790045971829931 0.198301814691857 9 0.606166970068566 0.130617894306614 9 0.457166752406781 0.0622641554864558 4.64 4.64 "simulation3" 1.47190104314824 0.60396421114173
"Conti_4.64_4.6411" 10 0.901963479462547 0.24317082340168 10 0.686808927415777 0.161053550842904 10 0.518822807924128 0.116284273532244 4.64 4.64 "simulation3" 1.61156052598931 0.630851479217618
"Conti_4.64_4.6412" 11 1.02352707839047 0.236397001125411 11 0.774819580445138 0.166570043777464 11 0.588699100820136 0.109187371945727 4.64 4.64 "simulation3" 1.69582102937637 0.702249557468756
"Conti_4.64_4.6413" 12 1.13201998417533 0.203264064201343 12 0.860298320267755 0.15700080593304 12 0.654457889634655 0.103385243520002 4.64 4.64 "simulation3" 1.69856901683384 0.682628242914615
"Conti_4.64_4.6414" 13 1.23166099332137 0.201562566407174 13 0.945120353154134 0.166814124338295 13 0.71969173188374 0.109538324443811 4.64 4.64 "simulation3" 1.81577437702228 0.675600892319579
"Conti_4.64_4.6415" 14 1.32879662772292 0.194742899071379 14 1.02825737387002 0.15301121857307 14 0.78627968127261 0.111853352562223 4.64 4.64 "simulation3" 1.9401219179251 0.744025424974562
"Conti_4.64_4.6416" 15 1.4202263040391 0.182941715057807 15 1.10714940181341 0.150748281661772 15 0.848477391303895 0.0912384707773549 4.64 4.64 "simulation3" 2.02151778372614 0.709250253742427
"Conti_4.64_4.6417" 16 1.50948462010724 0.187550238487893 16 1.18173991831908 0.135215560886194 16 0.908217760555245 0.101936129396794 4.64 4.64 "simulation3" 2.06428029854062 0.778002944715355
"Conti_4.64_4.6418" 17 1.59417311771837 0.167028147801536 17 1.25178216034647 0.134724044799265 17 0.968434830308002 0.0971823008791104 4.64 4.64 "simulation3" 2.19358291500788 0.853239611078309
