"iter" "buildSrxn1Base.1." "degradSrxn1.1." "Vmax_buildSrxn1.1." "Km.1." "hill.1." "LnPrior" "LnData" "LnPosterior"
"1715" 491714 0.021096 0.0300742 133225 104226 1.02314 -17.3952 -1365.644 -1383.039
"1716" 491715 0.021387 0.0301496 133225 104223 1.02316 -17.4077 -1367.965 -1385.373
"1717" 491716 0.021387 0.0301663 133225 104223 1.02299 -17.41006 -1367.837 -1385.247
"1718" 491717 0.0210456 0.0301663 133225 104223 1.02312 -17.41615 -1365.859 -1383.275
"1719" 491718 0.0210456 0.0301663 133242 104223 1.02312 -17.46269 -1365.794 -1383.257
"1720" 491719 0.0210509 0.0302373 133242 104031 1.02312 -18.03134 -1365.534 -1383.565
"1721" 491720 0.0210509 0.0299096 133274 104334 1.02312 -17.20944 -1365.223 -1382.432
"1722" 491721 0.0211912 0.0299759 132969 104334 1.02265 -16.42006 -1367.861 -1384.281
"1723" 491722 0.0210394 0.0299759 132444 104334 1.0228 -15.27319 -1367.001 -1382.274
"1724" 491723 0.0210394 0.0299759 132585 104357 1.02265 -15.4946 -1366.331 -1381.826
"1725" 491724 0.0210811 0.02989 132373 104357 1.02265 -15.06447 -1366.731 -1381.795
"1726" 491725 0.0210811 0.0298325 132373 104357 1.02265 -15.05651 -1366.659 -1381.715
"1727" 491726 0.0210811 0.0299839 132373 104357 1.02265 -15.07756 -1367.176 -1382.253
"1728" 491727 0.0210811 0.0299839 132373 104357 1.02265 -15.07756 -1367.176 -1382.253
"1729" 491728 0.0210811 0.0298959 132373 104182 1.02265 -15.54784 -1366.603 -1382.151
"1730" 491729 0.0210811 0.0298959 132373 104182 1.0226 -15.54784 -1366.834 -1382.382
"1731" 491730 0.0210811 0.0301434 132373 104182 1.02255 -15.58254 -1367.179 -1382.761
"1732" 491731 0.0210811 0.0299127 132261 104182 1.02255 -15.34949 -1366.86 -1382.209
"1733" 491732 0.0210811 0.0301762 132261 104182 1.02231 -15.3865 -1367.445 -1382.832
"1734" 491733 0.0210811 0.0301762 132261 104182 1.02231 -15.3865 -1367.445 -1382.832
"1735" 491734 0.0213573 0.0300754 131694 104182 1.02231 -14.53834 -1370.291 -1384.829
"1736" 491735 0.0212055 0.0300754 131913 104182 1.02231 -14.82328 -1368.499 -1383.322
"1737" 491736 0.0212055 0.0298351 131690 104182 1.02231 -14.50199 -1368.336 -1382.838
"1738" 491737 0.0212337 0.0298351 131451 104182 1.02231 -14.24963 -1368.85 -1383.1
"1739" 491738 0.0212337 0.0299345 131451 104182 1.02231 -14.26342 -1369.468 -1383.731
"1740" 491739 0.0212337 0.029748 131451 104182 1.02256 -14.23761 -1369.109 -1383.346
"1741" 491740 0.0212337 0.029748 131700 104182 1.02253 -14.50131 -1368.213 -1382.715
"1742" 491741 0.0210606 0.0298567 131700 103858 1.02244 -15.49694 -1367.206 -1382.703
"1743" 491742 0.0210606 0.0298567 131700 103858 1.02244 -15.49694 -1367.206 -1382.703
"1744" 491743 0.0210606 0.0299935 131650 103352 1.02246 -17.19168 -1368.343 -1385.535
"1745" 491744 0.0210606 0.0299935 130494 103287 1.02246 -16.79084 -1368.754 -1385.545
"1746" 491745 0.0210094 0.0300896 130494 103287 1.02224 -16.80534 -1368.163 -1384.968
"1747" 491746 0.0210094 0.0300896 130494 103287 1.02238 -16.80534 -1369.082 -1385.887
"1748" 491747 0.0210094 0.0301397 130494 103452 1.02238 -16.20847 -1371.914 -1388.122
"1749" 491748 0.0210094 0.0299563 130494 103452 1.02238 -16.1827 -1368.849 -1385.032
"1750" 491749 0.0210094 0.0299563 130661 103684 1.0223 -15.38875 -1369.137 -1384.526
"1751" 491750 0.0214438 0.0296901 130661 103684 1.0223 -15.34424 -1370.24 -1385.584
"1752" 491751 0.0214438 0.0296452 130925 103684 1.02243 -15.41133 -1369.995 -1385.406
"1753" 491752 0.021272 0.0297375 130925 103684 1.0222 -15.42679 -1369.502 -1384.929
"1754" 491753 0.021272 0.0297375 130925 103728 1.02252 -15.27928 -1368.883 -1384.162
"1755" 491754 0.0212223 0.0294812 131038 103728 1.02252 -15.29787 -1369.22 -1384.518
"1756" 491755 0.0212223 0.0294812 130548 103728 1.02252 -15.162 -1368.886 -1384.048
"1757" 491756 0.0212223 0.0294812 130325 103728 1.02211 -15.17965 -1369.895 -1385.075
"1758" 491757 0.0212223 0.0294812 130325 103686 1.02211 -15.31998 -1370.022 -1385.342
"1759" 491758 0.0210858 0.0296272 130230 103686 1.02211 -15.36516 -1368.544 -1383.91
"1760" 491759 0.0210858 0.0296272 130366 103434 1.02239 -16.20973 -1367.746 -1383.956
"1761" 491760 0.0210858 0.0296052 130366 103434 1.02239 -16.20673 -1367.764 -1383.97
"1762" 491761 0.0210858 0.0296686 130366 103573 1.02239 -15.72423 -1368.318 -1384.042
"1763" 491762 0.0210799 0.0296846 130563 103573 1.02202 -15.71638 -1369.151 -1384.867
"1764" 491763 0.0210799 0.0297387 130051 103573 1.02216 -15.83093 -1369.322 -1385.153
"1765" 491764 0.0210799 0.0297387 130525 103573 1.02216 -15.72274 -1368.006 -1383.728
"1766" 491765 0.0210799 0.0297387 131036 103573 1.02249 -15.85795 -1367.185 -1383.042
"1767" 491766 0.0210799 0.0296384 131036 104272 1.02239 -13.67209 -1369.215 -1382.887
"1768" 491767 0.0210799 0.029724 131036 104272 1.02239 -13.6838 -1370.167 -1383.851
"1769" 491768 0.02111 0.0296006 131036 104272 1.02239 -13.66637 -1369.09 -1382.757
"1770" 491769 0.02111 0.0295291 131529 104272 1.02295 -14.03482 -1369.014 -1383.049
"1771" 491770 0.02111 0.0295033 132090 104272 1.02295 -14.75698 -1366.747 -1381.504
"1772" 491771 0.0212644 0.029429 131902 104272 1.02295 -14.46502 -1368.037 -1382.502
"1773" 491772 0.0212644 0.0293536 131902 104272 1.02295 -14.45491 -1368.314 -1382.769
"1774" 491773 0.0212274 0.0293536 131485 104272 1.0232 -13.96548 -1370.221 -1384.187
"1775" 491774 0.0212274 0.0291434 131717 104638 1.0231 -13.2463 -1369.414 -1382.66
"1776" 491775 0.0212274 0.0291434 131860 104638 1.02295 -13.42831 -1368.915 -1382.344
"1777" 491776 0.0212274 0.0294818 131860 104638 1.02274 -13.47336 -1368.953 -1382.426
"1778" 491777 0.0212274 0.0296327 132488 104638 1.02274 -14.53387 -1367.743 -1382.277
"1779" 491778 0.0214287 0.0296327 132488 104638 1.02276 -14.53051 -1369.066 -1383.596
"1780" 491779 0.0213634 0.0296693 132501 104638 1.023 -14.56369 -1369.104 -1383.668
"1781" 491780 0.0212242 0.0296643 132812 104638 1.02304 -15.22919 -1367.142 -1382.371
"1782" 491781 0.0214187 0.0296715 132812 104638 1.02308 -15.22692 -1368.473 -1383.7
"1783" 491782 0.0214187 0.0294434 132751 104638 1.02308 -15.05826 -1368.771 -1383.829
"1784" 491783 0.0214187 0.0297187 132751 104638 1.02288 -15.09565 -1368.587 -1383.682
"1785" 491784 0.0214187 0.0297187 132751 104638 1.02288 -15.09565 -1368.587 -1383.682
"1786" 491785 0.0214927 0.0297187 132751 104638 1.02288 -15.09451 -1369.076 -1384.17
"1787" 491786 0.0212042 0.0298705 132481 104484 1.02288 -14.93323 -1368.281 -1383.214
"1788" 491787 0.0212042 0.0296045 132072 104484 1.02265 -14.17663 -1367.901 -1382.077
"1789" 491788 0.021411 0.0296045 132072 104635 1.02265 -13.80059 -1369.623 -1383.424
"1790" 491789 0.021411 0.0295755 132165 104635 1.02269 -13.94609 -1369.383 -1383.329
"1791" 491790 0.0210581 0.0295755 132324 104635 1.02268 -14.22672 -1366.889 -1381.116
"1792" 491791 0.0210581 0.0296895 132324 104635 1.02268 -14.24226 -1366.939 -1381.181
"1793" 491792 0.0210581 0.0297672 132324 104635 1.02268 -14.25292 -1367.316 -1381.569
"1794" 491793 0.0210581 0.0294566 132324 104635 1.0226 -14.21065 -1368.075 -1382.286
"1795" 491794 0.0210581 0.0296737 132329 104635 1.02254 -14.24954 -1367.034 -1381.283
"1796" 491795 0.0210581 0.0300099 133017 104635 1.02254 -15.7801 -1366.688 -1382.468
"1797" 491796 0.021155 0.0300099 133017 104856 1.02254 -15.27337 -1367.559 -1382.833
"1798" 491797 0.021155 0.0300099 132862 104856 1.02253 -14.89779 -1368.026 -1382.924
"1799" 491798 0.0210204 0.0296742 132862 104856 1.02248 -14.8539 -1367.55 -1382.404
"1800" 491799 0.0210204 0.0297899 132232 104856 1.02225 -13.58947 -1367.479 -1381.069
"1801" 491800 0.0210204 0.0295582 132232 104856 1.02262 -13.55779 -1367.256 -1380.814
"1802" 491801 0.0210204 0.0296718 132094 104856 1.02262 -13.34645 -1368.804 -1382.15
"1803" 491802 0.0210204 0.0296718 132094 104856 1.02262 -13.34645 -1368.804 -1382.15
"1804" 491803 0.0210204 0.0295148 132094 104856 1.02257 -13.32512 -1367.458 -1380.783
"1805" 491804 0.0210204 0.0295148 132492 104856 1.02292 -14.03306 -1366.965 -1380.998
"1806" 491805 0.0212764 0.0295148 132605 104856 1.02253 -14.25702 -1369.597 -1383.854
"1807" 491806 0.0212764 0.0295148 132605 104856 1.02253 -14.25702 -1369.597 -1383.854
"1808" 491807 0.0212764 0.0295148 132605 105426 1.02253 -13.17932 -1369.794 -1382.974
"1809" 491808 0.0212764 0.0295345 133139 105426 1.02261 -14.44119 -1368.66 -1383.101
"1810" 491809 0.0212764 0.0296861 133139 105426 1.02261 -14.46183 -1368.818 -1383.28
"1811" 491810 0.0211349 0.0296861 133139 105453 1.02253 -14.42023 -1367.86 -1382.281
"1812" 491811 0.0211349 0.0296861 133098 105688 1.02253 -13.97142 -1369.429 -1383.401
"1813" 491812 0.0211349 0.0294276 133098 105688 1.0228 -13.93637 -1368.846 -1382.782
"1814" 491813 0.0210862 0.0294276 133098 105688 1.0228 -13.93729 -1368.541 -1382.478
"1815" 491814 0.0210862 0.0294276 133487 105754 1.0228 -14.92948 -1367.394 -1382.324
"1816" 491815 0.0213671 0.0294276 133487 105754 1.0228 -14.92449 -1369.251 -1384.175
"1817" 491816 0.0213671 0.0291899 132767 105264 1.02319 -13.75868 -1369.784 -1383.543
"1818" 491817 0.0215375 0.0290995 132767 105264 1.02319 -13.74416 -1370.81 -1384.554
"1819" 491818 0.0215393 0.0293328 133330 105423 1.02319 -14.9317 -1370.013 -1384.944
"1820" 491819 0.0217141 0.0293328 133330 105423 1.02319 -14.9293 -1371.158 -1386.087
"1821" 491820 0.0217141 0.0295187 133330 105171 1.02319 -15.39262 -1370.618 -1386.011
"1822" 491821 0.0213993 0.0294169 133330 105171 1.02319 -15.38346 -1368.428 -1383.812
"1823" 491822 0.0213993 0.0294169 133330 105171 1.02319 -15.38346 -1368.428 -1383.812
"1824" 491823 0.0213993 0.0295803 133330 104541 1.02319 -16.77636 -1368.747 -1385.524
"1825" 491824 0.0213993 0.0295803 133330 104541 1.02348 -16.77636 -1367.163 -1383.939
"1826" 491825 0.0212656 0.0295535 133330 104541 1.02348 -16.77496 -1366.325 -1383.1
"1827" 491826 0.0212656 0.0293571 133330 104541 1.0244 -16.74853 -1369.758 -1386.507
"1828" 491827 0.0212656 0.0293571 133330 103595 1.02427 -19.55207 -1366.105 -1385.658
"1829" 491828 0.0212656 0.0292593 133082 104182 1.02427 -17.02782 -1366.044 -1383.072
"1830" 491829 0.021467 0.0292593 133082 103932 1.02427 -17.76922 -1366.634 -1384.403
"1831" 491830 0.0211464 0.0296058 133759 103932 1.02427 -19.78759 -1363.429 -1383.217
"1832" 491831 0.0211464 0.0296058 133754 103932 1.02427 -19.77055 -1363.432 -1383.202
"1833" 491832 0.0211464 0.0296058 133783 104151 1.02441 -19.20736 -1364.506 -1383.714
"1834" 491833 0.0211464 0.0296058 134559 104151 1.02446 -22.04471 -1363.184 -1385.229
"1835" 491834 0.021112 0.0298182 134278 104151 1.02429 -20.9775 -1363.169 -1384.147
"1836" 491835 0.021112 0.0296793 134278 104151 1.02463 -20.95841 -1363.457 -1384.415
"1837" 491836 0.021112 0.0295117 134278 104151 1.02463 -20.93562 -1362.668 -1383.604
"1838" 491837 0.0210713 0.0295117 134364 104151 1.02472 -21.26372 -1362.282 -1383.545
"1839" 491838 0.0210713 0.0297475 134717 104151 1.02451 -22.71818 -1362.114 -1384.832
"1840" 491839 0.0210713 0.0297475 134229 103529 1.02482 -22.77258 -1361.438 -1384.211
"1841" 491840 0.0210713 0.0297475 133579 103529 1.02482 -20.57002 -1364.61 -1385.18
"1842" 491841 0.0210713 0.0297475 133579 103696 1.02465 -19.99889 -1364.86 -1384.859
"1843" 491842 0.0211355 0.029604 134021 104128 1.02465 -20.08367 -1364.375 -1384.459
"1844" 491843 0.0210897 0.029604 133546 103905 1.02465 -19.20385 -1365.488 -1384.692
"1845" 491844 0.0210824 0.029604 134244 103905 1.02465 -21.56012 -1362.103 -1383.663
"1846" 491845 0.0210977 0.0295831 134244 103905 1.02472 -21.55698 -1362.155 -1383.712
"1847" 491846 0.0212221 0.0296635 134244 103905 1.02472 -21.56564 -1363.152 -1384.717
"1848" 491847 0.0212221 0.0294802 134153 103873 1.02472 -21.30673 -1363.139 -1384.445
"1849" 491848 0.0212221 0.0294802 134153 103873 1.02472 -21.30673 -1363.139 -1384.445
"1850" 491849 0.0214594 0.0294868 133705 103873 1.02454 -19.77646 -1365.27 -1385.046
"1851" 491850 0.0211154 0.0292884 133705 103873 1.02454 -19.75579 -1363.695 -1383.451
"1852" 491851 0.0211154 0.0292884 133705 103873 1.02454 -19.75579 -1363.695 -1383.451
"1853" 491852 0.0210539 0.0292884 133680 103873 1.02477 -19.677 -1362.645 -1382.322
"1854" 491853 0.0210539 0.0292781 133680 103873 1.02477 -19.67563 -1362.646 -1382.321
"1855" 491854 0.0211069 0.0292781 133795 103944 1.02477 -19.82129 -1362.961 -1382.783
"1856" 491855 0.0211069 0.0293484 133654 103944 1.02477 -19.37878 -1363.542 -1382.921
"1857" 491856 0.0210045 0.0293143 133654 103944 1.02458 -19.37622 -1362.553 -1381.929
"1858" 491857 0.0210045 0.0293623 133654 103944 1.02458 -19.38262 -1362.506 -1381.889
"1859" 491858 0.0210045 0.0293623 133533 103944 1.02458 -19.01207 -1362.802 -1381.815
"1860" 491859 0.0210045 0.0293573 133533 103944 1.02426 -19.01141 -1363.392 -1382.403
"1861" 491860 0.0210045 0.0295975 133533 103944 1.02426 -19.04377 -1362.909 -1381.953
"1862" 491861 0.0210045 0.0295975 133533 104107 1.02426 -18.55302 -1363.801 -1382.354
"1863" 491862 0.0210045 0.0295135 133533 103657 1.02426 -19.9587 -1363.142 -1383.1
"1864" 491863 0.0210045 0.0295135 133162 103657 1.02426 -18.90811 -1362.766 -1381.674
"1865" 491864 0.0210045 0.0295344 132811 103657 1.02371 -18.04226 -1364.645 -1382.687
"1866" 491865 0.0210415 0.0295344 132292 103657 1.02371 -16.98629 -1364.501 -1381.488
"1867" 491866 0.0210415 0.0295997 131949 103076 1.02371 -18.57398 -1364.2 -1382.774
"1868" 491867 0.0210415 0.0295997 131949 103076 1.02377 -18.57398 -1363.997 -1382.571
"1869" 491868 0.0210415 0.0295997 131949 103076 1.02377 -18.57398 -1363.997 -1382.571
"1870" 491869 0.0210415 0.0296239 131988 103076 1.02377 -18.63322 -1363.945 -1382.578
"1871" 491870 0.0210415 0.0296239 131988 103076 1.02377 -18.63322 -1363.945 -1382.578
"1872" 491871 0.0210065 0.0296374 131751 103076 1.02377 -18.31541 -1364.055 -1382.371
"1873" 491872 0.0210065 0.0296795 131362 103076 1.02376 -17.91647 -1366.602 -1384.519
"1874" 491873 0.0210065 0.0296795 131362 103105 1.02364 -17.80201 -1365.837 -1383.639
"1875" 491874 0.0210065 0.029534 131362 103105 1.02346 -17.78221 -1364.684 -1382.467
"1876" 491875 0.0210065 0.029534 131362 103105 1.02346 -17.78221 -1364.684 -1382.467
"1877" 491876 0.0210065 0.0294689 131362 103279 1.02346 -17.10832 -1364.982 -1382.091
"1878" 491877 0.0210065 0.0294689 131362 103005 1.0239 -18.17394 -1364.788 -1382.962
"1879" 491878 0.0210065 0.0295137 131411 103005 1.0239 -18.22286 -1364.846 -1383.069
"1880" 491879 0.0210065 0.0294236 131411 103005 1.02374 -18.21072 -1364.301 -1382.512
"1881" 491880 0.0210065 0.0292709 131411 103005 1.02418 -18.19034 -1364.659 -1382.849
"1882" 491881 0.0210065 0.0292709 131411 103005 1.02418 -18.19034 -1364.659 -1382.849
"1883" 491882 0.0210065 0.0292709 131411 103005 1.02418 -18.19034 -1364.659 -1382.849
"1884" 491883 0.0210065 0.0290657 131411 103261 1.02392 -17.16431 -1365.281 -1382.445
"1885" 491884 0.0211331 0.0290657 131501 103434 1.02392 -16.61 -1366.202 -1382.812
"1886" 491885 0.0211331 0.0292722 131501 103434 1.02392 -16.6372 -1366.591 -1383.228
"1887" 491886 0.0211143 0.0291233 131501 103434 1.02392 -16.61789 -1365.987 -1382.604
"1888" 491887 0.0211207 0.0289781 131356 103434 1.02392 -16.46633 -1366.558 -1383.024
"1889" 491888 0.0211207 0.0289781 131038 103434 1.02392 -16.24971 -1367.423 -1383.673
"1890" 491889 0.0211207 0.0288125 131038 103434 1.02382 -16.22835 -1367.767 -1383.995
"1891" 491890 0.0211207 0.0288125 131038 103530 1.02382 -15.88749 -1367.779 -1383.666
"1892" 491891 0.021157 0.0288125 131038 103678 1.02382 -15.37883 -1368.392 -1383.771
"1893" 491892 0.021157 0.0288761 130784 103678 1.02382 -15.28676 -1369.939 -1385.226
"1894" 491893 0.021157 0.0288761 131682 104081 1.02343 -14.65812 -1369.192 -1383.85
"1895" 491894 0.021157 0.0288761 131340 103934 1.02364 -14.76489 -1368.204 -1382.969
"1896" 491895 0.021157 0.0288761 131340 103934 1.02384 -14.76489 -1368.649 -1383.414
"1897" 491896 0.021157 0.0288761 131340 103934 1.02384 -14.76489 -1368.649 -1383.414
"1898" 491897 0.021157 0.0286909 131340 103934 1.02377 -14.74122 -1368.948 -1383.69
"1899" 491898 0.021157 0.0288812 131340 103934 1.02377 -14.76555 -1368.405 -1383.171
"1900" 491899 0.021157 0.0289433 131803 103934 1.02377 -15.2627 -1367.336 -1382.598
"1901" 491900 0.0212103 0.0292931 131904 103896 1.02328 -15.55853 -1367.521 -1383.08
"1902" 491901 0.0212266 0.0294589 131904 103646 1.02328 -16.39603 -1367.085 -1383.481
"1903" 491902 0.0211877 0.0294589 131904 103646 1.02328 -16.39673 -1366.813 -1383.21
"1904" 491903 0.0210356 0.0294589 131619 103646 1.02364 -16.0448 -1366.776 -1382.82
"1905" 491904 0.0210356 0.0294589 131619 103727 1.02371 -15.77447 -1368.25 -1384.025
"1906" 491905 0.0211261 0.0294589 131619 103707 1.02337 -15.84046 -1366.392 -1382.233
"1907" 491906 0.0211261 0.0294589 131619 103707 1.02328 -15.84046 -1366.29 -1382.13
"1908" 491907 0.0210073 0.0294589 131619 103534 1.02327 -16.43326 -1365.404 -1381.837
"1909" 491908 0.0212717 0.0294589 131619 103534 1.02356 -16.42834 -1367.037 -1383.466
"1910" 491909 0.0212717 0.0294589 131619 103777 1.02356 -15.60528 -1368.818 -1384.423
"1911" 491910 0.0213082 0.0293796 131619 103777 1.02362 -15.594 -1368.697 -1384.291
"1912" 491911 0.0210625 0.0293796 131619 103777 1.02362 -15.59846 -1367.193 -1382.791
"1913" 491912 0.0210625 0.029353 131804 103777 1.02348 -15.81642 -1365.702 -1381.518
"1914" 491913 0.0210625 0.0295632 131804 103806 1.02336 -15.7505 -1366.243 -1381.994
"1915" 491914 0.0210625 0.0295632 131804 103806 1.02322 -15.7505 -1365.855 -1381.605
"1916" 491915 0.0210625 0.0296926 131650 103806 1.02322 -15.58076 -1367.478 -1383.059
"1917" 491916 0.0211244 0.0296245 131650 103806 1.02293 -15.57028 -1366.617 -1382.188
"1918" 491917 0.0211244 0.0296245 131592 103806 1.02279 -15.50607 -1366.971 -1382.478
"1919" 491918 0.0211244 0.0292984 131592 103778 1.0233 -15.55363 -1366.642 -1382.196
"1920" 491919 0.0210475 0.0292984 131592 103778 1.0233 -15.5551 -1366.12 -1381.675
"1921" 491920 0.0210475 0.0292984 131258 103778 1.0233 -15.25186 -1366.796 -1382.048
"1922" 491921 0.0210475 0.0291406 131258 104142 1.0235 -14.11352 -1369.999 -1384.113
"1923" 491922 0.0210475 0.0292427 132257 104142 1.02342 -15.36808 -1366.117 -1381.485
"1924" 491923 0.0210475 0.0292427 132442 104119 1.02342 -15.77418 -1366.675 -1382.449
"1925" 491924 0.0210475 0.0296304 131929 104119 1.02331 -14.96962 -1368.443 -1383.412
"1926" 491925 0.0210475 0.0296304 131925 103561 1.02331 -16.74457 -1365.105 -1381.849
"1927" 491926 0.0210475 0.0296304 132126 103561 1.02334 -17.04876 -1365.131 -1382.18
"1928" 491927 0.0210676 0.0296304 131929 103561 1.02364 -16.75002 -1365.874 -1382.624
"1929" 491928 0.0210676 0.0296373 132662 103561 1.02396 -18.05566 -1363.976 -1382.031
"1930" 491929 0.0210676 0.0295232 132662 103561 1.02396 -18.04017 -1363.881 -1381.921
"1931" 491930 0.0212444 0.0295232 132662 103561 1.02396 -18.03691 -1365.062 -1383.099
"1932" 491931 0.0212444 0.0295232 132103 103561 1.02388 -16.99363 -1366.485 -1383.479
"1933" 491932 0.0212444 0.0293458 132011 103561 1.02388 -16.82834 -1366.074 -1382.903
"1934" 491933 0.0212444 0.0293458 132011 103561 1.02388 -16.82834 -1366.074 -1382.903
"1935" 491934 0.0212444 0.0293458 132011 103561 1.02369 -16.82834 -1366.288 -1383.117
"1936" 491935 0.0212444 0.0293338 131527 103210 1.02398 -17.49776 -1366.365 -1383.863
"1937" 491936 0.0212833 0.0293338 131563 103210 1.02398 -17.53388 -1366.47 -1384.004
"1938" 491937 0.0212833 0.0291874 131563 103210 1.02398 -17.51447 -1366.452 -1383.966
"1939" 491938 0.0210529 0.0291874 131286 103210 1.02409 -17.26724 -1366.062 -1383.33
"1940" 491939 0.0210143 0.0289754 131286 103210 1.02404 -17.24026 -1365.503 -1382.743
"1941" 491940 0.0210143 0.0289754 131620 103210 1.02409 -17.55293 -1365.652 -1383.205
"1942" 491941 0.0210143 0.0290825 132172 103830 1.02409 -16.15396 -1365.129 -1381.283
"1943" 491942 0.0210143 0.0292234 132172 103830 1.02394 -16.1725 -1365.033 -1381.205
"1944" 491943 0.0210772 0.0294569 132172 103085 1.02394 -18.86423 -1364.506 -1383.37
"1945" 491944 0.0210772 0.0293827 132172 103085 1.02394 -18.85426 -1365.253 -1384.107
"1946" 491945 0.021211 0.0293827 132172 103085 1.02453 -18.85178 -1364.982 -1383.834
"1947" 491946 0.0211456 0.0291606 132131 103085 1.02453 -18.7567 -1364.254 -1383.011
"1948" 491947 0.0213752 0.0291606 132131 103085 1.02453 -18.7527 -1365.796 -1384.548
"1949" 491948 0.0211794 0.0291606 132288 103085 1.02453 -19.02172 -1364.488 -1383.51
"1950" 491949 0.0213338 0.0291606 132288 103085 1.02453 -19.01902 -1365.552 -1384.571
"1951" 491950 0.0213338 0.0292124 132444 103085 1.02453 -19.31436 -1365.411 -1384.725
"1952" 491951 0.0213757 0.0292124 131746 103085 1.0241 -18.21207 -1366.7 -1384.912
"1953" 491952 0.0213757 0.0292221 131746 103085 1.0241 -18.21336 -1366.642 -1384.856
"1954" 491953 0.0215269 0.0295006 131858 103085 1.02403 -18.39229 -1367.159 -1385.552
"1955" 491954 0.0212734 0.0295006 131858 103161 1.02386 -18.0982 -1365.632 -1383.73
"1956" 491955 0.0210079 0.0294657 131858 103161 1.02386 -18.09843 -1363.904 -1382.002
"1957" 491956 0.021158 0.029551 131858 103161 1.02372 -18.10708 -1364.999 -1383.106
"1958" 491957 0.021158 0.029551 131858 103161 1.02372 -18.10708 -1364.999 -1383.106
"1959" 491958 0.021158 0.029551 131858 103162 1.02372 -18.10403 -1364.999 -1383.103
"1960" 491959 0.021158 0.0294839 131866 103162 1.02385 -18.10595 -1364.874 -1382.98
"1961" 491960 0.021158 0.0295801 131866 103162 1.02394 -18.11897 -1365.229 -1383.348
"1962" 491961 0.021158 0.0293367 132028 103162 1.02394 -18.31816 -1365.416 -1383.734
"1963" 491962 0.0210148 0.0292449 131824 103162 1.02394 -18.0198 -1364.684 -1382.704
"1964" 491963 0.0210148 0.0292449 131757 103162 1.02394 -17.93504 -1364.561 -1382.496
"1965" 491964 0.0210148 0.0292449 131633 103162 1.02389 -17.78935 -1364.646 -1382.436
"1966" 491965 0.0210148 0.0295344 132599 103911 1.02392 -16.75357 -1365.199 -1381.953
"1967" 491966 0.0211695 0.0295344 133065 103881 1.02413 -17.92565 -1364.673 -1382.599
"1968" 491967 0.0211695 0.0295445 133065 103881 1.02422 -17.92702 -1365.058 -1382.985
"1969" 491968 0.0211227 0.0294984 133065 103881 1.02433 -17.92165 -1365.035 -1382.956
"1970" 491969 0.0211227 0.0291337 133065 103881 1.02429 -17.87309 -1365.034 -1382.907
"1971" 491970 0.0211227 0.0291337 133065 104283 1.02412 -16.68755 -1365.246 -1381.934
"1972" 491971 0.0211227 0.0291337 133065 104283 1.02412 -16.68755 -1365.246 -1381.934
"1973" 491972 0.0211227 0.0291337 133065 104283 1.02419 -16.68755 -1365.21 -1381.898
"1974" 491973 0.0211438 0.0292113 133065 104198 1.02418 -16.9331 -1365.079 -1382.013
"1975" 491974 0.0211438 0.0292113 133065 104189 1.02403 -16.9593 -1365.262 -1382.221
"1976" 491975 0.0211438 0.0292113 132927 104189 1.02403 -16.61765 -1365.309 -1381.927
"1977" 491976 0.0211438 0.0292405 132927 104189 1.02403 -16.62151 -1365.269 -1381.891
"1978" 491977 0.0211438 0.0294503 132927 104189 1.02403 -16.6495 -1366.143 -1382.793
"1979" 491978 0.0212955 0.0296316 133212 104189 1.02345 -17.39916 -1366.795 -1384.194
"1980" 491979 0.0212955 0.0296316 133212 104189 1.0234 -17.39915 -1367.106 -1384.505
"1981" 491980 0.0212955 0.0299142 133572 104189 1.0234 -18.47339 -1366.255 -1384.728
"1982" 491981 0.0212043 0.0299612 133140 104189 1.0234 -17.2547 -1366.377 -1383.632
"1983" 491982 0.0210462 0.0299612 133504 104146 1.02363 -18.40292 -1364.483 -1382.886
"1984" 491983 0.0210656 0.0299865 133504 104146 1.02369 -18.40608 -1365.049 -1383.455
"1985" 491984 0.0211016 0.0298303 133504 104146 1.02369 -18.38365 -1364.349 -1382.733
"1986" 491985 0.0211016 0.0298303 133466 104146 1.02383 -18.26955 -1364.738 -1383.008
"1987" 491986 0.0210411 0.0297864 133377 104146 1.02379 -18.00595 -1364.295 -1382.301
"1988" 491987 0.0210411 0.0297864 133377 104146 1.02379 -18.00595 -1364.295 -1382.301
"1989" 491988 0.0210932 0.0297864 133377 104146 1.02379 -18.00494 -1364.622 -1382.627
"1990" 491989 0.0210308 0.0297864 133377 104096 1.02387 -18.15137 -1364.269 -1382.421
"1991" 491990 0.0210308 0.0297864 133193 103802 1.02387 -18.54882 -1363.579 -1382.127
"1992" 491991 0.0210308 0.0297864 133193 103802 1.02387 -18.54882 -1363.579 -1382.127
"1993" 491992 0.0210308 0.0297864 133193 103802 1.02387 -18.54882 -1363.579 -1382.127
"1994" 491993 0.0210308 0.0298066 133193 103802 1.02341 -18.55161 -1365.554 -1384.105
"1995" 491994 0.0210308 0.0298066 132390 103802 1.02341 -16.72404 -1365.228 -1381.952
"1996" 491995 0.021413 0.0298372 132762 103802 1.02354 -17.48809 -1366.898 -1384.386
"1997" 491996 0.0211541 0.0298246 132762 103802 1.02335 -17.49079 -1365.446 -1382.937
"1998" 491997 0.0212055 0.029825 132762 103723 1.02341 -17.74735 -1365.661 -1383.409
"1999" 491998 0.0212055 0.029825 132762 103681 1.0235 -17.8895 -1365.376 -1383.266
