"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.01_0.011" 0 0 0 0 0 0 0 0 0 0.01 0.01 "simulation1" 0 0
"Conti_0.01_0.012" 1 0.0685049682356282 0.170972342257674 1 0.0577540014747437 0.111812897410776 1 0.0454110389341476 0 0.01 0.01 "simulation1" 0.00168605923304642 0.00292034025620701
"Conti_0.01_0.013" 2 0.180159635708463 0.236693910458228 2 0.143578964925819 0.182371535901359 2 0.0965009398865523 0.0940170848248412 0.01 0.01 "simulation1" 0 0
"Conti_0.01_0.014" 3 0.350038107258106 0.396138239071704 3 0.294367021678114 0.366295530972517 3 0.219720388954969 0.345025609904069 0.01 0.01 "simulation1" 0 0
"Conti_0.01_0.015" 4 0.574539411491739 0.423102785460945 4 0.49428692133288 0.377472048473708 4 0.408724137307584 0.339501068244166 0.01 0.01 "simulation1" 0.0460336795021125 0.012070577307288
"Conti_0.01_0.016" 5 0.792557703555296 0.391843611190873 5 0.68248967333131 0.335632771402123 5 0.569830376207118 0.281097733721799 0.01 0.01 "simulation1" 0.285815399222391 0.02335921999524
"Conti_0.01_0.017" 6 0.989844542617595 0.364835321521132 6 0.850672768824245 0.31920540915947 6 0.712337263340193 0.275536361930286 0.01 0.01 "simulation1" 0.835970942566162 0.133766577500286
"Conti_0.01_0.018" 7 1.16033792438209 0.313403611862207 7 1.00334209909665 0.288951355823924 7 0.847369314239058 0.25781923153619 0.01 0.01 "simulation1" 1.34364754417711 0.265135254199165
"Conti_0.01_0.019" 8 1.32365583388955 0.350183971159793 8 1.15508385700834 0.325640084763016 8 0.981294587955408 0.283761282139027 0.01 0.01 "simulation1" 1.79539867625144 0.379609685908897
"Conti_0.01_0.0110" 9 1.52135706909033 0.418285279802752 9 1.3420688541817 0.400122962138288 9 1.15031375991914 0.373419132116341 0.01 0.01 "simulation1" 2.55056390920753 0.695642076348149
"Conti_0.01_0.0111" 10 1.71643997156995 0.350710503991053 10 1.52533035452483 0.323105918376124 10 1.31804417804367 0.289022405131513 0.01 0.01 "simulation1" 2.49430140582079 0.746528532650643
"Conti_0.01_0.0112" 11 1.88255852408747 0.341972850573409 11 1.68140206874118 0.325398357850083 11 1.46242663850109 0.3084496688195 0.01 0.01 "simulation1" 2.68006859898085 0.808192281220869
"Conti_0.01_0.0113" 12 2.05891359066008 0.381351960271499 12 1.84194608068285 0.336296370376714 12 1.61253002600414 0.306684901590154 0.01 0.01 "simulation1" 2.81154936047501 0.899829873239389
"Conti_0.01_0.0114" 13 2.23832250506382 0.354669358096461 13 2.00096851405347 0.325386748543047 13 1.75825878198402 0.300900539627545 0.01 0.01 "simulation1" 2.85732298411775 0.903504977138126
