"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_1_11" 0 0 0 0 0 0 0 0 0 1 1 "simulation1" 0 0
"Conti_1_12" 1 0.0668568969904949 0.155143413731501 1 0.0534234933941873 0.077456474442253 1 0.0478746162899653 0.0327705029620649 1 1 "simulation1" 0.000140475016591202 0.000243309865930042
"Conti_1_13" 2 0.152850762679693 0.122510918146088 2 0.114028838553878 0.0638467617620027 2 0.0962264669546828 0.015663552052956 1 1 "simulation1" 0 0
"Conti_1_14" 3 0.229172884101368 0.127748892819921 3 0.172891009263623 0.0769294526358063 3 0.144466564094796 0.03842589214063 1 1 "simulation1" 0 0
"Conti_1_15" 4 0.311974828517481 0.156325379527633 4 0.234235611519351 0.0824689570894906 4 0.194604133350074 0.0364225392506602 1 1 "simulation1" 0.000500748064606066 0.000867321089689489
"Conti_1_16" 5 0.405966769725887 0.179753301723332 5 0.298018892359471 0.0943137318555057 5 0.245157343938989 0.0467396158395975 1 1 "simulation1" 0.0142619807332477 0.0161229975235784
"Conti_1_17" 6 0.497464574218931 0.149950757924022 6 0.360783077717152 0.0789847594976047 6 0.295844661052296 0.0391455121769322 1 1 "simulation1" 0.0646830175775451 0.0439033298990573
"Conti_1_18" 7 0.575163008202192 0.124692053990885 7 0.415991171197247 0.0549304872603967 7 0.341784493668978 0.01131767709486 1 1 "simulation1" 0.107274793500007 0.0856060864007934
"Conti_1_19" 8 0.648383830593225 0.130096323350021 8 0.468952180703911 0.072184693131797 8 0.384468777475097 0.011279983705608 1 1 "simulation1" 0.20085513611343 0.1700362744614
"Conti_1_110" 9 0.740001338472753 0.210948728744419 9 0.53776732039862 0.14019274105291 9 0.431119855355702 0.0508043428362157 1 1 "simulation1" 0.322563104446921 0.265085432953759
"Conti_1_111" 10 0.830612615467026 0.12602518794926 10 0.60446977718795 0.0689344079082957 10 0.478747777460129 0.0237012505337086 1 1 "simulation1" 0.254179283732334 0.240141337261004
"Conti_1_112" 11 0.898867480950608 0.123424457357792 11 0.656743145811952 0.0630432762888777 11 0.521441241574493 0.0144392339156661 1 1 "simulation1" 0.25704474247161 0.24787889495843
"Conti_1_113" 12 0.976832399098674 0.165150224030949 12 0.712008701765592 0.0889474228400002 12 0.563025667378543 0.0151826630451524 1 1 "simulation1" 0.259135184915528 0.236559779587553
"Conti_1_114" 13 1.05356565203666 0.120217763646601 13 0.7690595789301 0.0755641299094263 13 0.605724518006136 0.0307206914163027 1 1 "simulation1" 0.252676410392377 0.223067072478369
"Conti_1_115" 14 1.1161098284233 0.105585160613844 14 0.822178918556533 0.0713218982673225 14 0.650756722574594 0.039730262248308 1 1 "simulation1" 0.231911405138669 0.207150799183072
"Conti_1_116" 15 1.18139388845351 0.130544756586773 15 0.874770582352855 0.0744164860642684 15 0.695475090042766 0.0338322948121381 1 1 "simulation1" 0.236447301059835 0.185953616165615
"Conti_1_117" 16 1.24290659980241 0.0902304415255729 16 0.927329370725016 0.0745452304001687 16 0.740011630307701 0.0431830097308231 1 1 "simulation1" 0.23704924554226 0.181111834835722
