"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.01_0.011" 0 0 0 0 0 0 0 0 0 0.01 0.01 "simulation1" 0 0
"Conti_0.01_0.012" 1 0.0470751899401881 0.0312671240046491 1 0.0457574851914507 0.0104223746682164 1 0.045411018709921 0 0.01 0.01 "simulation1" 0 0
"Conti_0.01_0.013" 2 0.104856863069969 0.105971608803237 2 0.0928201286995938 0.0376016997516232 2 0.0903596000943273 0 0.01 0.01 "simulation1" 0 0
"Conti_0.01_0.014" 3 0.21434254658426 0.293427014004684 3 0.171693321510578 0.211461661456896 3 0.138993090491274 0.0590057638631851 0.01 0.01 "simulation1" 0 0
"Conti_0.01_0.015" 4 0.410934330377908 0.427854278621995 4 0.307869453566846 0.28412730631736 4 0.201455433054258 0.0986151593226372 0.01 0.01 "simulation1" 0.0456143815102565 0.0790064263315947
"Conti_0.01_0.016" 5 0.655993063569409 0.461070338793521 5 0.458487924328861 0.288866572743445 5 0.267568352850613 0.0855158339232409 0.01 0.01 "simulation1" 0.458206370054939 0.384583525654451
"Conti_0.01_0.017" 6 0.906220154550801 0.45900780951245 6 0.604884082981114 0.276355220854778 6 0.323609075588155 0.0479255836342044 0.01 0.01 "simulation1" 1.18248249689589 0.78629025174771
"Conti_0.01_0.018" 7 1.14607727171341 0.441760239582037 7 0.747986287032352 0.28360849617388 7 0.378434305359958 0.077964896906681 0.01 0.01 "simulation1" 1.93604642201763 1.119548739004
"Conti_0.01_0.019" 8 1.3810334737003 0.449495408098629 8 0.893204715526582 0.28823754161318 8 0.432395177771891 0.0459946742964256 0.01 0.01 "simulation1" 2.5202798721767 1.45386765887852
"Conti_0.01_0.0110" 9 1.60651184775011 0.420711808750109 9 1.03929067059108 0.292555230254149 9 0.486288838690519 0.0844806404697088 0.01 0.01 "simulation1" 2.92503985244007 1.6102550165956
"Conti_0.01_0.0111" 10 1.8240243206403 0.433429113291715 10 1.18559782174876 0.295350870946989 10 0.54925280972273 0.101847804846855 0.01 0.01 "simulation1" 3.15701839072001 1.77519858419384
"Conti_0.01_0.0112" 11 2.0446854309047 0.433802763927965 11 1.33439152342381 0.306874577530659 11 0.614986302997858 0.108214189476091 0.01 0.01 "simulation1" 3.40290676862594 1.93747781042471
"Conti_0.01_0.0113" 12 2.26095733259755 0.426946331393913 12 1.48605085715822 0.311887745545506 12 0.686316525474662 0.137831913192291 0.01 0.01 "simulation1" 3.45558117811243 1.99159069528989
"Conti_0.01_0.0114" 13 2.46477166975545 0.411021068965683 13 1.64252383498692 0.330960192846722 13 0.772281339452844 0.176367149720148 0.01 0.01 "simulation1" 3.59730351863425 2.03804667064041
"Conti_0.01_0.0115" 14 2.69612383527058 0.510364983724561 14 1.81133554468201 0.356291219083066 14 0.854678289011153 0.127649755950109 0.01 0.01 "simulation1" 3.75077302601785 2.13366552554365
"Conti_0.01_0.0116" 15 2.95441313246667 0.490054561661201 15 1.97975925238574 0.337185666039918 15 0.923780491360963 0.122836104921561 0.01 0.01 "simulation1" 4.160722004154 2.39285817235087
"Conti_0.01_0.0117" 16 3.18596543874322 0.452728721263742 16 2.14157633925531 0.342166741073616 16 0.995551484067881 0.142260088353025 0.01 0.01 "simulation1" 4.3966485800828 2.38485640973957
"Conti_0.01_0.0118" 17 3.41179567952637 0.480057589690369 17 2.30359913749686 0.342426683544991 17 1.07668396663932 0.169317720294407 0.01 0.01 "simulation1" 4.78717470867461 2.53431162870098
"Conti_0.01_0.0119" 18 3.65246548655512 0.495656255493423 18 2.4666934965274 0.350509993227236 18 1.16393185612648 0.173033397886775 0.01 0.01 "simulation1" 5.10782302941631 2.77696734116307
"Conti_0.01_0.0120" 19 3.8834568405679 0.462023705017302 19 2.62430416198979 0.3295647798995 19 1.24665884483883 0.156647732562568 0.01 0.01 "simulation1" 5.61613064911078 3.08620479809544
"Conti_0.01_0.0121" 20 4.10083241033302 0.463332447404514 20 2.77448943759135 0.330959485019414 20 1.32510318108779 0.155870020910645 0.01 0.01 "simulation1" 5.89528915488162 3.16739527615026
"Conti_0.01_0.0122" 21 4.30974834952145 0.441758362744632 21 2.91845584042984 0.314072682221467 21 1.39894444543141 0.140833523236825 0.01 0.01 "simulation1" 6.10951124376986 3.32754469057004
"Conti_0.01_0.0123" 22 4.51023797576593 0.445382992148512 22 3.0623752608208 0.335236830544627 22 1.47961027422321 0.18770380632817 0.01 0.01 "simulation1" 6.57560384951971 3.52387217127472
"Conti_0.01_0.0124" 23 4.71238871779581 0.446881682467766 23 3.21027751413099 0.328994218663707 23 1.56359839213115 0.156770005455601 0.01 0.01 "simulation1" 6.74857866213229 3.62776661182846
"Conti_0.01_0.0125" 24 4.89039913607578 0.395073638044433 24 3.34333129967865 0.306054192668977 24 1.63082971068912 0.14120319229549 0.01 0.01 "simulation1" 6.95917737454341 3.86167077724864
"Conti_0.01_0.0126" 25 5.12084804854963 0.585782329087195 25 3.52671650584391 0.482056365411338 25 1.76783905726146 0.416081424038645 0.01 0.01 "simulation1" 7.87444544937861 3.31010066003876
