"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.1_0.11" 0 0 0 0 0 0 0 0 0 0.1 0.1 "simulation1" 0 0
"Conti_0.1_0.12" 1 0.0544509809084024 0.080343379137727 1 0.0483917261695562 0.0365592048272522 1 0.045411018709921 0 0.1 0.1 "simulation1" 0.00455682374803401 0.00789265025273135
"Conti_0.1_0.13" 2 0.108230978639886 0.0117166882237594 2 0.0961168287439819 0.00390556274125312 2 0.0903589836370584 0 0.1 0.1 "simulation1" 0 0
"Conti_0.1_0.14" 3 0.160672755062748 0.0794941243399867 3 0.143443966867095 0.0383247522221812 3 0.134850357476693 0 0.1 0.1 "simulation1" 0 0
"Conti_0.1_0.15" 4 0.219800830800875 0.0632713144571989 4 0.19400101631717 0.040423274859613 4 0.178887520198577 0 0.1 0.1 "simulation1" 0 0
"Conti_0.1_0.16" 5 0.284471749888857 0.115788476416331 5 0.245682205291496 0.0515882661769616 5 0.222476395178421 0 0.1 0.1 "simulation1" 0.0196044852596801 0.0339559645260011
"Conti_0.1_0.17" 6 0.349688113425469 0.0692275580513186 6 0.296313117633888 0.0359921104791706 6 0.265621361634966 0 0.1 0.1 "simulation1" 0.0862589655254466 0.0599562014449025
"Conti_0.1_0.18" 7 0.405183474080215 0.0699392120104743 7 0.344142298304034 0.0366911816631011 7 0.308326944402776 0 0.1 0.1 "simulation1" 0.191920631002405 0.0791785863750381
"Conti_0.1_0.19" 8 0.465732749092676 0.101094371396279 8 0.395091716345855 0.0631241364814096 8 0.350597617019674 0 0.1 0.1 "simulation1" 0.269022298541306 0.145695779627004
"Conti_0.1_0.110" 9 0.535944555926112 0.127291539624838 9 0.451674284057122 0.0779870021223359 9 0.392437806416672 0 0.1 0.1 "simulation1" 0.331311583757579 0.177748421467099
"Conti_0.1_0.111" 10 0.615733127832413 0.150343042514947 10 0.510413699780311 0.0809820267112898 10 0.43385189694726 0 0.1 0.1 "simulation1" 0.341357758557848 0.207461732973935
"Conti_0.1_0.112" 11 0.690129666921131 0.109942953976063 11 0.567409696836658 0.0711893090257495 11 0.474844228293012 0 0.1 0.1 "simulation1" 0.358529512543967 0.218248417582644
"Conti_0.1_0.113" 12 0.756043408825276 0.10887675229805 12 0.619813957546058 0.0571878953278885 12 0.515419095635991 0 0.1 0.1 "simulation1" 0.365152268659605 0.243600744918032
"Conti_0.1_0.114" 13 0.823504237209041 0.121678647975606 13 0.671673326385567 0.0695352812196506 13 0.555580750389081 0 0.1 0.1 "simulation1" 0.394895674768612 0.214049595548816
"Conti_0.1_0.115" 14 0.891343071345539 0.112812567606724 14 0.723356309084263 0.0585149682969478 14 0.595333400704893 0 0.1 0.1 "simulation1" 0.428464161282935 0.277432497932536
"Conti_0.1_0.116" 15 0.95514242202714 0.104275558394785 15 0.773012535613568 0.0601407193620829 15 0.634681211872611 0 0.1 0.1 "simulation1" 0.419929412953641 0.264447815805204
"Conti_0.1_0.117" 16 1.01300219560301 0.0863576685450057 16 0.821319106347838 0.0521629118740951 16 0.673628306751221 0 0.1 0.1 "simulation1" 0.339171724319983 0.269159702139243
"Conti_0.1_0.118" 17 1.07390922733646 0.121671855870745 17 0.868473477215788 0.0550754428523561 17 0.712178766216409 0 0.1 0.1 "simulation1" 0.32360091731048 0.272458813001221
"Conti_0.1_0.119" 18 1.13886074752532 0.106486609163655 18 0.914467434823439 0.0462728552534206 18 0.75033662958488 0 0.1 0.1 "simulation1" 0.33326659231964 0.304093089478495
