"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.75_0.7527" 26 4.83836390679555 0.392231643547345 26 3.3463433820239 0.227340306231611 26 2.2790179086364 0.113874442335104 0.75 0.75 "simulation2" 4.28530653809016 1.39854808661194
"Conti_0.75_0.7528" 27 4.98680251740914 0.341800940256651 27 3.42797600716233 0.199601148646967 27 2.32953166411137 0.109281165900471 0.75 0.75 "simulation2" 4.17194262161574 1.40665079529756
"Conti_0.75_0.7529" 28 5.11260874677702 0.319193221935961 28 3.501695309704 0.193648463910286 28 2.37610065718312 0.0936418237889395 0.75 0.75 "simulation2" 4.08495687824835 1.43658443001983
"Conti_0.75_0.7530" 29 5.2240039714863 0.292425356391695 29 3.56750814493913 0.168522392331173 29 2.41824026411201 0.0884386085012889 0.75 0.75 "simulation2" 3.94256247275364 1.37821752497868
"Conti_0.75_0.7531" 30 5.32045075738812 0.270162701190254 30 3.62943337681768 0.178616145091422 30 2.46236932057475 0.102076535170541 0.75 0.75 "simulation2" 3.89130068258428 1.40086566680473
"Conti_0.75_0.7532" 31 5.41100544574371 0.274389163783271 31 3.69021074691676 0.164911079430652 31 2.50018774857921 0.055397904848532 0.75 0.75 "simulation2" 3.71185668836419 1.31007627204201
"Conti_0.75_0.7533" 32 5.50809411676438 0.292275822427107 32 3.74708077133444 0.163893547076434 32 2.53314552673857 0.0758865628104977 0.75 0.75 "simulation2" 3.56629548230734 1.32426096324394
"Conti_0.75_0.7534" 33 5.60066913746313 0.261511963698214 33 3.8031121435359 0.163336044701845 33 2.56852161540559 0.0698151564063039 0.75 0.75 "simulation2" 3.28336876561908 1.22544956907766
"Conti_0.75_0.7535" 34 5.68011307267525 0.251044001411829 34 3.85908215353472 0.165467901714408 34 2.60335234895594 0.0750437598805953 0.75 0.75 "simulation2" 3.0545209226765 1.18272460803524
"Conti_0.75_0.7536" 35 5.75943939075337 0.262705733978746 35 3.91325408253121 0.156587829585977 35 2.6362492142975 0.0586275271764464 0.75 0.75 "simulation2" 2.82700839422905 1.21223121886461
"Conti_0.75_0.7537" 36 5.84615419029411 0.277461080895866 36 3.96118401459975 0.139882841985817 36 2.66453728531964 0.0478501975068247 0.75 0.75 "simulation2" 2.6665991153784 1.16256048534732
"Conti_0.75_0.7538" 37 5.92731309626676 0.247577424456855 37 4.00439326223132 0.136689207555256 37 2.69244614088924 0.0570454579586858 0.75 0.75 "simulation2" 2.4941832454511 1.11079102771192
"Conti_0.75_0.7539" 38 6.00188760644846 0.258848209869564 38 4.04751824673129 0.140591848880784 38 2.72219376386917 0.0616894347072513 0.75 0.75 "simulation2" 2.32054744726067 1.13550256417399
"Conti_0.75_0.7540" 39 6.08412281904059 0.271851107348078 39 4.09269853961552 0.145778071776939 39 2.75259781787723 0.0629994133974191 0.75 0.75 "simulation2" 2.04986353584671 1.01749157683694
"Conti_0.75_0.7541" 40 6.15425912584384 0.221412450935743 40 4.13222176193028 0.116221212348069 40 2.78086320532809 0.0489264937060613 0.75 0.75 "simulation2" 1.89869999440255 0.966162018658922
"Conti_0.75_0.7542" 41 6.22121478710128 0.262572124229634 41 4.16525945162582 0.116595652956183 41 2.80531868082935 0.0384609402840304 0.75 0.75 "simulation2" 1.74467083239803 0.881720747139578
