"0.01_0.01" "0.02_0.02" "0.05_0.05" "0.1_0.1" "0.22_0.22" "0.46_0.46"
"1" 0 0 0 0 0 0.00278782112621627
"2" 0 0 0 0 0 0.00709937124457813
"3" 0 0 0 0 0 0.0536538359730612
"4" 0.036263298669341 0.0400337089018986 0.0888749091030114 0.11683457504257 0.213629217329977 0.274517771277492
"5" 0.270126091982883 0.326037854980185 0.497871961947803 0.634416026418946 0.967132885785536 0.949657003863722
"6" 0.7547111666559 0.980715904710931 1.44892084925189 1.65654794536538 2.11356397553069 2.04817406493515
"7" 1.16527886602141 1.79429876335623 2.27282718545546 2.70826873879294 3.32573739499651 3.12538136607128
"8" 1.51574145787969 2.35780025689745 2.91726317095032 3.6723653691007 4.31887127721239 4.12013631845365
"9" 2.138606917769 3.10632182809549 3.37222764726073 4.17652716796252 4.99085014824451 4.50072181329439
"10" 2.05026639655954 3.08813438913292 3.54013696598439 4.70163719316735 5.8261695363544 5.02372041090202
"11" 2.20768712255608 3.40612850796054 4.01226218648474 5.41454370581187 6.1285778068464 5.8345831460169
"12" 2.25992184878229 3.65102291749798 4.14128235549044 5.87676242948527 6.53715166160504 6.4211091024925
"13" 2.3316352167189 3.72317662068222 4.31165923169818 6.41827868807821 6.77847397773319 6.91967527024952
"14" 2.459716022489 3.86731880928705 4.70547937709506 7.0851906241885 6.95596341036593 7.9143271614801
"15" 2.52391154685625 4.13967343889565 5.14349108041465 7.50916692699734 7.37412508550921 8.52927155035778
"16" 2.57792702656031 4.30129915814805 5.79262936280594 8.23291261393453 7.80475551568851 9.19916881805291
"17" 2.63391810236258 4.64204628282721 6.1832553818712 8.75781140825057 8.62260689938011 9.62672829462605
"18" 2.76293774559971 4.7334101097419 6.77392093244805 9.5827136149743 8.85230193047602 10.2882154332403
"19" 2.84578756867795 4.71980703660629 7.18677528121827 9.69834401563106 9.21585999822979 10.8533862457864
"20" 2.92682024088405 4.90800231064689 7.27816615925318 10.1553887328409 9.81630506536179 11.6646633714779
"21" 3.04926696661865 4.92283082656034 7.54169929360679 10.1400042160536 10.2844751612913 12.4506345425845
"22" 3.10822479500843 4.97970152381712 7.72673381588468 10.9274572591373 10.7868664465218 13.3805816876192
"23" 3.16641999211798 5.04804537381397 8.03016130306507 10.8838390231193 11.102318099618 14.3603460642742
"24" 3.45979873951944 5.04718870511583 8.14046084236948 11.5014414730159 11.4519257402749 14.7409030422819
"25" 3.53507273045245 4.94509559252073 8.26206921537649 11.4274088150953 11.8999508195174 15.7687616594475
"26" 3.56311952302314 4.91805011728602 8.23369938344269 11.845434274038 12.1801312791248 16.615473706762
"27" 3.5997886631573 5.09861020154531 8.00549930406856 12.291912019393 12.4424807682953 17.2126683872158
"28" 3.5514208377546 4.98922400170925 7.87242822758141 12.6827840810248 12.9119561489718 19.0332142087426
"29" 3.56083288504867 5.03057502707016 8.02129858532904 12.7733866638644 13.6474132875754 20.5090082644713
"30" 3.57523892194344 5.2364272238589 8.33260138902101 13.1828506913765 13.6869991651939 20.7115815481205
"31" 3.59867556148874 5.01218641013312 8.17856278076519 13.1784437779772 14.0678332805105 21.5371619886536
"32" 3.6527752882436 4.72337094605227 8.32966562131533 13.1990915050819 14.2473442034438 22.9002757536917
