"0.1_0.1" "0.32_0.32" "1_1" "3.16_3.16" "10_10" "31.62_31.62"
"1" 0.057125329297907 0 0.00449451269690404 0 0.00255317191082353 0.0025066729132283
"2" 0.0549096213179702 0 0.00683569974006062 0.00202925440838297 0.00433901832827193 0.00746087666741124
"3" 0.0503744628452999 0 0.0125093483680936 0.0252747064873936 0.0272037216871044 0.0478418655983071
"4" 0.0700634077245035 0.00828953338419895 0.0691224366951116 0.174910830552785 0.251728872196285 0.383266085624811
"5" 0.0852120005409782 0.0726457410310782 0.379343101292495 0.873980942728269 1.195468205385 1.67592824764366
"6" 0.144703059701494 0.277987142850369 0.973965564389581 2.05620188476115 2.74924492226405 3.82405302618128
"7" 0.208344461257336 0.492508330817325 1.79250744595268 3.30241690251415 4.38401158579886 6.1310810530095
"8" 0.266145407913785 0.661294903885325 2.24890409298316 4.21122182401569 5.83526640735781 8.54044206598519
"9" 0.492676142576145 0.919340486601227 3.00359107841086 5.4980815407432 7.32762741443298 10.8517402170956
"10" 0.420227069068308 0.930953442757749 3.13926172197856 5.95474852749615 8.31079084414847 13.0105188255218
"11" 0.422682011761808 0.936998547848975 3.23337608545256 6.3138174254427 8.86517461622848 14.6870774140134
"12" 0.408454171467982 0.955659917982285 3.30478246361783 6.4515214807484 9.40440661116098 16.1276635109183
"13" 0.439369835627194 0.940102701023423 3.38466540845384 6.79408543086871 9.77232072509183 17.0011893605
"14" 0.45654673405584 0.932367814422925 3.44859974581759 7.04780409142015 10.0770310308843 17.8315490312452
"15" 0.450474927138954 0.810484446130564 3.52767227270752 7.14653476252536 10.3934761976541 18.9295388653388
"16" 0.412250881099715 0.969527291343628 3.54444747183315 7.20161308042132 10.7654785782702 19.4963528329965
"17" 0.412517250248071 0.968525809529213 3.50612338013116 7.38352707267437 10.87856398912 19.6568767897645
"18" 0.470686812523232 1.00786285953118 3.59990949272407 7.37058209150282 11.0414885250137 20.1292688708918
"19" 0.471952640720143 0.98882435816084 3.5538657220195 7.32541021360967 11.0813383464998 20.6424214030457
"20" 0.44603355415445 0.954081634760399 3.4986876579461 7.41951508727132 11.3152304338898 21.1065647071371
"21" 0.41324659271621 0.820515479191409 3.38377569502413 7.36377688236809 11.2871161787737 20.9874801702825
"22" 0.419891514332086 0.805556200506791 3.31085984865087 7.33297792505161 11.5045712244754 20.9094275913949
"23" 0.443482013048592 0.786829561180437 3.22849401217637 7.2488097653438 11.2756169668582 20.9962438111488
"24" 0.428921721627147 0.564457431495168 3.12870970210586 7.09649129610483 11.1461228695606 20.7046218395641
"25" 0.396488215264983 0.677879748312176 2.94381135565633 6.88498615510133 11.0947229445564 20.9799883531154
"26" 0.314787160478213 0.731422181368165 2.87534160519679 6.55704094761415 10.9641358871447 20.8101851428674
"27" 0.241387155027867 0.568623108445606 2.71921542170775 6.25545997440033 10.8133513757077 20.6842150693769
"28" 0.300061838305534 0.523032442089172 2.56036935157251 5.96444463201287 10.545969237917 20.6087785126307
"29" 0.237936346787847 0.514954592605337 2.39343071522047 5.71327080213037 10.0768239802572 20.2802064090908
"30" 0.189670763087937 0.462675530111357 2.18758221910515 5.3172702130404 9.58397092834751 20.2542169377777
"31" 0.228773476179088 0.390988053564815 2.00526918311182 4.96111737801742 9.36802207747708 20.0113463827466
"32" 0.253327424691975 0.443351307430087 1.88251187859639 4.67174826761735 8.87895717848819 19.8023245935868
