"0.1_0.1" "0.32_0.32" "1_1" "3.16_3.16" "10_10" "31.62_31.62"
"1" 0.140255659528795 0.369848408200736 0.112922389354349 0.16945871611576 0.205539699243165 0.365694093336732
"2" 0.0840412886843023 0.350733895378558 0.263649888855049 0.625509447902885 1.27738090933002 1.20961665722905
"3" 0.104464975120466 0.4406877556798 0.549437446861098 1.02322200735721 1.62217807244527 1.48339938640721
"4" 0.121973533890252 0.411342595625963 0.625033575858014 1.14839274962269 1.72179365801596 1.71004927302591
"5" 0.13981715279174 0.421093286369637 0.578769271097823 1.0852400869886 1.71132231711057 1.89339298643051
"6" 0.12152835705863 0.404965625140144 0.532124793325417 1.05343898031339 1.79324177039068 1.97241296735968
"7" 0.116402373637508 0.39921114024836 0.495831523983405 1.03742514482953 1.82613028834322 2.09554350303559
"8" 0.165223507522869 0.385111507240051 0.466661017013947 0.961601031619352 1.7847213201773 2.16772892498395
"9" 0.143924365645379 0.435822121576751 0.404223337620798 0.788400585565917 1.75084101289145 2.25574086830036
"10" 0.113107887650675 0.334187472620461 0.388180937645175 0.777414829377173 1.73090309175017 2.24595341961629
"11" 0.133324529153203 0.346133078217308 0.397506141817347 0.788223850696584 1.52859843857421 2.16222359255972
"12" 0.112212180473733 0.343719348015768 0.389655774555362 0.664702967159959 1.50856878285487 2.13009134313544
"13" 0.116933676098808 0.379809691412895 0.354559081915879 0.60739505420182 1.40748509906788 2.1607857900179
"14" 0.116214094242151 0.441903756760262 0.340416333460962 0.558261491384201 1.37750495930561 2.04022336621375
"15" 0.135006013207147 0.423336430762411 0.362299874676541 0.544690764382359 1.31022071123935 1.97415140083328
"16" 0.109365957733826 0.396735203359176 0.312711601292728 0.530370289045045 1.32635009424733 1.92129641395345
"17" 0.110267624148978 0.375632194259994 0.306858151123589 0.502109214467307 1.30040824356611 1.87797662909016
"18" 0.09965709652216 0.380081368069238 0.302955685091715 0.494932569731348 1.24093859215511 1.83322781348114
"19" 0.113964433338325 0.384109518423812 0.276406355296407 0.456771424860185 1.18016892382874 1.89558668287435
"20" 0.110557780248428 0.363270623185544 0.292267129784494 0.444853708753014 1.1959620845982 1.8335594555076
"21" 0.111660008969264 0.353962853378121 0.269989347377616 0.417494691385505 1.12205878449269 1.83817640373933
"22" 0.119810675122273 0.356829762267844 0.290926763160047 0.374375473132951 1.13301448975035 1.74887020779537
"23" 0.11859604540398 0.327432014259932 0.271796011559898 0.344290445203496 1.04580170696366 1.75003973288624
"24" 0.120558520870581 0.347508697476244 0.264075012799523 0.347375068327185 1.00428350329443 1.6415258934702
"25" 0.099657844360729 0.343116592042876 0.260981818974435 0.331628367852931 0.998277038009062 1.62655088007541
"26" 0.10897294780305 0.341830435360856 0.245490629695425 0.335056214432929 0.990970452630118 1.64106790069757
"27" 0.0994898992602811 0.334628251590708 0.228151973747973 0.319293088822125 0.91154662267292 1.60386183205975
"28" 0.100079259648602 0.316667743726597 0.224222372811781 0.307467817708552 0.855286410137085 1.61710631342635
"29" 0.0973705862964794 0.282930634075752 0.200657991000217 0.292843293425716 0.779636191004205 1.58007486022097
"30" 0.0810286144920405 0.267615447384845 0.202680229688157 0.284496114370324 0.76507949387907 1.55280987769438
"31" 0.101385588675765 0.241646787648494 0.192140891336511 0.295523464508107 0.68987983809785 1.48174946638988
"32" 0.0890908413789515 0.245792995558877 0.169259472396042 0.267374478175775 0.6453942036986 1.46843123901278
