"0.1_0.1" "0.32_0.32" "1_1" "3.16_3.16" "10_10" "31.62_31.62"
"1" 0 0 0 0 0 0
"2" 0 0 0 0 0 0
"3" 0 0 0 0.00915508990767359 0.00911506146775024 0.00488139435708337
"4" 0 0 0.0176039656995735 0.105197244620457 0.176140715246207 0.275597797975435
"5" 0 0.0370578685085004 0.279062811852991 0.645389554637817 0.995082031060246 1.36488009019237
"6" 0.00131263831862341 0.192667791302711 0.632665758627184 1.78326826021858 2.3560846843086 3.1306808946607
"7" 0.0543640304744752 0.309647297368483 1.55848086867235 2.99069168501354 3.78948734912529 5.12104021628393
"8" 0.0856534141206013 0.453938144626079 1.95120673245716 3.90519867608692 5.15511467599259 7.41358570823643
"9" 0.134652435223465 0.6172043785969 2.2623125827632 4.81348726352313 6.62822245125575 10.2481672094824
"10" 0.106479245527335 0.587330781608561 2.44282578817783 5.1888619394975 7.56831630048107 12.5185091337016
"11" 0.112719206761652 0.663572554757531 2.60975607288181 5.82063991517977 8.32865354696521 14.2136333149328
"12" 0.107188204600997 0.690641532338544 2.77361958374462 5.90742561407083 8.8648127856096 15.5433673766891
"13" 0.131037500089482 0.723088361053951 2.90139263951111 6.44855658029323 9.17086589343838 15.9548630599468
"14" 0.148537941678059 0.718021287668809 2.97321331743794 6.67633701156743 9.5646734428082 16.2637643143747
"15" 0.159717581328488 0.732016808089309 3.03398648571739 6.82037407916502 9.58505107792386 17.052053975146
"16" 0.105282710681913 0.786240689131504 3.04556419240916 6.59916525239187 9.85378130274231 17.4074506295388
"17" 0.138524910978507 0.818652822681321 2.96995307484432 6.75317205844348 10.1061536466543 17.5290548354268
"18" 0.241775186644248 0.874965224267479 2.97100031134249 6.62674113789509 10.3821788651403 18.1846550176842
"19" 0.245400802500834 0.825586315598279 3.13896385120311 6.50694381814561 10.0473919736031 18.7108764927256
"20" 0.233219450057709 0.804169139824166 3.08315672672502 6.63855969791589 10.2988807082835 18.9751180438782
"21" 0.224407642792513 0.683753702712004 2.93288762572165 6.47664804092827 10.2488384216801 18.5149457507873
"22" 0.211587195042823 0.648902940659293 2.88853218857067 6.32973679039398 10.3639411762898 18.7607721490218
"23" 0.244419617862825 0.624477173721342 2.89866562389308 6.22549718119279 9.9409813332065 18.4975781064996
"24" 0.239627858119019 0.342378157880118 2.73137391182039 6.0139593059393 9.61822704407782 18.1105465157169
"25" 0.199638815815744 0.358376363667881 2.54473442334006 5.73971326557631 9.69280793116029 18.219365773005
"26" 0.0952644363610462 0.631100698052818 2.42137925699231 5.44392882761604 9.47833053663544 18.0621318585619
"27" 0.119250544105978 0.511093916536137 2.21184582870431 5.22059733723547 9.1023702580838 17.8522857937618
"28" 0.0777527944853318 0.447777622586814 2.08625551279688 4.95074182620196 8.74859892282328 17.7564824517448
"29" 0.0815427358586153 0.467584665114316 1.93300619500807 4.72707369172917 8.37474308325686 16.8840951790755
"30" 0.0566142466997606 0.399648925142904 1.74788669394166 4.45870197687433 8.02851845064114 17.1298208709013
"31" 0.0355513265757552 0.291808930744833 1.61069173871046 3.98084979485187 7.71107115564603 16.928970470549
"32" 0.0325912077821652 0.365787569884568 1.48042928880445 3.66173096096247 7.04991839449923 16.4421350791736
