"0.35_0.35" "0.75_0.75" "1.62_1.62" "3.5_3.5" "7.54_7.54" "16.25_16.25"
"1" 0 0 0 0.00637296703319001 0 0.192109964080086
"2" 0.213464009268478 0.418270062155819 0.571871895857668 0.572490041520683 0.596690575204798 1.10551980941793
"3" 0.167524403618586 0.396213485050274 0.612979453257292 0.663837756760692 0.706632318630206 1.13369541674248
"4" 0.14033226201556 0.39805368633907 0.633471036947528 0.764579346886593 0.959009338716034 1.52386479686196
"5" 0.134941724159937 0.344106525730887 0.610628106172741 0.801786336714981 1.12444721306614 2.19631489495523
"6" 0.115817742299162 0.294232613637084 0.548883155812574 0.846826698827934 1.19833349698906 2.45297282300879
"7" 0.0651332343245674 0.244067435188024 0.465152443116292 0.777308665074725 1.09954831142741 2.39887089638169
"8" 0.0390569782475574 0.208218229984833 0.378971698904784 0.717809794494671 1.06535967456729 2.27607368022457
"9" 0.144259568891311 0.274468150490903 0.506433943365836 0.859011760940951 1.35043792925844 2.24754275912403
"10" 0.0620621520599426 0.219460325070578 0.431414206954878 0.780505567699513 1.27231232537644 2.09405447547177
"11" 0.0603980641642612 0.227349486647915 0.386664774175285 0.692578707850707 1.13732855434841 2.01015669833664
"12" 0.0406577750350653 0.243413336472403 0.308194570790485 0.629747071319754 1.17423564923559 1.89353711920059
"13" 0.0636093019301652 0.226087544190246 0.298133988380978 0.606251820086852 1.07020017788604 1.86216330361629
"14" 0.0630441039595845 0.186078100935112 0.253770395350559 0.563499777295986 0.976173810260431 1.78274444858084
"15" 0.0534625665404382 0.151204734675961 0.218063031340731 0.510996500704482 0.936219664664597 1.74762002957042
"16" 0.0390282372921127 0.148844577931729 0.178592579378278 0.45958227688795 0.798813104279322 1.62822650003704
"17" 0.026792293910609 0.153247113842688 0.198700584753365 0.435213112069609 0.811355049874658 1.57839568849459
"18" 0.0502718031253706 0.113697075491298 0.194202498028275 0.415737436606497 0.753808376529579 1.48458495348108
"19" 0.0382089375181197 0.140228921711237 0.169885483558818 0.357855948313952 0.773231260913047 1.43280729457003
"20" 0.0586728755735639 0.13520716919103 0.163888539783273 0.354450748054275 0.782229066565232 1.42742467527254
"21" 0.0405432993707142 0.121222669183014 0.11975504835978 0.291507165138028 0.700492844017274 1.38928173744515
"22" 0.0330477039558769 0.112223557043617 0.106567237969043 0.272723273268529 0.693773348562582 1.31766558882558
"23" 0.0212505874098193 0.128382552813977 0.0838149234176083 0.245621494958418 0.671870475937733 1.42340643653991
"24" 0.00106823767120467 0.124310325166788 0.0910597095788707 0.186514082720793 0.608852877173815 1.27205551144719
"25" 0.0135200524155636 0.128839816239762 0.0771771927074036 0.185297901811562 0.563981279356083 1.31861144277048
"26" 0.00890630326538489 0.0944275126261533 0.072249956938008 0.141871211535194 0.564729998252909 1.32858277091604
"27" 0 0.102927522497042 0.0443262966201996 0.0879627405317447 0.553454382104598 1.24718403031451
"28" 0 0.11036489114902 0.0565267667830729 0.0714478520716935 0.514705935623014 1.18051183540158
"29" 0.0187744366440838 0.0823551766165439 0.0644205028430814 0.0799190402224714 0.481011843884212 1.11011641849663
"30" 0.0251139314907033 0.0844857727930007 0.0502098703148418 0.0700133629147978 0.459765738266592 1.09893410064922
"31" 0.030273693327372 0.0839207149381049 0.0345884594507849 0.060705215695154 0.438630319240778 1.11527196537822
"32" 0.0163282218982557 0.0827106422428011 0.0468240451693977 0.0657585110435698 0.424097597862246 1.05767884043426
