"1_1" "2.15_2.15" "4.64_4.64" "10_10" "21.54_21.54" "46.42_46.42"
"1" 0.000140475016591202 0 0.0080494812398744 0.00832857883958134 0.0155260301067693 0.000130736948221202
"2" 0 0 0.0108449391999533 0.00891017226657314 0.0116324851553207 0.00772730678477767
"3" 0 0.000806585228684868 0.0123091582464833 0.00952406587603753 0.0260889968227693 0.0277413452125854
"4" 0.000500748064606066 0.00878247591809778 0.0390057966558906 0.0473828990287026 0.111334855185591 0.231265542544843
"5" 0.0142619807332477 0.0407482501010965 0.153084918575951 0.276031255866859 0.630632954232954 0.95204565004628
"6" 0.0646830175775451 0.133617179348608 0.438552168238439 0.81838442819272 1.60436144579869 2.1889464278383
"7" 0.107274793500007 0.258761841201545 0.736074870106011 1.42607302295367 2.53574463276691 3.42161750660311
"8" 0.20085513611343 0.336838060646382 0.956271055836711 1.91975759720396 3.29858387627353 4.38600124771917
"9" 0.322563104446921 0.520057202412291 1.27209850488531 2.4782276009732 4.05771578662004 5.48684149426898
"10" 0.254179283732334 0.492255599096282 1.23346898141705 2.57486226461205 4.62952470970527 6.16004320132835
"11" 0.25704474247161 0.545692737019015 1.25665153356185 2.77913427334954 4.99979910886526 7.0343857811619
"12" 0.259135184915528 0.531293265018779 1.31241141928154 2.88827967633251 5.35231407936799 7.50677165521836
"13" 0.252676410392377 0.546668707133306 1.32309532504346 2.95032064399022 5.6867987089255 7.87542264597312
"14" 0.231911405138669 0.540877969166141 1.35088482242209 3.04619983549264 5.91970846416025 8.33281091152141
"15" 0.236447301059835 0.537782704987112 1.40142134538055 3.25757491300551 6.31041915758952 8.91240940714795
"16" 0.23704924554226 0.542913884502368 1.45403548748369 3.33540435149516 6.45290365137673 9.23489862086465
"17" 0.246832682963561 0.562722882197323 1.51233243332764 3.41527757137282 6.6917098546056 9.48650785770842
"18" 0.25914316881007 0.583952369662516 1.53755344973338 3.44104830506725 6.92591024515875 9.773909632531
"19" 0.26703020123641 0.579213611483686 1.56426966410938 3.62949031397681 7.08366615667977 10.1260395091465
"20" 0.286911854630456 0.598001350250353 1.61354601197358 3.65994822505918 7.35309067132282 10.4626550533106
"21" 0.265018437286327 0.614781233670376 1.63787399481032 3.72854664703798 7.55134381055015 10.7147096506437
"22" 0.282961760754787 0.573466643711765 1.68362450330461 3.78651859586193 7.6938043514752 11.1364701760438
"23" 0.297895758378141 0.576880842645211 1.67242495210278 3.81469110822044 7.89810332826544 11.3957987632821
"24" 0.315200964087692 0.620256449839568 1.6825652729302 3.84961940053054 7.91626087840382 11.7630484043898
"25" 0.315612076726627 0.614452979973702 1.61150722392736 3.91553655835544 7.97515459837858 11.851351866745
"26" 0.322994455470266 0.602382256617745 1.61015152673592 3.85667967976291 8.22654211141817 12.1083873306906
"27" 0.290600627207233 0.590358874258508 1.56688615147752 3.8674902838366 8.27163806573312 12.286957258643
"28" 0.308582238521445 0.597486444875793 1.57791793556238 3.82197693818982 8.22710560997169 12.7340726348634
"29" 0.272605904527187 0.547398723597057 1.45983133099399 3.65216018619729 8.17447548607996 12.8325045456232
"30" 0.247482927895294 0.520952451866768 1.4436299883208 3.59808455955196 8.26852411964755 12.6297897817692
"31" 0.256332489304771 0.520929275501428 1.37190604572483 3.48869917129296 8.19634826654509 12.9203931635356
"32" 0.236267707029909 0.522875399544982 1.31374535259713 3.40904899248488 8.02318603907627 13.079034621773
