"1_0" "2.15_0" "4.64_0" "10_0" "21.54_0" "46.42_0" "0_1" "1_1" "2.15_1" "4.64_1" "10_1" "21.54_1" "46.42_1" "0_2.15" "1_2.15" "2.15_2.15" "4.64_2.15" "10_2.15" "21.54_2.15" "46.42_2.15" "0_4.64" "1_4.64" "2.15_4.64" "4.64_4.64" "10_4.64" "21.54_4.64" "46.42_4.64" "0_10" "1_10" "2.15_10" "4.64_10" "10_10" "21.54_10" "46.42_10" "0_21.54" "1_21.54" "2.15_21.54" "4.64_21.54" "10_21.54" "21.54_21.54" "46.42_21.54" "0_46.42" "1_46.42" "2.15_46.42" "4.64_46.42" "10_46.42" "21.54_46.42" "46.42_46.42"
"1" 0.10635642055538 0.0821329638007224 0.0862714997933706 0.0855154544040405 0.0815468890427692 0.138389364403612 0.0772647367995966 0.0311678811141507 0.0586927854854502 0.114144577568995 0.0785766898029044 0.0889826371953963 0.166006855797531 0.153255124692909 0.0335502384877289 0.100439511227992 0.0451564226501853 0.124303380114618 0.10855893406044 0.126793495385857 0.0386698040950625 0.0505252294647503 0.240105559304257 0.0932919967284196 0.0752683852113364 0.176347552983709 0.122172041574458 0.0209327084950191 0.0361466573759324 0.133037120757052 0.0784548820343989 0.076869201547118 0.14262540531118 0.141646450828221 0.0854017994179154 0.0827859375965262 0.115038110241266 0.0980703911696719 0.0931110984689165 0.0957882402377389 0.10962477199213 0.0561819326354084 0.0718750734719011 0.101019899704536 0.106052167923403 0.129463741083023 0.112376787361967 0.122982729607128
"2" 0.09168994585184 0.078101818415 0.101143493865932 0.132418285411905 0.15053333781073 0.255623648561931 0.0187103466333158 0 0.0453423840253936 0.10781185230783 0.0576518998096095 0.106819799304938 0.203135549374482 0.094264049757356 0.0328115550711211 0.0636882055893703 0.024065686984991 0.0949224087404781 0.151099093484001 0.218747758200134 0.0234507459751062 0.0395876577838459 0.189868110332537 0.102293485957684 0.124636963762671 0.244393403781271 0.282079966469186 0.0212931044323731 0.0252641620882677 0.0824212829807263 0.0932605469576 0.107844055409159 0.171761953588828 0.215454668842292 0.0681485192541006 0.0868865790365323 0.153313934301566 0.10433157719885 0.155242253559793 0.199056641693558 0.206162585323149 0.0582520458702746 0.0545577574223543 0.0969968240407675 0.136000016543437 0.181461887327578 0.215211486289959 0.201374475331022
"3" 0.0925614383504558 0.0784158746552842 0.127542801644134 0.154058102329353 0.163836186613027 0.225218953634574 0 0.0205992956989836 0.0846201356503681 0.1170786678578 0.129975165638832 0.221524568729264 0.204353823083176 0.138328154317366 0.0570687395647223 0.0989163569452355 0.0526949709963048 0.180842089873626 0.187600540828613 0.180767513535755 0.0160521298754428 0.0376928070877136 0.188950803157943 0.132537846120764 0.2182918315563 0.302087974644765 0.269008278450217 0.0304104293045621 0.0450934170822116 0.0988826170045919 0.138650532425899 0.154458268068757 0.181873491810348 0.158948603695981 0.0791356712768362 0.123450555240093 0.176663150446192 0.149181485959342 0.157622661989858 0.242207051780341 0.104042418272776 0.0592436272963554 0.0741384704846117 0.115403954864829 0.12940519662822 0.203336443030682 0.219615408190074 0.147740334252873
"4" 0.102230813771211 0.0992794909094096 0.149397966690552 0.164486346107344 0.13651718852468 0.236628767263689 0 0.0113352630306241 0.0789052882465997 0.14204919001934 0.182760826236176 0.220084611067803 0.148312250536234 0.130128043942818 0.0306068007272441 0.0858806668077306 0.0784580982547338 0.229162322513431 0.216603767816129 0.167641504013473 0.0267162846494503 0.0394543576277447 0.200084837359564 0.151414069042193 0.229111684418633 0.304180638047819 0.233902514732806 0.0320335414215221 0.0479235205324238 0.102677102055771 0.156828698043113 0.193654209877006 0.17802459706135 0.145334872281194 0.0612346613451093 0.130800462519139 0.173542032043641 0.15647662826682 0.175678923492906 0.196874647976897 0.0919125200212218 0.0507813612650745 0.0840711143013314 0.108021622908694 0.140402472141216 0.206113412157616 0.213090858159889 0.137933475281563
"5" 0.117597410025799 0.086650986781567 0.144268791228746 0.166546727565933 0.164221156030322 0.232936436639934 0 0 0.089328613614504 0.155357719651365 0.172262375351995 0.268185248721542 0.188161993496809 0.131367764786455 0.0269127565739971 0.0986110786186956 0.0707174383305746 0.213378035605456 0.181623551636406 0.148530983897406 0.0342820493121915 0.0515199173533841 0.19630969507152 0.165236581591293 0.280971301912774 0.290430293943713 0.216254758429886 0.0270059604679348 0.0603292611181938 0.10563562248316 0.146436734687627 0.160855302567478 0.164773538980831 0.150121545568042 0.0622568420089323 0.120828684660161 0.172238080202959 0.134765365422993 0.16728352391059 0.177795018923484 0.0974761175690961 0.0431895903614333 0.0809289702070803 0.108468735602199 0.147703400794712 0.220791744448522 0.198302059900238 0.0668228705959463
"6" 0.0995098347600605 0.0804090322963483 0.145417786166298 0.117518425852081 0.123332325956221 0.219613718352782 0 0 0.0833464099366187 0.134373399174916 0.153406421158147 0.20646441414983 0.133865741143554 0.131001587892396 0.0284724554983808 0.106047111410426 0.0637189966519999 0.189173515679431 0.159174179071168 0.160166960229556 0.0291623978675124 0.0485499264602373 0.230925401024985 0.154747362434488 0.221439678880075 0.284425085030548 0.212457441515053 0.0245335864288665 0.0351920421570705 0.115370376490305 0.147592964019557 0.141406150415891 0.133532557280864 0.119875095697233 0.0606065526952321 0.121606842709961 0.160520039708862 0.12575152196933 0.144643341294696 0.156203644764183 0.0966380175573123 0.046917702707291 0.0794109278267338 0.113832238082164 0.141972500972363 0.204981546543401 0.170031019313689 0.0646435767936912
"7" 0.10007348049141 0.0909132899052438 0.149022044876559 0.155331172041857 0.111502330377542 0.178232154884511 0 0.00530624201638901 0.0951525742869791 0.132319794324523 0.143771667505717 0.234536383017438 0.117202217058111 0.126755820902455 0.0264072761276324 0.114450371054666 0.068356462845848 0.208282335294126 0.175095672050422 0.130022596106574 0.0327074813340212 0.0455853050150291 0.215001550899446 0.143132792742903 0.206589576856646 0.269027484661567 0.217697386119976 0.0337558467210343 0.0402982252095429 0.119563743642904 0.13593491288788 0.156622617375416 0.145519052741761 0.0684941699785508 0.0647718965593823 0.129696252082553 0.157255902523806 0.114763876638407 0.164693872513851 0.1779940257982 0.0814806332217202 0.059454526859735 0.0862408760866725 0.104481631349713 0.142415246276201 0.220512816415538 0.178297653538199 0.0465794418164423
"8" 0.10155457236669 0.0893127194730452 0.144381931949549 0.155740765889713 0.127290997225036 0.198791527749839 0.00706444299874462 0.00871854652484227 0.103603886662636 0.149162323059047 0.134558179493942 0.23287464552897 0.126241263802583 0.130129356529047 0.0334931807040523 0.116212035083737 0.0403898606656103 0.182792862715735 0.176592527458932 0.134909305568574 0.0292693981035471 0.0442171468649626 0.223661815978447 0.149827542971848 0.199324012610362 0.250247236850974 0.186933514965677 0.0398163930439271 0.0459999416364392 0.0995555243964532 0.13511375752076 0.133048485502167 0.147429511049549 0.0626535019724952 0.0542547475049977 0.12192069713562 0.150529818344518 0.112080749182691 0.161169986292713 0.156571642990415 0.0751336240839792 0.0551036388117231 0.0758201647773207 0.120240093731365 0.126379285986603 0.182617692429134 0.16169218142588 0.094788839379335
"9" 0.104513895098623 0.111102233182991 0.145201295969662 0.139316601269567 0.155311447784567 0.252602283160453 0.0299568568848127 0.0294898291536516 0.0743271818704906 0.130894343307731 0.229158095805638 0.259698064051685 0.229103313877314 0.123961106358185 0.038400275997356 0.116259652227378 0.0981673602120487 0.224564505895095 0.254031262233898 0.261867285563141 0.0490022112143837 0.0414686410085525 0.0976523673216628 0.180410742666215 0.235809695108358 0.304745936443566 0.313124347862467 0.0579709332094589 0.043952277923361 0.144131067856335 0.127081281199653 0.212535641500368 0.252783138200351 0.245545173970889 0.0975744652777739 0.110861578333642 0.15159941478639 0.175750330264677 0.233553050465773 0.201143271716221 0.211624820602751 0.0984495490306549 0.0962251728221249 0.150372633916249 0.200728914329302 0.249404608705796 0.297784992504658 0.195294263169041
"10" 0.078796796531469 0.085253902746966 0.114547096053435 0.0904897294562367 0.0958017970870089 0.222171917006616 0.0045556103937602 0 0.0782225886494652 0.0592098945619555 0.134350827764016 0.213636102410718 0.250498155982452 0.133281322571566 0.122698768174457 0.203624985661482 0.0543254760390341 0.148318740547617 0.226412596562193 0.263849298131958 0.0841777703004745 0.0503532424864841 0.139533027681477 0.142499261070744 0.264372994191408 0.28726242716099 0.327715528145877 0.104572552660037 0.126765117258488 0.150496882258112 0.13313038268063 0.191539380691226 0.174161036905084 0.278109346211458 0.207824898223242 0.238846031993547 0.247402720141944 0.233891095569219 0.25569043956454 0.249366671322019 0.214251136031414 0.328635565508815 0.280360514338442 0.3346788077084 0.210542305420512 0.300705385241014 0.268093984259352 0.196999470372658
