"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_2.2" 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 "Sim2" "CDDO" 1 "Srxn1"
"Srxn1_2.3" 0.0459831 0.041976055 0.0503637 0.0459831 0.041976055 0.0503637 0.0459831 0.041976055 0.0503637 "Sim2" "CDDO" 2 "Srxn1"
"Srxn1_2.4" 0.0703387 0.06407846 0.0775422275 0.1037135 0.082774685 0.136590025 0.06845495 0.0624910675 0.07497082 "Sim2" "CDDO" 3 "Srxn1"
"Srxn1_2.5" 0.619745 0.6029199 0.632831925 0.7529445 0.72963935 0.7844597 0.4282355 0.3908925 0.45967555 "Sim2" "CDDO" 4 "Srxn1"
"Srxn1_2.6" 1.1685 1.15556925 1.1816905 1.41217 1.39522 1.43104125 0.8620095 0.83301035 0.88466855 "Sim2" "CDDO" 5 "Srxn1"
"Srxn1_2.7" 1.60523 1.5770795 1.62865025 1.918415 1.89579975 1.941251 1.201335 1.18238725 1.2180405 "Sim2" "CDDO" 6 "Srxn1"
"Srxn1_2.8" 1.964615 1.924569 2.00028225 2.351785 2.31724625 2.389871 1.47901 1.460538 1.498175 "Sim2" "CDDO" 7 "Srxn1"
"Srxn1_2.9" 2.28193 2.238028 2.322821 2.74604 2.70606925 2.79057075 1.72731 1.706714 1.74888125 "Sim2" "CDDO" 8 "Srxn1"
"Srxn1_2.10" 2.599495 2.55472 2.64189275 3.1404 3.0987155 3.18739025 1.95247 1.9302195 1.97567075 "Sim2" "CDDO" 9 "Srxn1"
"Srxn1_2.11" 2.95662 2.91172 2.99965025 3.576105 3.53350875 3.62420025 2.258575 2.23478625 2.28336 "Sim2" "CDDO" 10 "Srxn1"
"Srxn1_2.12" 3.271955 3.22724 3.315051 3.93432 3.8911375 3.982118 2.53537 2.5105055 2.56163 "Sim2" "CDDO" 11 "Srxn1"
"Srxn1_2.13" 3.627415 3.58276875 3.67085175 4.328175 4.28469825 4.37658175 2.859965 2.8335885 2.88779375 "Sim2" "CDDO" 12 "Srxn1"
"Srxn1_2.14" 4.02222 3.977326 4.06592225 4.784995 4.7411795 4.83339025 3.22682 3.19894775 3.2561005 "Sim2" "CDDO" 13 "Srxn1"
"Srxn1_2.15" 4.418165 4.373187 4.46191 5.25335 5.2091995 5.30180075 3.56249 3.53320975 3.59302025 "Sim2" "CDDO" 14 "Srxn1"
"Srxn1_2.16" 4.8251 4.77962 4.86855175 5.70625 5.66202675 5.754221 3.902965 3.87234975 3.9343635 "Sim2" "CDDO" 15 "Srxn1"
"Srxn1_2.17" 5.222395 5.17717875 5.2657745 6.14408 6.0997695 6.19169025 4.230295 4.19856975 4.26249325 "Sim2" "CDDO" 16 "Srxn1"
"Srxn1_2.18" 5.62858 5.58376425 5.6719 6.64089 6.5965995 6.68834375 4.54725 4.5148285 4.5803705 "Sim2" "CDDO" 17 "Srxn1"
"Srxn1_2.19" 6.031025 5.98624375 6.074642 7.09203 7.04799875 7.139001 4.85076 4.81770975 4.88464 "Sim2" "CDDO" 18 "Srxn1"
"Srxn1_2.20" 6.42029 6.3759085 6.463843 7.544565 7.50063825 7.5909125 5.164965 5.13102925 5.200111 "Sim2" "CDDO" 19 "Srxn1"
"Srxn1_2.21" 6.7931 6.74956675 6.83719175 7.98073 7.93737925 8.0269715 5.43627 5.4023585 5.47254075 "Sim2" "CDDO" 20 "Srxn1"
"Srxn1_2.22" 7.187465 7.14396925 7.232012 8.450985 8.408287 8.496873 5.735105 5.7007595 5.772191 "Sim2" "CDDO" 21 "Srxn1"
"Srxn1_2.23" 7.570615 7.52743925 7.615151 8.93081 8.88850825 8.97659 6.04223 6.00776975 6.0800405 "Sim2" "CDDO" 22 "Srxn1"
"Srxn1_2.24" 7.93876 7.8958885 7.98326025 9.367335 9.32488975 9.412583 6.35096 6.31633975 6.38943275 "Sim2" "CDDO" 23 "Srxn1"
"Srxn1_2.25" 8.289065 8.2466 8.333493 9.76685 9.72492825 9.81115225 6.65783 6.6226195 6.69723175 "Sim2" "CDDO" 24 "Srxn1"
"Srxn1_2.26" 8.6384 8.59629975 8.6825715 10.1757 10.1344975 10.219305 6.956075 6.92001 6.996341 "Sim2" "CDDO" 25 "Srxn1"
"Srxn1_2.27" 8.964435 8.92188825 9.00861075 10.5679 10.526495 10.611605 7.23565 7.199089 7.27685 "Sim2" "CDDO" 26 "Srxn1"
"Srxn1_2.28" 9.282385 9.24022225 9.32713075 10.9587 10.9174 11.0024025 7.51036 7.47303975 7.5520725 "Sim2" "CDDO" 27 "Srxn1"
"Srxn1_2.29" 9.59362 9.551189 9.63894075 11.3126 11.2708975 11.3566 7.768995 7.73171875 7.81050025 "Sim2" "CDDO" 28 "Srxn1"
"Srxn1_2.30" 9.874395 9.83224 9.91883275 11.6364 11.5940925 11.6804 7.995315 7.95806 8.0357815 "Sim2" "CDDO" 29 "Srxn1"
"Srxn1_2.31" 10.1234 10.0819 10.166005 11.9664 11.9242 12.0107 8.084125 8.04152775 8.12698325 "Sim2" "CDDO" 30 "Srxn1"
"Srxn1_2.32" 10.3489 10.3071975 10.3921 12.3249 12.283 12.3691025 8.09167 8.03912875 8.14620075 "Sim2" "CDDO" 31 "Srxn1"
"Srxn1_2.33" 10.5204 10.4702975 10.571405 12.6595 12.6182975 12.703 8.084945 8.021519 8.152112 "Sim2" "CDDO" 32 "Srxn1"
"Srxn1_3.1" 0 0 0 0 0 0 0 0 0 "Sim3" "CDDO" 0 "Srxn1"
"Srxn1_3.2" 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 "Sim3" "CDDO" 1 "Srxn1"
"Srxn1_3.3" 0.0459831 0.041976055 0.0503637 0.0459831 0.041976055 0.0503637 0.0459831 0.041976055 0.0503637 "Sim3" "CDDO" 2 "Srxn1"
"Srxn1_3.4" 0.220079 0.168462625 0.275167925 0.299189 0.238884525 0.360310225 0.160833 0.1206351 0.208777275 "Sim3" "CDDO" 3 "Srxn1"
"Srxn1_3.5" 1.054795 1.0078595 1.10493125 1.36833 1.31460975 1.42211375 0.847383 0.807589875 0.89277445 "Sim3" "CDDO" 4 "Srxn1"
"Srxn1_3.6" 1.85486 1.82163575 1.88926325 2.47725 2.44257725 2.5112505 1.43172 1.40221975 1.46466075 "Sim3" "CDDO" 5 "Srxn1"
"Srxn1_3.7" 2.49133 2.46458975 2.518361 3.33186 3.29523875 3.368582 1.9129 1.89096925 1.9349515 "Sim3" "CDDO" 6 "Srxn1"
"Srxn1_3.8" 3.033355 2.9958895 3.07191375 4.05298 3.99455875 4.1101 2.34553 2.318711 2.37351025 "Sim3" "CDDO" 7 "Srxn1"
"Srxn1_3.9" 3.528865 3.48472725 3.57501 4.74962 4.6811795 4.818291 2.71673 2.68569875 2.74983275 "Sim3" "CDDO" 8 "Srxn1"
"Srxn1_3.10" 4.01895 3.97241975 4.068076 5.440885 5.36939825 5.513986 3.088875 3.05602975 3.12426125 "Sim3" "CDDO" 9 "Srxn1"
"Srxn1_3.11" 4.551705 4.50377725 4.60209 6.15414 6.08132575 6.2289515 3.512325 3.47816975 3.54916025 "Sim3" "CDDO" 10 "Srxn1"
"Srxn1_3.12" 5.04069 4.99243625 5.09177125 6.747805 6.67554625 6.82301175 3.935335 3.89989625 3.97329125 "Sim3" "CDDO" 11 "Srxn1"
"Srxn1_3.13" 5.58031 5.5313755 5.632144 7.410665 7.337629 7.4860945 4.377655 4.341169 4.41663 "Sim3" "CDDO" 12 "Srxn1"
"Srxn1_3.14" 6.18581 6.13647625 6.2383445 8.17536 8.10302675 8.25051125 4.89077 4.85299775 4.93037075 "Sim3" "CDDO" 13 "Srxn1"
"Srxn1_3.15" 6.76591 6.71626925 6.8186615 8.877445 8.8052885 8.95184075 5.374865 5.336068 5.4150125 "Sim3" "CDDO" 14 "Srxn1"
"Srxn1_3.16" 7.31325 7.2636995 7.3657845 9.54924 9.47789875 9.623131 5.81214 5.7728175 5.85290075 "Sim3" "CDDO" 15 "Srxn1"
"Srxn1_3.17" 7.86063 7.8110065 7.9128 10.1829 10.112395 10.256305 6.275415 6.2353495 6.3163075 "Sim3" "CDDO" 16 "Srxn1"
"Srxn1_3.18" 8.405825 8.3558095 8.457773 10.8351 10.7659 10.9081 6.71233 6.6720185 6.75331875 "Sim3" "CDDO" 17 "Srxn1"
"Srxn1_3.19" 8.955715 8.906388 9.00734325 11.4518 11.3839975 11.52311 7.18364 7.14280925 7.22450475 "Sim3" "CDDO" 18 "Srxn1"
"Srxn1_3.20" 9.49589 9.4469195 9.54657125 12.067 12.0003975 12.1362025 7.661235 7.6202095 7.70224225 "Sim3" "CDDO" 19 "Srxn1"
"Srxn1_3.21" 10.0539 10.00549 10.104 12.7295 12.6651 12.7976025 8.107685 8.067309 8.148521 "Sim3" "CDDO" 20 "Srxn1"
"Srxn1_3.22" 10.6157 10.5682975 10.6646 13.4099 13.346395 13.4764 8.543145 8.50318825 8.58364275 "Sim3" "CDDO" 21 "Srxn1"
"Srxn1_3.23" 11.1654 11.118495 11.213205 14.06925 14.007195 14.134205 8.99755 8.957419 9.03852 "Sim3" "CDDO" 22 "Srxn1"
"Srxn1_3.24" 11.7105 11.6642 11.7574075 14.7272 14.666995 14.7905075 9.468555 9.4282495 9.50941325 "Sim3" "CDDO" 23 "Srxn1"
"Srxn1_3.25" 12.2239 12.178495 12.2701025 15.3228 15.264 15.384305 9.886385 9.84603925 9.92729025 "Sim3" "CDDO" 24 "Srxn1"
"Srxn1_3.26" 12.7206 12.6762975 12.7661025 15.895 15.8378 15.9551 10.3072 10.2671975 10.348405 "Sim3" "CDDO" 25 "Srxn1"
"Srxn1_3.27" 13.211 13.1672 13.256 16.5041 16.4488975 16.5629 10.71215 10.6721 10.7532025 "Sim3" "CDDO" 26 "Srxn1"
"Srxn1_3.28" 13.7019 13.6583 13.7467025 17.0904 17.0353 17.1480025 11.143 11.1025975 11.1843 "Sim3" "CDDO" 27 "Srxn1"
"Srxn1_3.29" 14.18215 14.138595 14.2264025 17.6552 17.6013 17.7122025 11.5269 11.4862975 11.5684025 "Sim3" "CDDO" 28 "Srxn1"
"Srxn1_3.30" 14.6254 14.5814 14.6703025 18.1965 18.142995 18.25221 11.896 11.8552 11.9384 "Sim3" "CDDO" 29 "Srxn1"
"Srxn1_3.31" 15.0683 15.0237 15.1137025 18.7104 18.6554975 18.766705 12.2482 12.2072 12.2915 "Sim3" "CDDO" 30 "Srxn1"
"Srxn1_3.32" 15.4929 15.4467 15.539205 19.2051 19.1490975 19.2628 12.5853 12.544 12.6283 "Sim3" "CDDO" 31 "Srxn1"
"Srxn1_3.33" 15.8967 15.8494 15.9444025 19.6377 19.5803 19.6972025 12.8892 12.8486975 12.9306 "Sim3" "CDDO" 32 "Srxn1"
"Srxn1_4.1" 0 0 0 0 0 0 0 0 0 "Sim4" "CDDO" 0 "Srxn1"
"Srxn1_4.2" 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 "Sim4" "CDDO" 1 "Srxn1"
"Srxn1_4.3" 0.0459831 0.041976055 0.0503637 0.0459831 0.041976055 0.0503637 0.0459831 0.041976055 0.0503637 "Sim4" "CDDO" 2 "Srxn1"
"Srxn1_4.4" 0.641906 0.565564825 0.716715325 0.712354 0.6338909 0.7892919 0.547483 0.4743458 0.619151725 "Sim4" "CDDO" 3 "Srxn1"
"Srxn1_4.5" 1.75606 1.686669 1.82389125 1.99539 1.9247295 2.06397 1.56901 1.50226 1.634353 "Sim4" "CDDO" 4 "Srxn1"
"Srxn1_4.6" 2.80046 2.749859 2.84906775 3.30577 3.2571265 3.351643 2.43943 2.3895685 2.48785025 "Sim4" "CDDO" 5 "Srxn1"
"Srxn1_4.7" 3.66252 3.6227285 3.70394225 4.31566 4.268668 4.3640615 3.191005 3.15490875 3.22780275 "Sim4" "CDDO" 6 "Srxn1"
"Srxn1_4.8" 4.38875 4.3340585 4.44540025 5.192095 5.11983875 5.263071 3.839675 3.79464925 3.88688075 "Sim4" "CDDO" 7 "Srxn1"
"Srxn1_4.9" 5.08818 5.0247985 5.15489025 6.073105 5.98858375 6.15913725 4.446085 4.39393925 4.50126275 "Sim4" "CDDO" 8 "Srxn1"
"Srxn1_4.10" 5.783765 5.7166295 5.85457125 6.95427 6.8661605 7.04619 5.04848 4.993584 5.10680325 "Sim4" "CDDO" 9 "Srxn1"
"Srxn1_4.11" 6.520805 6.452168 6.59331125 7.86555 7.7754795 7.9601805 5.657625 5.60121975 5.7179405 "Sim4" "CDDO" 10 "Srxn1"
"Srxn1_4.12" 7.24007 7.17037975 7.31300625 8.71002 8.61926775 8.805 6.26333 6.20579825 6.32467125 "Sim4" "CDDO" 11 "Srxn1"
"Srxn1_4.13" 7.99999 7.9293895 8.07350425 9.58507 9.49370275 9.679743 6.927535 6.8693145 6.9897505 "Sim4" "CDDO" 12 "Srxn1"
"Srxn1_4.14" 8.797125 8.72631525 8.87113325 10.4906 10.399395 10.585105 7.641995 7.58251925 7.70490075 "Sim4" "CDDO" 13 "Srxn1"
"Srxn1_4.15" 9.59301 9.52177975 9.667123 11.405 11.3143975 11.499105 8.33048 8.27090475 8.393641 "Sim4" "CDDO" 14 "Srxn1"
"Srxn1_4.16" 10.3823 10.311195 10.456705 12.3153 12.2247 12.4081025 9.02098 8.96139825 9.08416125 "Sim4" "CDDO" 15 "Srxn1"
"Srxn1_4.17" 11.1578 11.086995 11.2315 13.16615 13.0767975 13.2576025 9.69674 9.63651575 9.7598645 "Sim4" "CDDO" 16 "Srxn1"
"Srxn1_4.18" 11.9569 11.886195 12.030305 14.0968 14.0085975 14.18731 10.3807 10.3209975 10.4431025 "Sim4" "CDDO" 17 "Srxn1"
"Srxn1_4.19" 12.7421 12.6724975 12.813905 14.9896 14.902895 15.0787025 11.0453 10.9860975 11.1069025 "Sim4" "CDDO" 18 "Srxn1"
"Srxn1_4.20" 13.5369 13.4688 13.6076025 15.92 15.8349975 16.0083025 11.743 11.684 11.8035 "Sim4" "CDDO" 19 "Srxn1"
"Srxn1_4.21" 14.3313 14.2644 14.4007 16.8543 16.7709975 16.9415 12.43095 12.3731925 12.4906 "Sim4" "CDDO" 20 "Srxn1"
"Srxn1_4.22" 15.1186 15.0532 15.1872075 17.8058 17.7242975 17.891305 13.1209 13.0645975 13.1796 "Sim4" "CDDO" 21 "Srxn1"
"Srxn1_4.23" 15.8957 15.8319975 15.9630025 18.7637 18.6836975 18.8480125 13.7768 13.721095 13.8339075 "Sim4" "CDDO" 22 "Srxn1"
"Srxn1_4.24" 16.6608 16.5980975 16.727 19.7221 19.6444875 19.8046075 14.4133 14.3592 14.468705 "Sim4" "CDDO" 23 "Srxn1"
"Srxn1_4.25" 17.4044 17.343895 17.4688 20.6108 20.535595 20.6919 15.0221 14.9695925 15.0765025 "Sim4" "CDDO" 24 "Srxn1"
"Srxn1_4.26" 18.18 18.1206 18.2425025 21.4829 21.409 21.561 15.7125 15.6610975 15.76581 "Sim4" "CDDO" 25 "Srxn1"
"Srxn1_4.27" 18.9132 18.8549925 18.975 22.3458 22.272995 22.4214025 16.34565 16.2957975 16.3994 "Sim4" "CDDO" 26 "Srxn1"
"Srxn1_4.28" 19.6297 19.5727975 19.6898025 23.18885 23.117895 23.2631025 16.9414 16.8914 16.9941025 "Sim4" "CDDO" 27 "Srxn1"
"Srxn1_4.29" 20.3195 20.2626 20.3788 24.0166 23.9463 24.0902 17.50455 17.4543975 17.5566025 "Sim4" "CDDO" 28 "Srxn1"
"Srxn1_4.30" 20.9909 20.9326 21.0495025 24.8444 24.7743975 24.9181025 18.07005 18.0195 18.1217 "Sim4" "CDDO" 29 "Srxn1"
"Srxn1_4.31" 21.63145 21.5726 21.6909 25.6254 25.5541975 25.6986025 18.619 18.5675 18.6710075 "Sim4" "CDDO" 30 "Srxn1"
"Srxn1_4.32" 22.2588 22.1990975 22.3208025 26.4144 26.3413 26.4886025 19.143 19.09 19.1970025 "Sim4" "CDDO" 31 "Srxn1"
"Srxn1_4.33" 22.8858 22.8243975 22.9499 27.1564 27.0809 27.234 19.69085 19.636195 19.7458025 "Sim4" "CDDO" 32 "Srxn1"
"Srxn1_5.1" 0 0 0 0 0 0 0 0 0 "Sim5" "CDDO" 0 "Srxn1"
"Srxn1_5.2" 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 0.0231777 0.0211542 0.0253844325 "Sim5" "CDDO" 1 "Srxn1"
"Srxn1_5.3" 0.0459831 0.041976055 0.0503637 0.0459831 0.041976055 0.0503637 0.0459831 0.041976055 0.0503637 "Sim5" "CDDO" 2 "Srxn1"
"Srxn1_5.4" 0.8073375 0.726118975 0.885907 1.198295 1.11591 1.27030225 0.6056415 0.530516775 0.67956015 "Sim5" "CDDO" 3 "Srxn1"
"Srxn1_5.5" 1.9879 1.914334 2.0591305 2.73331 2.6597425 2.79626325 1.530885 1.46157975 1.59857525 "Sim5" "CDDO" 4 "Srxn1"
"Srxn1_5.6" 3.11609 3.0622695 3.16687175 4.21545 4.165429 4.259781 2.405905 2.3535795 2.45633125 "Sim5" "CDDO" 5 "Srxn1"
"Srxn1_5.7" 4.071475 4.02698825 4.1179515 5.487855 5.42346975 5.55025075 3.16286 3.1254 3.20099175 "Sim5" "CDDO" 6 "Srxn1"
"Srxn1_5.8" 4.86822 4.80542975 4.931955 6.549995 6.45015775 6.645504 3.82433 3.77887975 3.872012 "Sim5" "CDDO" 7 "Srxn1"
"Srxn1_5.9" 5.62217 5.549588 5.6968565 7.548345 7.43361975 7.66165025 4.45219 4.3996385 4.50785375 "Sim5" "CDDO" 8 "Srxn1"
"Srxn1_5.10" 6.39348 6.31728 6.47320275 8.619435 8.49993475 8.7395255 5.074295 5.01895775 5.1337105 "Sim5" "CDDO" 9 "Srxn1"
"Srxn1_5.11" 7.1947 7.116974 7.27639 9.642285 9.52162575 9.76497025 5.7187 5.66157875 5.7798945 "Sim5" "CDDO" 10 "Srxn1"
"Srxn1_5.12" 8.01255 7.933427 8.095391 10.70895 10.5872975 10.83242 6.378805 6.32051075 6.44122125 "Sim5" "CDDO" 11 "Srxn1"
"Srxn1_5.13" 8.85996 8.78007775 8.94335175 11.81725 11.696795 11.9423125 7.0782 7.01830925 7.1417335 "Sim5" "CDDO" 12 "Srxn1"
"Srxn1_5.14" 9.771325 9.69074875 9.85492075 12.9731 12.8536975 13.0970025 7.82029 7.7597775 7.884962 "Sim5" "CDDO" 13 "Srxn1"
"Srxn1_5.15" 10.6554 10.5743 10.739005 14.107 13.987795 14.2298325 8.537175 8.47614875 8.60195325 "Sim5" "CDDO" 14 "Srxn1"
"Srxn1_5.16" 11.4965 11.415795 11.5793025 15.1544 15.0361975 15.27631 9.248765 9.18747775 9.31387 "Sim5" "CDDO" 15 "Srxn1"
"Srxn1_5.17" 12.35005 12.2700975 12.4329 16.19765 16.08099 16.317805 9.96441 9.90274975 10.0290025 "Sim5" "CDDO" 16 "Srxn1"
"Srxn1_5.18" 13.2159 13.136 13.2977025 17.2948 17.179895 17.413605 10.6764 10.6149 10.7406025 "Sim5" "CDDO" 17 "Srxn1"
"Srxn1_5.19" 14.1043 14.0259975 14.1853075 18.4404 18.3274 18.556905 11.4403 11.379 11.5043025 "Sim5" "CDDO" 18 "Srxn1"
"Srxn1_5.20" 14.999 14.9223 15.079205 19.5731 19.4626 19.687915 12.2116 12.1507975 12.2751 "Sim5" "CDDO" 19 "Srxn1"
"Srxn1_5.21" 15.916 15.8411975 15.9948125 20.73425 20.6260925 20.8478025 12.99075 12.9309975 13.053205 "Sim5" "CDDO" 20 "Srxn1"
"Srxn1_5.22" 16.8241 16.751095 16.902305 21.8664 21.7604975 21.9777025 13.7281 13.668995 13.7894 "Sim5" "CDDO" 21 "Srxn1"
"Srxn1_5.23" 17.7428 17.6712 17.8198 23.0491 22.9462975 23.15761 14.4767 14.4187975 14.5365 "Sim5" "CDDO" 22 "Srxn1"
"Srxn1_5.24" 18.6314 18.5611975 18.7070025 24.1763 24.075695 24.2812125 15.2079 15.150295 15.266005 "Sim5" "CDDO" 23 "Srxn1"
"Srxn1_5.25" 19.5578 19.489385 19.6311025 25.33455 25.2368 25.43711 15.9365 15.8802 15.9932 "Sim5" "CDDO" 24 "Srxn1"
"Srxn1_5.26" 20.4768 20.4092975 20.5489025 26.5249 26.4297 26.626505 16.6477 16.593395 16.7042025 "Sim5" "CDDO" 25 "Srxn1"
"Srxn1_5.27" 21.3611 21.2951975 21.431 27.6422 27.5482 27.7406 17.34915 17.29609 17.4049025 "Sim5" "CDDO" 26 "Srxn1"
"Srxn1_5.28" 22.2624 22.19769 22.3309025 28.7936 28.700695 28.8908075 18.04365 17.9911 18.0993025 "Sim5" "CDDO" 27 "Srxn1"
"Srxn1_5.29" 23.1653 23.1011 23.2333 29.96075 29.8667975 30.056405 18.738 18.6853 18.7932 "Sim5" "CDDO" 28 "Srxn1"
"Srxn1_5.30" 24.06625 24.0004 24.1332 31.1212 31.0275975 31.2163 19.4248 19.3711 19.4793025 "Sim5" "CDDO" 29 "Srxn1"
"Srxn1_5.31" 24.9503 24.8836975 25.018 32.2092 32.1142 32.305005 20.1394 20.0838 20.1950025 "Sim5" "CDDO" 30 "Srxn1"
"Srxn1_5.32" 25.7899 25.7212975 25.8596025 33.2339 33.1373 33.33041 20.7685 20.7115 20.8256 "Sim5" "CDDO" 31 "Srxn1"
"Srxn1_5.33" 26.62355 26.552895 26.6957025 34.2747 34.175295 34.3747025 21.3867 21.3283975 21.445805 "Sim5" "CDDO" 32 "Srxn1"
"Srxn1_6.1" 0 0 0 0 0 0 0 0 0 "Sim6" "CDDO" 0 "Srxn1"
