"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_2.25" 24 "Simu2" 0.32 0 0 0 0 0 0.935070736340811 0.528486576068834 0.7053045 0.649869475 0.762101375 0.8032135 0.7486283 0.858794775 0.654436 0.5984228 0.712197975 "Andr" 24 "Srxn1"
"Srxn1_2.26" 25 "Simu2" 0.32 0 0 0 0 0 0.901467535126517 0.52687571248876 0.7224005 0.6654649 0.7809114 0.817723 0.7616939 0.875092075 0.6728575 0.615200925 0.7321453 "Andr" 25 "Srxn1"
"Srxn1_2.27" 26 "Simu2" 0.32 0 0.00956638938523025 0.0191327787704605 0 0.0135289176115346 0.914097361455646 0.507776756578493 0.7390405 0.6806476 0.79912025 0.8318675 0.77440515 0.890836175 0.690759 0.631742075 0.751572725 "Andr" 26 "Srxn1"
"Srxn1_2.28" 27 "Simu2" 0.32 0 0.0103801311616247 0.0207602623232493 0 0.0146797222679812 0.907419672682295 0.46595318805132 0.7557185 0.695896625 0.817218475 0.847273 0.788496575 0.907654975 0.7081895 0.64779995 0.77055975 "Andr" 27 "Srxn1"
"Srxn1_2.29" 28 "Simu2" 0.32 0 0.0122114569632185 0.0244229139264369 0 0.0172696080537189 0.812464462882076 0.445452421364142 0.771863 0.710786825 0.834790275 0.862377 0.80238955 0.9242761 0.7252235 0.66338435 0.788979225 "Andr" 28 "Srxn1"
"Srxn1_2.30" 29 "Simu2" 0.32 0 0.00437014092985372 0.00874028185970743 0 0.00618031257248089 0.770038518916957 0.473216285106934 0.787761 0.72523595 0.852034975 0.877406 0.816000975 0.94082905 0.7418425 0.6786038 0.80687615 "Andr" 29 "Srxn1"
"Srxn1_2.31" 30 "Simu2" 0.32 0 0.0207673012938359 0.0415346025876718 0 0.0293693991436311 0.715094104564022 0.45392035746891 0.8027365 0.738795375 0.868171575 0.890276 0.8274049 0.9550397 0.757929 0.6934317 0.824359125 "Andr" 30 "Srxn1"
"Srxn1_2.32" 31 "Simu2" 0.32 0 0.000120980357085493 0.000241960714170986 0 0.000171092061771044 0.689660248648919 0.45444306278914 0.818519 0.7532781 0.885275275 0.907338 0.843187725 0.973351725 0.77362 0.707865775 0.841355075 "Andr" 31 "Srxn1"
"Srxn1_2.33" 32 "Simu2" 0.32 0 0.00642521716450919 0.0128504343290184 0 0.00908662925524131 0.712989241695865 0.434716280435171 0.832705 0.76614785 0.90073115 0.9191455 0.853798575 0.98656635 0.7888925 0.7219423 0.857811025 "Andr" 32 "Srxn1"
"Srxn1_3.1" 0 "Simu3" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Andr" 0 "Srxn1"
