"iter"	"r.1.3."	"decay.1.3."	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"LnPrior"	"LnData"	"LnPosterior"
4996403	1.10006	0.122597	0.0236958	0.0165226	0.0148575	1.00272	130559	106983	9.99743	-12.43608	-12894.64	-12907.08
4996031	1.08515	0.125482	0.021291	0.016055	0.0141806	1.00325	130478	107198	9.98762	-15.25581	-12890.15	-12905.41
4998122	1.07409	0.124441	0.0236131	0.016155	0.0143115	1.00315	130411	106979	9.98373	-12.43076	-12890.96	-12903.39
4999850	1.08737	0.126261	0.0227293	0.0157731	0.01368	1.00387	130459	107148	9.86191	-16.00174	-12890.18	-12906.18
4996022	1.08903	0.124462	0.0228864	0.0159565	0.0140737	1.00377	130399	106952	9.92382	-13.57121	-12890.76	-12904.33
4995590	1.10738	0.126345	0.0216739	0.0159482	0.0135266	1.00378	130370	107144	9.8749	-16.45376	-12888.98	-12905.44
4998279	1.0943	0.123437	0.0273743	0.0162641	0.0150678	1.00305	130579	107208	9.84915	-14.6927	-12897.66	-12912.36
4998041	1.11194	0.124513	0.0244885	0.0163881	0.0142433	1.00315	130467	107178	9.93113	-16.36168	-12888.04	-12904.4
4995217	1.1008	0.124093	0.0238415	0.0158102	0.014413	1.00368	130354	106902	9.69891	-14.48499	-12894.49	-12908.98
4997863	1.0616	0.125987	0.0227017	0.0158476	0.0137195	1.0036	130163	107071	9.98524	-19.71801	-12887.68	-12907.4
4997768	1.10902	0.124404	0.0239556	0.0163968	0.0143877	1.00313	130521	107269	9.67948	-14.63896	-12896.17	-12910.81
4999830	1.09904	0.125774	0.0250316	0.016396	0.0139357	1.00325	130409	107143	9.77291	-13.09412	-12891.74	-12904.83
4997369	1.11337	0.125686	0.0221614	0.0163026	0.0140843	1.00301	130296	107271	9.80806	-15.73436	-12892.66	-12908.39
4997195	1.09482	0.123914	0.0248971	0.0162115	0.0144577	1.00307	130375	107245	9.88609	-17.43382	-12887.72	-12905.15
4998615	1.11183	0.123004	0.0233773	0.0159622	0.0148802	1.00314	130400	107084	9.99581	-15.14195	-12887.94	-12903.09
4995839	1.10435	0.124247	0.0213431	0.0160004	0.0142973	1.00324	130424	107162	9.92299	-12.81993	-12890.92	-12903.74
4999595	1.10015	0.123462	0.0255577	0.0161884	0.0144229	1.00319	130411	107132	9.4571	-13.04503	-12898.52	-12911.57
4998581	1.09283	0.125665	0.0242299	0.0162934	0.0136982	1.0035	130410	107188	9.92659	-17.33812	-12890	-12907.34
4999386	1.10029	0.125003	0.0237911	0.0162912	0.0143334	1.0031	130571	107106	9.92482	-12.858	-12890.98	-12903.84
4995708	1.05895	0.126282	0.0226914	0.0161306	0.013667	1.00353	130480	107215	9.8072	-15.60317	-12889.85	-12905.45
4998611	1.1166	0.123407	0.0233773	0.0158882	0.0148802	1.00314	130389	107084	9.89591	-17.73319	-12888.99	-12906.72
4997856	1.10076	0.124525	0.0229728	0.0162501	0.0141308	1.00304	130462	107171	9.95784	-13.18448	-12889.18	-12902.36
4996103	1.09401	0.124744	0.0218704	0.0161498	0.0138516	1.00337	130446	107124	9.9349	-14.18697	-12889.62	-12903.81
4997657	1.06716	0.12579	0.0221713	0.0163154	0.0138502	1.00322	130472	107147	9.96721	-13.45858	-12890.52	-12903.98
