"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_1.1" 0 "Simu1" 0.35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sul" 0 "Srxn1"
"Srxn1_1.2" 1 "Simu1" 0.35 0 0 0 0 0 0.00337871818080306 0.00481110385443749 0.0231855 0.02114138 0.025442205 0.0231855 0.02114138 0.025442205 0.0231855 0.02114138 0.025442205 "Sul" 1 "Srxn1"
"Srxn1_1.3" 2 "Simu1" 0.35 0 0.110268140225443 0.185978071648563 0 0.0976865555245357 0 0 0.0460013 0.0419526275 0.0504730425 0.0460013 0.0419526275 0.0504730425 0.0460013 0.0419526275 0.0504730425 "Sul" 2 "Srxn1"
"Srxn1_1.4" 3 "Simu1" 0.35 0 0.179139083089288 0.341860342091157 0 0.17152050047879 0.00285855658895174 0.0049511652483752 0.1075685 0.10160395 0.1141631 0.1347095 0.128799975 0.141245025 0.06846105 0.0624322 0.0751003675 "Sul" 3 "Srxn1"
"Srxn1_1.5" 4 "Simu1" 0.35 0 0.155820475996487 0.292975742016829 0 0.147377029757585 0.104672359003659 0.0952860054745102 0.21246 0.2047087 0.22105905 0.3155115 0.3079559 0.323952 0.0905648 0.082598815 0.0993414 "Sul" 4 "Srxn1"
"Srxn1_1.6" 5 "Simu1" 0.35 0 0.133082235162859 0.252218021084562 0 0.126686069181976 0.497784147750849 0.317348840019416 0.319747 0.310197975 0.330321225 0.498264 0.489041925 0.5086961 0.1123115 0.102438 0.123198075 "Sul" 5 "Srxn1"
"Srxn1_1.7" 6 "Simu1" 0.35 0 0.0933652723323965 0.186464356854467 0 0.093232463424766 0.97727654918255 0.457586468678864 0.42325 0.41192395 0.43577635 0.6756295 0.664616875 0.6881042 0.1337055 0.12195885 0.146657375 "Sul" 6 "Srxn1"
"Srxn1_1.8" 7 "Simu1" 0.35 0 0.109012767892438 0.240570339873074 0 0.121859440546037 1.40904581414409 0.590714246868735 0.505866 0.4927679 0.520356125 0.820714 0.80794385 0.835121525 0.154755 0.141157975 0.169757225 "Sul" 7 "Srxn1"
"Srxn1_1.9" 8 "Simu1" 0.35 0 0.0933745923718712 0.192991441634196 0 0.0966470302923278 1.63278484084553 0.647937868076164 0.605198 0.5904049 0.6216463 1.01754 1.00304 1.03388025 0.1754725 0.160047 0.1924588 "Sul" 8 "Srxn1"
"Srxn1_1.10" 9 "Simu1" 0.35 0 0.0810319387875511 0.183977523928446 0 0.0939259721806754 1.81211840889348 0.755534083916328 0.695237 0.678777 0.71354555 1.18403 1.16784 1.20231075 0.1958625 0.178652975 0.214811 "Sul" 9 "Srxn1"
"Srxn1_1.11" 10 "Simu1" 0.35 0 0.0830543671244955 0.176028108651814 0 0.0884322862437199 1.89099018393416 0.686186215275454 0.775064 0.757400975 0.7948384 1.34873 1.33084 1.36882025 0.215916 0.196952 0.236806175 "Sul" 10 "Srxn1"
"Srxn1_1.12" 11 "Simu1" 0.35 0 0.0756789894975554 0.162450221096104 0 0.0817911789844331 1.85661042442434 0.687101418646795 0.85239 0.834001675 0.8739252 1.510655 1.49103925 1.5325405 0.235654 0.214966 0.25844835 "Sul" 11 "Srxn1"
"Srxn1_1.13" 12 "Simu1" 0.35 0 0.0604912682635747 0.152260658563605 0 0.0808057406695295 1.84951281169216 0.740580663438736 0.894043 0.87355845 0.917455125 1.66252 1.6413595 1.686091 0.2550885 0.23271895 0.279742575 "Sul" 12 "Srxn1"
"Srxn1_1.14" 13 "Simu1" 0.35 0 0.0478192828204133 0.129820826120867 0 0.0713420067163803 1.79696451103792 0.680975512868358 0.904069 0.8825437 0.929024675 1.806075 1.783439 1.83128 0.274219 0.250215 0.300696775 "Sul" 13 "Srxn1"
"Srxn1_1.15" 14 "Simu1" 0.35 0 0.0713568178985986 0.172766238509197 0 0.0902186925724276 1.81383039730061 0.679824970064816 0.9127715 0.890260975 0.939419125 1.915585 1.89249975 1.94148025 0.293027 0.267439975 0.3213122 "Sul" 14 "Srxn1"
"Srxn1_1.16" 15 "Simu1" 0.35 0 0.0567560996593718 0.125644636339602 0 0.0636949031028112 1.88958830206873 0.721446718514574 0.9218045 0.898077325 0.949890575 2.07894 2.05452975 2.1062905 0.311538 0.284366 0.3415473 "Sul" 15 "Srxn1"
"Srxn1_1.17" 16 "Simu1" 0.35 0 0.0549095796252577 0.136170458573649 0 0.071808019601243 1.87436331889553 0.692253591115752 0.9303565 0.90537195 0.959779475 2.10298 2.07567975 2.1329205 0.3297665 0.301013 0.36147515 "Sul" 16 "Srxn1"
"Srxn1_1.18" 17 "Simu1" 0.35 0 0.0599929149381327 0.147290132778829 0 0.077348170768593 2.0276883931446 0.855076363618585 0.9387155 0.912659775 0.96967175 2.114145 2.08319875 2.1484715 0.34769 0.317397875 0.381119075 "Sul" 17 "Srxn1"
"Srxn1_1.19" 18 "Simu1" 0.35 0 0.0622256736885246 0.156443608077758 0 0.0829836079334547 2.04440126449496 0.920274609682491 0.946951 0.91957095 0.9794299 2.116405 2.08280975 2.15412 0.365338 0.333522525 0.400449025 "Sul" 18 "Srxn1"
"Srxn1_1.20" 19 "Simu1" 0.35 0 0.0370196703176637 0.0890503408411044 0 0.0463841394914533 2.01086630301909 0.871734318189904 0.955027 0.926339025 0.988903375 2.111855 2.0770395 2.1513015 0.38275 0.34938825 0.419469 "Sul" 19 "Srxn1"
"Srxn1_1.21" 20 "Simu1" 0.35 0 0.0482359037071851 0.101536691116766 0 0.0509574792932745 2.1316434370085 0.99416064213754 0.963041 0.932932475 0.99822405 2.10129 2.06646975 2.1411 0.3998465 0.364985375 0.438127475 "Sul" 20 "Srxn1"
"Srxn1_1.22" 21 "Simu1" 0.35 0 0.0349359215808209 0.0958677128180573 0 0.052957468969319 2.15200839244815 0.97681949281412 0.970916 0.939576675 1.007521 2.09083 2.05589875 2.13106025 0.416665 0.380334625 0.456414925 "Sul" 21 "Srxn1"
"Srxn1_1.23" 22 "Simu1" 0.35 0 0.0428837936671717 0.0807379314019582 0 0.0406032815282886 2.09240685595135 0.915002058935264 0.9786865 0.94599265 1.01648025 2.080665 2.04526975 2.12148 0.43322 0.3954966 0.474479075 "Sul" 22 "Srxn1"
"Srxn1_1.24" 23 "Simu1" 0.35 0 0.0311779839799055 0.0835527200767771 0 0.0456315787946039 2.05241461048674 0.943283854821046 0.9863155 0.952253475 1.02546 2.07051 2.0347895 2.11179425 0.449516 0.410385 0.492346525 "Sul" 23 "Srxn1"
"Srxn1_1.25" 24 "Simu1" 0.35 0 0.0259658876370116 0.0710513786955994 0 0.0391949490353684 2.08970619851194 0.979794435911327 0.9938215 0.958439775 1.03408325 2.06061 2.02454925 2.10238 0.4655265 0.425019 0.509778 "Sul" 24 "Srxn1"
"Srxn1_1.26" 25 "Simu1" 0.35 0 0.0668571578384379 0.130936399959556 0 0.0655123867706835 1.34403371711527 0.292654973476075 1.00112 0.964546625 1.0428705 2.050925 2.01447975 2.09349025 0.481328 0.439418 0.526982375 "Sul" 25 "Srxn1"
"Srxn1_1.27" 26 "Simu1" 0.35 0 0.023252441578684 0.0697573247360521 0 0.0402744102143078 1.10030311120315 0.332509258509353 1.00832 0.9703864 1.05130025 2.041385 2.0046095 2.08455 0.4968655 0.453588 0.543859425 "Sul" 26 "Srxn1"
"Srxn1_1.28" 27 "Simu1" 0.35 0 0.0239563389701804 0.0718690169105412 0 0.0414935962596947 1.10622237414722 0.270759782635153 1.01545 0.976173975 1.0597605 2.032125 1.99462875 2.07614175 0.51216 0.467532 0.5605771 "Sul" 27 "Srxn1"
"Srxn1_1.29" 28 "Simu1" 0.35 0 0.0325228216713132 0.0975684650139396 0 0.0563311795402166 1.12500847331797 0.262335791822928 1.022455 0.982030775 1.06809075 2.022955 1.98473975 2.06767025 0.527201 0.481272525 0.5769899 "Sul" 28 "Srxn1"
"Srxn1_1.30" 29 "Simu1" 0.35 0 0.0340858858282026 0.102257657484608 0 0.0590384860754389 1.08228318547351 0.212838087964385 1.02939 0.98773485 1.07638125 2.013845 1.97490925 2.05972 0.541994 0.49484085 0.5930804 "Sul" 29 "Srxn1"
"Srxn1_1.31" 30 "Simu1" 0.35 0 0.0312771225414945 0.0938313676244834 0 0.0541735653564262 1.13557925239167 0.214396958642152 1.03615 0.993255575 1.084621 2.00497 1.96529825 2.0518115 0.5565685 0.508148 0.609016275 "Sul" 30 "Srxn1"
"Srxn1_1.32" 31 "Simu1" 0.35 0 0.0301427964797389 0.0904283894392166 0 0.052208854985116 1.14922729588555 0.223741534477682 1.042825 0.9987254 1.092541 1.99623 1.95584975 2.04366525 0.57085 0.521248825 0.6247001 "Sul" 31 "Srxn1"
"Srxn1_1.33" 32 "Simu1" 0.35 0 0.0257302312486024 0.0771906937458072 0 0.0445660678130758 1.14227611589774 0.299522573571886 1.04941 1.00401875 1.10045075 1.98765 1.94655 2.03597075 0.5849735 0.534128 0.640132925 "Sul" 32 "Srxn1"
"Srxn1_1.34" 33 "Simu1" 0.35 0 0.0216046754815039 0.0648140264445117 0 0.0374203956150024 1.11120687336526 0.300381001518483 1.05586 1.009349 1.10827025 1.979225 1.93738675 2.028391 0.598795 0.546854 0.655356 "Sul" 33 "Srxn1"
"Srxn1_1.35" 34 "Simu1" 0.35 0 0.028697647120479 0.086092941361437 0 0.0497057828703523 1.09225241269464 0.266204642192586 1.06216 1.014559 1.11580125 1.97094 1.92793975 2.02090025 0.612439 0.559484325 0.670169175 "Sul" 34 "Srxn1"
"Srxn1_1.36" 35 "Simu1" 0.35 0 0.0148918916023479 0.0446756748070438 0 0.0257935128760749 1.02571234851162 0.285388088966788 1.06845 1.01969975 1.1230915 1.962745 1.9186795 2.0136525 0.6258825 0.5718154 0.684795025 "Sul" 35 "Srxn1"
"Srxn1_1.37" 36 "Simu1" 0.35 0 0.0136180507294669 0.0408541521884008 0 0.0235871557634872 0.962476333068544 0.345751547309834 1.074605 1.02478975 1.130511 1.954715 1.90962975 2.0066 0.6391265 0.583878375 0.69924905 "Sul" 36 "Srxn1"
"Srxn1_1.38" 37 "Simu1" 0.35 0 0.0157326761421778 0.0471980284265334 0 0.0272497944172787 0.8712346711458 0.364995860476228 1.080685 1.02980925 1.137581 1.94673 1.900557 1.99979175 0.6521315 0.595839025 0.713569 "Sul" 37 "Srxn1"
"Srxn1_1.39" 38 "Simu1" 0.35 0 0.0192403014294088 0.0577209042882263 0 0.0333251796286761 0.788069538604965 0.395147275688741 1.086705 1.03472975 1.144512 1.938945 1.891799 1.99282025 0.66491 0.607521975 0.727665 "Sul" 38 "Srxn1"
"Srxn1_1.40" 39 "Simu1" 0.35 0 0.020692712119616 0.0620781363588481 0 0.0358408287375712 0.785272074083342 0.396605681430021 1.09258 1.03958 1.15150275 1.931285 1.88303975 1.98610075 0.6775195 0.619088225 0.7415098 "Sul" 39 "Srxn1"
"Srxn1_1.41" 40 "Simu1" 0.35 0 0.0263695084849284 0.0791085254547853 0 0.0456733284665147 0.735018568017755 0.362650484032145 1.098375 1.04430775 1.1585615 1.92369 1.87442825 1.97950175 0.6898815 0.630407925 0.755074275 "Sul" 40 "Srxn1"
"Srxn1_1.42" 41 "Simu1" 0.35 0 0.0286200184803826 0.0858600554411478 0 0.0495713261215829 0.668032048844038 0.383808291821731 1.104035 1.048809 1.16545125 1.916255 1.8661295 1.9732015 0.7020475 0.6416272 0.768301675 "Sul" 41 "Srxn1"
"Srxn1_1.43" 42 "Simu1" 0.35 0 0.0284325705346511 0.0852977116039533 0 0.0492466567558015 0.593228987964396 0.355414052852606 1.10962 1.05315975 1.17223075 1.908835 1.85761 1.966881 0.7140295 0.6526 0.7813519 "Sul" 42 "Srxn1"
"Srxn1_1.44" 43 "Simu1" 0.35 0 0.0325194203550933 0.0975582610652798 0 0.0563252882877111 0.483543135363329 0.362143768890996 1.115125 1.05769975 1.1789 1.90157 1.84944 1.96105025 0.725853 0.663397 0.7942674 "Sul" 43 "Srxn1"
"Srxn1_1.45" 44 "Simu1" 0.35 0 0.0273497988769524 0.0820493966308571 0 0.0473712412316717 0.461138405277749 0.376471528671252 1.120555 1.06212975 1.18567075 1.89443 1.84151975 1.9548005 0.7374715 0.674022 0.807006125 "Sul" 44 "Srxn1"
"Srxn1_1.46" 45 "Simu1" 0.35 0 0.0265980171721761 0.0797940515165283 0 0.0460691171227985 0.412311571260256 0.384785501119383 1.12587 1.0664695 1.19218175 1.88747 1.8334485 1.94896325 0.748902 0.684478 0.819662675 "Sul" 45 "Srxn1"
"Srxn1_1.47" 46 "Simu1" 0.35 0 0.0356919459396415 0.0857579874300566 0 0.0446494016666575 0.380338619356124 0.396367606515694 1.131075 1.07067925 1.1986125 1.880615 1.82543925 1.94285825 0.7601065 0.694789 0.8320073 "Sul" 46 "Srxn1"
"Srxn1_1.48" 47 "Simu1" 0.35 0 0.0373449414594315 0.080508538794053 0 0.0405684455190705 0.39451231527083 0.446439146648611 1.136185 1.0749895 1.20488175 1.873825 1.81742975 1.93713375 0.7711715 0.704934 0.844086775 "Sul" 47 "Srxn1"
"Srxn1_1.49" 48 "Simu1" 0.35 0 0.0309956643992205 0.0852106978648283 0 0.0471123134916296 0.320807381389952 0.418568916201823 1.141265 1.07912975 1.21108025 1.867195 1.80992925 1.93170075 0.782076 0.714914 0.8560823 "Sul" 48 "Srxn1"
"Srxn1_2.1" 0 "Simu2" 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sul" 0 "Srxn1"
"Srxn1_2.2" 1 "Simu2" 0.75 0 0.0446159844870871 0.114564892149699 0 0.0613400063236127 0.10859166790901 0.18441587585101 0.0231855 0.02114138 0.025442205 0.0231855 0.02114138 0.025442205 0.0231855 0.02114138 0.025442205 "Sul" 1 "Srxn1"
"Srxn1_2.3" 2 "Simu2" 0.75 0 0.496577404503362 0.628750720696007 0.397884183640304 0.119019019784578 0.102332197880166 0.176751683139376 0.0570935 0.0527935725 0.062192005 0.0741625 0.069307095 0.0827126225 0.0460013 0.0419526275 0.0504730425 "Sul" 2 "Srxn1"
"Srxn1_2.4" 3 "Simu2" 0.75 0 0.604419852035121 0.750919614726622 0.476680100123567 0.138078895367024 0.117263481869012 0.197504526749855 0.2569745 0.251060875 0.263733525 0.3213045 0.314684975 0.330587 0.210601 0.204865775 0.216986 "Sul" 3 "Srxn1"
"Srxn1_2.5" 4 "Simu2" 0.75 0 0.59332822777563 0.766950815808082 0.456114083634899 0.158584518812487 0.316882920107211 0.124876144927816 0.558744 0.55090775 0.567413125 0.691241 0.682614975 0.7017424 0.4534565 0.446043 0.4618221 "Sul" 4 "Srxn1"
"Srxn1_2.6" 5 "Simu2" 0.75 0 0.568969631827083 0.720460188987582 0.444182224036977 0.140061315569414 0.998891077321956 0.416055447435269 0.907057 0.897094825 0.917792 1.13585 1.12479975 1.1483005 0.7260135 0.716534825 0.7364611 "Sul" 5 "Srxn1"
"Srxn1_2.7" 6 "Simu2" 0.75 0 0.4775428591542 0.644401821921974 0.307397966251759 0.168525955528474 1.8788952631527 0.771804800079083 1.28298 1.2707895 1.29593 1.60598 1.59228 1.62071075 1.02388 1.01236 1.03637 "Sul" 6 "Srxn1"
"Srxn1_2.8" 7 "Simu2" 0.75 0 0.433692310884448 0.583731060897352 0.305924015774703 0.140236116785725 2.71068795343391 0.845305594155924 1.6278 1.61347975 1.642861 2.06492 2.0487595 2.08198 1.25009 1.23669975 1.26458 "Sul" 7 "Srxn1"
"Srxn1_2.9" 8 "Simu2" 0.75 0 0.358620825482878 0.515913282358474 0.210966440273069 0.152701713950896 3.34515513013197 0.873163965287218 1.96198 1.9456795 1.979141 2.509095 2.49061 2.52833025 1.49062 1.47541975 1.50705025 "Sul" 8 "Srxn1"
"Srxn1_2.10" 9 "Simu2" 0.75 0 0.338710152812178 0.463815901262133 0.226727876197788 0.119087581392822 3.73081611196074 1.02814386711257 2.25127 2.23319925 2.27054025 2.920325 2.89967975 2.94162025 1.66451 1.64767 1.68279 "Sul" 9 "Srxn1"
"Srxn1_2.11" 10 "Simu2" 0.75 0 0.308472706560066 0.422964759598071 0.227677829147071 0.101911093778207 4.06325235514488 1.02412865727153 2.53469 2.51478 2.55587025 3.3027 3.2802295 3.32592025 1.85913 1.84073 1.87923025 "Sul" 10 "Srxn1"
"Srxn1_2.12" 11 "Simu2" 0.75 0 0.284480479459831 0.404652304499529 0.185850547097353 0.110980142888978 4.17801046260564 1.20127873134348 2.79843 2.77692 2.82133025 3.659515 3.6354095 3.6844405 2.0604 2.04046975 2.08247 "Sul" 11 "Srxn1"
"Srxn1_2.13" 12 "Simu2" 0.75 0 0.280313236004481 0.412182188211411 0.159002405227668 0.126919683556269 4.18471356110674 1.24506245954759 3.04553 3.0224695 3.07015075 4.007775 3.98215 4.03454075 2.22629 2.20487 2.25001025 "Sul" 12 "Srxn1"
"Srxn1_2.14" 13 "Simu2" 0.75 0 0.271389235116684 0.36766548053962 0.152078504279701 0.109623796330638 4.20404697584435 1.30820925930481 3.293005 3.2684995 3.31934025 4.36906 4.34182 4.397431 2.36803 2.34524 2.3932205 "Sul" 13 "Srxn1"
"Srxn1_2.15" 14 "Simu2" 0.75 0 0.276926304728842 0.348058468858858 0.156294201070456 0.105028884646509 4.18991679450762 1.3985091863901 3.5345 3.5086595 3.5624905 4.69078 4.66209925 4.72072025 2.500985 2.47729975 2.52718025 "Sul" 14 "Srxn1"
"Srxn1_2.16" 15 "Simu2" 0.75 0 0.275132734621227 0.349870104122165 0.17291163686099 0.0916247306851669 4.37782302258649 1.42748146217297 3.784 3.75671 3.813721 4.994775 4.96488 5.026271 2.63009 2.6055795 2.65692 "Sul" 15 "Srxn1"
"Srxn1_2.17" 16 "Simu2" 0.75 0 0.261890660553185 0.369146111659818 0.171481962154986 0.0999031471350205 4.42673603539801 1.48812065783616 4.03228 4.00378975 4.0635305 5.30243 5.27123 5.33540025 2.76883 2.74247 2.7969605 "Sul" 16 "Srxn1"
"Srxn1_2.18" 17 "Simu2" 0.75 0 0.248422587019955 0.356417543466289 0.189809681031677 0.0936401897522591 4.50133302550331 1.58055768694078 4.26481 4.23517975 4.29732025 5.6308 5.598169 5.6653725 2.857845 2.82188925 2.89331025 "Sul" 17 "Srxn1"
"Srxn1_2.19" 18 "Simu2" 0.75 0 0.208984839329863 0.33033405732769 0.135799991315367 0.105833504202309 4.51658155998626 1.54705777748443 4.4663 4.436789 4.49849075 5.94435 5.91036875 5.98058075 2.938935 2.8880685 2.98788 "Sul" 18 "Srxn1"
"Srxn1_2.20" 19 "Simu2" 0.75 0 0.217201106236709 0.329445498533235 0.127080642550306 0.102980507364779 4.48445383959826 1.57796316825303 4.505415 4.4715395 4.54102 6.22275 6.18827925 6.2594405 2.916565 2.866577 2.96536075 "Sul" 19 "Srxn1"
"Srxn1_2.21" 20 "Simu2" 0.75 0 0.221506465867505 0.340698192352034 0.112189475941191 0.114573955092348 4.58721016237171 1.53809273844768 4.499105 4.45892825 4.542351 6.47703 6.443299 6.51213175 2.893345 2.8444 2.9415105 "Sul" 20 "Srxn1"
"Srxn1_2.22" 21 "Simu2" 0.75 0 0.192497138247894 0.308645762998601 0.0920025507980355 0.109166647887562 4.60498534083603 1.62353160627918 4.46505 4.42283 4.51137 6.69542 6.65480925 6.733931 2.87033 2.82259875 2.9177905 "Sul" 21 "Srxn1"
"Srxn1_2.23" 22 "Simu2" 0.75 0 0.205971759886575 0.288863460593613 0.0908279806493915 0.102881778057733 4.57804762853722 1.55752273514371 4.4176 4.3769795 4.46314075 6.705155 6.65022925 6.75787125 2.84767 2.80090925 2.89468025 "Sul" 22 "Srxn1"
"Srxn1_2.24" 23 "Simu2" 0.75 0 0.19220519883015 0.285716124244683 0.122534455357941 0.084162521180439 4.54506450382966 1.83393658035035 4.37078 4.33108925 4.41541175 6.635365 6.579809 6.69032025 2.82526 2.77960875 2.87206175 "Sul" 23 "Srxn1"
"Srxn1_2.25" 24 "Simu2" 0.75 0 0.192293428466296 0.284445937121351 0.135067829671556 0.08058145891341 4.48490293158427 1.74826449633978 4.32419 4.285639 4.36813125 6.555605 6.50212925 6.60916075 2.80334 2.75823875 2.84999225 "Sul" 24 "Srxn1"
"Srxn1_2.26" 25 "Simu2" 0.75 0 0.153246785651973 0.222542502274557 0.0458916391743278 0.094274980823033 3.79989576808328 1.27181007229575 4.281 4.24287975 4.32579075 6.589435 6.51104975 6.67535025 2.781845 2.73727925 2.8286205 "Sul" 25 "Srxn1"
"Srxn1_2.27" 26 "Simu2" 0.75 0 0.042423441938736 0.0774401330439126 0 0.0392477836303854 3.33369819196228 1.10297355948824 4.23593 4.19795 4.28042075 6.51133 6.43417 6.59744 2.7606 2.71638825 2.80744 "Sul" 26 "Srxn1"
"Srxn1_2.28" 27 "Simu2" 0.75 0 0.0422578145845272 0.0912353520299671 0 0.0459873718699342 3.17334036936508 1.07864422082846 4.19158 4.15391675 4.2358715 6.430385 6.35609875 6.5142205 2.73964 2.69607975 2.78647075 "Sul" 27 "Srxn1"
"Srxn1_2.29" 28 "Simu2" 0.75 0 0.0425258759995966 0.0805896116444141 0 0.0404796788359133 3.25265379803605 1.22874604528486 4.147905 4.11013 4.192043 6.35109 6.278539 6.43221075 2.719005 2.67569825 2.76634025 "Sul" 28 "Srxn1"
"Srxn1_2.30" 29 "Simu2" 0.75 0 0.0406404966093356 0.0826412458189337 0 0.0413374115418316 3.24574431245732 1.01069380880272 4.10492 4.066889 4.14925175 6.27309 6.20275875 6.35172175 2.69872 2.6554285 2.74644125 "Sul" 29 "Srxn1"
"Srxn1_2.31" 30 "Simu2" 0.75 0 0.0324090342703831 0.07492703264542 0 0.0384728270564283 3.33846002260557 1.06143681680764 4.062785 4.02453975 4.10696025 6.19622 6.1276695 6.27247 2.67887 2.6356795 2.7266425 "Sul" 30 "Srxn1"
"Srxn1_2.32" 31 "Simu2" 0.75 0 0.0472636449147435 0.0787263417087446 0 0.041673873000314 3.27909352876919 1.0923889919254 4.02117 3.98249875 4.06583125 6.12044 6.05404975 6.19474075 2.659285 2.61596 2.70746025 "Sul" 31 "Srxn1"
"Srxn1_2.33" 32 "Simu2" 0.75 0 0.0776157244663982 0.140986609038621 0 0.0715646042381307 3.12815180640387 1.08433052598438 3.980355 3.94097 4.02546 6.046025 5.98112825 6.11809225 2.639965 2.59630825 2.68878275 "Sul" 32 "Srxn1"
"Srxn1_2.34" 33 "Simu2" 0.75 0 0.0737282039799637 0.126318679882545 0 0.0657586867495256 2.97178233179506 1.10105772627355 3.940165 3.9002895 3.98547125 5.97289 5.9087795 6.04311325 2.62108 2.57707925 2.67075025 "Sul" 33 "Srxn1"
"Srxn1_2.35" 34 "Simu2" 0.75 0 0.0812595404006016 0.125148045218661 0 0.0704482365350385 2.82840699018257 1.05185547898574 3.900515 3.8598175 3.94652025 5.900825 5.83736825 5.9697105 2.602545 2.5579985 2.65296 "Sul" 34 "Srxn1"
"Srxn1_2.36" 35 "Simu2" 0.75 0 0.0901450586660865 0.146517844258707 0 0.0788815218727824 2.66212794533216 0.988129516386282 3.861495 3.820119 3.908261 5.830005 5.767508 5.89808 2.584215 2.53954975 2.63508075 "Sul" 35 "Srxn1"
"Srxn1_2.37" 36 "Simu2" 0.75 0 0.0775158004574637 0.125254787175478 0 0.0677287561154711 2.46544800841658 0.802116491753755 3.82325 3.7807595 3.87065025 5.76035 5.69786975 5.82753225 2.56618 2.52114825 2.6179805 "Sul" 36 "Srxn1"
"Srxn1_2.38" 37 "Simu2" 0.75 0 0.0930932465954075 0.139794561401971 0 0.0806212648791739 2.31441194612525 0.867294701749745 3.78548 3.74183975 3.8336705 5.69156 5.6298995 5.758371 2.54851 2.50264925 2.60108125 "Sul" 37 "Srxn1"
"Srxn1_2.39" 38 "Simu2" 0.75 0 0.0839651480339156 0.129283662975391 0 0.0727924313724984 2.11752097985408 0.800592081258806 3.74816 3.70355875 3.79759025 5.623895 5.56235775 5.6903605 2.53106 2.48466875 2.584361 "Sul" 38 "Srxn1"
"Srxn1_2.40" 39 "Simu2" 0.75 0 0.082075497065802 0.124423875244115 0 0.0710915477677641 1.92241029261098 0.697042134575602 3.71172 3.66577 3.76228075 5.557635 5.49577 5.6234605 2.513945 2.46678975 2.56777425 "Sul" 39 "Srxn1"
"Srxn1_2.41" 40 "Simu2" 0.75 0 0.0910901502142857 0.140865991760173 0 0.078999753064203 1.74525158966031 0.666610522091982 3.675815 3.628629 3.7279405 5.49232 5.430497 5.5574615 2.4971 2.44913975 2.55169375 "Sul" 40 "Srxn1"
"Srxn1_2.42" 41 "Simu2" 0.75 0 0.0939548961582865 0.148711103548066 0 0.0817383079131114 1.52213408934465 0.605250746559448 3.64037 3.5922685 3.6934045 5.427995 5.3655395 5.49291125 2.480545 2.4318165 2.53605025 "Sul" 41 "Srxn1"
"Srxn1_2.43" 42 "Simu2" 0.75 0 0.0862314388822724 0.147946949150772 0 0.0769600416294194 1.43523887107378 0.651795418226476 3.60555 3.5561795 3.6596115 5.364635 5.30145925 5.4298815 2.46419 2.414749 2.520601 "Sul" 42 "Srxn1"
"Srxn1_2.44" 43 "Simu2" 0.75 0 0.086979705821378 0.144910786856933 0 0.0766984418898749 1.30846702949079 0.614524371067739 3.5713 3.52072925 3.62643275 5.302345 5.23892875 5.3678605 2.44805 2.39769775 2.5056905 "Sul" 43 "Srxn1"
"Srxn1_2.45" 44 "Simu2" 0.75 0 0.100572525875138 0.16753257843809 0 0.0886799863619212 1.1708447581952 0.595332003360718 3.537465 3.4856195 3.59398075 5.241035 5.17736725 5.3061115 2.4321 2.38108 2.490831 "Sul" 44 "Srxn1"
"Srxn1_2.46" 45 "Simu2" 0.75 0 0.0878926608471889 0.144878176820459 0 0.0772260333883471 1.08375601275026 0.556546700269884 3.504225 3.4511995 3.5615175 5.180675 5.116389 5.24633025 2.416615 2.36455 2.47623125 "Sul" 45 "Srxn1"
"Srxn1_2.47" 46 "Simu2" 0.75 0 0.105768559460981 0.159025414746143 0 0.0915990171365512 0.943535162794287 0.517912282906825 3.47158 3.41719875 3.5301335 5.12134 5.0567055 5.18752225 2.401315 2.34834825 2.461821 "Sul" 46 "Srxn1"
"Srxn1_2.48" 47 "Simu2" 0.75 0 0.102631164326449 0.173965414512489 0 0.0911077054241825 0.845743346607975 0.528171548200098 3.43947 3.3837985 3.49892325 5.06274 4.9976885 5.12954375 2.386315 2.33227975 2.44761025 "Sul" 47 "Srxn1"
"Srxn1_2.49" 48 "Simu2" 0.75 0 0.0996200132175448 0.153554794352891 0 0.0863720095863985 0.739177741301148 0.488327244021238 3.40774 3.35083 3.46815125 5.00533 4.93943875 5.07250225 2.37144 2.316469 2.43352 "Sul" 48 "Srxn1"
"Srxn1_3.1" 0 "Simu3" 1.62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sul" 0 "Srxn1"
"Srxn1_3.2" 1 "Simu3" 1.62 0 0.0477526469454249 0.143257940836275 0 0.0827100107053747 0.0214590327547413 0.0371681350124966 0.0231855 0.02114138 0.025442205 0.0231855 0.02114138 0.025442205 0.0231855 0.02114138 0.025442205 "Sul" 1 "Srxn1"
"Srxn1_3.3" 2 "Simu3" 1.62 0 0.750772804916682 0.851694860468034 0.589711729129297 0.140965657494033 0.0264371324925767 0.0457904566835729 0.05783245 0.053511655 0.06301485 0.0809862 0.07584379 0.091279475 0.0460013 0.0419526275 0.0504730425 "Sul" 2 "Srxn1"
