"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_1.23" 22 "Simu1" 0.1 0.1 0.0399368917074244 0.119810675122273 0 0.0691727255336352 0.419891514332086 0.295590254235072 0.655476 0.602656825 0.70953595 0.9919545 0.938769375 1.04529025 0.599003 0.54602015 0.654101025 "Andr" 22 "Srxn1"
"Srxn1_1.24" 23 "Simu1" 0.1 0.1 0.0395320151346599 0.11859604540398 0 0.0684714587388127 0.443482013048592 0.318625679718674 0.6741045 0.6196178 0.729773325 1.00383 0.949442725 1.05842025 0.61888 0.56411975 0.675593625 "Andr" 23 "Srxn1"
"Srxn1_1.25" 24 "Simu1" 0.1 0.1 0.040186173623527 0.120558520870581 0 0.0696044944777331 0.428921721627147 0.289520950486815 0.692181 0.636043875 0.7494679 1.014915 0.95886565 1.07077225 0.638203 0.581744525 0.696514725 "Andr" 24 "Srxn1"
"Srxn1_1.26" 25 "Simu1" 0.1 0.1 0.0332192814535763 0.099657844360729 0 0.0575374832685247 0.396488215264983 0.267634976111507 0.7096915 0.65214245 0.768803925 1.02523 0.968062725 1.08268225 0.6570345 0.5990069 0.716875875 "Andr" 25 "Srxn1"
"Srxn1_1.27" 26 "Simu1" 0.1 0.1 0.0363243159343501 0.10897294780305 0 0.0629155607484781 0.314787160478213 0.244086201619895 0.7266765 0.66767065 0.7873452 1.03466 0.97635095 1.0934805 0.6753115 0.615749925 0.736696 "Andr" 26 "Srxn1"
"Srxn1_1.28" 27 "Simu1" 0.1 0.1 0.033163299753427 0.0994898992602811 0 0.057440520119572 0.241387155027867 0.11802733400089 0.743312 0.682750575 0.80551725 1.04377 0.984252275 1.1040505 0.693182 0.632101 0.75600015 "Andr" 27 "Srxn1"
"Srxn1_1.29" 28 "Simu1" 0.1 0.1 0.0333597532162006 0.100079259648602 0 0.0577807874984187 0.300061838305534 0.23134211404953 0.759453 0.6975447 0.822995975 1.05241 0.99158895 1.113651 0.710557 0.64799225 0.77477385 "Andr" 28 "Srxn1"
"Srxn1_1.30" 29 "Simu1" 0.1 0.1 0.0324568620988265 0.0973705862964794 0 0.0562169342094241 0.237936346787847 0.136913652141828 0.7751935 0.712008575 0.84028825 1.060695 0.998692125 1.12306325 0.727457 0.663744825 0.7931792 "Andr" 29 "Srxn1"
"Srxn1_1.31" 30 "Simu1" 0.1 0.1 0.0270095381640135 0.0810286144920405 0 0.046781892389042 0.189670763087937 0.117659502485944 0.7905005 0.72586765 0.8567206 1.068785 1.0055595 1.1327105 0.7439835 0.67891055 0.8108493 "Andr" 30 "Srxn1"
"Srxn1_1.32" 31 "Simu1" 0.1 0.1 0.0337951962252551 0.101385588675765 0 0.0585349969139018 0.228773476179088 0.16834682479345 0.805336 0.739480225 0.87278865 1.076585 1.01204925 1.1416065 0.760052 0.6938625 0.8283678 "Andr" 31 "Srxn1"
"Srxn1_1.33" 32 "Simu1" 0.1 0.1 0.0296969471263172 0.0890908413789515 0 0.0514366212524679 0.253327424691975 0.191183367185403 0.819891 0.752791175 0.888553 1.08413 1.018537 1.15048325 0.77574 0.708134725 0.84531625 "Andr" 32 "Srxn1"
"Srxn1_2.1" 0 "Simu2" 0.32 0.32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Andr" 0 "Srxn1"
"Srxn1_2.2" 1 "Simu2" 0.32 0.32 0.13715230770434 0.369848408200736 0 0.20259176567169 0 0 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 0.03540175 0.032048215 0.0388876375 "Andr" 1 "Srxn1"
"Srxn1_2.3" 2 "Simu2" 0.32 0.32 0.136008293931616 0.350733895378558 0 0.188151208390222 0 0 0.0752061 0.068653465 0.0819793025 0.107382 0.100703925 0.11395005 0.069883 0.0632667025 0.0767427925 "Andr" 2 "Srxn1"
"Srxn1_2.4" 3 "Simu2" 0.32 0.32 0.1833554418654 0.4406877556798 0.0143101442311029 0.226484910768164 0 0 0.117247 0.1076797 0.127013125 0.1938795 0.1837199 0.20350035 0.103458 0.093689245 0.11357825 "Andr" 3 "Srxn1"
"Srxn1_2.5" 4 "Simu2" 0.32 0.32 0.2150829515986 0.411342595625963 0.105881167500824 0.1703260821181 0.00828953338419895 0.014357892992471 0.1740775 0.161863975 0.186419025 0.350081 0.334506825 0.365294225 0.1363395 0.12354375 0.149631425 "Andr" 4 "Srxn1"
