"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_2.44" 10.19565 10.045495 10.3331025 13.51545 13.4143775 13.5941025 6.8525 6.79013575 6.91639025 "Sim2" "CDDO" 43 "Srxn1"
"Srxn1_2.45" 10.0597 9.91049 10.1979175 13.4675 13.3271 13.5735025 6.766175 6.7022495 6.83202325 "Sim2" "CDDO" 44 "Srxn1"
"Srxn1_2.46" 9.924945 9.775229 10.0632 13.4118 13.2285975 13.5574075 6.68164 6.61599625 6.749208 "Sim2" "CDDO" 45 "Srxn1"
"Srxn1_2.47" 9.79013 9.6410265 9.92674775 13.24115 13.0519825 13.3985025 6.598295 6.53030925 6.667801 "Sim2" "CDDO" 46 "Srxn1"
"Srxn1_2.48" 9.65772 9.5087665 9.79313025 13.1106 12.9005925 13.29791 6.51635 6.44571925 6.5869555 "Sim2" "CDDO" 47 "Srxn1"
"Srxn1_2.49" 9.52796 9.3785455 9.6628815 12.9551 12.7347975 13.158725 6.435585 6.36269075 6.50781125 "Sim2" "CDDO" 48 "Srxn1"
"Srxn1_3.1" 0 0 0 0 0 0 0 0 0 "Sim3" "CDDO" 0 "Srxn1"
"Srxn1_3.2" 0.0231925 0.0211709 0.025533285 0.0231925 0.0211709 0.025533285 0.0231925 0.0211709 0.025533285 "Sim3" "CDDO" 1 "Srxn1"
"Srxn1_3.3" 0.04601515 0.0420106225 0.0506589425 0.04601515 0.0420106225 0.0506589425 0.04601515 0.0420106225 0.0506589425 "Sim3" "CDDO" 2 "Srxn1"
"Srxn1_3.4" 0.3089385 0.24745095 0.371323025 0.3704085 0.304687375 0.436050075 0.206019 0.156038075 0.260170075 "Sim3" "CDDO" 3 "Srxn1"
"Srxn1_3.5" 1.41033 1.35586125 1.46582125 1.513455 1.45535525 1.57225075 1.284895 1.24114875 1.3330315 "Sim3" "CDDO" 4 "Srxn1"
"Srxn1_3.6" 2.486085 2.4503295 2.52167375 2.637775 2.59909925 2.67567025 2.31962 2.29235925 2.349063 "Sim3" "CDDO" 5 "Srxn1"
"Srxn1_3.7" 3.34911 3.31251 3.385436 3.58297 3.542917 3.622721 3.101835 3.06696 3.13598275 "Sim3" "CDDO" 6 "Srxn1"
"Srxn1_3.8" 4.01428 3.95816925 4.06976075 4.28577 4.22494975 4.34545025 3.716505 3.66269975 3.76983 "Sim3" "CDDO" 7 "Srxn1"
"Srxn1_3.9" 4.673905 4.60821775 4.74011175 4.96094 4.89042575 5.03200075 4.358425 4.2961205 4.42280825 "Sim3" "CDDO" 8 "Srxn1"
"Srxn1_3.10" 5.31794 5.24908 5.38795025 5.631885 5.55792925 5.70679 4.981985 4.91673 5.050153 "Sim3" "CDDO" 9 "Srxn1"
"Srxn1_3.11" 5.965765 5.8970615 6.0366305 6.33711 6.263312 6.4132555 5.58146 5.515363 5.6502105 "Sim3" "CDDO" 10 "Srxn1"
"Srxn1_3.12" 6.683925 6.61469825 6.7552105 7.119995 7.0453765 7.1969665 6.193815 6.127877 6.262851 "Sim3" "CDDO" 11 "Srxn1"
"Srxn1_3.13" 7.38904 7.31926925 7.46105425 7.878565 7.803439 7.9553675 6.82782 6.76169475 6.8970145 "Sim3" "CDDO" 12 "Srxn1"
"Srxn1_3.14" 8.063165 7.9933385 8.135035 8.60372 8.5287185 8.68093025 7.445305 7.3792995 7.51506425 "Sim3" "CDDO" 13 "Srxn1"
"Srxn1_3.15" 8.774395 8.70508825 8.84627 9.368315 9.29382675 9.4451065 8.052905 7.98707625 8.12265225 "Sim3" "CDDO" 14 "Srxn1"
"Srxn1_3.16" 9.4165 9.3475685 9.48751675 10.0918 10.017995 10.1679075 8.636225 8.571259 8.70481 "Sim3" "CDDO" 15 "Srxn1"
"Srxn1_3.17" 10.0626 9.99530825 10.1333025 10.8403 10.7672975 10.9162075 9.20501 9.14115875 9.272882 "Sim3" "CDDO" 16 "Srxn1"
"Srxn1_3.18" 10.7684 10.7019925 10.838405 11.6067 11.5344975 11.6817075 9.80002 9.736719 9.86719 "Sim3" "CDDO" 17 "Srxn1"
"Srxn1_3.19" 11.4745 11.4084975 11.543805 12.4071 12.3366 12.4818025 10.3859 10.3237 10.451805 "Sim3" "CDDO" 18 "Srxn1"
"Srxn1_3.20" 12.1771 12.112695 12.2450025 13.2146 13.1449 13.287805 10.9864 10.9253 11.05051 "Sim3" "CDDO" 19 "Srxn1"
"Srxn1_3.21" 12.8764 12.8129 12.9426 14.00475 13.936795 14.0767025 11.6393 11.5792975 11.7022 "Sim3" "CDDO" 20 "Srxn1"
"Srxn1_3.22" 13.5749 13.5129 13.639305 14.8141 14.7470925 14.8845025 12.2656 12.2067975 12.3268025 "Sim3" "CDDO" 21 "Srxn1"
"Srxn1_3.23" 14.23485 14.1739 14.2978025 15.5455 15.4796975 15.6145 12.86155 12.8040975 12.9218025 "Sim3" "CDDO" 22 "Srxn1"
"Srxn1_3.24" 14.8817 14.8223975 14.9435025 16.2931 16.2282975 16.3599025 13.4279 13.372 13.4866 "Sim3" "CDDO" 23 "Srxn1"
"Srxn1_3.25" 15.5563 15.498195 15.6163025 17.031 16.9673975 17.0960025 13.95835 13.9038975 14.0157025 "Sim3" "CDDO" 24 "Srxn1"
"Srxn1_3.26" 16.1214 16.065795 16.1793 17.68235 17.6218975 17.7449025 14.426 14.3738975 14.4807025 "Sim3" "CDDO" 25 "Srxn1"
"Srxn1_3.27" 16.5548 16.501295 16.6102025 18.3028 18.244095 18.3626 14.7751 14.724595 14.8273 "Sim3" "CDDO" 26 "Srxn1"
"Srxn1_3.28" 16.7719 16.7198975 16.8253 18.579 18.5230925 18.6366075 14.9373 14.8884 14.9893025 "Sim3" "CDDO" 27 "Srxn1"
"Srxn1_3.29" 16.93275 16.8821 16.985005 18.8049 18.751 18.8614 15.0324 14.9842 15.0831 "Sim3" "CDDO" 28 "Srxn1"
"Srxn1_3.30" 17.1163 17.0664 17.1689 19.1116 19.0577975 19.1679 15.1462 15.0976975 15.196405 "Sim3" "CDDO" 29 "Srxn1"
"Srxn1_3.31" 17.2817 17.2304 17.3342025 19.39 19.3345975 19.4464075 15.2617 15.2130975 15.3123 "Sim3" "CDDO" 30 "Srxn1"
"Srxn1_3.32" 17.4147 17.361895 17.4687 19.64785 19.59139 19.706005 15.31625 15.26709 15.3680025 "Sim3" "CDDO" 31 "Srxn1"
"Srxn1_3.33" 17.5694 17.5153975 17.6251025 19.93245 19.873995 19.9923025 15.3857 15.334695 15.4388 "Sim3" "CDDO" 32 "Srxn1"
"Srxn1_3.34" 17.7263 17.6697 17.7846025 20.22885 20.1675975 20.2910025 15.45875 15.4052 15.5145025 "Sim3" "CDDO" 33 "Srxn1"
"Srxn1_3.35" 17.9008 17.841495 17.9622025 20.56625 20.5024 20.6317 15.5282 15.4722 15.5867 "Sim3" "CDDO" 34 "Srxn1"
"Srxn1_3.36" 18.0504 17.988195 18.1158 20.8412 20.7735 20.911705 15.58955 15.5304 15.6513025 "Sim3" "CDDO" 35 "Srxn1"
"Srxn1_3.37" 18.2138 18.1471975 18.2836 21.1287 21.0565 21.2038 15.67495 15.6125875 15.7404 "Sim3" "CDDO" 36 "Srxn1"
"Srxn1_3.38" 18.39005 18.3190875 18.4645 21.4226 21.3453 21.5034025 15.7742 15.7086975 15.8427 "Sim3" "CDDO" 37 "Srxn1"
"Srxn1_3.39" 18.5267 18.452185 18.6069025 21.63965 21.5572975 21.7273 15.832 15.7636975 15.9036025 "Sim3" "CDDO" 38 "Srxn1"
"Srxn1_3.40" 18.67465 18.5956 18.7596 21.8893 21.801985 21.9841025 15.9208 15.8495 15.9964 "Sim3" "CDDO" 39 "Srxn1"
"Srxn1_3.41" 18.8216 18.7381975 18.9126 22.124 22.030795 22.2252075 15.98765 15.9121875 16.0660025 "Sim3" "CDDO" 40 "Srxn1"
"Srxn1_3.42" 18.9724 18.884995 19.0688 22.3991 22.299795 22.5071 16.0238 15.9382 16.1067075 "Sim3" "CDDO" 41 "Srxn1"
"Srxn1_3.43" 19.0899 18.9995975 19.1903025 22.6065 22.502095 22.720805 16.012 15.9002825 16.1079025 "Sim3" "CDDO" 42 "Srxn1"
"Srxn1_3.44" 19.22085 19.1265975 19.3249025 22.8615 22.7508 22.9829025 15.96415 15.8144 16.084805 "Sim3" "CDDO" 43 "Srxn1"
"Srxn1_3.45" 19.3035 19.2055975 19.4088025 23.08405 22.9683925 23.2120025 15.8727 15.683585 16.0260075 "Sim3" "CDDO" 44 "Srxn1"
"Srxn1_3.46" 19.3517 19.234095 19.4626 23.277 23.1561975 23.4103025 15.7517 15.5286875 15.9415125 "Sim3" "CDDO" 45 "Srxn1"
"Srxn1_3.47" 19.34115 19.18348 19.4735025 23.4678 23.3441 23.6054025 15.58795 15.34177 15.8090125 "Sim3" "CDDO" 46 "Srxn1"
"Srxn1_3.48" 19.27885 19.069595 19.4453025 23.6903 23.5623925 23.8310125 15.39105 15.1316975 15.6274 "Sim3" "CDDO" 47 "Srxn1"
"Srxn1_3.49" 19.129 18.8752825 19.336915 23.8744 23.7427 24.0164025 15.175 14.9173825 15.4137 "Sim3" "CDDO" 48 "Srxn1"
"Srxn1_4.1" 0 0 0 0 0 0 0 0 0 "Sim4" "CDDO" 0 "Srxn1"
"Srxn1_4.2" 0.0231925 0.0211709 0.025533285 0.0231925 0.0211709 0.025533285 0.0231925 0.0211709 0.025533285 "Sim4" "CDDO" 1 "Srxn1"
"Srxn1_4.3" 0.04601515 0.0420106225 0.0506589425 0.04601515 0.0420106225 0.0506589425 0.04601515 0.0420106225 0.0506589425 "Sim4" "CDDO" 2 "Srxn1"
"Srxn1_4.4" 0.54793 0.473232625 0.6213974 0.6672055 0.58835715 0.744931875 0.41113 0.34290135 0.47881105 "Sim4" "CDDO" 3 "Srxn1"
"Srxn1_4.5" 1.771355 1.70572625 1.83724125 1.923955 1.854328 1.9936315 1.619425 1.55944325 1.6797025 "Sim4" "CDDO" 4 "Srxn1"
"Srxn1_4.6" 2.956595 2.9112895 3.00077075 3.152105 3.10339825 3.19929125 2.77342 2.7334485 2.81264625 "Sim4" "CDDO" 5 "Srxn1"
"Srxn1_4.7" 4.00567 3.9605295 4.05090125 4.24848 4.2004685 4.2969085 3.770975 3.72849625 3.81302225 "Sim4" "CDDO" 6 "Srxn1"
"Srxn1_4.8" 4.85854 4.7884985 4.92790225 5.11943 5.04669425 5.19223175 4.587 4.51985525 4.6537105 "Sim4" "CDDO" 7 "Srxn1"
"Srxn1_4.9" 5.702475 5.6204395 5.78596075 6.01536 5.92975675 6.10274375 5.382485 5.3041675 5.46205125 "Sim4" "CDDO" 8 "Srxn1"
"Srxn1_4.10" 6.5491 6.46326775 6.63758575 6.909135 6.81906825 7.00227225 6.198425 6.11555825 6.28284175 "Sim4" "CDDO" 9 "Srxn1"
"Srxn1_4.11" 7.37044 7.28297875 7.4612625 7.754475 7.662658 7.84937775 7.002135 6.9181385 7.08859575 "Sim4" "CDDO" 10 "Srxn1"
"Srxn1_4.12" 8.183625 8.09608525 8.275121 8.614745 8.52317825 8.71027675 7.78121 7.69773175 7.86786025 "Sim4" "CDDO" 11 "Srxn1"
"Srxn1_4.13" 8.995195 8.90811375 9.08667625 9.47443 9.38270575 9.57040125 8.56388 8.47999075 8.65126625 "Sim4" "CDDO" 12 "Srxn1"
"Srxn1_4.14" 9.784425 9.697078 9.874878 10.25995 10.1686975 10.3550025 9.35138 9.26755675 9.43784525 "Sim4" "CDDO" 13 "Srxn1"
"Srxn1_4.15" 10.59725 10.5108975 10.6874025 11.1141 11.0235975 11.2087025 10.1392 10.0556975 10.2252025 "Sim4" "CDDO" 14 "Srxn1"
"Srxn1_4.16" 11.4002 11.3151 11.4899025 11.94675 11.857295 12.040505 10.9204 10.8383975 11.0061075 "Sim4" "CDDO" 15 "Srxn1"
"Srxn1_4.17" 12.2114 12.1271925 12.2994 12.80745 12.719695 12.89971 11.69615 11.6153 11.780605 "Sim4" "CDDO" 16 "Srxn1"
"Srxn1_4.18" 13.0125 12.93 13.0994025 13.66015 13.5729975 13.751 12.4706 12.3912975 12.5536 "Sim4" "CDDO" 17 "Srxn1"
