"iter"	"r.1.1."	"decay.1.1."	"buildSrxn1Base.1."	"degradSrxn1.1."	"Km_NRF2_ACETYLATED_SRXN1.1."	"hill_Srxn1.1."	"Vmax_buildSrxn1.1."	"Km_Srxn1.1."	"hill_acetylated_SRXN1.1."	"LnPrior"	"LnData"	"LnPosterior"
4995225	7.8757	0.148313	0.0235182	0.0158067	0.0142917	1.00378	130517	107131	9.87199	-14.38522	-12892.62	-12907
4997054	10.5918	0.147767	0.0246343	0.0162838	0.0144633	1.00294	130375	107052	9.90399	-14.43237	-12890.51	-12904.94
4998545	8.65006	0.150107	0.0231857	0.0160861	0.0136663	1.00373	130625	107081	9.86932	-13.94709	-12892.94	-12906.89
4998486	9.68694	0.147883	0.0228161	0.0163459	0.0140337	1.00311	130454	107227	9.96302	-16.34972	-12887.86	-12904.21
4997768	9.55357	0.148251	0.0246233	0.0162593	0.01445	1.00312	130656	107099	9.94478	-14.70634	-12890.82	-12905.53
4999367	7.95193	0.149632	0.0232001	0.0161599	0.0134166	1.00353	130375	107314	9.98259	-17.641	-12886.55	-12904.19
4998210	8.10753	0.148526	0.0235603	0.0163875	0.0140212	1.00277	130236	107050	9.97722	-14.32537	-12895.87	-12910.19
4998512	8.60393	0.149574	0.0223631	0.0158066	0.0135007	1.00389	130352	107156	9.95908	-17.365	-12886.18	-12903.55
4999006	9.27447	0.148524	0.0225037	0.0158409	0.0141367	1.0037	130500	107128	9.72405	-14.6721	-12896.23	-12910.9
4995222	8.2971	0.148598	0.0237035	0.0161679	0.0135586	1.00372	130418	107001	9.99269	-13.77598	-12889.65	-12903.43
4995296	7.81374	0.148001	0.0222438	0.0160198	0.0139892	1.00391	130511	106936	9.98473	-14.57712	-12894.42	-12909
4996405	11.8155	0.145413	0.0224792	0.0164064	0.0150155	1.00272	130559	107157	9.98073	-14.87833	-12897.7	-12912.58
4998694	9.41427	0.148618	0.0227674	0.0164428	0.0138722	1.00305	130399	107083	9.9332	-13.78291	-12890.21	-12903.99
