"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_1.11" 10 "Simu1" 0.01 0 0.138977394265501 0.221598606604606 0 0.121072292632404 1.97245453690166 0.964593237818216 2.014335 1.99155775 2.03842 2.54548 2.51699975 2.573521 1.381575 1.362339 1.40287075 "CDDO" 10 "Srxn1"
"Srxn1_1.12" 11 "Simu1" 0.01 0 0.0950244800104524 0.150894859927811 0 0.0827169713766978 2.26414241190886 1.1822335461497 2.110925 2.0874785 2.1362025 2.69697 2.668484 2.72557125 1.38272 1.3626395 1.40496075 "CDDO" 11 "Srxn1"
"Srxn1_1.13" 12 "Simu1" 0.01 0 0.105204634949913 0.16326022003473 0 0.0912729397950621 2.48069226199673 1.26335897856268 2.176 2.1521395 2.2020305 2.79754 2.769149 2.82647125 1.383755 1.36281 1.40687025 "CDDO" 12 "Srxn1"
"Srxn1_1.14" 13 "Simu1" 0.01 0 0.0891122026099103 0.153821513562815 0 0.079761459048882 2.72700338931 1.37117906091365 2.25166 2.2272785 2.2787505 2.91171 2.8831175 2.94121175 1.38468 1.36305975 1.40917175 "CDDO" 13 "Srxn1"
"Srxn1_1.15" 14 "Simu1" 0.01 0 0.0923361887881194 0.145485972021368 0 0.0802696879213048 3.02437664269706 1.28894232130812 2.314795 2.28963925 2.34252175 3.02137 2.99266 3.051541 1.385685 1.3630795 1.4116315 "CDDO" 14 "Srxn1"
"Srxn1_1.16" 15 "Simu1" 0.01 0 0.0941165601614464 0.152809813214555 0 0.0823335761918278 3.19437930709134 1.40150080182856 2.3812 2.35529825 2.41012025 3.12555 3.09692 3.156185 1.38678 1.3630885 1.41444 "CDDO" 15 "Srxn1"
"Srxn1_1.17" 16 "Simu1" 0.01 0 0.100823966311162 0.158372969785465 0.000730038748584239 0.0870079097021209 3.43880840355511 1.42888842430725 2.44838 2.4213895 2.4783505 3.23908 3.21031875 3.2702905 1.38785 1.36284975 1.41691175 "CDDO" 16 "Srxn1"
"Srxn1_1.18" 17 "Simu1" 0.01 0 0.108661613147959 0.182239647514713 0 0.0960518891362606 3.63265537058902 1.47697235613691 2.5214 2.492949 2.55274025 3.358965 3.32995925 3.39084025 1.38883 1.36256975 1.41975 "CDDO" 17 "Srxn1"
"Srxn1_1.19" 18 "Simu1" 0.01 0 0.0917137460792732 0.157576318367945 0 0.0819071817203039 3.85830851811652 1.48066605769617 2.600655 2.5708795 2.6334845 3.50341 3.47409825 3.53578625 1.389935 1.3621995 1.42174025 "CDDO" 18 "Srxn1"
"Srxn1_1.20" 19 "Simu1" 0.01 0 0.0948219731922129 0.163724572256942 0 0.0848840053045921 3.98618058502376 1.61820675469591 2.62365 2.589509 2.66041275 3.62465 3.59501925 3.6577755 1.39094 1.3620085 1.424022 "CDDO" 19 "Srxn1"
"Srxn1_1.21" 20 "Simu1" 0.01 0 0.0736838410184538 0.133763026078534 0 0.0679113523958323 3.98827832564149 1.50190453343168 2.63303 2.59566875 2.6739165 3.75148 3.72126875 3.7853505 1.391905 1.36186725 1.42606575 "CDDO" 20 "Srxn1"
"Srxn1_1.22" 21 "Simu1" 0.01 0 0.0911577821673768 0.142009229327551 0 0.0791208302840401 4.09473714384898 1.60450212733979 2.61521 2.577606 2.656992 3.824965 3.79238975 3.86117075 1.392845 1.36160975 1.42843025 "CDDO" 21 "Srxn1"
"Srxn1_1.23" 22 "Simu1" 0.01 0 0.0771297572097961 0.127693471831195 0 0.0678654672951011 4.26890363871973 1.71505137161108 2.60003 2.56200825 2.64235275 3.895055 3.858499 3.9348025 1.39386 1.36142925 1.430791 "CDDO" 22 "Srxn1"
"Srxn1_1.24" 23 "Simu1" 0.01 0 0.0796896004133326 0.123912682435559 0 0.0691519606532159 4.22069426277693 1.59797529093087 2.581985 2.5436465 2.62484175 3.893025 3.851798 3.9378305 1.39483 1.36107 1.43332075 "CDDO" 23 "Srxn1"
"Srxn1_1.25" 24 "Simu1" 0.01 0 0.081795759679689 0.133058852588209 0 0.0715915313996154 4.33065335325611 1.64105897317156 2.56405 2.525579 2.60688325 3.866425 3.82349875 3.9130735 1.3958 1.3607395 1.435415 "CDDO" 24 "Srxn1"
"Srxn1_1.26" 25 "Simu1" 0.01 0 0.0703231872045875 0.110329567605688 0 0.061094066431074 4.51980003663116 1.87973306883727 2.59409 2.54947925 2.64319025 3.95297 3.91036925 3.99918025 1.39678 1.3602195 1.43771575 "CDDO" 25 "Srxn1"
"Srxn1_1.27" 26 "Simu1" 0.01 0 0.0724033653120237 0.116398093029468 0 0.0631855761444753 4.53943188837045 1.82573322517918 2.585915 2.538358 2.63889125 4.01143 3.966978 4.05920125 1.397715 1.35974875 1.439931 "CDDO" 26 "Srxn1"
"Srxn1_1.28" 27 "Simu1" 0.01 0 0.064477602160693 0.100352805059717 0 0.0559575223136383 4.48677346416363 1.72366892384583 2.57516 2.52615225 2.6310115 4.0746 4.02783925 4.1242305 1.398635 1.359549 1.4423015 "CDDO" 27 "Srxn1"
"Srxn1_1.29" 28 "Simu1" 0.01 0 0.0680547887104995 0.112551513813813 0 0.0598598161217975 4.52554945338677 1.78606672742708 2.55846 2.5092195 2.61471175 4.09092 4.03471 4.14932475 1.39951 1.35927875 1.44460075 "CDDO" 28 "Srxn1"
"Srxn1_1.30" 29 "Simu1" 0.01 0 0.0580936652376859 0.0955853031620558 0 0.0510144116128913 4.56187282614459 1.98753708398003 2.54193 2.4922885 2.59889 4.12795 4.06162825 4.19559125 1.40034 1.358819 1.44665075 "CDDO" 29 "Srxn1"
"Srxn1_1.31" 30 "Simu1" 0.01 0 0.0621859142591916 0.097007316788325 0 0.0539834905715255 4.57974983318883 2.08399181541836 2.52468 2.4750595 2.58045225 4.10445 4.03239425 4.17968 1.40123 1.358469 1.44881375 "CDDO" 30 "Srxn1"
"Srxn1_1.32" 31 "Simu1" 0.01 0 0.0688676782531799 0.108762518039467 0 0.0598906533541991 4.7144777386746 2.16067087506146 2.507815 2.45758825 2.56285075 4.074055 3.998429 4.15447 1.40214 1.3581695 1.45121 "CDDO" 31 "Srxn1"
"Srxn1_1.33" 32 "Simu1" 0.01 0 0.0713298486738029 0.11177462449394 0 0.0619581105592521 4.67061616256901 2.0990538420978 2.49126 2.4407575 2.5464215 4.05241 3.9709325 4.14058075 1.40298 1.3576585 1.4534245 "CDDO" 32 "Srxn1"
"Srxn1_2.1" 0 "Simu2" 0.02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CDDO" 0 "Srxn1"
"Srxn1_2.2" 1 "Simu2" 0.02 0 0.11318784952971 0.221624014174806 0 0.110888388917283 0.0557588254458177 0.0911654821422485 0.02317835 0.0211405925 0.0254431375 0.02317835 0.0211405925 0.0254431375 0.02317835 0.0211405925 0.0254431375 "CDDO" 1 "Srxn1"
"Srxn1_2.3" 2 "Simu2" 0.02 0 0.38492130804558 0.489109299415386 0.328438137912314 0.0903361390119938 0.0483728460574322 0.0768213497264286 0.04598505 0.0419526275 0.05047424 0.04598505 0.0419526275 0.05047424 0.04598505 0.0419526275 0.05047424 "CDDO" 2 "Srxn1"
"Srxn1_2.4" 3 "Simu2" 0.02 0 0.546125891568769 0.628356613424266 0.438660359640315 0.0973332620663664 0.0541311745854695 0.0764584449384348 0.079904 0.069930105 0.09716358 0.143602 0.1079601 0.18921915 0.0709215 0.06453634 0.0786568125 "CDDO" 3 "Srxn1"
"Srxn1_2.5" 4 "Simu2" 0.02 0 0.546843233291503 0.618547892919249 0.427979350569341 0.10366815603402 0.109042933137811 0.0656534055261619 0.691604 0.675946725 0.70999495 0.8477695 0.81291235 0.8898125 0.544 0.514447075 0.564839275 "CDDO" 4 "Srxn1"
"Srxn1_2.6" 5 "Simu2" 0.02 0 0.509607567630688 0.578322974182345 0.374476511597689 0.117032576443872 0.320710568786777 0.0645111054462319 1.23936 1.22624975 1.2530405 1.46353 1.43849825 1.49378075 0.9765905 0.955123475 0.9924096 "CDDO" 5 "Srxn1"
"Srxn1_2.7" 6 "Simu2" 0.02 0 0.516457351219726 0.574682193169463 0.409975899997225 0.0923502355520168 1.02220478915566 0.449414079843784 1.655075 1.63084975 1.6781305 1.931645 1.9102295 1.953261 1.2856 1.26955825 1.30176075 "CDDO" 6 "Srxn1"
"Srxn1_2.8" 7 "Simu2" 0.02 0 0.494208330344974 0.588990763108664 0.388972231340756 0.100418188671419 1.73076057139927 0.680414314126641 2.004535 1.9698065 2.0399525 2.317305 2.2892 2.34568175 1.568765 1.54681975 1.5894605 "CDDO" 7 "Srxn1"
"Srxn1_2.9" 8 "Simu2" 0.02 0 0.473374254312526 0.579233265135368 0.333890394851276 0.126080346740783 2.39516445148804 0.907846678700278 2.320035 2.28109725 2.3609115 2.690395 2.657946 2.724031 1.822145 1.79675825 1.84588 "CDDO" 8 "Srxn1"
"Srxn1_2.10" 9 "Simu2" 0.02 0 0.492644814663258 0.536692001066888 0.448724263222099 0.0439840056462878 2.93150696274967 0.812024685552225 2.62882 2.58841725 2.67114275 3.065795 3.03106625 3.1017515 2.04392 2.01711925 2.069301 "CDDO" 9 "Srxn1"
"Srxn1_2.11" 10 "Simu2" 0.02 0 0.20803210953816 0.302679314846719 0.154586500247463 0.0821951888482336 2.95403011297574 0.824186153271419 2.966195 2.92518825 3.0089315 3.42802 3.39201975 3.46510025 2.358635 2.33068625 2.385753 "CDDO" 10 "Srxn1"
"Srxn1_2.12" 11 "Simu2" 0.02 0 0.153746326863899 0.256617474832181 0.0819641140574459 0.0913829334427377 3.37563533468778 1.03421714162563 3.100215 3.0594395 3.14309075 3.62732 3.5913175 3.66422575 2.46186 2.43386 2.48941275 "CDDO" 11 "Srxn1"
"Srxn1_2.13" 12 "Simu2" 0.02 0 0.193801172277246 0.290810291695914 0.129041889591978 0.0855703976665613 3.7068438010272 1.01580264457209 3.19673 3.15686625 3.2389925 3.798115 3.76227825 3.83506125 2.510665 2.483169 2.538842 "CDDO" 12 "Srxn1"
"Srxn1_2.14" 13 "Simu2" 0.02 0 0.196151743186152 0.304145166615205 0.136101440719809 0.093720758580666 4.01469778006477 0.935900902661959 3.33047 3.29068 3.372284 4.003545 3.967859 4.0405205 2.601 2.57349975 2.6298615 "CDDO" 13 "Srxn1"
"Srxn1_2.15" 14 "Simu2" 0.02 0 0.179403635985326 0.295406584393607 0.104909891434759 0.101806227760095 4.373312607168 0.977221421844181 3.47 3.4308195 3.5115315 4.22612 4.19056 4.26290175 2.700155 2.67211775 2.72962 "CDDO" 14 "Srxn1"
"Srxn1_2.16" 15 "Simu2" 0.02 0 0.207510129803179 0.261067433822007 0.165247059283029 0.0488984235629281 4.69706794289254 1.09677598172278 3.597555 3.558659 3.63917225 4.44557 4.41038925 4.482227 2.773215 2.7448895 2.80304075 "CDDO" 15 "Srxn1"
"Srxn1_2.17" 16 "Simu2" 0.02 0 0.19542827821281 0.280097858124046 0.147323084016544 0.0735527082224673 4.93444968417451 0.883141036980879 3.754215 3.7159475 3.795551 4.637725 4.60287925 4.67432125 2.903385 2.87495975 2.93403 "CDDO" 16 "Srxn1"
"Srxn1_2.18" 17 "Simu2" 0.02 0 0.201948398110942 0.262825973303616 0.169007321564806 0.0527808755231766 5.12793195987091 0.911604331067389 3.900835 3.86310825 3.9420815 4.850645 4.81575925 4.887673 3.01826 2.98948 3.0492615 "CDDO" 17 "Srxn1"
"Srxn1_2.19" 18 "Simu2" 0.02 0 0.194612296015144 0.245017298768457 0.151496866773383 0.0471844382357311 5.32820361324432 0.977961270099193 4.05607 4.0185395 4.0972005 5.04971 5.01525 5.08704025 3.15553 3.1259195 3.18713075 "CDDO" 18 "Srxn1"
"Srxn1_2.20" 19 "Simu2" 0.02 0 0.185153159515274 0.229525402136925 0.156584587871078 0.0389539164746492 5.51626986009428 0.983095300814463 4.205645 4.1681685 4.2461025 5.23259 5.19881975 5.27011325 3.27474 3.24455975 3.3074515 "CDDO" 19 "Srxn1"
"Srxn1_2.21" 20 "Simu2" 0.02 0 0.178562524048791 0.234794529362363 0.121318778717858 0.0567446403590728 5.67580107172182 0.938941739260245 4.345545 4.30814575 4.38588 5.401755 5.368342 5.43920225 3.399305 3.36868575 3.43329225 "CDDO" 20 "Srxn1"
"Srxn1_2.22" 21 "Simu2" 0.02 0 0.188896372464759 0.2422235541939 0.159105352117507 0.0462884656102228 5.76089557068921 0.912386632334868 4.478395 4.44060975 4.51856275 5.576645 5.5432685 5.61422175 3.4442 3.41057825 3.481032 "CDDO" 21 "Srxn1"
"Srxn1_2.23" 22 "Simu2" 0.02 0 0.183563778590195 0.247128441851621 0.133358914490595 0.0580494574842954 5.91784806047798 1.00974586587413 4.620145 4.582286 4.66083075 5.758915 5.7259995 5.7965935 3.55856 3.52249875 3.597842 "CDDO" 22 "Srxn1"
"Srxn1_2.24" 23 "Simu2" 0.02 0 0.17721554899597 0.247196638372869 0.119406168109039 0.0647588908045546 5.96304436497117 0.946105776184068 4.746995 4.70845925 4.78859225 5.94591 5.91304975 5.983294 3.57459 3.5333895 3.6191005 "CDDO" 23 "Srxn1"
"Srxn1_2.25" 24 "Simu2" 0.02 0 0.15421233494627 0.217117177865353 0.0973283147207384 0.0601209669150473 6.10725762174458 1.0691720397568 4.83682 4.7956475 4.881611 6.130915 6.09746975 6.1682375 3.548845 3.50639625 3.59442025 "CDDO" 24 "Srxn1"
"Srxn1_2.26" 25 "Simu2" 0.02 0 0.141062918742136 0.2191191420795 0.0693149215549576 0.0751010746235554 6.04482027230662 1.03008131475255 4.928125 4.8871175 4.97247125 6.261545 6.22811975 6.298904 3.5969 3.551969 3.64521475 "CDDO" 25 "Srxn1"
"Srxn1_2.27" 26 "Simu2" 0.02 0 0.154065216031504 0.250131522913438 0.0870382101977095 0.0853364981539019 6.26236761595315 1.06877802948408 5.00706 4.9664795 5.05128175 6.39518 6.361369 6.43288575 3.571415 3.52462675 3.62250025 "CDDO" 26 "Srxn1"
"Srxn1_2.28" 27 "Simu2" 0.02 0 0.156095736115072 0.220113359138277 0.106667792526171 0.0581129779436767 6.34030517164614 1.23176826565748 5.099295 5.05903975 5.1436815 6.55984 6.52548 6.59744225 3.57347 3.51913825 3.633231 "CDDO" 27 "Srxn1"
"Srxn1_2.29" 28 "Simu2" 0.02 0 0.179361422760443 0.2481038622782 0.108582824501286 0.0697828019815903 6.44459751441178 1.45741879295342 5.1933 5.15322475 5.23754475 6.69522 6.66027825 6.73311 3.61695 3.55380775 3.68438025 "CDDO" 28 "Srxn1"
"Srxn1_2.30" 29 "Simu2" 0.02 0 0.177915614626136 0.25221698434365 0.135622468426434 0.0645520337794802 6.29285037602682 1.60351698714309 5.311205 5.27113975 5.355171 6.858985 6.823538 6.897491 3.650265 3.57526825 3.72890375 "CDDO" 29 "Srxn1"
"Srxn1_2.31" 30 "Simu2" 0.02 0 0.158905167085659 0.243558657844527 0.11140042312876 0.0734947058808631 6.23325774506467 1.43711521664164 5.42724 5.38660875 5.47136275 7.026695 6.99017825 7.06654025 3.73602 3.653218 3.81940475 "CDDO" 30 "Srxn1"
"Srxn1_2.32" 31 "Simu2" 0.02 0 0.143560854731149 0.225019325134809 0.0797262115119325 0.0742325513506566 6.29106264053631 1.51265407171942 5.51638 5.4739295 5.56196075 7.185955 7.1483275 7.22700075 3.73835 3.64475975 3.83305 "CDDO" 31 "Srxn1"
"Srxn1_2.33" 32 "Simu2" 0.02 0 0.141498359671639 0.209384605095972 0.102233464322535 0.0590315847861028 6.26378602529802 1.43130171049321 5.56457 5.514967 5.61396025 7.324535 7.28588925 7.366612 3.702635 3.610584 3.79617225 "CDDO" 32 "Srxn1"
"Srxn1_3.1" 0 "Simu3" 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CDDO" 0 "Srxn1"
"Srxn1_3.2" 1 "Simu3" 0.05 0 0.0892562726013975 0.169072911274819 0 0.0849308091816885 0.0106864035703547 0.0141240572445151 0.02317835 0.0211405925 0.0254431375 0.02317835 0.0211405925 0.0254431375 0.02317835 0.0211405925 0.0254431375 "CDDO" 1 "Srxn1"
"Srxn1_3.3" 2 "Simu3" 0.05 0 0.517916309424467 0.548832084565098 0.490308404740919 0.0294017309058734 0.00774292973586653 0.0134111477019567 0.04598505 0.0419526275 0.05047424 0.04598505 0.0419526275 0.05047424 0.04598505 0.0419526275 0.05047424 "CDDO" 2 "Srxn1"
"Srxn1_3.4" 3 "Simu3" 0.05 0 0.720117981702214 0.822719989736466 0.626074078675269 0.0986018988420565 0.0175707683600572 0.0174360700205722 0.172636 0.12960705 0.2234584 0.2073025 0.156935625 0.262542025 0.1445515 0.108594575 0.190350175 "CDDO" 3 "Srxn1"
"Srxn1_3.5" 4 "Simu3" 0.05 0 0.757645661488708 0.863521784453384 0.653645930480139 0.104950508123255 0.103328019730607 0.0291747987554276 0.9780995 0.9382043 1.02399 1.125315 1.07996725 1.17423025 0.8464635 0.8112941 0.8886908 "CDDO" 4 "Srxn1"
"Srxn1_3.6" 5 "Simu3" 0.05 0 0.770349780882479 0.874686007424445 0.673122955156041 0.100969419602698 0.564109053391878 0.169966090107233 1.728235 1.70046875 1.75934125 1.977305 1.9463485 2.009652 1.496545 1.47186 1.526164 "CDDO" 5 "Srxn1"
"Srxn1_3.7" 6 "Simu3" 0.05 0 0.797421582518292 0.955865020995148 0.638170470888628 0.158848815053142 1.65103419233265 0.345070093938416 2.348015 2.3219495 2.373955 2.678115 2.64879875 2.70710275 2.04134 2.01852775 2.063941 "CDDO" 6 "Srxn1"
"Srxn1_3.8" 7 "Simu3" 0.05 0 0.779535586926724 0.912899730002114 0.643341915698165 0.134801181319964 2.769237146045 0.479430211810815 2.879295 2.84117625 2.91782025 3.31343 3.2679085 3.3595305 2.468335 2.43663725 2.50068 "CDDO" 7 "Srxn1"
"Srxn1_3.9" 8 "Simu3" 0.05 0 0.743237555785764 0.899245332957038 0.615219086637937 0.144066922547312 3.80104957707136 0.54757408846337 3.36943 3.32491975 3.4165325 3.884505 3.830959 3.94018 2.87462 2.83772925 2.91358275 "CDDO" 8 "Srxn1"
"Srxn1_3.10" 9 "Simu3" 0.05 0 0.702302307684061 0.854544007592192 0.534435546250323 0.160625227366139 4.2650340397811 0.763168495744492 3.846385 3.7991095 3.89648225 4.46017 4.40346525 4.51919 3.271745 3.23259925 3.31309125 "CDDO" 9 "Srxn1"
"Srxn1_3.11" 10 "Simu3" 0.05 0 0.326077511834246 0.390570562065647 0.220637371809514 0.0920696497743104 4.44196671853385 0.918936319080183 4.31568 4.2675545 4.36666025 5.03075 4.97317925 5.09070025 3.628515 3.58865875 3.67048 "CDDO" 10 "Srxn1"
"Srxn1_3.12" 11 "Simu3" 0.05 0 0.287793530846781 0.341530390900061 0.205301897132008 0.072523640179054 5.00203904939957 1.24337085582923 4.518505 4.471303 4.5687 5.27174 5.2148695 5.33067675 3.76199 3.722449 3.80343075 "CDDO" 11 "Srxn1"
"Srxn1_3.13" 12 "Simu3" 0.05 0 0.323525521501612 0.383294787823416 0.213126830322959 0.0957172264327107 5.40672175984355 1.34116197199986 4.69994 4.65327675 4.7491105 5.484425 5.42896175 5.5426445 3.88893 3.8497365 3.9298905 "CDDO" 12 "Srxn1"
"Srxn1_3.14" 13 "Simu3" 0.05 0 0.318182608292462 0.391641604785318 0.217644738355568 0.0901036981599079 5.89810336284616 1.47830487704816 4.91842 4.87250575 4.966972 5.73999 5.685318 5.79694525 4.027505 3.98917875 4.068171 "CDDO" 13 "Srxn1"
"Srxn1_3.15" 14 "Simu3" 0.05 0 0.312349534838205 0.397024030937204 0.187395819914987 0.110466322089181 6.34231608983685 1.35758193964968 5.138515 5.09301975 5.186455 6.011255 5.9577 6.0672805 4.17498 4.1372485 4.21497075 "CDDO" 14 "Srxn1"
"Srxn1_3.16" 15 "Simu3" 0.05 0 0.31139176222566 0.399398110901534 0.218866282719158 0.0903507175085841 6.80738225286895 1.26796296302684 5.35858 5.31348875 5.40575025 6.29376 6.24120375 6.34899225 4.29853 4.261369 4.33760175 "CDDO" 15 "Srxn1"
"Srxn1_3.17" 16 "Simu3" 0.05 0 0.319947260375465 0.410573550644049 0.23314108979234 0.088777894358797 7.16181877697106 1.39118204509731 5.582365 5.537687 5.62833025 6.58376 6.531857 6.637842 4.45439 4.41752675 4.4928305 "CDDO" 16 "Srxn1"
"Srxn1_3.18" 17 "Simu3" 0.05 0 0.306429484857746 0.362563526857131 0.239213235562472 0.0624174260886417 7.52957663913949 1.36213862171418 5.818185 5.77454575 5.8633825 6.88967 6.8386075 6.9427205 4.625915 4.58975025 4.6643205 "CDDO" 17 "Srxn1"
"Srxn1_3.19" 18 "Simu3" 0.05 0 0.295969934584142 0.346497529019618 0.242373940474418 0.0521295667572947 7.7741205817024 1.35247763215784 6.043475 6.0005995 6.08768025 7.15297 7.1029185 7.20462375 4.805155 4.769529 4.8438105 "CDDO" 18 "Srxn1"
"Srxn1_3.20" 19 "Simu3" 0.05 0 0.301322388636026 0.367711579970873 0.221585637242302 0.0739717230042828 8.10357306783769 1.48787977386273 6.261 6.21929925 6.30443175 7.40204 7.35370875 7.452235 4.98906 4.9539235 5.02761 "CDDO" 19 "Srxn1"
"Srxn1_3.21" 20 "Simu3" 0.05 0 0.294372290213811 0.371479103578906 0.219215669345827 0.076150448384725 8.3596527849539 1.46807012891989 6.484825 6.44435 6.527841 7.675145 7.627969 7.72417025 5.153995 5.11964 5.19272325 "CDDO" 20 "Srxn1"
"Srxn1_3.22" 21 "Simu3" 0.05 0 0.296300276569603 0.372568965293205 0.212978682514646 0.0800285711139771 8.41251706882368 1.62799698613113 6.70278 6.66305 6.7451855 7.952495 7.90685975 8.0002725 5.316495 5.28266875 5.3551225 "CDDO" 21 "Srxn1"
"Srxn1_3.23" 22 "Simu3" 0.05 0 0.28162379531216 0.349433996788255 0.199068168274429 0.0762596962845226 8.65374155514477 1.46635937185048 6.923285 6.8843995 6.96547075 8.23275 8.18770875 8.27944175 5.472085 5.43837675 5.510611 "CDDO" 22 "Srxn1"
"Srxn1_3.24" 23 "Simu3" 0.05 0 0.280929253135385 0.324990495366082 0.192983687527945 0.0761631453367024 8.83662340140731 1.47613610180001 7.12903 7.091 7.170341 8.48785 8.44464925 8.5334715 5.607555 5.5733375 5.64659 "CDDO" 23 "Srxn1"
"Srxn1_3.25" 24 "Simu3" 0.05 0 0.263822101761555 0.323181234307346 0.188352412051606 0.0688430487908703 8.91176566420636 1.57808943496116 7.332955 7.295449 7.373871 8.71719 8.675449 8.76221025 5.72059 5.68378875 5.76113775 "CDDO" 24 "Srxn1"
"Srxn1_3.26" 25 "Simu3" 0.05 0 0.261151040367673 0.323985465790151 0.157628167057928 0.0903346558856378 9.28557981474339 1.55076622868491 7.4891 7.45260775 7.52993075 8.90706 8.866488 8.9507615 5.830175 5.794254 5.870352 "CDDO" 25 "Srxn1"
"Srxn1_3.27" 26 "Simu3" 0.05 0 0.252160779133872 0.301793009515735 0.180953059449387 0.0632431789760375 9.32372376004998 1.50275721270976 7.643655 7.60754975 7.6842115 9.0999 9.05968 9.14255 5.91149 5.87549975 5.95159075 "CDDO" 26 "Srxn1"
"Srxn1_3.28" 27 "Simu3" 0.05 0 0.260556044922397 0.302810758953747 0.19002544111909 0.0614798864390876 9.39964360925884 1.7179919041174 7.79034 7.75387 7.83035075 9.27224 9.2325995 9.31462 6.016265 5.9806995 6.05612025 "CDDO" 27 "Srxn1"
"Srxn1_3.29" 28 "Simu3" 0.05 0 0.250515056274288 0.298206008639429 0.165501429194198 0.0738062523594203 9.63733813443331 1.5828628397761 7.94672 7.90976875 7.986852 9.44658 9.40726925 9.488511 6.130325 6.094839 6.1700615 "CDDO" 28 "Srxn1"
"Srxn1_3.30" 29 "Simu3" 0.05 0 0.25045745852138 0.32108238988714 0.17371443080395 0.0738742320996463 9.67324460347625 1.88285821268263 8.09339 8.0559585 8.13352175 9.61656 9.57654825 9.65892075 6.21949 6.18337 6.2593905 "CDDO" 29 "Srxn1"
"Srxn1_3.31" 30 "Simu3" 0.05 0 0.231556039701493 0.272171150478929 0.179426083693481 0.0474326427555156 9.58166926401177 1.73054606425026 8.23945 8.2015165 8.28004225 9.81016 9.7692095 9.85187425 6.31656 6.27990275 6.35695125 "CDDO" 30 "Srxn1"
"Srxn1_3.32" 31 "Simu3" 0.05 0 0.228702238672542 0.275168826885223 0.17941480114762 0.0479392975998934 9.88532642156894 2.08151510420246 8.366875 8.3283095 8.40827025 9.95391 9.9127485 9.99630025 6.417665 6.38031975 6.45872025 "CDDO" 31 "Srxn1"
