"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_1.22" 21 "Simu1" 0.01 0.01 0.314072682221467 0.441758362744632 0.140833523236825 0.155548318242773 6.10951124376986 3.32754469057004 4.58835 4.5532985 4.62741075 6.466525 6.42923 6.5059705 1.98145 1.94627875 2.02168125 "Cddo" 21 "Srxn1"
"Srxn1_1.23" 22 "Simu1" 0.01 0.01 0.335236830544627 0.445382992148512 0.18770380632817 0.132845676720272 6.57560384951971 3.52387217127472 4.861125 4.82510875 4.90154075 6.8415 6.80354 6.88186 2.07786 2.0419395 2.11756125 "Cddo" 22 "Srxn1"
"Srxn1_1.24" 23 "Simu1" 0.01 0.01 0.328994218663707 0.446881682467766 0.156770005455601 0.152497731250505 6.74857866213229 3.62776661182846 5.15541 5.11831975 5.19713 7.21926 7.18088 7.2602005 2.251765 2.2141795 2.2930805 "Cddo" 23 "Srxn1"
"Srxn1_1.25" 24 "Simu1" 0.01 0.01 0.306054192668977 0.395073638044433 0.14120319229549 0.142917351487691 6.95917737454341 3.86167077724864 5.442175 5.40411975 5.48542 7.597975 7.5594295 7.6400005 2.32266 2.2806185 2.36829 "Cddo" 24 "Srxn1"
"Srxn1_1.26" 25 "Simu1" 0.01 0.01 0.482056365411338 0.585782329087195 0.416081424038645 0.0909310401198332 7.87444544937861 3.31010066003876 5.7022 5.66352 5.74649125 7.919635 7.881008 7.9621805 2.32644 2.2820195 2.37453125 "Cddo" 25 "Srxn1"
"Srxn1_1.27" 26 "Simu1" 0.01 0.01 0.380664450616971 0.40535640057049 0.334361120689473 0.040129431214892 7.13685163760428 2.97869481104007 6.15151 6.11137925 6.19760075 8.44546 8.40554 8.48957 2.7583 2.71319975 2.80749025 "Cddo" 26 "Srxn1"
"Srxn1_1.28" 27 "Simu1" 0.01 0.01 0.370686278725373 0.493993728632756 0.236239026216365 0.129237931954759 7.37768399034271 3.24448206488203 6.486625 6.4455495 6.5336905 8.7709 8.73026 8.81543025 3.09372 3.0476895 3.143941 "Cddo" 27 "Srxn1"
"Srxn1_1.29" 28 "Simu1" 0.01 0.01 0.392573672835437 0.521037750736816 0.282763102206234 0.120227563533734 7.47659369425022 3.24207704241139 6.80503 6.76319925 6.8528905 9.19163 9.15 9.2368705 3.1965 3.13975925 3.25496075 "Cddo" 28 "Srxn1"
"Srxn1_1.30" 29 "Simu1" 0.01 0.01 0.392959102653444 0.52943110375011 0.300048132230346 0.120736529065635 7.67350429061702 3.33189027213993 7.142025 7.0996 7.19021025 9.63834 9.5957295 9.6848005 3.3798 3.30991875 3.4511905 "Cddo" 29 "Srxn1"
"Srxn1_1.31" 30 "Simu1" 0.01 0.01 0.388611078553983 0.497420398030487 0.2866881678583 0.105534758149902 7.83697030228978 3.21523136600365 7.462845 7.4202595 7.5105405 10.0889 10.0454 10.1365025 3.54157 3.4558775 3.62891375 "Cddo" 30 "Srxn1"
