"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_2.1" 0 0 0 0 0 0 0 0 0 "Sim2" "ETA" 0 "Srxn1"
"Srxn1_2.2" 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 "Sim2" "ETA" 1 "Srxn1"
"Srxn1_2.3" 0.07112975 0.064473545 0.0776747075 0.08010795 0.0735429625 0.086674095 0.06998405 0.0633647375 0.0765561 "Sim2" "ETA" 2 "Srxn1"
"Srxn1_2.4" 0.105938 0.0961301725 0.1155694 0.123922 0.114011975 0.133681325 0.103616 0.09385258 0.113309525 "Sim2" "ETA" 3 "Srxn1"
"Srxn1_2.5" 0.1413035 0.128523 0.154004025 0.170799 0.157561975 0.1839712 0.136378 0.12357175 0.149094325 "Sim2" "ETA" 4 "Srxn1"
"Srxn1_2.6" 0.1950965 0.179077475 0.21078965 0.288559 0.2691933 0.308587525 0.1682715 0.1525488 0.183930775 "Sim2" "ETA" 5 "Srxn1"
"Srxn1_2.7" 0.274378 0.25503165 0.2935541 0.4748885 0.45082715 0.4985221 0.199343 0.18073345 0.2178438 "Sim2" "ETA" 6 "Srxn1"
"Srxn1_2.8" 0.3540575 0.332021575 0.375811425 0.668516 0.644326975 0.692189025 0.229607 0.208183525 0.250888025 "Sim2" "ETA" 7 "Srxn1"
"Srxn1_2.9" 0.437494 0.413174725 0.461639475 0.8499325 0.824775975 0.874746525 0.259084 0.235044225 0.2830152 "Sim2" "ETA" 8 "Srxn1"
"Srxn1_2.10" 0.512332 0.485709925 0.5387515 1.02993 1.0027195 1.05708025 0.287797 0.261165775 0.314309175 "Sim2" "ETA" 9 "Srxn1"
"Srxn1_2.11" 0.6122385 0.583335725 0.640964175 1.24071 1.21095 1.27032025 0.315781 0.2865733 0.344793125 "Sim2" "ETA" 10 "Srxn1"
"Srxn1_2.12" 0.721296 0.69007485 0.752154325 1.45062 1.41801975 1.4828405 0.3430285 0.311383 0.374397 "Sim2" "ETA" 11 "Srxn1"
"Srxn1_2.13" 0.8596385 0.8262362 0.89270615 1.691335 1.65598 1.72665175 0.369539 0.3356384 0.40324905 "Sim2" "ETA" 12 "Srxn1"
"Srxn1_2.14" 0.947212 0.911703075 0.98229575 1.83807 1.80054875 1.87554025 0.395369 0.3592455 0.4314 "Sim2" "ETA" 13 "Srxn1"
"Srxn1_2.15" 1.03275 0.995044 1.06994125 2.041835 2.00171925 2.08159025 0.420519 0.382189875 0.458843 "Sim2" "ETA" 14 "Srxn1"
"Srxn1_2.16" 1.12493 1.085219 1.16411025 2.2184 2.17624975 2.2600405 0.44504 0.40459795 0.485430425 "Sim2" "ETA" 15 "Srxn1"
"Srxn1_2.17" 1.21594 1.17431725 1.2570305 2.41543 2.37142925 2.4588725 0.468904 0.4264708 0.5112542 "Sim2" "ETA" 16 "Srxn1"
"Srxn1_2.18" 1.3094 1.266019 1.35248025 2.633235 2.58733925 2.678791 0.492165 0.4476418 0.536482275 "Sim2" "ETA" 17 "Srxn1"
"Srxn1_2.19" 1.39344 1.34820875 1.43848075 2.79258 2.74515975 2.8395105 0.5148175 0.468385425 0.561034 "Sim2" "ETA" 18 "Srxn1"
"Srxn1_2.20" 1.463215 1.41622975 1.51002025 2.925465 2.87668 2.9731815 0.53688 0.488646 0.5849052 "Sim2" "ETA" 19 "Srxn1"
"Srxn1_2.21" 1.532645 1.48393925 1.58128025 3.07933 3.02939775 3.12825025 0.5583395 0.50858195 0.608088625 "Sim2" "ETA" 20 "Srxn1"
"Srxn1_2.22" 1.611905 1.5612885 1.66223075 3.272765 3.22145925 3.32296275 0.5792735 0.527719075 0.630674775 "Sim2" "ETA" 21 "Srxn1"
"Srxn1_2.23" 1.68484 1.6320395 1.73701075 3.436685 3.384229 3.4878315 0.5996445 0.546358775 0.6528513 "Sim2" "ETA" 22 "Srxn1"
"Srxn1_2.24" 1.74484 1.690119 1.798771 3.591925 3.5378985 3.643851 0.619489 0.5645467 0.6742661 "Sim2" "ETA" 23 "Srxn1"
"Srxn1_2.25" 1.79987 1.743219 1.85553525 3.71677 3.66169725 3.76995125 0.638882 0.582268 0.695069525 "Sim2" "ETA" 24 "Srxn1"
"Srxn1_2.26" 1.852155 1.794179 1.9091825 3.84334 3.78696925 3.8975415 0.657694 0.599637 0.715163 "Sim2" "ETA" 25 "Srxn1"
"Srxn1_2.27" 1.887365 1.828407 1.94573225 3.94848 3.89091975 4.003441 0.6761265 0.616450625 0.7348948 "Sim2" "ETA" 26 "Srxn1"
"Srxn1_2.28" 1.883485 1.823609 1.94229025 3.932435 3.874929 3.98697125 0.694034 0.632830525 0.75421 "Sim2" "ETA" 27 "Srxn1"
"Srxn1_2.29" 1.878155 1.81769875 1.93733325 3.91264 3.85533 3.96770075 0.7114055 0.64875965 0.772833 "Sim2" "ETA" 28 "Srxn1"
"Srxn1_2.30" 1.87204 1.81063 1.931984 3.881525 3.82416875 3.9369505 0.7283335 0.6643484 0.79099815 "Sim2" "ETA" 29 "Srxn1"
"Srxn1_2.31" 1.87426 1.8121295 1.9351015 3.895745 3.837848 3.95191175 0.744885 0.67973925 0.8086677 "Sim2" "ETA" 30 "Srxn1"
"Srxn1_2.32" 1.876455 1.81375475 1.9382 3.928615 3.870345 3.985513 0.7609845 0.6946744 0.826038825 "Sim2" "ETA" 31 "Srxn1"
"Srxn1_2.33" 1.88069 1.81696875 1.943461 3.96854 3.9097545 4.02614 0.776622 0.709067225 0.84283225 "Sim2" "ETA" 32 "Srxn1"
"Srxn1_2.34" 1.87425 1.80979775 1.937502 3.945735 3.88644675 4.003682 0.791924 0.723031125 0.859145375 "Sim2" "ETA" 33 "Srxn1"
"Srxn1_2.35" 1.8753 1.8098685 1.93909075 3.973705 3.913649 4.0322405 0.8067935 0.7365788 0.875097575 "Sim2" "ETA" 34 "Srxn1"
"Srxn1_2.36" 1.87247 1.8060685 1.93685425 3.968285 3.90748525 4.027642 0.821339 0.749845 0.890690075 "Sim2" "ETA" 35 "Srxn1"
"Srxn1_2.37" 1.87508 1.80807875 1.94063025 4.005045 3.943069 4.064934 0.835422 0.762686 0.9058695 "Sim2" "ETA" 36 "Srxn1"
"Srxn1_2.38" 1.87569 1.80789775 1.94228125 4.02882 3.966078 4.08989325 0.849168 0.775200775 0.920554175 "Sim2" "ETA" 37 "Srxn1"
"Srxn1_2.39" 1.87909 1.8103195 1.94648175 4.05551 3.99217925 4.11753025 0.86253 0.78753485 0.934985425 "Sim2" "ETA" 38 "Srxn1"
"Srxn1_2.40" 1.87358 1.803589 1.941932 4.039345 3.97507875 4.10152375 0.875533 0.799621425 0.9490472 "Sim2" "ETA" 39 "Srxn1"
"Srxn1_2.41" 1.87181 1.80092725 1.94095125 4.038025 3.972938 4.10129125 0.8882675 0.811282525 0.962691375 "Sim2" "ETA" 40 "Srxn1"
"Srxn1_2.42" 1.86657 1.79465975 1.9363805 4.0262 3.96004725 4.0905905 0.900647 0.822789325 0.975973175 "Sim2" "ETA" 41 "Srxn1"
"Srxn1_2.43" 1.861825 1.7889285 1.932371 4.01859 3.9513995 4.0844405 0.912719 0.8340265 0.989025 "Sim2" "ETA" 42 "Srxn1"
"Srxn1_2.44" 1.854875 1.78118825 1.92654025 3.99574 3.92788975 4.062471 0.9243975 0.844875375 1.0017925 "Sim2" "ETA" 43 "Srxn1"
"Srxn1_2.45" 1.849195 1.77471675 1.9216705 3.980635 3.9116865 4.04867225 0.9358255 0.85524615 1.0139745 "Sim2" "ETA" 44 "Srxn1"
"Srxn1_2.46" 1.84455 1.7696075 1.91765 3.973055 3.903087 4.04239075 0.946977 0.865513025 1.02591025 "Sim2" "ETA" 45 "Srxn1"
"Srxn1_2.47" 1.83644 1.7605885 1.91019075 3.939445 3.86825175 4.01062025 0.957777 0.8754574 1.0375205 "Sim2" "ETA" 46 "Srxn1"
"Srxn1_2.48" 1.828955 1.75245875 1.9035205 3.90998 3.83748975 3.98264075 0.968319 0.8853104 1.04897075 "Sim2" "ETA" 47 "Srxn1"
"Srxn1_2.49" 1.82101 1.74366 1.8962415 3.876875 3.80310925 3.9509125 0.978654 0.894794375 1.060171 "Sim2" "ETA" 48 "Srxn1"
"Srxn1_3.1" 0 0 0 0 0 0 0 0 0 "Sim3" "ETA" 0 "Srxn1"
"Srxn1_3.2" 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 "Sim3" "ETA" 1 "Srxn1"
"Srxn1_3.3" 0.0705197 0.0638851575 0.07707591 0.07468465 0.0680824425 0.081268825 0.06998405 0.0633647375 0.0765561 "Sim3" "ETA" 2 "Srxn1"
"Srxn1_3.4" 0.1065595 0.0967998975 0.116183025 0.1267485 0.116803925 0.1366941 0.103616 0.09385258 0.113309525 "Sim3" "ETA" 3 "Srxn1"
"Srxn1_3.5" 0.169105 0.155871925 0.182304525 0.263562 0.245158825 0.283419325 0.136378 0.12357175 0.149094325 "Sim3" "ETA" 4 "Srxn1"
"Srxn1_3.6" 0.331288 0.310139525 0.3528132 0.543378 0.510770325 0.576351275 0.1787775 0.163066625 0.194430075 "Sim3" "ETA" 5 "Srxn1"
"Srxn1_3.7" 0.496747 0.470452075 0.522064125 0.8134305 0.77668365 0.84747775 0.2266655 0.2078025 0.245064025 "Sim3" "ETA" 6 "Srxn1"
"Srxn1_3.8" 0.652101 0.625748875 0.67772105 1.04895 1.0156 1.07966 0.2662445 0.244652075 0.287363225 "Sim3" "ETA" 7 "Srxn1"
"Srxn1_3.9" 0.8112335 0.784486775 0.8373062 1.271965 1.24111875 1.30157 0.307332 0.2830669 0.331078725 "Sim3" "ETA" 8 "Srxn1"
"Srxn1_3.10" 0.97061 0.942386625 0.998430475 1.505875 1.474618 1.53716 0.3394165 0.31268985 0.365690425 "Sim3" "ETA" 9 "Srxn1"
"Srxn1_3.11" 1.12582 1.09548925 1.15589025 1.756745 1.72239825 1.790811 0.3675645 0.338342875 0.396357825 "Sim3" "ETA" 10 "Srxn1"
"Srxn1_3.12" 1.28345 1.2508495 1.3159525 2.015005 1.97768 2.052134 0.3938235 0.362282725 0.42489945 "Sim3" "ETA" 11 "Srxn1"
"Srxn1_3.13" 1.448275 1.41329975 1.483112 2.25792 2.21743775 2.297961 0.4190545 0.385224 0.45233055 "Sim3" "ETA" 12 "Srxn1"
"Srxn1_3.14" 1.59384 1.55653925 1.6308115 2.47572 2.43215975 2.5185905 0.443604 0.407572675 0.479129125 "Sim3" "ETA" 13 "Srxn1"
"Srxn1_3.15" 1.729675 1.690529 1.76863 2.68621 2.63994925 2.7313915 0.467501 0.429298775 0.5050832 "Sim3" "ETA" 14 "Srxn1"
"Srxn1_3.16" 1.85367 1.812799 1.89419075 2.864035 2.8157195 2.91085125 0.4951555 0.45482985 0.534828275 "Sim3" "ETA" 15 "Srxn1"
"Srxn1_3.17" 1.97601 1.93348975 2.01815 3.04198 2.9921075 3.09032625 0.521735 0.47937435 0.563344725 "Sim3" "ETA" 16 "Srxn1"
"Srxn1_3.18" 2.090495 2.04649875 2.134112 3.24001 3.18859975 3.28993325 0.5436885 0.49941975 0.587308025 "Sim3" "ETA" 17 "Srxn1"
"Srxn1_3.19" 2.1934 2.148057 2.23816175 3.39967 3.34726975 3.45061 0.565648 0.51946715 0.61117905 "Sim3" "ETA" 18 "Srxn1"
"Srxn1_3.20" 2.31711 2.27031 2.3632905 3.622565 3.56897875 3.67476 0.586406 0.538353875 0.633746075 "Sim3" "ETA" 19 "Srxn1"
"Srxn1_3.21" 2.41451 2.366259 2.46186 3.80012 3.7460295 3.85298 0.6065785 0.55670515 0.655677575 "Sim3" "ETA" 20 "Srxn1"
"Srxn1_3.22" 2.51392 2.46437 2.56256025 3.99609 3.9411575 4.049553 0.6263015 0.574671625 0.677037325 "Sim3" "ETA" 21 "Srxn1"
"Srxn1_3.23" 2.60637 2.555399 2.65624075 4.15136 4.09626925 4.20525375 0.648003 0.594793425 0.700401675 "Sim3" "ETA" 22 "Srxn1"
"Srxn1_3.24" 2.67444 2.6221195 2.72563075 4.28448 4.22901975 4.33883075 0.6672355 0.6123588 0.721173075 "Sim3" "ETA" 23 "Srxn1"
"Srxn1_3.25" 2.74665 2.6933485 2.799021 4.433525 4.3772945 4.488002 0.685567 0.629055575 0.74098615 "Sim3" "ETA" 24 "Srxn1"
"Srxn1_3.26" 2.824195 2.76993875 2.877741 4.55557 4.4988495 4.61085275 0.7095225 0.6514265 0.7664863 "Sim3" "ETA" 25 "Srxn1"
"Srxn1_3.27" 2.83489 2.77974875 2.8892705 4.571235 4.51417975 4.626701 0.7265495 0.66699935 0.78485675 "Sim3" "ETA" 26 "Srxn1"
"Srxn1_3.28" 2.83183 2.77571975 2.8867405 4.563855 4.50629 4.6193505 0.743123 0.68209255 0.80270775 "Sim3" "ETA" 27 "Srxn1"
"Srxn1_3.29" 2.830935 2.7739875 2.88660025 4.573755 4.51553 4.62940025 0.759282 0.696959525 0.820231825 "Sim3" "ETA" 28 "Srxn1"
"Srxn1_3.30" 2.82931 2.77124925 2.885492 4.563605 4.50505925 4.61957075 0.775034 0.711280775 0.8374409 "Sim3" "ETA" 29 "Srxn1"
"Srxn1_3.31" 2.81627 2.758022 2.87339025 4.54364 4.4848495 4.60048275 0.790299 0.725238875 0.8539163 "Sim3" "ETA" 30 "Srxn1"
"Srxn1_3.32" 2.807855 2.74887875 2.86597 4.54587 4.4867995 4.6037705 0.805209 0.73895015 0.869901 "Sim3" "ETA" 31 "Srxn1"
"Srxn1_3.33" 2.806645 2.7469795 2.86572025 4.53498 4.47524975 4.59348 0.819754 0.752167975 0.885540725 "Sim3" "ETA" 32 "Srxn1"
"Srxn1_3.34" 2.80832 2.747839 2.86804025 4.546695 4.48622825 4.6056535 0.833881 0.765105075 0.90088315 "Sim3" "ETA" 33 "Srxn1"
"Srxn1_3.35" 2.808675 2.74705925 2.86916025 4.543345 4.48175975 4.603433 0.847644 0.77776295 0.915917325 "Sim3" "ETA" 34 "Srxn1"
"Srxn1_3.36" 2.79901 2.73665975 2.86035025 4.523145 4.4606195 4.58470225 0.8610945 0.7900974 0.93054185 "Sim3" "ETA" 35 "Srxn1"
"Srxn1_3.37" 2.7868 2.72372825 2.84845025 4.496275 4.43261975 4.55934 0.8741695 0.8020598 0.944677125 "Sim3" "ETA" 36 "Srxn1"
"Srxn1_3.38" 2.77181 2.70789775 2.834081 4.463745 4.39861975 4.52766175 0.886893 0.813769075 0.95832195 "Sim3" "ETA" 37 "Srxn1"
"Srxn1_3.39" 2.76133 2.6960795 2.82439025 4.4406 4.37431975 4.50627125 0.899295 0.825004175 0.971703 "Sim3" "ETA" 38 "Srxn1"
"Srxn1_3.40" 2.739225 2.6734175 2.80293275 4.395415 4.3283795 4.46299025 0.911389 0.835973275 0.984612975 "Sim3" "ETA" 39 "Srxn1"
"Srxn1_3.41" 2.718165 2.65127525 2.78294075 4.355325 4.2871995 4.4245505 0.923179 0.846717025 0.997575825 "Sim3" "ETA" 40 "Srxn1"
"Srxn1_3.42" 2.699575 2.63179775 2.76568075 4.3174 4.24769675 4.38814425 0.9346235 0.857214075 1.0098815 "Sim3" "ETA" 41 "Srxn1"
"Srxn1_3.43" 2.68494 2.61666975 2.75177125 4.28559 4.2146195 4.35826175 0.945774 0.867286675 1.02201425 "Sim3" "ETA" 42 "Srxn1"
"Srxn1_3.44" 2.67041 2.60092975 2.73811375 4.26904 4.19674975 4.34291225 0.9566655 0.8773226 1.033737 "Sim3" "ETA" 43 "Srxn1"
"Srxn1_3.45" 2.653865 2.583808 2.72284175 4.23354 4.1597275 4.309092 0.9673375 0.887121575 1.04514525 "Sim3" "ETA" 44 "Srxn1"
"Srxn1_3.46" 2.63714 2.56598975 2.706891 4.211365 4.13581925 4.2881605 0.97763 0.8964786 1.0563605 "Sim3" "ETA" 45 "Srxn1"
"Srxn1_3.47" 2.62029 2.54803 2.691071 4.17984 4.1030165 4.25801275 0.9876475 0.905773525 1.067381 "Sim3" "ETA" 46 "Srxn1"
"Srxn1_3.48" 2.60278 2.52992975 2.67452325 4.15739 4.0790375 4.2371915 0.9974135 0.914682175 1.07807 "Sim3" "ETA" 47 "Srxn1"
"Srxn1_3.49" 2.583 2.50933875 2.6556805 4.120625 4.04104925 4.20187025 1.006945 0.92333365 1.0884535 "Sim3" "ETA" 48 "Srxn1"
"Srxn1_4.1" 0 0 0 0 0 0 0 0 0 "Sim4" "ETA" 0 "Srxn1"
"Srxn1_4.2" 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 "Sim4" "ETA" 1 "Srxn1"
"Srxn1_4.3" 0.07041925 0.0637845225 0.0769796475 0.07372105 0.0671216775 0.0802649175 0.06998405 0.0633647375 0.0765561 "Sim4" "ETA" 2 "Srxn1"
"Srxn1_4.4" 0.116962 0.107177725 0.12662125 0.171723 0.15985565 0.184175225 0.103616 0.09385258 0.113309525 "Sim4" "ETA" 3 "Srxn1"
"Srxn1_4.5" 0.3265195 0.3046773 0.35016105 0.549153 0.51293445 0.588037675 0.205965 0.191339075 0.22129705 "Sim4" "ETA" 4 "Srxn1"
"Srxn1_4.6" 0.69233 0.653498075 0.73062155 1.09676 1.04115825 1.15071375 0.441431 0.4150295 0.4681301 "Sim4" "ETA" 5 "Srxn1"
"Srxn1_4.7" 1.135885 1.09633925 1.17068175 1.71789 1.6666065 1.76171075 0.724236 0.69380725 0.752457625 "Sim4" "ETA" 6 "Srxn1"
"Srxn1_4.8" 1.52833 1.4972695 1.55705 2.28042 2.2445785 2.31493025 0.967234 0.9392215 0.9934482 "Sim4" "ETA" 7 "Srxn1"
"Srxn1_4.9" 1.87805 1.84874 1.90760175 2.767925 2.73235675 2.804541 1.23533 1.20876975 1.261731 "Sim4" "ETA" 8 "Srxn1"
"Srxn1_4.10" 2.22551 2.19274975 2.2590015 3.2309 3.18837 3.27236025 1.524535 1.4956095 1.55339025 "Sim4" "ETA" 9 "Srxn1"
"Srxn1_4.11" 2.535955 2.49925975 2.57267075 3.62806 3.58002875 3.6736505 1.78657 1.75445 1.81862025 "Sim4" "ETA" 10 "Srxn1"
"Srxn1_4.12" 2.84915 2.80806975 2.89005225 4.06287 4.0090895 4.11453125 2.040005 2.00438925 2.07538025 "Sim4" "ETA" 11 "Srxn1"
"Srxn1_4.13" 3.163375 3.11807825 3.20818 4.54726 4.48618875 4.6058415 2.25497 2.21639775 2.29335275 "Sim4" "ETA" 12 "Srxn1"
"Srxn1_4.14" 3.435995 3.38722975 3.48427175 4.928315 4.8621135 4.99229025 2.47287 2.43166925 2.5137105 "Sim4" "ETA" 13 "Srxn1"
"Srxn1_4.15" 3.7277 3.6750275 3.7794615 5.3389 5.267349 5.408633 2.65794 2.61458975 2.70118125 "Sim4" "ETA" 14 "Srxn1"
"Srxn1_4.16" 4.03001 3.97393325 4.08518025 5.75758 5.68076975 5.83293025 2.893005 2.8470675 2.93880075 "Sim4" "ETA" 15 "Srxn1"
"Srxn1_4.17" 4.305095 4.24634975 4.363 6.10988 6.02935 6.1891905 3.11508 3.06710875 3.16274125 "Sim4" "ETA" 16 "Srxn1"
"Srxn1_4.18" 4.578445 4.51716 4.6384725 6.48309 6.399189 6.566651 3.31241 3.2626995 3.36154075 "Sim4" "ETA" 17 "Srxn1"
