"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_4.38" 13.9688 13.8938 14.0447 17.4419 17.3653975 17.5144 8.74901 8.679277 8.8205515 "Sim4" "Sulf" 37 "Srxn1"
"Srxn1_4.39" 13.7694 13.6938 13.8438025 17.187 17.1083975 17.2611 8.63271 8.56419825 8.70189 "Sim4" "Sulf" 38 "Srxn1"
"Srxn1_4.40" 13.5728 13.4968 13.6471025 16.93605 16.8551 17.0129 8.518345 8.45083 8.58634025 "Sim4" "Sulf" 39 "Srxn1"
"Srxn1_4.41" 13.3797 13.3028 13.4537025 16.689 16.605 16.7695 8.40556 8.33922 8.47272 "Sim4" "Sulf" 40 "Srxn1"
"Srxn1_4.42" 13.1898 13.1113975 13.2645025 16.4462 16.3585 16.5306 8.29471 8.2286685 8.36094 "Sim4" "Sulf" 41 "Srxn1"
"Srxn1_4.43" 13.0025 12.9223975 13.0787 16.207 16.1157 16.2964025 8.185615 8.1196095 8.25135 "Sim4" "Sulf" 42 "Srxn1"
"Srxn1_4.44" 12.8182 12.7364975 12.8964 15.97135 15.8765 16.066 8.07829 8.012159 8.143331 "Sim4" "Sulf" 43 "Srxn1"
"Srxn1_4.45" 12.6372 12.5526 12.7175025 15.7396 15.6409 15.8390025 7.97263 7.90644 8.0380905 "Sim4" "Sulf" 44 "Srxn1"
"Srxn1_4.46" 12.4588 12.3715975 12.5418 15.5113 15.4092 15.6167 7.86866 7.801939 7.93438 "Sim4" "Sulf" 45 "Srxn1"
"Srxn1_4.47" 12.2832 12.1936 12.3691 15.287 15.1809 15.3977025 7.76645 7.69855 7.8324105 "Sim4" "Sulf" 46 "Srxn1"
"Srxn1_4.48" 12.1103 12.0182975 12.1995025 15.0662 14.9558 15.1821 7.665685 7.5968195 7.732581 "Sim4" "Sulf" 47 "Srxn1"
"Srxn1_4.49" 11.9401 11.8462 12.033 14.8489 14.7347 14.9701 7.56659 7.49686925 7.63466025 "Sim4" "Sulf" 48 "Srxn1"
"Srxn1_5.1" 0 0 0 0 0 0 0 0 0 "Sim5" "Sulf" 0 "Srxn1"
"Srxn1_5.2" 0.02318315 0.021147395 0.025441205 0.02318315 0.021147395 0.025441205 0.02318315 0.021147395 0.025441205 "Sim5" "Sulf" 1 "Srxn1"
"Srxn1_5.3" 0.09119785 0.085629575 0.104062 0.121958 0.115299925 0.143061125 0.04599495 0.04196027 0.050473 "Sim5" "Sulf" 2 "Srxn1"
"Srxn1_5.4" 0.5012445 0.49396 0.514272925 0.6585925 0.64995085 0.679654025 0.31133 0.305779 0.317718 "Sim5" "Sulf" 3 "Srxn1"
"Srxn1_5.5" 1.19934 1.18866 1.21359 1.54872 1.53549 1.57034 0.788978 0.781037875 0.79766225 "Sim5" "Sulf" 4 "Srxn1"
"Srxn1_5.6" 2.25944 2.24331 2.27751 2.86796 2.84768975 2.8933 1.54974 1.53801975 1.56184025 "Sim5" "Sulf" 5 "Srxn1"
"Srxn1_5.7" 3.56245 3.53946975 3.58642025 4.43853 4.41002925 4.47017 2.55133 2.53441 2.56838025 "Sim5" "Sulf" 6 "Srxn1"
"Srxn1_5.8" 5.03875 5.00868975 5.06973 6.190515 6.15335875 6.2299405 3.71406 3.69133 3.73671 "Sim5" "Sulf" 7 "Srxn1"
"Srxn1_5.9" 6.61868 6.58115975 6.656791 8.037245 7.99155925 8.0847405 4.969005 4.94032925 4.99733025 "Sim5" "Sulf" 8 "Srxn1"
"Srxn1_5.10" 8.267535 8.22264 8.3123705 9.974615 9.920617 10.0299 6.28798 6.25340975 6.32189025 "Sim5" "Sulf" 9 "Srxn1"
"Srxn1_5.11" 9.88053 9.82934 9.9316515 11.9064 11.845 11.9688025 7.575685 7.5358 7.61472025 "Sim5" "Sulf" 10 "Srxn1"
"Srxn1_5.12" 11.4729 11.416 11.5297025 13.8176 13.7493975 13.8868 8.795135 8.75064 8.8384505 "Sim5" "Sulf" 11 "Srxn1"
"Srxn1_5.13" 12.92975 12.8681 12.9915025 15.5522 15.4784 15.6271 9.93965 9.89122975 9.98685175 "Sim5" "Sulf" 12 "Srxn1"
"Srxn1_5.14" 14.342 14.2764975 14.4082 17.1914 17.1129 17.271 11.015 10.9635 11.0661 "Sim5" "Sulf" 13 "Srxn1"
"Srxn1_5.15" 15.6861 15.6168 15.7558 18.6887 18.6061 18.772 12.1286 12.0738 12.1831 "Sim5" "Sulf" 14 "Srxn1"
"Srxn1_5.16" 16.9379 16.8648975 17.0108 20.0803 19.9940975 20.1667 13.1724 13.1145975 13.2301 "Sim5" "Sulf" 15 "Srxn1"
"Srxn1_5.17" 18.1022 18.0261975 18.1775 21.4065 21.3169 21.4956025 14.0948 14.0344 14.1549 "Sim5" "Sulf" 16 "Srxn1"
"Srxn1_5.18" 19.2357 19.1572 19.3137 22.7131 22.62 22.8050025 14.9587 14.8962 15.0211 "Sim5" "Sulf" 17 "Srxn1"
"Srxn1_5.19" 20.3077 20.2259975 20.3877 23.9616 23.8654975 24.0564025 15.76795 15.7032 15.8324075 "Sim5" "Sulf" 18 "Srxn1"
"Srxn1_5.20" 21.3538 21.2694 21.4365025 25.1719 25.0724975 25.2702 16.5356 16.4684 16.6018 "Sim5" "Sulf" 19 "Srxn1"
"Srxn1_5.21" 22.3474 22.2597 22.4331025 26.3426 26.2397975 26.444 17.265 17.1956 17.333 "Sim5" "Sulf" 20 "Srxn1"
"Srxn1_5.22" 23.2903 23.1995 23.3792 27.4206 27.3133 27.5251 17.985 17.9134 18.0554 "Sim5" "Sulf" 21 "Srxn1"
"Srxn1_5.23" 24.2517 24.1563 24.3435025 28.4579 28.3460975 28.5656 18.757 18.6825975 18.8302025 "Sim5" "Sulf" 22 "Srxn1"
"Srxn1_5.24" 25.0882 24.9893 25.1837 29.4511 29.3356 29.5630025 19.311 19.2347 19.3861025 "Sim5" "Sulf" 23 "Srxn1"
"Srxn1_5.25" 25.88 25.7779 25.9794 30.3405 30.2211 30.4572025 19.8698 19.7919 19.9461 "Sim5" "Sulf" 24 "Srxn1"
"Srxn1_5.26" 26.6094 26.5045 26.7119 31.1789 31.0552975 31.300405 20.3813 20.3075 20.4518 "Sim5" "Sulf" 25 "Srxn1"
"Srxn1_5.27" 27.5411 27.4315 27.6482 32.0447 31.9162 32.1715025 21.3995 21.3222975 21.4744 "Sim5" "Sulf" 26 "Srxn1"
"Srxn1_5.28" 28.3868 28.2761 28.4937 32.9385 32.806 33.0687 22.2092 22.1353 22.28 "Sim5" "Sulf" 27 "Srxn1"
"Srxn1_5.29" 29.0516 28.9601 29.1362025 33.76625 33.6372 33.8892025 22.6651 22.5915975 22.7305025 "Sim5" "Sulf" 28 "Srxn1"
"Srxn1_5.30" 29.4208 29.3348975 29.498 34.3921 34.2959 34.4817 22.8905 22.7394 23.0196 "Sim5" "Sulf" 29 "Srxn1"
"Srxn1_5.31" 29.2719 29.1362 29.3988 34.4821 34.3758975 34.5785 22.69515 22.5145975 22.863705 "Sim5" "Sulf" 30 "Srxn1"
"Srxn1_5.32" 28.8714 28.7357975 29.0023 34.1222 33.9895 34.2513025 22.3689 22.1960975 22.5324025 "Sim5" "Sulf" 31 "Srxn1"
"Srxn1_5.33" 28.441 28.3159 28.5637 33.6245 33.4980925 33.7491 22.0384 21.8761 22.1936 "Sim5" "Sulf" 32 "Srxn1"
"Srxn1_5.34" 28.0122 27.8971 28.1251025 33.1157 32.9992 33.2306 21.7107 21.5578 21.8554025 "Sim5" "Sulf" 33 "Srxn1"
"Srxn1_5.35" 27.5889 27.4830975 27.693 32.6116 32.5047 32.7184 21.3874 21.2448 21.5229025 "Sim5" "Sulf" 34 "Srxn1"
"Srxn1_5.36" 27.1721 27.0739 27.2697025 32.1148 32.0131 32.2156 21.0693 20.9353 21.1966075 "Sim5" "Sulf" 35 "Srxn1"
"Srxn1_5.37" 26.762 26.6684975 26.8543 31.6259 31.5272975 31.7232025 20.7565 20.6312975 20.8764 "Sim5" "Sulf" 36 "Srxn1"
"Srxn1_5.38" 26.3584 26.267 26.4480025 31.1444 31.0460975 31.2425025 20.4487 20.331 20.5629 "Sim5" "Sulf" 37 "Srxn1"
"Srxn1_5.39" 25.9609 25.871 26.0504025 30.6705 30.5695 30.7713025 20.1457 20.0346 20.2543025 "Sim5" "Sulf" 38 "Srxn1"
"Srxn1_5.40" 25.56985 25.4781 25.6612025 30.2043 30.0992 30.3106025 19.8476 19.741195 19.9516 "Sim5" "Sulf" 39 "Srxn1"
"Srxn1_5.41" 25.1852 25.0902975 25.28 29.7456 29.6343 29.8586 19.5544 19.4514975 19.6546 "Sim5" "Sulf" 40 "Srxn1"
"Srxn1_5.42" 24.8067 24.7074 24.9062 29.2939 29.1755 29.417 19.2657 19.1653 19.3634 "Sim5" "Sulf" 41 "Srxn1"
"Srxn1_5.43" 24.4339 24.3295 24.5402 28.8495 28.7224 28.9817 18.9814 18.883 19.0779 "Sim5" "Sulf" 42 "Srxn1"
"Srxn1_5.44" 24.067 23.9568975 24.1813025 28.4123 28.2761975 28.5551 18.7016 18.6041 18.7977025 "Sim5" "Sulf" 43 "Srxn1"
"Srxn1_5.45" 23.7058 23.5891975 23.8282 27.982 27.8385 28.135 18.4265 18.3289975 18.5232025 "Sim5" "Sulf" 44 "Srxn1"
"Srxn1_5.46" 23.3507 23.227 23.480905 27.5589 27.4065975 27.7226 18.1557 18.0573975 18.2539 "Sim5" "Sulf" 45 "Srxn1"
"Srxn1_5.47" 23.0013 22.8714 23.1395025 27.142 26.9807975 27.317 17.8895 17.7888 17.9894 "Sim5" "Sulf" 46 "Srxn1"
"Srxn1_5.48" 22.6575 22.5204975 22.8035 26.732 26.5622 26.9176 17.6274 17.5252 17.7305025 "Sim5" "Sulf" 47 "Srxn1"
"Srxn1_5.49" 22.3192 22.175 22.4738 26.32855 26.15 26.5245 17.3694 17.264 17.4761025 "Sim5" "Sulf" 48 "Srxn1"
"Srxn1_6.1" 0 0 0 0 0 0 0 0 0 "Sim6" "Sulf" 0 "Srxn1"
"Srxn1_6.2" 0.02318315 0.021147395 0.025441205 0.02318315 0.021147395 0.025441205 0.02318315 0.021147395 0.025441205 "Sim6" "Sulf" 1 "Srxn1"
"Srxn1_6.3" 0.136497 0.129240975 0.161671125 0.160226 0.152058975 0.19183605 0.110812 0.104569925 0.128889025 "Sim6" "Sulf" 2 "Srxn1"
"Srxn1_6.4" 0.6109655 0.601932975 0.635835525 0.7441865 0.73396295 0.775559925 0.4964835 0.488522975 0.514580075 "Sim6" "Sulf" 3 "Srxn1"
"Srxn1_6.5" 1.4095 1.39649 1.43468025 1.73264 1.7173595 1.76433025 1.11852 1.10748975 1.13695 "Sim6" "Sulf" 4 "Srxn1"
"Srxn1_6.6" 2.65163 2.63204975 2.6788605 3.20268 3.1792995 3.236431 2.126145 2.11001 2.14671 "Sim6" "Sulf" 5 "Srxn1"
"Srxn1_6.7" 4.37421 4.34569925 4.40742025 5.19989 5.16577975 5.2402005 3.48994 3.46689975 3.5155805 "Sim6" "Sulf" 6 "Srxn1"
"Srxn1_6.8" 6.52027 6.4809595 6.56268 7.66174 7.61533775 7.712521 5.22452 5.19288975 5.2577205 "Sim6" "Sulf" 7 "Srxn1"
"Srxn1_6.9" 8.92397 8.87346 8.976891 10.4782 10.4184 10.5410025 7.171375 7.130589 7.21306 "Sim6" "Sulf" 8 "Srxn1"
"Srxn1_6.10" 11.4401 11.3786 11.5033025 13.3684 13.2959975 13.4433 9.24813 9.1981 9.29865025 "Sim6" "Sulf" 9 "Srxn1"
"Srxn1_6.11" 13.9268 13.8552 13.9996 16.3261 16.2417 16.4123 11.2911 11.233 11.3494 "Sim6" "Sulf" 10 "Srxn1"
"Srxn1_6.12" 16.4071 16.3265 16.4884 19.1547 19.0598 19.2506025 13.3652 13.2996 13.4311 "Sim6" "Sulf" 11 "Srxn1"
"Srxn1_6.13" 18.7822 18.6936 18.8714025 21.9309 21.8271 22.0349 15.3164 15.2439975 15.3888 "Sim6" "Sulf" 12 "Srxn1"
"Srxn1_6.14" 21.1166 21.0211 21.2128 24.565 24.4533 24.6767025 17.32375 17.2451 17.4026 "Sim6" "Sulf" 13 "Srxn1"
"Srxn1_6.15" 23.3653 23.2632 23.4677025 27.1043 26.9858975 27.2232 19.2238 19.1399975 19.3079 "Sim6" "Sulf" 14 "Srxn1"
"Srxn1_6.16" 25.4653 25.3571 25.573 29.4361 29.3108 29.5604025 20.9873 20.8984 21.0757025 "Sim6" "Sulf" 15 "Srxn1"
"Srxn1_6.17" 27.406 27.293 27.518405 31.5405 31.4101 31.6699 22.7023 22.6084 22.7961 "Sim6" "Sulf" 16 "Srxn1"
"Srxn1_6.18" 29.326 29.2080975 29.4429 33.6175 33.4828 33.751605 24.4019 24.3042975 24.4991025 "Sim6" "Sulf" 17 "Srxn1"
"Srxn1_6.19" 31.2086 31.087 31.3303 35.5778 35.4374 35.7167025 26.133 26.0308 26.2344025 "Sim6" "Sulf" 18 "Srxn1"
"Srxn1_6.20" 33.0112 32.8841 33.1371025 37.4299 37.284895 37.5734 27.81535 27.7086 27.9212 "Sim6" "Sulf" 19 "Srxn1"
"Srxn1_6.21" 34.6775 34.5454 34.8077025 39.1866 39.0359 39.3342 29.2878 29.1761975 29.3977 "Sim6" "Sulf" 20 "Srxn1"
"Srxn1_6.22" 36.3068 36.1691975 36.441705 40.9162 40.7598925 41.0698 30.7263 30.61 30.8411 "Sim6" "Sulf" 21 "Srxn1"
"Srxn1_6.23" 37.86425 37.7204975 38.0047 42.5976 42.4348975 42.7563 32.0522 31.9306975 32.1709 "Sim6" "Sulf" 22 "Srxn1"
"Srxn1_6.24" 39.3963 39.2468975 39.5426025 44.262 44.0931975 44.4285 33.3637 33.2358975 33.4868025 "Sim6" "Sulf" 23 "Srxn1"
"Srxn1_6.25" 40.9146 40.7591 41.0672 45.899 45.7233 46.0730025 34.64515 34.5128975 34.7737025 "Sim6" "Sulf" 24 "Srxn1"
"Srxn1_6.26" 42.44025 42.2786 42.6004 47.5452 47.361895 47.72741 36.0187 35.8811 36.153705 "Sim6" "Sulf" 25 "Srxn1"
"Srxn1_6.27" 44.2725 44.1023975 44.4408 49.43435 49.2415975 49.6256025 37.8682 37.7226975 38.011 "Sim6" "Sulf" 26 "Srxn1"
"Srxn1_6.28" 46.1224 45.9429975 46.3002025 51.2663 51.0642975 51.4671 39.7047 39.5517 39.8567 "Sim6" "Sulf" 27 "Srxn1"
"Srxn1_6.29" 47.9018 47.7116 48.0888025 53.045 52.8311975 53.2573025 41.4769 41.3151975 41.6377 "Sim6" "Sulf" 28 "Srxn1"
"Srxn1_6.30" 49.6644 49.4641975 49.8626 54.8212 54.5951 55.0471075 43.2391 43.0679 43.4091025 "Sim6" "Sulf" 29 "Srxn1"
"Srxn1_6.31" 51.4205 51.2106 51.6299 56.59785 56.3601 56.8361 45.0046 44.8246975 45.1827025 "Sim6" "Sulf" 30 "Srxn1"
"Srxn1_6.32" 53.0582 52.8419 53.271905 58.2236 57.9771975 58.4691025 46.7011 46.5168975 46.8824 "Sim6" "Sulf" 31 "Srxn1"
"Srxn1_6.33" 54.54265 54.3396 54.736 59.723 59.4826 59.952905 48.209 48.0415 48.367505 "Sim6" "Sulf" 32 "Srxn1"
"Srxn1_6.34" 55.6065 55.4594 55.7545025 60.9707 60.7854975 61.1413025 49.0813 48.9228 49.2348 "Sim6" "Sulf" 33 "Srxn1"
"Srxn1_6.35" 55.9269 55.6537 56.1733 61.5283 61.3094 61.727805 49.3135 48.9891 49.6111 "Sim6" "Sulf" 34 "Srxn1"
"Srxn1_6.36" 55.4682 55.1060825 55.8252025 61.09315 60.7665 61.4109 48.79015 48.4148975 49.1622025 "Sim6" "Sulf" 35 "Srxn1"
"Srxn1_6.37" 54.6875 54.3242925 55.0576025 60.2543 59.92 60.59561 48.0807 47.7144875 48.4512 "Sim6" "Sulf" 36 "Srxn1"
"Srxn1_6.38" 53.8547 53.5109925 54.2091 59.3394 59.0205925 59.667505 47.3489 47.0022975 47.70151 "Sim6" "Sulf" 37 "Srxn1"
"Srxn1_6.39" 53.023 52.6989 53.3583075 58.42025 58.1205925 58.7324 46.6196 46.293795 46.9534 "Sim6" "Sulf" 38 "Srxn1"
"Srxn1_6.40" 52.2017 51.8967 52.5181025 57.5124 57.2310975 57.8065 45.9 45.5923975 46.2162025 "Sim6" "Sulf" 39 "Srxn1"
"Srxn1_6.41" 51.3923 51.106095 51.6930025 56.61835 56.352 56.8990025 45.1918 44.9023925 45.4905025 "Sim6" "Sulf" 40 "Srxn1"
"Srxn1_6.42" 50.596 50.3245975 50.881805 55.73845 55.482695 56.0058 44.4939 44.2211975 44.7790025 "Sim6" "Sulf" 41 "Srxn1"
"Srxn1_6.43" 49.8116 49.552895 50.0863 54.87265 54.6239 55.1320025 43.8076 43.5485975 44.0781 "Sim6" "Sulf" 42 "Srxn1"
"Srxn1_6.44" 49.04 48.7901 49.3052 54.0207 53.7729975 54.2756 43.1322 42.8851975 43.3926 "Sim6" "Sulf" 43 "Srxn1"
"Srxn1_6.45" 48.2808 48.037 48.539305 53.1827 52.9335 53.4363025 42.4669 42.2301975 42.717 "Sim6" "Sulf" 44 "Srxn1"
"Srxn1_6.46" 47.5342 47.2905925 47.7874025 52.3577 52.1053 52.6144075 41.8127 41.582895 42.0555025 "Sim6" "Sulf" 45 "Srxn1"
"Srxn1_6.47" 46.8003 46.5542975 47.0534 51.5459 51.2871 51.809105 41.1689 40.9426 41.4063025 "Sim6" "Sulf" 46 "Srxn1"
"Srxn1_6.48" 46.07665 45.8305925 46.3307 50.7463 50.481095 51.0181 40.53555 40.3092975 40.7714025 "Sim6" "Sulf" 47 "Srxn1"
"Srxn1_6.49" 45.3651 45.1145 45.6237 49.9597 49.6848975 50.2429025 39.9125 39.6851975 40.1483 "Sim6" "Sulf" 48 "Srxn1"
