"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_6.20" 22.6928 22.505195 22.8732 27.3751 27.1680975 27.57881 18.8672 18.7045 19.0235075 "Sim6" "Andr" 19 "Srxn1"
"Srxn1_6.21" 22.8584 22.653395 23.053505 27.6295 27.4023975 27.8486025 18.9257 18.7505925 19.0931025 "Sim6" "Andr" 20 "Srxn1"
"Srxn1_6.22" 22.84975 22.6320975 23.059015 27.6614 27.415495 27.8988025 18.8681 18.685795 19.042305 "Sim6" "Andr" 21 "Srxn1"
"Srxn1_6.23" 22.7283 22.499 22.9485025 27.5494 27.2879975 27.79911 18.7231 18.533095 18.90421 "Sim6" "Andr" 22 "Srxn1"
"Srxn1_6.24" 22.4927 22.2583875 22.7198025 27.2774 27.0090875 27.5375075 18.5044 18.3117925 18.6891 "Sim6" "Andr" 23 "Srxn1"
"Srxn1_6.25" 22.1896 21.9548925 22.4189025 26.9206 26.6499 27.1828025 18.24295 18.0515975 18.4282025 "Sim6" "Andr" 24 "Srxn1"
"Srxn1_6.26" 21.823 21.590495 22.0479025 26.47 26.2038975 26.7288075 17.9412 17.75349 18.1214025 "Sim6" "Andr" 25 "Srxn1"
"Srxn1_6.27" 21.4194 21.194995 21.6376025 25.9766 25.7185975 26.229205 17.60585 17.424195 17.780905 "Sim6" "Andr" 26 "Srxn1"
"Srxn1_6.28" 20.9942 20.779395 21.2038 25.4593 25.211495 25.7031 17.2553 17.0815975 17.4237025 "Sim6" "Andr" 27 "Srxn1"
"Srxn1_6.29" 20.5533 20.3486 20.7536025 24.9205 24.68567 25.15391 16.89275 16.7281975 17.0536025 "Sim6" "Andr" 28 "Srxn1"
"Srxn1_6.30" 20.1054 19.910195 20.2957 24.375 24.1491975 24.5974 16.5263 16.3708975 16.6788 "Sim6" "Andr" 29 "Srxn1"
"Srxn1_6.31" 19.6542 19.4711975 19.834105 23.82435 23.610295 24.034005 16.15715 16.0101 16.3010025 "Sim6" "Andr" 30 "Srxn1"
"Srxn1_6.32" 19.2039 19.0314975 19.372505 23.2744 23.0706975 23.471905 15.79065 15.6530975 15.9257075 "Sim6" "Andr" 31 "Srxn1"
"Srxn1_6.33" 18.75815 18.5920925 18.9183 22.72795 22.5322 22.915915 15.42825 15.2958925 15.5558025 "Sim6" "Andr" 32 "Srxn1"
