"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_1.11" 10 "Simu1" 0.35 0 0.0308331793697853 0.092499538109356 0 0.0534046332273527 0.990286827086379 0.291591839088071 2.772885 2.750839 2.79732025 6.381275 6.34316975 6.42963325 0.8217575 0.8044399 0.841469075 "Sul" 10 "Srxn1"
"Srxn1_1.12" 11 "Simu1" 0.35 0 0.0314312141751235 0.0942936425253704 0 0.054440459894893 1.02936651008737 0.292283589692753 2.7519 2.72935925 2.77681025 6.38238 6.34499975 6.43008 0.8318495 0.8129359 0.8530861 "Sul" 11 "Srxn1"
"Srxn1_1.13" 12 "Simu1" 0.35 0 0.0469380436435262 0.140814130930579 0 0.0812990763984728 0.977941617719362 0.276366906176202 2.73115 2.70815 2.75679 6.379795 6.34244975 6.427334 0.841753 0.821325 0.864516475 "Sul" 12 "Srxn1"
"Srxn1_1.14" 13 "Simu1" 0.35 0 0.0376273069787001 0.1128819209361 0 0.0651724074390995 0.999454573254631 0.299990470420741 2.71086 2.68694 2.73764025 6.43642 6.39931975 6.48329375 0.851512 0.82957705 0.87591655 "Sul" 13 "Srxn1"
"Srxn1_1.15" 14 "Simu1" 0.35 0 0.0367935314830529 0.110380594449159 0 0.0637282659185327 0.990286680192383 0.300054107555882 2.690705 2.66591975 2.71867025 6.432985 6.39509925 6.48121175 0.861188 0.837610975 0.887074325 "Sul" 14 "Srxn1"
"Srxn1_1.16" 15 "Simu1" 0.35 0 0.0345374182012842 0.0975503632975336 0 0.0546549180662602 1.03158029313072 0.269033717046219 2.67094 2.64507 2.6998315 6.38569 6.34491875 6.436062 0.8706355 0.84554285 0.898126425 "Sul" 15 "Srxn1"
"Srxn1_1.17" 16 "Simu1" 0.35 0 0.0483286854052124 0.144986056215637 0 0.0837077385848403 1.02860158831061 0.267199021029112 2.65148 2.624819 2.68144075 6.30991 6.26951925 6.35967025 0.8799435 0.8533637 0.90895 "Sul" 16 "Srxn1"
"Srxn1_1.18" 17 "Simu1" 0.35 0 0.0461174832032613 0.126044823719065 0 0.0694921163529605 1.07576526051641 0.266857924773719 2.63239 2.604709 2.66344275 6.269965 6.22473975 6.3236535 0.889116 0.861064875 0.919662125 "Sul" 17 "Srxn1"
"Srxn1_1.19" 18 "Simu1" 0.35 0 0.0377659535662948 0.113297860698884 0 0.0654125503731096 1.06270618312003 0.254343317872564 2.61359 2.5845995 2.64599025 6.195715 6.15091975 6.249 0.8981645 0.8686044 0.930285875 "Sul" 18 "Srxn1"
"Srxn1_1.20" 19 "Simu1" 0.35 0 0.0392428495018746 0.117218529091793 0 0.067529400897556 1.14098870378704 0.269483680530758 2.595215 2.5650295 2.62845 6.12039 6.0764095 6.1720225 0.907093 0.876017725 0.940624175 "Sul" 19 "Srxn1"
"Srxn1_1.21" 20 "Simu1" 0.35 0 0.0424718974543076 0.127415692362923 0 0.0735634842847161 1.12636873774833 0.333898388496704 2.57701 2.54556 2.61150075 6.046 6.00246925 6.09685 0.915819 0.883290775 0.950911375 "Sul" 20 "Srxn1"
"Srxn1_1.22" 21 "Simu1" 0.35 0 0.0435218181931888 0.128079097000387 0 0.073239303266495 1.14719228979518 0.354222360638894 2.559085 2.52630975 2.59472025 5.972985 5.92903975 6.023111 0.9244105 0.89044665 0.961094175 "Sul" 21 "Srxn1"
"Srxn1_1.23" 22 "Simu1" 0.35 0 0.0450659458439781 0.135197837531934 0 0.0780565078929175 1.06797369395516 0.310511559581866 2.541455 2.50748 2.5783135 5.90109 5.85651975 5.9504505 0.9328925 0.8974518 0.97105125 "Sul" 22 "Srxn1"
"Srxn1_1.24" 23 "Simu1" 0.35 0 0.0452642180353297 0.135792654105989 0 0.0783999254020665 1.03580748226036 0.296189423843731 2.52414 2.4888385 2.562301 5.830395 5.7852295 5.87948125 0.9412175 0.904402825 0.980942675 "Sul" 23 "Srxn1"
"Srxn1_1.25" 24 "Simu1" 0.35 0 0.0358004234778309 0.107401270433493 0 0.0620081523960849 0.950436799844406 0.330371026103169 2.5071 2.47042975 2.54661025 5.7607 5.71528725 5.8100105 0.9494105 0.91123845 0.990635625 "Sul" 24 "Srxn1"
"Srxn1_1.26" 25 "Simu1" 0.35 0 0.0381903291093946 0.114570987328184 0 0.0661475903752481 0.882361308125998 0.394685701413799 2.490335 2.4523495 2.53121 5.692185 5.6456195 5.74115075 0.957449 0.9180153 1.00019025 "Sul" 25 "Srxn1"
"Srxn1_1.27" 26 "Simu1" 0.35 0 0.0421751519445736 0.126525455833721 0 0.0730495059849387 0.833192590465368 0.339601919979615 2.473825 2.4345895 2.51598075 5.62462 5.5770895 5.673991 0.965368 0.92462645 1.009424 "Sul" 26 "Srxn1"
"Srxn1_1.28" 27 "Simu1" 0.35 0 0.0496501124501117 0.148950337350335 0 0.0859965173651015 0.84428711884656 0.319515829463108 2.457625 2.417119 2.50107075 5.558275 5.50967925 5.60786 0.973128 0.931090675 1.018752 "Sul" 27 "Srxn1"
"Srxn1_1.29" 28 "Simu1" 0.35 0 0.0396403616782431 0.117360437815242 0 0.0673120834694006 0.833807391992326 0.337402555805094 2.441665 2.39979975 2.4864015 5.49283 5.44313925 5.542921 0.980804 0.9375478 1.027862 "Sul" 28 "Srxn1"
"Srxn1_1.30" 29 "Simu1" 0.35 0 0.0445473895178032 0.132232670224685 0 0.075940950816198 0.775011416501662 0.320252254981016 2.42595 2.38290925 2.47187275 5.42835 5.37786525 5.48027075 0.9883395 0.943912925 1.03683175 "Sul" 29 "Srxn1"
"Srxn1_1.31" 30 "Simu1" 0.35 0 0.0355471469829965 0.10664144094899 0 0.0615694646386687 0.740818913478529 0.26533710615445 2.41049 2.36618925 2.4578305 5.36503 5.31329 5.418061 0.9957555 0.950071775 1.045531 "Sul" 30 "Srxn1"
"Srxn1_1.32" 31 "Simu1" 0.35 0 0.0376274597921866 0.10650997721143 0 0.0597390390100794 0.818915370414636 0.346436614538757 2.395245 2.349889 2.443792 5.302655 5.24984925 5.35681075 1.00303 0.956208775 1.05409 "Sul" 31 "Srxn1"
"Srxn1_1.33" 32 "Simu1" 0.35 0 0.0411655225540547 0.123496567662164 0 0.0713007765837453 0.79291104430786 0.34264690736607 2.38029 2.3337095 2.43011025 5.241305 5.18709975 5.29692125 1.01017 0.962212 1.06261125 "Sul" 32 "Srxn1"
"Srxn1_2.1" 0 "Simu2" 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sul" 0 "Srxn1"
"Srxn1_2.2" 1 "Simu2" 0.75 0 0.100818019241521 0.1747165980986 0 0.09041551092454 0.0541523005176047 0.0813602313124191 0.02318425 0.0211465925 0.025434245 0.02318425 0.0211465925 0.025434245 0.02318425 0.0211465925 0.025434245 "Sul" 1 "Srxn1"
"Srxn1_2.3" 2 "Simu2" 0.75 0 0.477919045501363 0.593399206221914 0.408934409719818 0.100638912288713 0.037479563031689 0.0584908304617307 0.0707916 0.06593504 0.0784126125 0.0887632 0.0832626325 0.1009812 0.0459964 0.0419590725 0.0504664425 "Sul" 2 "Srxn1"
"Srxn1_2.4" 3 "Simu2" 0.75 0 0.531615987106991 0.705325909773591 0.394827842156574 0.158507652025913 0.0314745338013358 0.0314213648095006 0.263778 0.257224925 0.27227245 0.322812 0.315637675 0.3353923 0.214518 0.208818975 0.22092905 "Sul" 3 "Srxn1"
"Srxn1_2.5" 4 "Simu2" 0.75 0 0.529726363471449 0.661639404360464 0.368082257505936 0.149019803349353 0.118907803227252 0.038442249706344 0.5317085 0.523369625 0.54160815 0.671207 0.66202875 0.6841998 0.418826 0.41144985 0.427323025 "Sul" 4 "Srxn1"
"Srxn1_2.6" 5 "Simu2" 0.75 0 0.48232598598421 0.59176640808608 0.32399490598611 0.140421211561371 0.400114323140984 0.125479587099266 0.844855 0.834549775 0.8565472 1.05684 1.04550975 1.07103 0.6422425 0.63293765 0.652864175 "Sul" 5 "Srxn1"
"Srxn1_2.7" 6 "Simu2" 0.75 0 0.423034713378822 0.501893994137618 0.281357202770521 0.122958190405082 1.14858325973796 0.227217507888862 1.16545 1.15315 1.17904 1.44534 1.43164975 1.4608715 0.863866 0.8525679 0.876580125 "Sul" 6 "Srxn1"
"Srxn1_2.8" 7 "Simu2" 0.75 0 0.363302417952672 0.447915927928209 0.233110935870862 0.114426001455873 1.8445744719819 0.303326456874566 1.47268 1.45831975 1.4882105 1.80491 1.7890895 1.82216 1.07399 1.06091 1.08880075 "Sul" 7 "Srxn1"
"Srxn1_2.9" 8 "Simu2" 0.75 0 0.332289255539676 0.417164843911174 0.210706390775135 0.108013153472056 2.40512408904298 0.309310541304891 1.75403 1.73784 1.7714605 2.14724 2.1294885 2.16624 1.26057 1.24579 1.2773405 "Sul" 8 "Srxn1"
"Srxn1_2.10" 9 "Simu2" 0.75 0 0.314169962782031 0.361596907982342 0.285611009508384 0.0413577686926189 2.84352061488376 0.464720361478627 2.024195 2.0061995 2.04362 2.48189 2.46229 2.5027405 1.438125 1.42169975 1.45675025 "Sul" 9 "Srxn1"
"Srxn1_2.11" 10 "Simu2" 0.75 0 0.0626331235841769 0.170718702241886 0 0.0939982078443362 2.59663053662398 0.560821666517089 2.289305 2.2696195 2.31053025 2.78183 2.76047 2.80422125 1.688065 1.66979875 1.70887 "Sul" 10 "Srxn1"
"Srxn1_2.12" 11 "Simu2" 0.75 0 0.0553324254174628 0.153619073987112 0 0.0853434469547627 2.76219272763473 0.619676669917828 2.296725 2.27664975 2.31810025 2.91625 2.89387 2.94009225 1.6843 1.66491 1.7063205 "Sul" 11 "Srxn1"
"Srxn1_2.13" 12 "Simu2" 0.75 0 0.0687277514064424 0.188103053358288 0 0.103776540956348 2.84093424590059 0.642312976869439 2.285045 2.26443 2.307261 3.037995 3.01477925 3.06305025 1.68064 1.66007 1.70400025 "Sul" 12 "Srxn1"
"Srxn1_2.14" 13 "Simu2" 0.75 0 0.0547847238470166 0.143146213870404 0 0.0772545083247889 2.82986092493685 0.651115297430293 2.276655 2.25524975 2.30009 3.19554 3.17107975 3.22189075 1.67701 1.6553395 1.70172 "Sul" 13 "Srxn1"
"Srxn1_2.15" 14 "Simu2" 0.75 0 0.0520107745320022 0.150701425775709 0 0.0855101637238104 2.76004959020781 0.483616035979475 2.26367 2.2414895 2.28799025 3.30347 3.2787295 3.33020075 1.67346 1.65055925 1.69949025 "Sul" 14 "Srxn1"
"Srxn1_2.16" 15 "Simu2" 0.75 0 0.0570431866325637 0.150076156253484 0 0.0812536862463281 2.74766276653922 0.499569658010213 2.250715 2.22752875 2.27596025 3.4108 3.38548975 3.43777175 1.66998 1.64570975 1.69740025 "Sul" 15 "Srxn1"
"Srxn1_2.17" 16 "Simu2" 0.75 0 0.0456473763082992 0.136942128924898 0 0.0790635749981901 2.7061649695119 0.377319881709261 2.238025 2.21383 2.26442075 3.48047 3.45082975 3.51130025 1.66663 1.64096 1.69531175 "Sul" 16 "Srxn1"
"Srxn1_2.18" 17 "Simu2" 0.75 0 0.05366965716384 0.145254143206395 0 0.0797047189088117 2.72285992945332 0.481255518576904 2.225585 2.2000895 2.25306025 3.47106 3.4379 3.50656275 1.66331 1.63628975 1.6933315 "Sul" 17 "Srxn1"
"Srxn1_2.19" 18 "Simu2" 0.75 0 0.0549726669923655 0.150041535846176 0 0.0826673736885061 2.62741463773988 0.430198507439048 2.21331 2.1867395 2.24174 3.44986 3.4150895 3.4880505 1.65998 1.63168975 1.69139025 "Sul" 18 "Srxn1"
"Srxn1_2.20" 19 "Simu2" 0.75 0 0.047414399488706 0.142243198466118 0 0.0821241489248066 2.62103594659186 0.373478589654327 2.201125 2.17351875 2.2311 3.421855 3.387097 3.460821 1.656715 1.62707975 1.6895 "Sul" 19 "Srxn1"
"Srxn1_2.21" 20 "Simu2" 0.75 0 0.0466281121984115 0.114593428668438 0 0.0602027465161981 2.56323066315845 0.42390105124884 2.18918 2.16037925 2.22053 3.390935 3.3565085 3.4297705 1.65353 1.6225095 1.6876915 "Sul" 20 "Srxn1"
"Srxn1_2.22" 21 "Simu2" 0.75 0 0.0581845163873857 0.121124389914349 0.0228874018183429 0.0546417244388207 2.5176449448297 0.526172860639772 2.17752 2.14737 2.21004025 3.35995 3.325578 3.39867075 1.650375 1.61808875 1.68602025 "Sul" 21 "Srxn1"
"Srxn1_2.23" 22 "Simu2" 0.75 0 0.0746030342862089 0.148855793022086 0.0190713489534116 0.0668869151820916 2.42399595112932 0.429447963680166 2.16605 2.13470975 2.199782 3.32951 3.2951085 3.36800075 1.64718 1.61364975 1.6841105 "Sul" 22 "Srxn1"
"Srxn1_2.24" 23 "Simu2" 0.75 0 0.0657701728333543 0.153695015381598 0.00438872222003273 0.0781121375713787 2.32883532239605 0.429441483623786 2.15471 2.12219 2.18983025 3.299645 3.26490925 3.338131 1.64413 1.60922975 1.6823305 "Sul" 23 "Srxn1"
"Srxn1_2.25" 24 "Simu2" 0.75 0 0.0598238938141176 0.146681151706209 7.67034834734392e-05 0.0769703376766845 2.28518090317832 0.513666206072302 2.1436 2.10977 2.18022025 3.27018 3.23509 3.30833225 1.641115 1.604879 1.6807005 "Sul" 24 "Srxn1"
"Srxn1_2.26" 25 "Simu2" 0.75 0 0.0477671640238786 0.117801486872734 0.00211925074624597 0.0615761128006445 2.16477431650912 0.491713912940645 2.132705 2.0976995 2.17062075 3.241375 3.20600875 3.27984175 1.6381 1.6006385 1.67914025 "Sul" 25 "Srxn1"
"Srxn1_2.27" 26 "Simu2" 0.75 0 0.0425914323714964 0.116440623851061 0 0.0642058435740046 2.02709695926974 0.601107469862956 2.122 2.085639 2.16107225 3.212855 3.177229 3.252081 1.635155 1.59642 1.6774905 "Sul" 26 "Srxn1"
"Srxn1_2.28" 27 "Simu2" 0.75 0 0.0619887860075994 0.133663775760844 0.0247231022107124 0.0620887899760311 1.98929644062498 0.587892095105244 2.11132 2.07381975 2.15185025 3.18494 3.14849975 3.2247115 1.632285 1.59217925 1.67591275 "Sul" 27 "Srxn1"
"Srxn1_2.29" 28 "Simu2" 0.75 0 0.058752865782846 0.126599684480834 0 0.0637878907973826 1.82255678796974 0.589109554021842 2.10086 2.06214825 2.1426805 3.157305 3.12043 3.19779075 1.629455 1.58803 1.67468 "Sul" 28 "Srxn1"
"Srxn1_2.30" 29 "Simu2" 0.75 0 0.0635330813034011 0.157083709079229 0 0.0827321747368589 1.7922423468463 0.587467191420868 2.09059 2.05055925 2.1337305 3.130205 3.09246975 3.17129025 1.626655 1.5839385 1.67310275 "Sul" 29 "Srxn1"
"Srxn1_2.31" 30 "Simu2" 0.75 0 0.0490378533463046 0.132187265697923 0 0.0723952149420329 1.69220448500397 0.594715539037004 2.08041 2.03927775 2.124941 3.10357 3.06510975 3.14513 1.62387 1.57995975 1.67175 "Sul" 30 "Srxn1"
"Srxn1_2.32" 31 "Simu2" 0.75 0 0.0428194700627966 0.117212604312234 0 0.0646712521530403 1.61454766111708 0.572529359808208 2.070395 2.028138 2.11624 3.07725 3.03763975 3.11981175 1.62109 1.57603975 1.6703205 "Sul" 31 "Srxn1"
"Srxn1_2.33" 32 "Simu2" 0.75 0 0.0513944201693803 0.154183260508141 0 0.0890177469589093 1.60946730665591 0.591567636562499 2.060555 2.01697975 2.10773025 3.05143 3.0106895 3.0947805 1.61848 1.5721885 1.66876025 "Sul" 32 "Srxn1"
"Srxn1_3.1" 0 "Simu3" 1.62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Sul" 0 "Srxn1"
"Srxn1_3.2" 1 "Simu3" 1.62 0 0.104955903113429 0.194413009864504 0 0.0981288139011943 0 0 0.02318425 0.0211465925 0.025434245 0.02318425 0.0211465925 0.025434245 0.02318425 0.0211465925 0.025434245 "Sul" 1 "Srxn1"
"Srxn1_3.3" 2 "Simu3" 1.62 0 0.769395499057472 0.870817666259274 0.645087345352829 0.114592193136303 0 0 0.0717612 0.066871545 0.0795927325 0.09334255 0.0876763325 0.1068253 0.0459964 0.0419590725 0.0504664425 "Sul" 2 "Srxn1"
"Srxn1_3.4" 3 "Simu3" 1.62 0 0.928439738702267 1.09588056760919 0.723896265095064 0.188747278157981 0.00931179416078914 0.00884052886420107 0.3691985 0.362599975 0.37767735 0.427211 0.419809 0.44080725 0.2991295 0.293558975 0.305524325 "Sul" 3 "Srxn1"
"Srxn1_3.5" 4 "Simu3" 1.62 0 0.993213166059538 1.19982673230697 0.760390564868569 0.220887350130652 0.125943420927745 0.0602366875048614 0.82157 0.812728975 0.831718 0.957889 0.948009875 0.9721176 0.656618 0.64888095 0.66516715 "Sul" 4 "Srxn1"
"Srxn1_3.6" 5 "Simu3" 1.62 0 0.979885754429934 1.21411330386482 0.727742478473897 0.243679861479047 0.668496939544031 0.273977847963711 1.39211 1.380299 1.40467025 1.64366 1.63011975 1.6596805 1.09778 1.08753 1.10867025 "Sul" 5 "Srxn1"
"Srxn1_3.7" 6 "Simu3" 1.62 0 0.905424050203667 1.12456860581037 0.661029496522938 0.23279883647003 1.76757080966834 0.435631693275028 2.02676 2.01146 2.0423605 2.42627 2.408789 2.44511 1.57362 1.56087 1.58718 "Sul" 6 "Srxn1"
"Srxn1_3.8" 7 "Simu3" 1.62 0 0.845236547594773 1.07226166815451 0.613644472053085 0.229342704153279 3.02321164104566 0.529462239434506 2.66684 2.6484795 2.68554075 3.2184 3.19712925 3.2408 2.04535 2.02994975 2.0615 "Sul" 7 "Srxn1"
"Srxn1_3.9" 8 "Simu3" 1.62 0 0.744623262464649 0.941967115212258 0.559799542168118 0.19139116687835 4.0855928190012 0.456467363482496 3.305165 3.28377975 3.32663125 4.02527 4.000349 4.05104025 2.513255 2.495289 2.53199 "Sul" 8 "Srxn1"
"Srxn1_3.10" 9 "Simu3" 1.62 0 0.610433001025711 0.638150615919617 0.574212031782653 0.0328064919147161 4.47490759364818 0.842763259784941 3.894405 3.87041975 3.91867025 4.767275 4.7391395 4.79608 2.961065 2.94083925 2.98208125 "Sul" 9 "Srxn1"
"Srxn1_3.11" 10 "Simu3" 1.62 0 0.147604782521873 0.249962152816189 0.0738539239283869 0.0914728181170062 4.65308604846956 1.08296393105261 4.38942 4.36333 4.41587025 5.273015 5.24322925 5.303651 3.439375 3.41687975 3.4628005 "Sul" 10 "Srxn1"
"Srxn1_3.12" 11 "Simu3" 1.62 0 0.132270755675789 0.255634621113379 0.0251555478029057 0.116095499322777 5.03358497571349 1.38153270015366 4.47715 4.4508095 4.50402 5.43999 5.409929 5.4708805 3.456015 3.43325 3.479221 "Sul" 11 "Srxn1"
"Srxn1_3.13" 12 "Simu3" 1.62 0 0.150744397735485 0.264493291677991 0.0600508094838859 0.104152976298316 5.10476517342455 1.39844429098542 4.55267 4.5259695 4.57995075 5.618395 5.58764925 5.64986025 3.42405 3.40137 3.44765025 "Sul" 12 "Srxn1"
"Srxn1_3.14" 13 "Simu3" 1.62 0 0.131574708566106 0.238962269391893 0.0450333497302282 0.098630773967044 5.22486483816105 1.53960574017986 4.64906 4.62195925 4.67659 5.80925 5.77770925 5.8412115 3.39374 3.3711495 3.41762025 "Sul" 13 "Srxn1"
"Srxn1_3.15" 14 "Simu3" 1.62 0 0.128585635964604 0.199707717972353 0.0554948321251238 0.0721265971076864 5.03021611858609 1.49362180261963 4.71676 4.68985 4.74429025 5.97844 5.94639975 6.010762 3.36273 3.3397795 3.38716 "Sul" 14 "Srxn1"
"Srxn1_3.16" 15 "Simu3" 1.62 0 0.117334065972675 0.190549583856281 0.048479161834819 0.0711355214890479 5.06197133907308 1.45061649338351 4.748875 4.7206195 4.7784505 6.10867 6.07607 6.14142025 3.33235 3.3084595 3.35774075 "Sul" 15 "Srxn1"
"Srxn1_3.17" 16 "Simu3" 1.62 0 0.120290829899574 0.170924075456087 0.055714294202819 0.0588569021360937 4.98878107595416 1.3863043102063 4.71428 4.68431975 4.74603025 6.22253 6.1902685 6.25490075 3.30238 3.2778395 3.32853125 "Sul" 16 "Srxn1"
"Srxn1_3.18" 17 "Simu3" 1.62 0 0.130456856873189 0.187411890737169 0.0438846584098607 0.0762095724568963 4.84257950953908 1.36442307801396 4.668475 4.63794925 4.7014015 6.255855 6.22385 6.289141 3.272895 3.2472695 3.29993025 "Sul" 17 "Srxn1"
"Srxn1_3.19" 18 "Simu3" 1.62 0 0.128087722435615 0.19094281454946 0.0683353164313083 0.0613626078692787 4.93100049140752 1.47638091238412 4.620775 4.59002 4.65386075 6.273225 6.2335585 6.31490225 3.24386 3.21697975 3.2718905 "Sul" 18 "Srxn1"
"Srxn1_3.20" 19 "Simu3" 1.62 0 0.119959700693248 0.183987368244766 0.0667364467744529 0.0593674672010656 4.76322615893595 1.28493841333351 4.570905 4.5402295 4.60357 6.23909 6.1925185 6.28967125 3.215305 3.18728475 3.24462 "Sul" 19 "Srxn1"
"Srxn1_3.21" 20 "Simu3" 1.62 0 0.111848676265205 0.166033716809887 0.0590699216067263 0.0534957624589205 4.56365401463338 1.24880170230803 4.521315 4.4903095 4.55353075 6.17096 6.1244 6.22255125 3.18728 3.158079 3.21769025 "Sul" 20 "Srxn1"
"Srxn1_3.22" 21 "Simu3" 1.62 0 0.107691840793874 0.160111605115721 0.0574653259025548 0.0513582750525676 4.42724564451626 1.45435634177262 4.47252 4.44114 4.504701 6.0965 6.05141975 6.146831 3.15962 3.12915 3.19133 "Sul" 21 "Srxn1"
"Srxn1_3.23" 22 "Simu3" 1.62 0 0.0909951152521492 0.17663605948425 0.0271545568910696 0.0770884071859889 4.34671394309693 1.39174739385312 4.42441 4.39266925 4.45711225 6.02245 5.97874925 6.07144125 3.132455 3.10064 3.16546175 "Sul" 22 "Srxn1"
"Srxn1_3.24" 23 "Simu3" 1.62 0 0.088927178899469 0.170857514181332 0.0295285827095773 0.0733091138100748 4.16223296772181 1.40528342841299 4.377105 4.344429 4.41041025 5.94963 5.9066695 5.99742025 3.10569 3.072539 3.1399725 "Sul" 23 "Srxn1"
"Srxn1_3.25" 24 "Simu3" 1.62 0 0.0883404564439711 0.170488411758263 0.0280209533684335 0.073699424491438 4.05807014012689 1.40721604374557 4.330545 4.297 4.36470075 5.87804 5.835589 5.92482075 3.079345 3.04473975 3.11496175 "Sul" 24 "Srxn1"
"Srxn1_3.26" 25 "Simu3" 1.62 0 0.0829212539872938 0.162511419582055 0.0309742321501509 0.0699901097797201 3.93613145700057 1.37582648861535 4.28459 4.24985775 4.320041 5.8084 5.76563925 5.85465075 3.05344 3.01755975 3.090372 "Sul" 25 "Srxn1"
"Srxn1_3.27" 26 "Simu3" 1.62 0 0.0857067142114476 0.165872032981441 0.0321851187965203 0.0707139572626049 3.70990311035905 1.29299778532247 4.23954 4.20371 4.27612125 5.739215 5.6963395 5.78424125 3.02794 2.9906695 3.06627225 "Sul" 26 "Srxn1"
"Srxn1_3.28" 27 "Simu3" 1.62 0 0.0917042630402514 0.156566547172453 0.0575315129159173 0.0561993783396516 3.5249413381783 1.32125264541835 4.19516 4.15791925 4.232751 5.67099 5.62765925 5.715401 3.00284 2.96427975 3.04268025 "Sul" 27 "Srxn1"
"Srxn1_3.29" 28 "Simu3" 1.62 0 0.0929552774308028 0.149237833932439 0.0548369767507523 0.0497527446612076 3.42523130324273 1.2901713700644 4.15149 4.11316875 4.19003075 5.603845 5.56038975 5.64796275 2.97816 2.93823925 3.019502 "Sul" 28 "Srxn1"
"Srxn1_3.30" 29 "Simu3" 1.62 0 0.0920988964107671 0.159831693096828 0.0573606311103795 0.0586648017313432 3.35559851809308 1.37147584857768 4.10839 4.0690395 4.14870225 5.537915 5.49355975 5.58166175 2.953825 2.912759 2.99657175 "Sul" 29 "Srxn1"
"Srxn1_3.31" 30 "Simu3" 1.62 0 0.078672852044141 0.146982997155061 0.0333511609560582 0.0602029925606637 3.13482523847323 1.36521444721246 4.066045 4.0252685 4.10766025 5.47292 5.42787975 5.51696175 2.92991 2.88746 2.97397275 "Sul" 30 "Srxn1"
"Srxn1_3.32" 31 "Simu3" 1.62 0 0.0913868248129031 0.158215997624188 0.0554865017712244 0.0579291173815395 2.99808147220706 1.32541341057225 4.024345 3.982208 4.06738225 5.40891 5.36338975 5.45338 2.90641 2.86257 2.951802 "Sul" 31 "Srxn1"
"Srxn1_3.33" 32 "Simu3" 1.62 0 0.0734621382923674 0.152230335570197 0.0166297371490549 0.070411397778231 2.84926878121043 1.34397670336995 3.98336 3.939828 4.0277115 5.34598 5.29981825 5.3911605 2.883255 2.83814975 2.93029025 "Sul" 32 "Srxn1"
