"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_6.33" 32.2781 32.1889 32.3653 36.1409 36.0335 36.2466 26.888 26.8176 26.958 "Sim6" "cddo" 32 "Srxn1"
"Srxn1_6.34" 33.5259 33.4337 33.6166025 37.48 37.369495 37.589605 28.0037 27.93 28.0765 "Sim6" "cddo" 33 "Srxn1"
"Srxn1_6.35" 34.7397 34.6435 34.8346 38.87255 38.7581975 38.9860025 29.0315 28.9542 29.1074025 "Sim6" "cddo" 34 "Srxn1"
"Srxn1_6.36" 35.9283 35.8275 36.0286 40.2582 40.1385975 40.3773025 30.0374 29.9557 30.1174 "Sim6" "cddo" 35 "Srxn1"
"Srxn1_6.37" 37.08385 36.9769975 37.1899 41.5807 41.4546975 41.7065025 30.9788 30.8915 31.0638 "Sim6" "cddo" 36 "Srxn1"
"Srxn1_6.38" 38.2812 38.1676 38.3942 42.932 42.7984975 43.0648 31.9369 31.8438 32.0276 "Sim6" "cddo" 37 "Srxn1"
"Srxn1_6.39" 39.4666 39.3446 39.5873025 44.3012 44.1596 44.4430025 32.8583 32.7591 32.9546 "Sim6" "cddo" 38 "Srxn1"
"Srxn1_6.40" 40.6072 40.4776 40.7366 45.6324 45.4812 45.7841025 33.763 33.657795 33.8655 "Sim6" "cddo" 39 "Srxn1"
"Srxn1_6.41" 41.7707 41.6326975 41.9092025 46.9835 46.8213975 47.1448 34.6797 34.5699 34.7874 "Sim6" "cddo" 40 "Srxn1"
"Srxn1_6.42" 42.9402 42.7935 43.0878 48.4265 48.25419 48.5992025 35.5622 35.4495 35.6728 "Sim6" "cddo" 41 "Srxn1"
"Srxn1_6.43" 44.1083 43.9527975 44.2646 49.8554 49.6724975 50.0398 36.4345 36.3221 36.5447 "Sim6" "cddo" 42 "Srxn1"
"Srxn1_6.44" 45.22625 45.0644 45.3887025 51.2097 51.0162 51.4052025 37.2422 37.1311975 37.3511025 "Sim6" "cddo" 43 "Srxn1"
"Srxn1_6.45" 46.2561 46.0932 46.4188 52.5245 52.3226975 52.7292025 37.8196 37.6977 37.9384 "Sim6" "cddo" 44 "Srxn1"
"Srxn1_6.46" 47.1183 46.9563975 47.2780025 53.7522 53.5452975 53.9622025 38.0447 37.8816975 38.2035 "Sim6" "cddo" 45 "Srxn1"
"Srxn1_6.47" 47.5972 47.4208 47.7723025 54.8528 54.6425 55.0607025 37.7269 37.5376975 37.9183075 "Sim6" "cddo" 46 "Srxn1"
"Srxn1_6.48" 47.6873 47.4619 47.9098 55.756 55.5424 55.9694 37.2909 37.0854 37.5029 "Sim6" "cddo" 47 "Srxn1"
"Srxn1_6.49" 47.3357 47.0729925 47.603105 56.0941 55.8407975 56.3415025 36.7628 36.5490975 36.9831 "Sim6" "cddo" 48 "Srxn1"
