"medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Simulation" "Chemical" "Times" "variables"
"Srxn1_1.1" 0 0 0 0 0 0 0 0 0 "Sim1" "CDDO" 0 "Srxn1"
"Srxn1_1.2" 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 "Sim1" "CDDO" 1 "Srxn1"
"Srxn1_1.3" 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 "Sim1" "CDDO" 2 "Srxn1"
"Srxn1_1.4" 0.06843065 0.06243077 0.0751095475 0.07039495 0.0641528225 0.07776672 0.06842625 0.0624259975 0.0751048425 "Sim1" "CDDO" 3 "Srxn1"
"Srxn1_1.5" 0.3217745 0.285922 0.356963025 0.5007435 0.467125275 0.52635015 0.1494185 0.124999325 0.1763945 "Sim1" "CDDO" 4 "Srxn1"
"Srxn1_1.6" 0.706173 0.677458275 0.7335161 0.9612095 0.93667145 0.9798963 0.4227035 0.40273385 0.445018825 "Sim1" "CDDO" 5 "Srxn1"
"Srxn1_1.7" 1.014265 0.99426555 1.033311 1.335955 1.3186185 1.3532005 0.6586875 0.6438157 0.6748161 "Sim1" "CDDO" 6 "Srxn1"
"Srxn1_1.8" 1.25613 1.23815975 1.2747705 1.60154 1.58004975 1.6226225 0.854215 0.8399109 0.870319175 "Sim1" "CDDO" 7 "Srxn1"
"Srxn1_1.9" 1.48686 1.46729 1.5071005 1.87877 1.85361 1.903082 1.018315 1.00216 1.0362405 "Sim1" "CDDO" 8 "Srxn1"
"Srxn1_1.10" 1.67397 1.653908 1.695501 2.090055 2.06466975 2.1147715 1.16578 1.14828925 1.18488225 "Sim1" "CDDO" 9 "Srxn1"
"Srxn1_1.11" 1.892405 1.8714485 1.9153215 2.38928 2.36328 2.41480025 1.30067 1.28193925 1.32131075 "Sim1" "CDDO" 10 "Srxn1"
"Srxn1_1.12" 1.968705 1.94648975 1.99242375 2.507355 2.48140825 2.53340025 1.303095 1.28359 1.32511075 "Sim1" "CDDO" 11 "Srxn1"
"Srxn1_1.13" 2.02082 1.9983375 2.04539125 2.58661 2.560789 2.61285175 1.30546 1.2850485 1.32911225 "Sim1" "CDDO" 12 "Srxn1"
"Srxn1_1.14" 2.082095 2.05877675 2.1077215 2.67804 2.65183975 2.704674 1.3077 1.2862995 1.3330835 "Sim1" "CDDO" 13 "Srxn1"
"Srxn1_1.15" 2.13453 2.11050975 2.16153025 2.76692 2.740359 2.79443125 1.30996 1.2871385 1.33705175 "Sim1" "CDDO" 14 "Srxn1"
"Srxn1_1.16" 2.191055 2.16634 2.2196405 2.852445 2.825129 2.88113 1.31224 1.28792925 1.34035225 "Sim1" "CDDO" 15 "Srxn1"
"Srxn1_1.17" 2.25075 2.22500975 2.28065 2.9467 2.918849 2.97662225 1.31439 1.2890085 1.3439615 "Sim1" "CDDO" 16 "Srxn1"
"Srxn1_1.18" 2.31755 2.29043725 2.34867125 3.047405 3.01883725 3.07863025 1.31669 1.289838 1.3474545 "Sim1" "CDDO" 17 "Srxn1"
"Srxn1_1.19" 2.39217 2.36396975 2.42487 3.17017 3.14047 3.2021955 1.318915 1.29069925 1.3509605 "Sim1" "CDDO" 18 "Srxn1"
"Srxn1_1.20" 2.45372 2.42456775 2.48767025 3.274955 3.24426 3.30851225 1.32109 1.29173875 1.35457125 "Sim1" "CDDO" 19 "Srxn1"
"Srxn1_1.21" 2.518745 2.48819 2.55379175 3.386465 3.35471925 3.4213235 1.323215 1.29272925 1.3581115 "Sim1" "CDDO" 20 "Srxn1"
"Srxn1_1.22" 2.55992 2.5295295 2.59535025 3.473025 3.4401895 3.50919125 1.325295 1.293399 1.36163125 "Sim1" "CDDO" 21 "Srxn1"
"Srxn1_1.23" 2.62141 2.59002925 2.657931 3.56818 3.5341895 3.605121 1.327285 1.294178 1.36521125 "Sim1" "CDDO" 22 "Srxn1"
"Srxn1_1.24" 2.656805 2.625259 2.694411 3.651075 3.61657825 3.68912425 1.329285 1.29475 1.36848025 "Sim1" "CDDO" 23 "Srxn1"
"Srxn1_1.25" 2.69075 2.6568485 2.7300515 3.730625 3.69514825 3.7693655 1.331255 1.295547 1.3718 "Sim1" "CDDO" 24 "Srxn1"
"Srxn1_1.26" 2.71891 2.67948725 2.761072 3.81917 3.782969 3.85898175 1.333195 1.29626725 1.3748615 "Sim1" "CDDO" 25 "Srxn1"
"Srxn1_1.27" 2.70884 2.66654925 2.75391075 3.879915 3.843859 3.9188115 1.33507 1.29695925 1.37796125 "Sim1" "CDDO" 26 "Srxn1"
"Srxn1_1.28" 2.69609 2.65199875 2.74406625 3.945085 3.90979975 3.98388 1.33693 1.29761875 1.38131175 "Sim1" "CDDO" 27 "Srxn1"
"Srxn1_1.29" 2.67757 2.63314725 2.72613 3.96283 3.927598 4.00316425 1.338735 1.298329 1.38481 "Sim1" "CDDO" 28 "Srxn1"
"Srxn1_1.30" 2.659285 2.61402625 2.7079915 4.002265 3.96103625 4.046575 1.34054 1.29891975 1.3882605 "Sim1" "CDDO" 29 "Srxn1"
"Srxn1_1.31" 2.640185 2.59504775 2.68975 3.981185 3.93578975 4.03004425 1.342325 1.299439 1.39149075 "Sim1" "CDDO" 30 "Srxn1"
"Srxn1_1.32" 2.62127 2.576197 2.67129475 3.953195 3.9044385 4.00595375 1.34413 1.300059 1.3945305 "Sim1" "CDDO" 31 "Srxn1"
"Srxn1_1.33" 2.602875 2.5571875 2.65325125 3.933695 3.87953475 3.994501 1.345805 1.300767 1.3975205 "Sim1" "CDDO" 32 "Srxn1"
"Srxn1_2.1" 0 0 0 0 0 0 0 0 0 "Sim2" "CDDO" 0 "Srxn1"
"Srxn1_2.2" 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 "Sim2" "CDDO" 1 "Srxn1"
"Srxn1_2.3" 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 "Sim2" "CDDO" 2 "Srxn1"
"Srxn1_2.4" 0.08002585 0.070133825 0.09742941 0.143753 0.108675625 0.18891865 0.0709514 0.0645797875 0.078742115 "Sim2" "CDDO" 3 "Srxn1"
"Srxn1_2.5" 0.691588 0.67645535 0.70992195 0.8478145 0.813532725 0.88964505 0.5441045 0.515368425 0.5652511 "Sim2" "CDDO" 4 "Srxn1"
"Srxn1_2.6" 1.239245 1.226039 1.25303075 1.46354 1.438769 1.49250175 0.9765755 0.9561152 0.9923511 "Sim2" "CDDO" 5 "Srxn1"
"Srxn1_2.7" 1.65487 1.630747 1.677963 1.931585 1.9100485 1.9527425 1.28552 1.2693595 1.30184125 "Sim2" "CDDO" 6 "Srxn1"
"Srxn1_2.8" 2.00449 1.9702175 2.03984025 2.317145 2.289239 2.34547025 1.56855 1.5462775 1.58924025 "Sim2" "CDDO" 7 "Srxn1"
"Srxn1_2.9" 2.320025 2.28145 2.36054525 2.69003 2.6582075 2.72422025 1.821985 1.796327 1.84574225 "Sim2" "CDDO" 8 "Srxn1"
"Srxn1_2.10" 2.551735 2.51340875 2.59168025 2.97131 2.93974975 3.00472275 1.989345 1.96351675 2.013401 "Sim2" "CDDO" 9 "Srxn1"
"Srxn1_2.11" 2.810545 2.772789 2.85044025 3.24858 3.21708925 3.28145125 2.23247 2.2061595 2.25774025 "Sim2" "CDDO" 10 "Srxn1"
"Srxn1_2.12" 2.913555 2.876139 2.95317125 3.401845 3.3708395 3.434063 2.31291 2.28652825 2.33855075 "Sim2" "CDDO" 11 "Srxn1"
"Srxn1_2.13" 2.988215 2.95123675 3.02759075 3.53459 3.50410825 3.56643075 2.35122 2.324869 2.37746075 "Sim2" "CDDO" 12 "Srxn1"
"Srxn1_2.14" 3.094095 3.05753275 3.13349075 3.69701 3.66686925 3.7292035 2.4234 2.39701 2.4501425 "Sim2" "CDDO" 13 "Srxn1"
"Srxn1_2.15" 3.205795 3.16923675 3.24555025 3.875835 3.845798 3.90821175 2.50374 2.476829 2.53136175 "Sim2" "CDDO" 14 "Srxn1"
"Srxn1_2.16" 3.3093 3.272876 3.3493215 4.054365 4.023999 4.086871 2.56381 2.53646825 2.59274125 "Sim2" "CDDO" 15 "Srxn1"
"Srxn1_2.17" 3.438305 3.4020695 3.4783815 4.212155 4.181658 4.24462125 2.67193 2.643857 2.70198025 "Sim2" "CDDO" 16 "Srxn1"
"Srxn1_2.18" 3.56068 3.524207 3.60102175 4.38943 4.35864925 4.42267425 2.76827 2.73943825 2.79951075 "Sim2" "CDDO" 17 "Srxn1"
"Srxn1_2.19" 3.69157 3.65495725 3.73199175 4.556805 4.52577975 4.59073075 2.88493 2.854959 2.91711075 "Sim2" "CDDO" 18 "Srxn1"
"Srxn1_2.20" 3.819305 3.781927 3.85963075 4.71254 4.6809485 4.74685275 2.9883 2.95722975 3.0220305 "Sim2" "CDDO" 19 "Srxn1"
"Srxn1_2.21" 3.940545 3.90238875 3.9812455 4.85806 4.82605975 4.89333025 3.098455 3.0661395 3.13340025 "Sim2" "CDDO" 20 "Srxn1"
"Srxn1_2.22" 4.05815 4.01952975 4.09917575 5.01031 4.97778925 5.04630075 3.17829 3.1449395 3.214281 "Sim2" "CDDO" 21 "Srxn1"
"Srxn1_2.23" 4.186145 4.1467585 4.227701 5.17085 5.1374085 5.2075835 3.29326 3.25888725 3.3304825 "Sim2" "CDDO" 22 "Srxn1"
"Srxn1_2.24" 4.310775 4.27089975 4.35353125 5.33762 5.30345875 5.37547025 3.38529 3.3499995 3.42368175 "Sim2" "CDDO" 23 "Srxn1"
"Srxn1_2.25" 4.429805 4.3892485 4.47403075 5.50562 5.47049975 5.54459525 3.46404 3.42800825 3.50341 "Sim2" "CDDO" 24 "Srxn1"
"Srxn1_2.26" 4.52762 4.48664875 4.5727305 5.646235 5.61001 5.68650325 3.51342 3.47831925 3.55131025 "Sim2" "CDDO" 25 "Srxn1"
"Srxn1_2.27" 4.613035 4.571118 4.65864475 5.78972 5.7524875 5.8313105 3.489465 3.454529 3.5276705 "Sim2" "CDDO" 26 "Srxn1"
"Srxn1_2.28" 4.711785 4.66896 4.757891 5.964045 5.92557975 6.0068115 3.492645 3.45733925 3.53325675 "Sim2" "CDDO" 27 "Srxn1"
"Srxn1_2.29" 4.811965 4.76864 4.85839075 6.109035 6.06908875 6.15308125 3.53759 3.49708775 3.5818905 "Sim2" "CDDO" 28 "Srxn1"
"Srxn1_2.30" 4.935875 4.891999 4.982771 6.28199 6.2409175 6.32781025 3.572395 3.52458625 3.62398125 "Sim2" "CDDO" 29 "Srxn1"
"Srxn1_2.31" 5.05773 5.01332 5.1051235 6.459025 6.4164185 6.50592025 3.6594 3.60579925 3.71550325 "Sim2" "CDDO" 30 "Srxn1"
"Srxn1_2.32" 5.152825 5.109349 5.19886175 6.62746 6.583678 6.67552075 3.66244 3.599437 3.73032125 "Sim2" "CDDO" 31 "Srxn1"
"Srxn1_2.33" 5.206685 5.16633575 5.2501705 6.77504 6.72998975 6.82442075 3.62829 3.565387 3.6961125 "Sim2" "CDDO" 32 "Srxn1"
"Srxn1_3.1" 0 0 0 0 0 0 0 0 0 "Sim3" "CDDO" 0 "Srxn1"
"Srxn1_3.2" 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 "Sim3" "CDDO" 1 "Srxn1"
"Srxn1_3.3" 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 "Sim3" "CDDO" 2 "Srxn1"
"Srxn1_3.4" 0.172773 0.13029185 0.22351545 0.2072745 0.158337875 0.262504925 0.1446905 0.1093006 0.1900761 "Sim3" "CDDO" 3 "Srxn1"
"Srxn1_3.5" 0.978063 0.939012475 1.02370075 1.125235 1.08119925 1.1742205 0.8465215 0.81187535 0.8886016 "Sim3" "CDDO" 4 "Srxn1"
"Srxn1_3.6" 1.72836 1.7010585 1.758333 1.97746 1.94670825 2.0090905 1.496675 1.47202825 1.525091 "Sim3" "CDDO" 5 "Srxn1"
"Srxn1_3.7" 2.34769 2.3218075 2.37383125 2.67792 2.6485595 2.70688225 2.0411 2.0184195 2.06380175 "Sim3" "CDDO" 6 "Srxn1"
"Srxn1_3.8" 2.878945 2.84120925 2.918031 3.31313 3.2679385 3.3593705 2.46804 2.43665875 2.50082025 "Sim3" "CDDO" 7 "Srxn1"
"Srxn1_3.9" 3.36906 3.3248285 3.4163705 3.883945 3.8313885 3.939826 2.87425 2.8380565 2.9133805 "Sim3" "CDDO" 8 "Srxn1"
"Srxn1_3.10" 3.72484 3.68154425 3.77065125 4.313245 4.26176925 4.36682175 3.171225 3.1352295 3.2094225 "Sim3" "CDDO" 9 "Srxn1"
"Srxn1_3.11" 4.08288 4.039798 4.1275305 4.748185 4.697909 4.8001625 3.44367 3.40794975 3.480742 "Sim3" "CDDO" 10 "Srxn1"
"Srxn1_3.12" 4.23662 4.195016 4.280363 4.930355 4.881799 4.9810925 3.544405 3.50955875 3.580813 "Sim3" "CDDO" 11 "Srxn1"
"Srxn1_3.13" 4.37603 4.335665 4.41823375 5.093175 5.04565975 5.14223575 3.64176 3.60771925 3.67701125 "Sim3" "CDDO" 12 "Srxn1"
"Srxn1_3.14" 4.547595 4.50817975 4.58870025 5.293075 5.24757 5.34097225 3.74992 3.7165985 3.7849505 "Sim3" "CDDO" 13 "Srxn1"
"Srxn1_3.15" 4.722555 4.68406925 4.76289 5.508835 5.46430475 5.55503225 3.86675 3.834409 3.90168025 "Sim3" "CDDO" 14 "Srxn1"
"Srxn1_3.16" 4.899935 4.8624885 4.93933125 5.736565 5.69338925 5.78121075 3.96556 3.93374275 4.0002005 "Sim3" "CDDO" 15 "Srxn1"
"Srxn1_3.17" 5.082565 5.04587625 5.1214535 5.97319 5.93122725 6.01708025 4.09281 4.0609595 4.12747 "Sim3" "CDDO" 16 "Srxn1"
"Srxn1_3.18" 5.27779 5.2414695 5.31673375 6.22632 6.1850795 6.26965075 4.23491 4.202838 4.26955025 "Sim3" "CDDO" 17 "Srxn1"
"Srxn1_3.19" 5.466525 5.4305295 5.50545475 6.4463 6.40548825 6.4894 4.38525 4.352859 4.4201805 "Sim3" "CDDO" 18 "Srxn1"
"Srxn1_3.20" 5.65064 5.61474925 5.6894835 6.656975 6.61702975 6.6996605 4.54132 4.508696 4.5763925 "Sim3" "CDDO" 19 "Srxn1"
"Srxn1_3.21" 5.842495 5.80644875 5.88117025 6.89075 6.85133925 6.9328005 4.682695 4.6500095 4.7182515 "Sim3" "CDDO" 20 "Srxn1"
"Srxn1_3.22" 6.03124 5.99554775 6.069511 7.130645 7.09161675 7.1729615 4.823745 4.7903 4.8597245 "Sim3" "CDDO" 21 "Srxn1"
"Srxn1_3.23" 6.22414 6.1879195 6.2627405 7.375635 7.33614 7.41759475 4.96111 4.9271495 4.99775025 "Sim3" "CDDO" 22 "Srxn1"
"Srxn1_3.24" 6.40629 6.36925975 6.4454425 7.6011 7.5617595 7.642801 5.08711 5.05261975 5.124421 "Sim3" "CDDO" 23 "Srxn1"
"Srxn1_3.25" 6.58918 6.552038 6.6288405 7.80607 7.7661095 7.8477005 5.208815 5.17364975 5.246992 "Sim3" "CDDO" 24 "Srxn1"
"Srxn1_3.26" 6.756995 6.719579 6.797683 8.0106 7.97121 8.052576 5.326535 5.290229 5.36597 "Sim3" "CDDO" 25 "Srxn1"
"Srxn1_3.27" 6.923255 6.885069 6.9648905 8.217715 8.177609 8.2605015 5.41596 5.37907975 5.456082 "Sim3" "CDDO" 26 "Srxn1"
"Srxn1_3.28" 7.081395 7.0425755 7.12317275 8.40414 8.3634095 8.4474105 5.528715 5.491178 5.56975 "Sim3" "CDDO" 27 "Srxn1"
"Srxn1_3.29" 7.24899 7.208636 7.2917315 8.592095 8.5503775 8.636621 5.65066 5.612118 5.6925105 "Sim3" "CDDO" 28 "Srxn1"
"Srxn1_3.30" 7.406835 7.36496925 7.45124225 8.775645 8.73237925 8.8209525 5.747395 5.70784625 5.78956325 "Sim3" "CDDO" 29 "Srxn1"
"Srxn1_3.31" 7.563855 7.520709 7.60951075 8.98282 8.9382395 9.029382 5.85206 5.8116495 5.894761 "Sim3" "CDDO" 30 "Srxn1"
"Srxn1_3.32" 7.70224 7.658398 7.7488905 9.13965 9.09400825 9.18720125 5.960725 5.92027975 6.0037605 "Sim3" "CDDO" 31 "Srxn1"
"Srxn1_3.33" 7.836995 7.7922595 7.88461175 9.2993 9.25262775 9.34874325 6.066005 6.02559975 6.1080305 "Sim3" "CDDO" 32 "Srxn1"
"Srxn1_4.1" 0 0 0 0 0 0 0 0 0 "Sim4" "CDDO" 0 "Srxn1"
"Srxn1_4.2" 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 "Sim4" "CDDO" 1 "Srxn1"
"Srxn1_4.3" 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 "Sim4" "CDDO" 2 "Srxn1"
"Srxn1_4.4" 0.5514225 0.477811475 0.6246913 0.7524495 0.672077025 0.831740525 0.3863245 0.32058595 0.453102925 "Sim4" "CDDO" 3 "Srxn1"
"Srxn1_4.5" 1.66596 1.6003975 1.73230025 2.11177 2.0411895 2.18256125 1.29923 1.2392885 1.360041 "Sim4" "CDDO" 4 "Srxn1"
"Srxn1_4.6" 2.69288 2.644999 2.73873275 3.41196 3.3615695 3.45911175 2.102365 2.0572895 2.145954 "Sim4" "CDDO" 5 "Srxn1"
"Srxn1_4.7" 3.535105 3.49577 3.575131 4.449825 4.4003185 4.500302 2.77699 2.74499925 2.8104725 "Sim4" "CDDO" 6 "Srxn1"
"Srxn1_4.8" 4.2381 4.1845595 4.2930005 5.34267 5.26975875 5.41600075 3.339575 3.29965975 3.38051075 "Sim4" "CDDO" 7 "Srxn1"
"Srxn1_4.9" 4.92284 4.8605195 4.98748175 6.235215 6.15023875 6.32342125 3.85454 3.8090595 3.90229075 "Sim4" "CDDO" 8 "Srxn1"
"Srxn1_4.10" 5.42221 5.36147775 5.48356075 6.865685 6.78333975 6.9496815 4.25227 4.20867975 4.29780125 "Sim4" "CDDO" 9 "Srxn1"
"Srxn1_4.11" 5.883345 5.825248 5.942065 7.44041 7.36014625 7.52001 4.602045 4.55943975 4.645402 "Sim4" "CDDO" 10 "Srxn1"
"Srxn1_4.12" 6.06991 6.01455425 6.12629 7.66283 7.5862295 7.74010625 4.71489 4.6738485 4.7567665 "Sim4" "CDDO" 11 "Srxn1"
"Srxn1_4.13" 6.25233 6.1991565 6.30623525 7.86331 7.78991975 7.93773125 4.842135 4.80262475 4.88280225 "Sim4" "CDDO" 12 "Srxn1"
"Srxn1_4.14" 6.50815 6.45719675 6.5597905 8.17804 8.10767925 8.249402 5.009575 4.97111825 5.04864025 "Sim4" "CDDO" 13 "Srxn1"
"Srxn1_4.15" 6.76241 6.7130895 6.811641 8.479425 8.4118095 8.54736075 5.196335 5.1591995 5.23388075 "Sim4" "CDDO" 14 "Srxn1"
"Srxn1_4.16" 7.01311 6.96569 7.0605115 8.76689 8.7027575 8.83253375 5.38551 5.349539 5.42183075 "Sim4" "CDDO" 15 "Srxn1"
"Srxn1_4.17" 7.26494 7.21947775 7.3102565 9.06943 9.007859 9.13199175 5.56965 5.5348595 5.60528 "Sim4" "CDDO" 16 "Srxn1"
"Srxn1_4.18" 7.528625 7.484815 7.57217025 9.37238 9.314008 9.4328105 5.76353 5.72963 5.79802 "Sim4" "CDDO" 17 "Srxn1"
"Srxn1_4.19" 7.80575 7.7633095 7.847242 9.699705 9.6431585 9.75752025 6.000685 5.967858 6.0346705 "Sim4" "CDDO" 18 "Srxn1"
"Srxn1_4.20" 8.06939 8.02860825 8.1101205 10.02 9.96628525 10.075605 6.191405 6.15881825 6.2250505 "Sim4" "CDDO" 19 "Srxn1"
"Srxn1_4.21" 8.316035 8.27602975 8.35539075 10.3228 10.2709975 10.3762075 6.351425 6.31918875 6.38495175 "Sim4" "CDDO" 20 "Srxn1"
"Srxn1_4.22" 8.56075 8.52196975 8.5996105 10.6308 10.580795 10.6822025 6.527615 6.49539725 6.56071175 "Sim4" "CDDO" 21 "Srxn1"
"Srxn1_4.23" 8.82984 8.7913275 8.8683505 10.965 10.9161975 11.0149 6.71893 6.686709 6.7522915 "Sim4" "CDDO" 22 "Srxn1"
"Srxn1_4.24" 9.08748 9.04911975 9.12511125 11.3164 11.2686 11.3655 6.86018 6.827658 6.8933205 "Sim4" "CDDO" 23 "Srxn1"
"Srxn1_4.25" 9.335105 9.2973475 9.37268 11.62325 11.5762975 11.6713025 7.023535 6.99071 7.05699275 "Sim4" "CDDO" 24 "Srxn1"
"Srxn1_4.26" 9.569625 9.53175925 9.607071 11.9127 11.8659 11.96011 7.179845 7.14645925 7.214222 "Sim4" "CDDO" 25 "Srxn1"
"Srxn1_4.27" 9.79295 9.75483925 9.8312605 12.1857 12.1391975 12.2328025 7.34311 7.3092885 7.37870025 "Sim4" "CDDO" 26 "Srxn1"
"Srxn1_4.28" 10.0275 9.9885795 10.0664 12.44695 12.3999975 12.4939025 7.50816 7.47308875 7.54484 "Sim4" "CDDO" 27 "Srxn1"
"Srxn1_4.29" 10.2633 10.2231 10.3028 12.73995 12.6920975 12.7879 7.6591 7.62287975 7.6968625 "Sim4" "CDDO" 28 "Srxn1"
"Srxn1_4.30" 10.4912 10.4498 10.5323 13.0101 12.9608975 13.0587025 7.834405 7.796686 7.8734915 "Sim4" "CDDO" 29 "Srxn1"
"Srxn1_4.31" 10.71435 10.6721975 10.7569 13.263 13.2122 13.313 7.966165 7.9271995 8.00663225 "Sim4" "CDDO" 30 "Srxn1"
"Srxn1_4.32" 10.9353 10.8915975 10.9800025 13.50065 13.4486 13.5521 8.147395 8.10686975 8.1895305 "Sim4" "CDDO" 31 "Srxn1"
"Srxn1_4.33" 11.1387 11.0929 11.1853025 13.7231 13.6692975 13.77661 8.309535 8.26753925 8.3533805 "Sim4" "CDDO" 32 "Srxn1"
"Srxn1_5.1" 0 0 0 0 0 0 0 0 0 "Sim5" "CDDO" 0 "Srxn1"
"Srxn1_5.2" 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 0.0231777 0.0211403 0.025445115 "Sim5" "CDDO" 1 "Srxn1"
"Srxn1_5.3" 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 0.0459843 0.0419465 0.0504768025 "Sim5" "CDDO" 2 "Srxn1"
"Srxn1_5.4" 0.860607 0.776911 0.94140115 1.12036 1.03474725 1.19710375 0.6693025 0.591129625 0.746233375 "Sim5" "CDDO" 3 "Srxn1"
"Srxn1_5.5" 2.09446 2.020238 2.1675405 2.65174 2.5768785 2.71947325 1.679025 1.60900425 1.74985275 "Sim5" "CDDO" 4 "Srxn1"
"Srxn1_5.6" 3.263125 3.2084375 3.312878 4.03239 3.97872475 4.079473 2.6566 2.60378675 2.70733225 "Sim5" "CDDO" 5 "Srxn1"
"Srxn1_5.7" 4.242905 4.19561 4.2915705 5.212095 5.15290925 5.27099 3.505825 3.465116 3.547861 "Sim5" "CDDO" 6 "Srxn1"
"Srxn1_5.8" 5.06634 5.00032975 5.13317025 6.22276 6.13456575 6.3105515 4.201745 4.1490395 4.2555555 "Sim5" "CDDO" 7 "Srxn1"
"Srxn1_5.9" 5.8838 5.8069995 5.96321175 7.226245 7.12429775 7.3306305 4.899005 4.83835925 4.96318075 "Sim5" "CDDO" 8 "Srxn1"
"Srxn1_5.10" 6.459545 6.3859595 6.535792 7.95395 7.85571 8.05374175 5.39022 5.3314 5.45113625 "Sim5" "CDDO" 9 "Srxn1"
"Srxn1_5.11" 6.962015 6.89046725 7.03484025 8.54291 8.44705825 8.63814425 5.85371 5.79747775 5.91181 "Sim5" "CDDO" 10 "Srxn1"
"Srxn1_5.12" 7.233755 7.1654595 7.30361125 8.890745 8.7990985 8.98268125 6.0721 6.01833 6.1273435 "Sim5" "CDDO" 11 "Srxn1"
"Srxn1_5.13" 7.509265 7.44406675 7.57569025 9.19451 9.10632975 9.282351 6.32956 6.277819 6.3821505 "Sim5" "CDDO" 12 "Srxn1"
"Srxn1_5.14" 7.871435 7.80883975 7.934911 9.633635 9.54850975 9.718112 6.65028 6.60007875 6.70067075 "Sim5" "CDDO" 13 "Srxn1"
"Srxn1_5.15" 8.2224 8.16247625 8.282651 10.0551 9.9738085 10.1361 6.951365 6.9030695 6.9993405 "Sim5" "CDDO" 14 "Srxn1"
"Srxn1_5.16" 8.5703 8.51306875 8.627841 10.4762 10.3976975 10.5542025 7.253155 7.20620775 7.29857325 "Sim5" "CDDO" 15 "Srxn1"
"Srxn1_5.17" 8.934945 8.88052 8.9897415 10.9004 10.825895 10.9752 7.57107 7.52561625 7.61497025 "Sim5" "CDDO" 16 "Srxn1"
"Srxn1_5.18" 9.292835 9.2403185 9.3453205 11.3436 11.2725975 11.4157 7.89025 7.84673925 7.93230025 "Sim5" "CDDO" 17 "Srxn1"
"Srxn1_5.19" 9.642725 9.59236925 9.69291075 11.7386 11.6706975 11.8069 8.203335 8.16152575 8.24396025 "Sim5" "CDDO" 18 "Srxn1"
"Srxn1_5.20" 10.0012 9.95290775 10.0488025 12.1777 12.112 12.242805 8.515555 8.47510925 8.55479175 "Sim5" "CDDO" 19 "Srxn1"
"Srxn1_5.21" 10.355 10.3086975 10.4014025 12.61375 12.5506 12.6756025 8.822355 8.783669 8.86099275 "Sim5" "CDDO" 20 "Srxn1"
"Srxn1_5.22" 10.6829 10.6382 10.7282025 13.0322 12.9705 13.092 9.10848 9.07091875 9.14643025 "Sim5" "CDDO" 21 "Srxn1"
"Srxn1_5.23" 11.021 10.9774975 11.0653 13.48745 13.42739 13.5457025 9.377885 9.34041725 9.4150205 "Sim5" "CDDO" 22 "Srxn1"
"Srxn1_5.24" 11.3495 11.3063 11.3927 13.9403 13.881695 13.997 9.60524 9.5685895 9.642643 "Sim5" "CDDO" 23 "Srxn1"
"Srxn1_5.25" 11.6678 11.6252975 11.7103 14.372 14.3142 14.4281025 9.858605 9.8218485 9.895361 "Sim5" "CDDO" 24 "Srxn1"
"Srxn1_5.26" 11.9859 11.943595 12.028 14.7584 14.7014975 14.8140025 10.1285 10.0916 10.1657 "Sim5" "CDDO" 25 "Srxn1"
"Srxn1_5.27" 12.3161 12.2728 12.3586025 15.1969 15.14 15.252405 10.39895 10.3614 10.4371 "Sim5" "CDDO" 26 "Srxn1"
"Srxn1_5.28" 12.6435 12.5997925 12.6864025 15.5825 15.5252 15.6382 10.67685 10.638395 10.7159025 "Sim5" "CDDO" 27 "Srxn1"
"Srxn1_5.29" 12.9612 12.9162975 13.0053 15.9934 15.9344975 16.0501025 10.9526 10.9131 10.993 "Sim5" "CDDO" 28 "Srxn1"
"Srxn1_5.30" 13.2655 13.2192975 13.3105025 16.3815 16.3219975 16.4394025 11.2115 11.1707 11.2534025 "Sim5" "CDDO" 29 "Srxn1"
"Srxn1_5.31" 13.58115 13.5334 13.628005 16.7459 16.6851 16.8049025 11.5042 11.4614975 11.5482 "Sim5" "CDDO" 30 "Srxn1"
"Srxn1_5.32" 13.89055 13.8413975 13.94 17.1381 17.0756975 17.1994025 11.7711 11.7265 11.8172 "Sim5" "CDDO" 31 "Srxn1"
"Srxn1_5.33" 14.1988 14.1478975 14.251 17.4906 17.426 17.5552025 12.0625 12.0156 12.1113025 "Sim5" "CDDO" 32 "Srxn1"
"Srxn1_6.1" 0 0 0 0 0 0 0 0 0 "Sim6" "CDDO" 0 "Srxn1"
