"time" "Simulation" "dose1" "dose2" "Nrf2_observed" "Nrf2max_observed" "Nrf2min_observed" "Nrf2_SD" "Srxn1_observed" "Srxn1_SD" "medianM" "LCLM" "UCLM" "medianH" "LCLH" "UCLH" "medianL" "LCLL" "UCLL" "Chemical" "Times" "variables"
"Srxn1_1.1" 0 "Simu1" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ETA" 0 "Srxn1"
"Srxn1_1.2" 1 "Simu1" 1 0 0.00915180102201207 0.0274554030660362 0 0.0158513843508857 0.00516565776793867 0.00792618035764297 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 "ETA" 1 "Srxn1"
"Srxn1_1.3" 2 "Simu1" 1 0 0.00658253204162858 0.0197475961248857 0 0.0114012799385508 0 0 0.0700343 0.0634104925 0.0766026 0.07041925 0.0637845225 0.0769796475 0.06998405 0.0633647375 0.0765561 "ETA" 2 "Srxn1"
"Srxn1_1.4" 3 "Simu1" 1 0 0.0100812117738518 0.0302436353215553 0 0.0174611709941728 0 0 0.1037435 0.093971065 0.11342775 0.1046605 0.09486251 0.114318 0.103616 0.09385258 0.113309525 "ETA" 3 "Srxn1"
"Srxn1_1.5" 4 "Simu1" 1 0 0.0246804534829904 0.0740413604489711 0 0.0427477993863796 0 0 0.1368785 0.124068725 0.149572275 0.1406865 0.12788165 0.153408025 0.136378 0.12357175 0.149094325 "ETA" 4 "Srxn1"
"Srxn1_1.6" 5 "Simu1" 1 0 0.0326526813401815 0.0979580440205445 0 0.0565561030845506 0.00198917720309534 0.00344535598101888 0.1736735 0.15787775 0.189284075 0.205584 0.189443 0.22165945 0.1682715 0.1525488 0.183930775 "ETA" 5 "Srxn1"
"Srxn1_1.7" 6 "Simu1" 1 0 0.0332280991076361 0.0996842973229084 0 0.0575527558933599 0.0814000660417186 0.0797380751374406 0.217517 0.198900925 0.236034325 0.304834 0.28510205 0.324584675 0.199343 0.18073345 0.2178438 "ETA" 6 "Srxn1"
"Srxn1_1.8" 7 "Simu1" 1 0 0.0427153842537817 0.128146152761345 0 0.0739852157923774 0.228673301726573 0.125670055043153 0.262921 0.241463875 0.2841365 0.4075325 0.385234875 0.42957605 0.229607 0.208183525 0.250888025 "ETA" 7 "Srxn1"
"Srxn1_1.9" 8 "Simu1" 1 0 0.0393926952864657 0.118178085859397 0 0.0682301496832376 0.332053599836394 0.207185588377446 0.315344 0.29136855 0.339264075 0.5317095 0.5075439 0.55573815 0.259084 0.235044225 0.2830152 "ETA" 8 "Srxn1"
"Srxn1_1.10" 9 "Simu1" 1 0 0.0461591684744687 0.138477505423406 0 0.0799500250329114 0.372525706609894 0.200603841387559 0.363277 0.3367599 0.3897292 0.642826 0.61633185 0.669070775 0.287797 0.261165775 0.314309175 "ETA" 9 "Srxn1"
"Srxn1_1.11" 10 "Simu1" 1 0 0.0357829176394549 0.107348752918365 0 0.0619778313945885 0.371944279641136 0.198460843768333 0.415578 0.38658095 0.4443721 0.7712155 0.742565125 0.79983865 0.315781 0.2865733 0.344793125 "ETA" 10 "Srxn1"
"Srxn1_1.12" 11 "Simu1" 1 0 0.0445097929102997 0.133529378730899 0 0.0770932227550081 0.361986276370687 0.210858369992123 0.458391 0.426947925 0.489517875 0.8683965 0.837458975 0.899196075 0.3430285 0.311383 0.374397 "ETA" 11 "Srxn1"
"Srxn1_1.13" 12 "Simu1" 1 0 0.0428074267346945 0.128422280204084 0 0.0741446380457732 0.346879297357924 0.189089012655092 0.506907 0.473085325 0.54027015 0.9907615 0.957464725 1.02372175 0.369539 0.3356384 0.40324905 "ETA" 12 "Srxn1"
"Srxn1_1.14" 13 "Simu1" 1 0 0.032582166384904 0.097746499154712 0 0.0564339675993165 0.292703013658783 0.202313561220348 0.551913 0.515802925 0.58746285 1.104335 1.06899875 1.13953025 0.395369 0.3592455 0.4314 "ETA" 13 "Srxn1"
"Srxn1_1.15" 14 "Simu1" 1 0 0.0465586726874683 0.139676018062405 0 0.0806419866276644 0.303282353440154 0.224575915252171 0.587365 0.5491178 0.62505255 1.18381 1.14645925 1.22095175 0.420519 0.382189875 0.458843 "ETA" 14 "Srxn1"
"Srxn1_1.16" 15 "Simu1" 1 0 0.0347288758851992 0.104186627655598 0 0.0601521775229187 0.227643982426153 0.282666546084044 0.6316555 0.591305525 0.671511275 1.30364 1.26412875 1.3427005 0.44504 0.40459795 0.485430425 "ETA" 15 "Srxn1"
"Srxn1_1.17" 16 "Simu1" 1 0 0.0417899664211631 0.125369899263489 0 0.0723823450880518 0.277409721680706 0.247003358350155 0.6649425 0.6224986 0.70677125 1.380795 1.33944925 1.42174075 0.468904 0.4264708 0.5112542 "ETA" 16 "Srxn1"
"Srxn1_1.18" 17 "Simu1" 1 0 0.037049897721438 0.109564039639365 0 0.0628040934800053 0.331235033963365 0.290303200359372 0.7012025 0.656755375 0.744973075 1.47524 1.43214925 1.51792075 0.492165 0.4476418 0.536482275 "ETA" 17 "Srxn1"
"Srxn1_1.19" 18 "Simu1" 1 0 0.0442060134064341 0.103703027160672 0 0.0535157965398925 0.361735102520935 0.315827574397497 0.732104 0.6856184 0.7778601 1.54889 1.50412 1.5933425 0.5148175 0.468385425 0.561034 "ETA" 18 "Srxn1"
"Srxn1_1.20" 19 "Simu1" 1 0 0.0309232319466557 0.0917657883391748 0 0.0526935903013848 0.417106709604076 0.324416572398531 0.7655745 0.717184975 0.81327145 1.611705 1.56538875 1.65778025 0.53688 0.488646 0.5849052 "ETA" 19 "Srxn1"
"Srxn1_1.21" 20 "Simu1" 1 0 0.0378149021318731 0.107031452594457 0 0.0600289979887565 0.487799920178231 0.361140864613204 0.789719 0.739589575 0.839152675 1.658535 1.6108785 1.70608025 0.5583395 0.50858195 0.608088625 "ETA" 20 "Srxn1"
"Srxn1_1.22" 21 "Simu1" 1 0 0.0382349826246893 0.114704947874068 0 0.0662249325324751 0.574164766841566 0.484584021076506 0.8159795 0.76421455 0.86701685 1.714465 1.665057 1.7637905 0.5792735 0.527719075 0.630674775 "ETA" 21 "Srxn1"
"Srxn1_1.23" 22 "Simu1" 1 0 0.0234380340774294 0.0692725909796291 0 0.0396973064733376 0.629073749468337 0.512983920095784 0.8406295 0.787050525 0.893182525 1.772535 1.721369 1.82348 0.5996445 0.546358775 0.6528513 "ETA" 22 "Srxn1"
"Srxn1_1.24" 23 "Simu1" 1 0 0.0396705561288035 0.119011668386411 0 0.0687114187796007 0.589765747430027 0.525217910627781 0.857946 0.802905525 0.91203055 1.789085 1.736509 1.84103075 0.619489 0.5645467 0.6742661 "ETA" 23 "Srxn1"
"Srxn1_1.25" 24 "Simu1" 1 0 0.0326207057870788 0.0978621173612365 0 0.0565007198019766 0.589663634013302 0.506652316035999 0.8805045 0.823833675 0.93610165 1.8404 1.7861995 1.89406125 0.638882 0.582268 0.695069525 "ETA" 24 "Srxn1"
"Srxn1_1.26" 25 "Simu1" 1 0 0.0265904364571817 0.079771309371545 0 0.0460559869392704 0.505459249685751 0.375047152178779 0.9001915 0.84192875 0.9572382 1.87588 1.820219 1.93042175 0.657694 0.599637 0.715163 "ETA" 25 "Srxn1"
"Srxn1_1.27" 26 "Simu1" 1 0 0.00970302449835888 0.0291090734950766 0 0.0168061314182431 0.425644552566055 0.35684903537124 0.9169945 0.857374775 0.975429225 1.8962 1.83942 1.951693 0.6761265 0.616450625 0.7348948 "ETA" 26 "Srxn1"
"Srxn1_1.28" 27 "Simu1" 1 0 0.00969800564430904 0.0290940169329271 0 0.016797438508033 0.405927061032504 0.342366425454884 0.9293315 0.86838355 0.989005025 1.887825 1.83012825 1.94399475 0.694034 0.632830525 0.75421 "ETA" 27 "Srxn1"
"Srxn1_1.29" 28 "Simu1" 1 0 0.0181120949062796 0.0543362847188387 0 0.0313710686091857 0.459873379567228 0.393553538864216 0.941352 0.879172475 1.0020505 1.87944 1.82084875 1.93638 0.7114055 0.64875965 0.772833 "ETA" 28 "Srxn1"
"Srxn1_1.30" 29 "Simu1" 1 0 0.0142833367666748 0.0428500103000243 0 0.0247394649814973 0.506299670906527 0.39312694161074 0.954315 0.890989975 1.01639275 1.88188 1.82263725 1.939821 0.7283335 0.6643484 0.79099815 "ETA" 29 "Srxn1"
"Srxn1_1.31" 30 "Simu1" 1 0 0.00806359109109981 0.0241907732732994 0 0.0139665494612446 0.590710242643767 0.390968048299475 0.966212 0.9017582 1.029292 1.87864 1.81840975 1.93765075 0.744885 0.67973925 0.8086677 "ETA" 30 "Srxn1"
"Srxn1_1.32" 31 "Simu1" 1 0 0.00574878697052583 0.0172463609115775 0 0.00995719111484071 0.646994556849729 0.432192962293105 0.976988 0.911398675 1.041041 1.868615 1.80718 1.92840125 0.7609845 0.6946744 0.826038825 "ETA" 31 "Srxn1"
"Srxn1_1.33" 32 "Simu1" 1 0 0.00784201515960174 0.0235260454788052 0 0.0135827686901556 0.658370012520583 0.397902629541243 0.9872865 0.920501475 1.052641 1.85708 1.79489675 1.91772275 0.776622 0.709067225 0.84283225 "ETA" 32 "Srxn1"
"Srxn1_1.34" 33 "Simu1" 1 0 0.00327497637936192 0.00982492913808575 0 0.0056724254826428 0.633044683864838 0.357963105187591 0.9974005 0.929421925 1.06377325 1.84734 1.784059 1.90912 0.791924 0.723031125 0.859145375 "ETA" 33 "Srxn1"
"Srxn1_1.35" 34 "Simu1" 1 0 0.00273483069133403 0.00820449207400209 0 0.00473686570748926 0.630616390984924 0.386710351650993 1.007005 0.937747125 1.07441025 1.83535 1.771109 1.89782025 0.8067935 0.7365788 0.875097575 "ETA" 34 "Srxn1"
"Srxn1_1.36" 35 "Simu1" 1 0 0.0140697193056551 0.0422091579169653 0 0.0243694686856274 0.612302724057815 0.413977799324218 1.0163 0.945979725 1.084901 1.823535 1.7583 1.887033 0.821339 0.749845 0.890690075 "ETA" 35 "Srxn1"
"Srxn1_1.37" 36 "Simu1" 1 0 0.0131501424607003 0.0394504273821008 0 0.0227767148687017 0.588256940194636 0.428797946115508 1.02625 0.954774525 1.09582225 1.819245 1.75289625 1.88379125 0.835422 0.762686 0.9058695 "ETA" 36 "Srxn1"
"Srxn1_1.38" 37 "Simu1" 1 0 0.0160884902848025 0.0482654708544075 0 0.0278660825903562 0.56307222010821 0.382392091752747 1.035815 0.96310835 1.10615325 1.813745 1.7464085 1.879411 0.849168 0.775200775 0.920554175 "ETA" 37 "Srxn1"
"Srxn1_1.39" 38 "Simu1" 1 0 0.0133377898389966 0.0400133695169899 0 0.0231017296618181 0.533804536240831 0.387498277971048 1.04545 0.971763225 1.116781 1.811065 1.74243775 1.8778415 0.86253 0.78753485 0.934985425 "ETA" 38 "Srxn1"
"Srxn1_1.40" 39 "Simu1" 1 0 0.0170098422661407 0.0510295267984221 0 0.0294619110336882 0.521012590161598 0.391867251047193 1.05443 0.9797116 1.126803 1.8054 1.73604375 1.87328075 0.875533 0.799621425 0.9490472 "ETA" 39 "Srxn1"
"Srxn1_1.41" 40 "Simu1" 1 0 0.0132302468503423 0.0396907405510268 0 0.0229154597414709 0.466492551584812 0.387062604771831 1.063585 0.987959025 1.13683125 1.802955 1.7327295 1.87182125 0.8882675 0.811282525 0.962691375 "ETA" 40 "Srxn1"
"Srxn1_1.42" 41 "Simu1" 1 0 0.0163966897562243 0.049190069268673 0 0.0283998997337247 0.480423924752292 0.435174371660117 1.07195 0.995404075 1.1460055 1.796955 1.7257595 1.866647 0.900647 0.822789325 0.975973175 "ETA" 41 "Srxn1"
"Srxn1_1.43" 42 "Simu1" 1 0 0.0169461665080566 0.0508384995241697 0 0.0293516213854761 0.468133685692268 0.438982939543086 1.080395 1.00281925 1.1552705 1.793125 1.721119 1.86372125 0.912719 0.8340265 0.989025 "ETA" 42 "Srxn1"
"Srxn1_1.44" 43 "Simu1" 1 0 0.0131576827281824 0.0394730481845472 0 0.0227897749950834 0.434798135657125 0.40965540987153 1.08867 1.01024975 1.1646005 1.789595 1.71660975 1.86093375 0.9243975 0.844875375 1.0017925 "ETA" 43 "Srxn1"
"Srxn1_1.45" 44 "Simu1" 1 0 0.00658883052192564 0.0197664915657769 0 0.0114121892264358 0.407650994354076 0.40940072300737 1.096355 1.017078 1.1732915 1.782795 1.70894825 1.8548605 0.9358255 0.85524615 1.0139745 "ETA" 44 "Srxn1"
"Srxn1_1.46" 45 "Simu1" 1 0 0.00819813415779791 0.0245944024733937 0 0.0141995848885719 0.40200035081066 0.411525453566793 1.103515 1.02325 1.18130325 1.77302 1.6983585 1.8457755 0.946977 0.865513025 1.02591025 "ETA" 45 "Srxn1"
"Srxn1_1.47" 46 "Simu1" 1 0 0.0121390398980857 0.0364171196942571 0 0.0210254338585902 0.410735080719014 0.397330829015475 1.11046 1.02939975 1.189082 1.763945 1.68845525 1.8377105 0.957777 0.8754574 1.0375205 "ETA" 46 "Srxn1"
"Srxn1_1.48" 47 "Simu1" 1 0 0.00931352845174401 0.027940585355232 0 0.0161315044761589 0.357668594258096 0.381817985214907 1.1174 1.03555825 1.1968635 1.756555 1.68032 1.8312115 0.968319 0.8853104 1.04897075 "ETA" 47 "Srxn1"
"Srxn1_1.49" 48 "Simu1" 1 0 0.00964043620450628 0.0289213086135188 0 0.0166977253133313 0.36494660445193 0.390757651741856 1.12399 1.04139775 1.20441025 1.748005 1.67094725 1.8235615 0.978654 0.894794375 1.060171 "ETA" 48 "Srxn1"
"Srxn1_2.1" 0 "Simu2" 2.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ETA" 0 "Srxn1"
"Srxn1_2.2" 1 "Simu2" 2.15 0 0.0442662344914011 0.132798703474203 0 0.0766713671988646 0.0193199956060915 0.0334632139917579 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 "ETA" 1 "Srxn1"
"Srxn1_2.3" 2 "Simu2" 2.15 0 0.0283136096069257 0.0849408288207771 0 0.0490406103848656 0.0319890530302353 0.0554066651343827 0.07112975 0.064473545 0.0776747075 0.08010795 0.0735429625 0.086674095 0.06998405 0.0633647375 0.0765561 "ETA" 2 "Srxn1"
"Srxn1_2.4" 3 "Simu2" 2.15 0 0.0270385003229078 0.0663257050028792 0 0.0348180679368097 0.0427852371541219 0.0741062045648228 0.105938 0.0961301725 0.1155694 0.123922 0.114011975 0.133681325 0.103616 0.09385258 0.113309525 "ETA" 3 "Srxn1"
"Srxn1_2.5" 4 "Simu2" 2.15 0 0.0580057322061899 0.136010898550814 0 0.0701763789001911 0.0491078043566837 0.0850572121939284 0.1413035 0.128523 0.154004025 0.170799 0.157561975 0.1839712 0.136378 0.12357175 0.149094325 "ETA" 4 "Srxn1"
"Srxn1_2.6" 5 "Simu2" 2.15 0 0.0769010143268828 0.181698623069105 0 0.0940067146074294 0.110991795812406 0.123998359008611 0.1950965 0.179077475 0.21078965 0.288559 0.2691933 0.308587525 0.1682715 0.1525488 0.183930775 "ETA" 5 "Srxn1"
"Srxn1_2.7" 6 "Simu2" 2.15 0 0.0747435571776833 0.195329924320957 0 0.105425885118236 0.284159052471512 0.19319246184553 0.274378 0.25503165 0.2935541 0.4748885 0.45082715 0.4985221 0.199343 0.18073345 0.2178438 "ETA" 6 "Srxn1"
"Srxn1_2.8" 7 "Simu2" 2.15 0 0.0816459739046373 0.195863527717874 0 0.101913253484663 0.464715870566451 0.310023472215755 0.3540575 0.332021575 0.375811425 0.668516 0.644326975 0.692189025 0.229607 0.208183525 0.250888025 "ETA" 7 "Srxn1"
"Srxn1_2.9" 8 "Simu2" 2.15 0 0.0749548210789853 0.200500219639507 0 0.109405847267452 0.611744105827548 0.372138016631701 0.437494 0.413174725 0.461639475 0.8499325 0.824775975 0.874746525 0.259084 0.235044225 0.2830152 "ETA" 8 "Srxn1"
"Srxn1_2.10" 9 "Simu2" 2.15 0 0.104378471580573 0.233599660112604 0 0.118764770619611 0.660320613170566 0.376179265642206 0.512332 0.485709925 0.5387515 1.02993 1.0027195 1.05708025 0.287797 0.261165775 0.314309175 "ETA" 9 "Srxn1"
"Srxn1_2.11" 10 "Simu2" 2.15 0 0.114951997890654 0.233308418470737 0 0.116691461138831 0.736386576954157 0.429406375747087 0.6122385 0.583335725 0.640964175 1.24071 1.21095 1.27032025 0.315781 0.2865733 0.344793125 "ETA" 10 "Srxn1"
"Srxn1_2.12" 11 "Simu2" 2.15 0 0.145666613941182 0.262738821502979 0 0.133683028609976 0.779969147106976 0.473557056740702 0.721296 0.69007485 0.752154325 1.45062 1.41801975 1.4828405 0.3430285 0.311383 0.374397 "ETA" 11 "Srxn1"
"Srxn1_2.13" 12 "Simu2" 2.15 0 0.0992841191341759 0.176984105884407 0 0.0904447318089976 0.863199350227323 0.491964240557478 0.8596385 0.8262362 0.89270615 1.691335 1.65598 1.72665175 0.369539 0.3356384 0.40324905 "ETA" 12 "Srxn1"
"Srxn1_2.14" 13 "Simu2" 2.15 0 0.0998457464855803 0.232356735999102 0 0.119572893113761 0.894535341272714 0.503210592363753 0.947212 0.911703075 0.98229575 1.83807 1.80054875 1.87554025 0.395369 0.3592455 0.4314 "ETA" 13 "Srxn1"
"Srxn1_2.15" 14 "Simu2" 2.15 0 0.109952809385715 0.211538393335052 0 0.10601712507808 1.02789645014707 0.62950125721856 1.03275 0.995044 1.06994125 2.041835 2.00171925 2.08159025 0.420519 0.382189875 0.458843 "ETA" 14 "Srxn1"
"Srxn1_2.16" 15 "Simu2" 2.15 0 0.112686410950874 0.235215564203425 0 0.117916284256657 1.06327442115726 0.648659733011823 1.12493 1.085219 1.16411025 2.2184 2.17624975 2.2600405 0.44504 0.40459795 0.485430425 "ETA" 15 "Srxn1"
"Srxn1_2.17" 16 "Simu2" 2.15 0 0.119860048129076 0.259482720292908 0 0.130865356432503 1.14051995970875 0.731013663755407 1.21594 1.17431725 1.2570305 2.41543 2.37142925 2.4588725 0.468904 0.4264708 0.5112542 "ETA" 16 "Srxn1"
"Srxn1_2.18" 17 "Simu2" 2.15 0 0.115624864062441 0.215788817106331 0 0.108722045713738 1.17917250337531 0.724880235931361 1.3094 1.266019 1.35248025 2.633235 2.58733925 2.678791 0.492165 0.4476418 0.536482275 "ETA" 17 "Srxn1"
"Srxn1_2.19" 18 "Simu2" 2.15 0 0.106659023527566 0.200225761327917 0 0.10075288995363 1.24762943601152 0.768779299098954 1.39344 1.34820875 1.43848075 2.79258 2.74515975 2.8395105 0.5148175 0.468385425 0.561034 "ETA" 18 "Srxn1"
"Srxn1_2.20" 19 "Simu2" 2.15 0 0.112439105532291 0.225566878099478 0 0.112785015940061 1.27045049522792 0.762897960186599 1.463215 1.41622975 1.51002025 2.925465 2.87668 2.9731815 0.53688 0.488646 0.5849052 "ETA" 19 "Srxn1"
"Srxn1_2.21" 20 "Simu2" 2.15 0 0.127575162161529 0.268579791730653 0 0.134792577976901 1.29370841300912 0.715305876585623 1.532645 1.48393925 1.58128025 3.07933 3.02939775 3.12825025 0.5583395 0.50858195 0.608088625 "ETA" 20 "Srxn1"
"Srxn1_2.22" 21 "Simu2" 2.15 0 0.127873645078788 0.254042291623364 0 0.127029727813271 1.28100393060258 0.716409010658562 1.611905 1.5612885 1.66223075 3.272765 3.22145925 3.32296275 0.5792735 0.527719075 0.630674775 "ETA" 21 "Srxn1"
"Srxn1_2.23" 22 "Simu2" 2.15 0 0.120862517314229 0.257394316789267 0 0.129410599957769 1.3522966891454 0.791478322379066 1.68484 1.6320395 1.73701075 3.436685 3.384229 3.4878315 0.5996445 0.546358775 0.6528513 "ETA" 22 "Srxn1"
"Srxn1_2.24" 23 "Simu2" 2.15 0 0.121657808867659 0.240697864168484 0 0.120370282583036 1.34064229103451 0.870153612664301 1.74484 1.690119 1.798771 3.591925 3.5378985 3.643851 0.619489 0.5645467 0.6742661 "ETA" 23 "Srxn1"
"Srxn1_2.25" 24 "Simu2" 2.15 0 0.11690745132287 0.23983366556761 0 0.12003006254781 1.36620056762442 0.856442310020236 1.79987 1.743219 1.85553525 3.71677 3.66169725 3.76995125 0.638882 0.582268 0.695069525 "ETA" 24 "Srxn1"
"Srxn1_2.26" 25 "Simu2" 2.15 0 0.0993582087324288 0.224993048611632 0 0.114775058219139 1.14171790691979 0.433233689184388 1.852205 1.794239 1.9092325 3.84345 3.78707 3.8976415 0.657694 0.599637 0.715163 "ETA" 25 "Srxn1"
"Srxn1_2.27" 26 "Simu2" 2.15 0 0.039695583824107 0.104041269629715 0 0.0562304818787336 0.991346429120933 0.392826796568745 1.887415 1.82845725 1.94578225 3.948585 3.8910395 4.00355075 0.6761265 0.616450625 0.7348948 "ETA" 26 "Srxn1"
"Srxn1_2.28" 27 "Simu2" 2.15 0 0.0374625092159617 0.0995954640122445 0 0.0541875195667993 1.00920728699203 0.414165795274777 1.883535 1.823659 1.94234 3.93254 3.875049 3.98709075 0.694034 0.632830525 0.75421 "ETA" 27 "Srxn1"
"Srxn1_2.29" 28 "Simu2" 2.15 0 0.0354508179428819 0.0845506077889155 0 0.0438967213454322 1.04019130031824 0.364073350800022 1.87821 1.81774875 1.9373735 3.912745 3.8554395 3.967801 0.7114055 0.64875965 0.772833 "ETA" 28 "Srxn1"
"Srxn1_2.30" 29 "Simu2" 2.15 0 0.054145407849468 0.142383591440218 0 0.0770714590244839 1.12003435756921 0.411967065082041 1.87209 1.81068 1.93203375 3.88162 3.8242685 3.93706 0.7283335 0.6643484 0.79099815 "ETA" 29 "Srxn1"
"Srxn1_2.31" 30 "Simu2" 2.15 0 0.0548737774354114 0.164621332306234 0 0.0950441705213592 1.28107105504486 0.42595156166451 1.874305 1.81217925 1.93514175 3.89583 3.83794775 3.95200225 0.744885 0.67973925 0.8086677 "ETA" 30 "Srxn1"
"Srxn1_2.32" 31 "Simu2" 2.15 0 0.0598959701645086 0.176064978574886 0 0.100621619422515 1.3211893609345 0.379718019567618 1.8765 1.813795 1.93824025 3.928715 3.870445 3.98560325 0.7609845 0.6946744 0.826038825 "ETA" 31 "Srxn1"
"Srxn1_2.33" 32 "Simu2" 2.15 0 0.037120584422574 0.105235621231871 0 0.0590688247138804 1.34878865573103 0.403417769814071 1.880735 1.81701875 1.94351075 3.96862 3.90985425 4.02622025 0.776622 0.709067225 0.84283225 "ETA" 32 "Srxn1"
"Srxn1_2.34" 33 "Simu2" 2.15 0 0.0562674623611921 0.168802387083576 0 0.0974581036225541 1.25170308147356 0.36922275771063 1.874295 1.809838 1.93754225 3.94583 3.88653675 4.0037625 0.791924 0.723031125 0.859145375 "ETA" 33 "Srxn1"
"Srxn1_2.35" 34 "Simu2" 2.15 0 0.0475965907156341 0.133314200140589 0 0.0743846626688499 1.2058529471371 0.384272512454837 1.875345 1.80990875 1.93913075 3.97379 3.91372925 4.03232075 0.8067935 0.7365788 0.875097575 "ETA" 34 "Srxn1"
"Srxn1_2.36" 35 "Simu2" 2.15 0 0.062433466645299 0.185573740298652 0 0.106646099717443 1.1530427521114 0.366491707470901 1.872505 1.80611825 1.936904 3.96837 3.90756525 4.0277315 0.821339 0.749845 0.890690075 "ETA" 35 "Srxn1"
"Srxn1_2.37" 36 "Simu2" 2.15 0 0.0594750518050038 0.175850227382928 0 0.100792081443371 1.16403099603698 0.324173213655066 1.875125 1.80811875 1.94067025 4.005125 3.943149 4.065014 0.835422 0.762686 0.9058695 "ETA" 36 "Srxn1"
"Srxn1_2.38" 37 "Simu2" 2.15 0 0.0670083116353856 0.184487552532501 0 0.102075463678913 1.0257940388602 0.268849038420556 1.87573 1.80793775 1.94232125 4.0289 3.96615825 4.089983 0.849168 0.775200775 0.920554175 "ETA" 37 "Srxn1"
"Srxn1_2.39" 38 "Simu2" 2.15 0 0.0460686417270246 0.132808116907696 0 0.0751670572757962 0.953471441409744 0.290077288285064 1.87913 1.8103495 1.94652175 4.055595 3.9922495 4.11761025 0.86253 0.78753485 0.934985425 "ETA" 38 "Srxn1"
"Srxn1_2.40" 39 "Simu2" 2.15 0 0.0583192396556327 0.156601371222846 0 0.0856082467678865 0.832802115260951 0.219588838658372 1.87362 1.803629 1.94197175 4.03942 3.975149 4.1016035 0.875533 0.799621425 0.9490472 "ETA" 39 "Srxn1"
"Srxn1_2.41" 40 "Simu2" 2.15 0 0.0494446685921437 0.145733520838814 0 0.083398728591709 0.83494106346618 0.242531529247235 1.87185 1.80096725 1.94098125 4.038095 3.97301775 4.10137125 0.8882675 0.811282525 0.962691375 "ETA" 40 "Srxn1"
"Srxn1_2.42" 41 "Simu2" 2.15 0 0.0520845400766369 0.156253620229911 0 0.0902130697015925 0.765801118879039 0.208718306890344 1.866605 1.79469 1.9364205 4.02627 3.96011725 4.09066075 0.900647 0.822789325 0.975973175 "ETA" 41 "Srxn1"
"Srxn1_2.43" 42 "Simu2" 2.15 0 0.04521307377262 0.13563922131786 0 0.0783113409405378 0.687387471952674 0.197413182038394 1.86186 1.78896825 1.932401 4.01865 3.95146925 4.0845105 0.912719 0.8340265 0.989025 "ETA" 42 "Srxn1"
"Srxn1_2.44" 43 "Simu2" 2.15 0 0.0506772473669153 0.152031742100746 0 0.0877755672272333 0.628368718704744 0.18960086250009 1.85491 1.781228 1.92658 3.995805 3.92794975 4.062541 0.9243975 0.844875375 1.0017925 "ETA" 43 "Srxn1"
"Srxn1_2.45" 44 "Simu2" 2.15 0 0.0559598109591498 0.16787943287745 0 0.0969252357631972 0.561539266720818 0.15640630068799 1.84923 1.774747 1.92171025 3.980705 3.9117465 4.0487325 0.9358255 0.85524615 1.0139745 "ETA" 44 "Srxn1"
"Srxn1_2.46" 45 "Simu2" 2.15 0 0.042072083028471 0.126216249085413 0 0.072870985385568 0.51222852941494 0.15761155034325 1.84458 1.7696375 1.91768 3.97312 3.90313725 4.0424605 0.946977 0.865513025 1.02591025 "ETA" 45 "Srxn1"
"Srxn1_2.47" 46 "Simu2" 2.15 0 0.0455454885752925 0.136636465725878 0 0.0788871002679545 0.454736741633912 0.149592313025945 1.83647 1.7606185 1.91022075 3.939505 3.86831175 4.01069025 0.957777 0.8754574 1.0375205 "ETA" 46 "Srxn1"
"Srxn1_2.48" 47 "Simu2" 2.15 0 0.0438690810355138 0.131607243106541 0 0.0759834772348662 0.429021049766032 0.190304805641681 1.828985 1.75248875 1.9035505 3.910045 3.83755925 3.9827105 0.968319 0.8853104 1.04897075 "ETA" 47 "Srxn1"
"Srxn1_2.49" 48 "Simu2" 2.15 0 0.0490082583715461 0.147024775114638 0 0.0848847934899806 0.405820076629367 0.176123408620914 1.821035 1.74369975 1.8962715 3.876935 3.80316925 3.95098225 0.978654 0.894794375 1.060171 "ETA" 48 "Srxn1"
"Srxn1_3.1" 0 "Simu3" 4.64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ETA" 0 "Srxn1"
"Srxn1_3.2" 1 "Simu3" 4.64 0 0.0300534673254675 0.0901604019764026 0 0.0520541323513209 0.0123257277260921 0.0123479265057955 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 0.03545165 0.0320865025 0.038796 "ETA" 1 "Srxn1"
"Srxn1_3.3" 2 "Simu3" 4.64 0 0.0402983205511349 0.114877864742845 0 0.0646578121551461 0.0119916678979653 0.0120201783336361 0.0705197 0.0638851575 0.07707591 0.07468465 0.0680824425 0.081268825 0.06998405 0.0633647375 0.0765561 "ETA" 2 "Srxn1"
"Srxn1_3.4" 3 "Simu3" 4.64 0 0.09838362231445 0.205019307455942 0 0.102758462002429 0.0134551425697066 0.012094964464353 0.1065595 0.0967998975 0.116183025 0.1267485 0.116803925 0.1366941 0.103616 0.09385258 0.113309525 "ETA" 3 "Srxn1"
