"0.35_0" "0.75_0" "1.62_0" "3.5_0" "7.54_0" "16.25_0" "0_0.35" "0.35_0.35" "0.75_0.35" "1.62_0.35" "3.5_0.35" "7.54_0.35" "16.25_0.35" "0_0.75" "0.35_0.75" "0.75_0.75" "1.62_0.75" "3.5_0.75" "7.54_0.75" "16.25_0.75" "0_1.62" "0.35_1.62" "0.75_1.62" "1.62_1.62" "3.5_1.62" "7.54_1.62" "16.25_1.62" "0_3.5" "0.35_3.5" "0.75_3.5" "1.62_3.5" "3.5_3.5" "7.54_3.5" "16.25_3.5" "0_7.54" "0.35_7.54" "0.75_7.54" "1.62_7.54" "3.5_7.54" "7.54_7.54" "16.25_7.54" "0_16.25" "0.35_16.25" "0.75_16.25" "1.62_16.25" "3.5_16.25" "7.54_16.25" "16.25_16.25"
"1" 0.00337871818080306 0.10859166790901 0.0214590327547413 0.00708492896107118 0.00836574542734647 0.0137263894984964 0.0099192119470538 0 0.0200816064548793 0.0000254433595879566 0.0324330776468402 0.000321211612627071 0 0 0 0.0252369318477721 0 0.00468152443937345 0 0 0.0105507300028728 0 0.0418410319244295 0.0237468533292116 0 0.000647450820116108 0.0349584884201924 0.00270056612774568 0 0.00733470516448064 0 0.0210703265072546 0.0146543157300361 0.000154903527231937 0.00359106406879537 0 0.0126954032962246 0.00738334744342536 0.000629567774544856 0.0104863234957165 0.000134101044856954 0.026730101902211 0.0131795782400615 0.00302157462701618 0 0.010121996299358 0.00150551844061983 0.00665722557509581
"2" 0 0.102332197880166 0.0264371324925767 0.00862289803557857 0.012248304308709 0.0206326327288948 0.0111074255914052 0 0.032682439616377 0 0 0 0 0 0 0.0227663918164982 0 0 0 0 0.0217082583913847 0 0.0389811087744306 0.0164711433386364 0 0 0.0217707692709086 0.00385344506939948 0.00240736645085238 0.0050074191730566 0 0.0216810002246054 0.0116705089635417 0 0.00747404792721824 0 0.00867676775697074 0.00957737736205843 0.00433450198815543 0.0124696656624887 0 0.0302650924592704 0.017501947184074 0.0054389753349679 0.000721282149016766 0.0192549356651945 0.00910758612102865 0.00540051665999129
"3" 0.00285855658895174 0.117263481869012 0.059677097074672 0.0761876744666519 0.0660269239679668 0.0840717796082742 0.00180431682998169 0 0.0394918917021701 0.00937829662183827 0.0142023066254521 0.0196511589203233 0.000880789614214577 0 0.0057506442061324 0.0626329840578894 0.0123284561835542 0.019428530117961 0.00584407142644245 0.000932590589008607 0.0146886111712037 0.0162766727321779 0.0573600919807498 0.0519485109519144 0.0172782965883824 0.0301431758842337 0.0440212336254323 0.00370294386757306 0.0262755105997135 0.0533922382112198 0.0345265994958503 0.0899058141937566 0.0834359591585449 0.0271359716561847 0.00535858588904672 0.0218380467144284 0.0703124226810603 0.074024300393308 0.0682244670465307 0.111828272186125 0.0427092644297892 0.0289044790163766 0.0500959020817537 0.0468500517394982 0.104746317008942 0.110988134890193 0.110472650179977 0.068892111776353
"4" 0.104672359003659 0.316882920107211 0.426461908174079 0.566052758091074 0.631013065893908 0.674212346906361 0 0.0844180807332451 0.23929422054326 0.298224475735203 0.293585098202731 0.393815729978022 0.182833097467644 0 0.171692705620264 0.291683812670491 0.272073403461312 0.428921396151807 0.340397305311837 0.272651408108602 0.0222236685059674 0.190775408121983 0.265705153383364 0.453187198492912 0.474993043942895 0.383444429386381 0.389972671763694 0 0.217860515906115 0.399136947414527 0.464548159753351 0.513953573734639 0.670364166849487 0.440834338367954 0.00762772219492484 0.272469953431757 0.458555646577885 0.64501718018735 0.690175954852722 0.692676670131836 0.500487754689247 0.0437657753957154 0.351680319226074 0.358979195102809 0.747939135079751 0.917808158374801 0.786474029214342 0.615293865204042
"5" 0.497784147750849 0.998891077321956 1.4880800411389 2.09734720967011 2.15671636657071 2.16998312771157 0 0.447997795295547 0.83673041595564 1.24623585869988 1.41948930530813 1.70969777539637 1.1035606676228 0.00529710902875801 0.586331568230318 0.900039133682158 1.24623403099031 1.64868001650575 1.53771551257496 1.31489709073301 0.012805737659352 0.618252869039849 1.09745104261012 1.59026123422182 1.79244425342283 1.73863607606158 1.75103070978685 0 0.757524716634662 1.33690997087398 1.67042693442509 1.85594413176718 2.28139362977615 1.78265891287407 0.0329004870681098 0.779428717646657 1.2609894935227 1.90944410057765 2.21439167623617 2.45561494519701 1.9128309997604 0.0666466519334485 0.878728767972109 1.07530279727004 2.06546498703124 2.49380000536252 2.49634299989355 2.0902669028442
"6" 0.97727654918255 1.8788952631527 2.91625529731223 4.17746108054882 4.53454794317217 4.34574148175408 0.00667468012876038 0.856640318859787 1.97179415524252 2.56185917026853 3.04257010348754 3.79816933712071 2.91648775097295 0.0122281341517704 1.07783579057737 1.93975879143275 2.56171199605113 3.56025548659988 3.54517754330502 3.23581440235253 0.0164719230426192 1.10252140918951 2.03267581084555 3.01186069656489 3.57167823813676 3.75210585213332 3.94801517197537 0 1.27722053006768 2.27074560183831 3.18445798108606 3.98680260452003 4.75295701891881 4.03024963560605 0.0464864842986255 1.31684962897308 2.20219583222835 3.51571236197931 4.1786928372706 4.72081258312931 3.98197210103607 0.0931854133144856 1.40166988191822 1.89780817119443 3.65486508976889 4.51188229094924 4.83628213425936 4.36331763828116
"7" 1.40904581414409 2.71068795343391 4.39087588567846 6.25939900843168 7.08084997207078 6.86535734366616 0.0196852971317153 1.21276320366085 2.75428495659397 3.81038783660867 4.95373688505423 6.10874907254528 5.22049413081675 0.0407006826189338 1.45613954752645 2.68304529379679 3.75305118069395 5.52426099194476 5.81172785805499 5.67994311960553 0.0221080330054051 1.45469955257348 2.67650902492835 4.24880572051026 5.50571695943776 6.14649128092166 6.51021699002391 0 1.65816224873387 2.93540724199313 4.55932059045009 6.12561838983133 7.34396806447242 6.57251656979253 0.0522519202152188 1.67852991916787 3.03028073326991 5.05781714432815 6.13235544477327 7.38545512536323 6.63855029042243 0.100590214666758 1.6952389937969 2.53845030894216 4.93782661984903 6.42705435896251 7.33421367295413 6.92987488816138
"8" 1.63278484084553 3.34515513013197 5.42942960546453 8.37177707944494 9.62495993453369 9.41710400737656 0.0178428577593147 1.40031617048678 3.2874320244903 4.91199872169758 6.60311409659881 8.42562116900447 7.75206973201835 0.0459780598509339 1.59680935701595 3.0957005855233 4.75772715058153 7.156802684055 7.99778589455319 8.09889962655444 0.0247917106781884 1.68032213378638 3.2414413237008 5.30517459775475 7.2275411727587 8.15460218136406 9.13646606379964 0 1.85593112133422 3.32647638365849 5.69619129995195 7.82460874245854 9.77918122865012 9.25142748627295 0.0518203169121721 1.91381441467667 3.47763948424227 6.26578091022266 7.7756294742717 9.78199839395967 9.18303263477696 0.100431996198423 1.82838634964455 2.97616132534 6.03429748665343 8.2072558833121 9.59605308562357 9.56837403172042
"9" 1.81211840889348 3.73081611196074 6.47181066503458 9.77518270408524 11.6269377560268 11.9444053738959 0.0085313485294198 1.52226424523724 3.62487441337643 5.60956915225445 7.80320462376618 10.609368740627 10.1705278104338 0.0271618502951736 1.6699120275044 3.33961456107545 5.5363575662929 8.39669517458685 10.0078495746485 10.493395687291 0.0196091720168454 1.80910237138121 3.49787400590873 6.04247190134638 8.52759601260064 10.3183693278875 11.6080218490324 0 1.94516513405991 3.57118987533737 6.40869685939019 9.20792239583323 11.9009185437145 11.7970196122151 0.0340973606471542 1.97360020999299 3.82289331026388 6.67640515058784 9.11553557142072 11.9362749955436 11.7188498580986 0.0965721887712147 1.89243684778142 3.23339190587981 6.62230072466546 9.73454603947417 11.8453656654957 12.2546949985796
"10" 1.89099018393416 4.06325235514488 7.05655876393046 11.0579543020788 13.3535125515216 14.4173000805649 0.0145471043750572 1.55761546100974 3.78221264047069 6.15434039186481 9.17061774337929 12.4277723742547 12.7038034098344 0.0191189346540385 1.68833109222846 3.56209468573291 6.08133724351269 9.46877996367937 11.71259929615 12.6499797145378 0.0162102541164012 1.81743859105348 3.71538433462265 6.54878762785645 9.67277754615381 11.9732006443256 14.1959341250392 0 1.96345484976962 3.64590506816388 6.91329648273879 10.2978849298012 13.5496219519163 14.4737260113765 0.0309143241607486 1.94179877120086 3.91488984131857 7.23800485445636 10.0574882075296 13.7233276225013 14.2667520077955 0.068676597878845 1.86854166538048 3.37393497788954 7.06961568261257 10.6837882841227 13.334603956737 14.7725732416214
"11" 1.85661042442434 4.17801046260564 7.43012262004238 11.7926964678833 14.7478550642645 16.708936760492 0.00239266927056103 1.59741167818081 3.86816367686731 6.51874189454981 9.72747715599482 13.7705739826226 14.6043442493626 0.0105597258052292 1.68045207410228 3.59084004697465 6.23505695952271 10.1688705080455 13.1532561089289 14.7736827787706 0.0232565854851025 1.78875445978584 3.72999643729481 6.69124921701087 10.204041940429 13.0184055565603 16.2064361165419 0 1.98468559438415 3.71667788992439 7.18954271215891 10.6384570300411 14.8817253836561 16.7664096387141 0.00952788245752534 1.92917179644929 4.01349966899936 7.41893265578789 10.6994851031294 15.1647122653885 16.4495533228033 0.0664606742613732 1.88562475240179 3.48596312806887 7.19200450980393 11.3932062265372 14.641988680893 16.9528037592042
"12" 1.84951281169216 4.18471356110674 7.69558858733621 12.2800715391106 16.0010152663361 18.9559972667066 0 1.56846097661673 3.91863784040292 6.65671724976033 10.2963023667162 14.8364056600349 16.6484562655814 0.00707945026331406 1.62689056845907 3.66931914328009 6.32121886178328 10.5902534294462 14.2084684797758 16.8272853746452 0.0286164486376093 1.77582083712629 3.64951277506535 6.79779370884354 10.6642864006742 14.2462281682551 18.3014356568066 0 1.93546220597744 3.70807148959458 7.20010994631694 11.4084765882163 15.9399924500676 18.8401000364529 0.0179025092696887 1.91331989263861 4.06617160768435 7.55236645216072 10.8868348362896 16.0926859976282 18.4198197177026 0.0846280618329637 1.88353883134609 3.48956606151013 7.31480001645595 11.8218335150282 15.7649294003751 19.1350850219837
"13" 1.79696451103792 4.20404697584435 7.74395199401335 12.6803334382204 16.7435934725895 20.8692350414531 0 1.63325640180826 3.88118291384675 6.73741482937421 10.6810975442474 15.7212611179631 18.4486749474346 0.0116662076055273 1.58688547899302 3.6262824379309 6.63013637936077 10.8658623065334 15.1322209811372 18.5595283966343 0.0374360773544229 1.83917303333261 3.60009888357628 6.91679486029255 11.1454672619054 15.2690686287488 19.9833001451205 0 1.86982488548056 3.68552216559296 7.34200576186096 11.6404601231382 16.8351342251935 20.6127465087613 0.00550096035436295 1.88850712721669 4.06907124891114 7.64758560725791 11.2859195075558 17.2494140176697 20.1794341655049 0.109657473623745 1.84570984013566 3.54190352111058 7.4119854889077 12.5426922780527 17.1034652896838 21.0023606607398
"14" 1.81383039730061 4.18991679450762 7.8824456209315 12.9690997930784 17.580683297628 22.446428782176 0 1.66531042992287 3.94106447964516 7.05859348345126 11.0293202814901 16.4875860813261 20.0628994367065 0.0371627466698027 1.55604420222671 3.69514695032774 6.92500361744898 11.1641028300529 16.1583370788471 20.1852455286204 0.0579941370937506 1.83964466632531 3.70032292385914 7.14488535952451 11.299976120485 16.1472978543242 21.9386648591363 0 1.84796869660621 3.81287481910119 7.46666316540239 12.3227958328151 17.579278692375 22.5458000459476 0 1.86464418501566 4.12387256961246 7.88773918626205 11.7413638177944 18.1143966817906 22.0093067283112 0.127210339728677 1.85259795049175 3.54562901368897 7.65902369290767 13.1675001521969 18.0240755539512 22.8493098156452
"15" 1.88958830206873 4.37782302258649 8.14776003538156 13.3598245841507 18.645119646772 24.1784229105382 0 1.63737094386452 3.93782792055112 7.16352153560079 11.1558675639339 17.4240666324541 21.7599938586843 0.0529609991551926 1.63540146874238 3.70427406007317 7.09610772616254 11.9314476570526 17.0872191377034 21.6983357409969 0.0520738018564268 1.81066639424528 3.8467708155301 7.13997236146116 11.656200946364 16.9576406147122 23.3029317244665 0 1.90381970750685 3.86254565218932 7.50973377362518 12.5323928022428 18.7359063734688 23.8068102948786 0.00180810066914579 1.88376715777175 4.18537414986899 7.92055710512054 12.3478335165878 19.210606198549 23.6027724884571 0.0636671783692709 1.89872558635379 3.62971646580184 7.93547373922387 13.6747807006453 18.6651100627821 24.2713258061438
"16" 1.87436331889553 4.42673603539801 8.29547127239872 14.0070685771842 19.5809641295743 25.6937666613246 0 1.68862424365411 3.93948069792324 7.48662782660194 11.6136495713613 18.2642063903947 22.9959907553603 0.0447386191286487 1.62301651759258 3.68496048843358 7.22716186942445 12.4997420637955 18.1191913491717 23.163261175606 0.0794589652104189 1.83443190783509 3.9585651506452 7.57607952379399 12.1385877976154 18.2104041093462 24.7551647443146 0 1.91884431636011 3.8787884939458 7.73380042575815 13.0154142494215 19.7376327885218 25.2562437322815 0.00542746716765881 1.91322542014609 4.26141751627711 8.35278423021717 12.9762942571468 20.2051652704199 24.8909128318426 0.0686711065851158 1.97805049179985 3.6909351114862 8.15509823973923 13.9527167357662 19.7574444197224 25.5856486790568
"17" 2.0276883931446 4.50133302550331 8.52841331975842 14.6081060462856 20.5154175728227 26.8594044532123 0 1.61167218513068 4.08995010917449 7.73561616530411 12.1162364866954 19.4470701694123 24.6465857814625 0.0571841004264816 1.68074149799836 3.78447649576219 7.57115546266551 12.9856312596957 19.0049010440646 24.7090548876905 0.0880410136605395 1.90479231961616 4.1128091849354 7.79072921407872 12.85504175878 18.9323896812235 26.5922585574112 0 1.90498590939881 3.96122490137092 7.93546660904801 13.6127779406543 20.7336622845311 26.6267723954716 0.0065721123233848 1.91003759371887 4.29905861389631 8.52284133545364 13.5098359995712 21.2571145277878 26.2781720782794 0.0644826784170254 1.9724062319359 3.72317767723085 8.3500218891394 14.7680814592763 20.7384167706482 27.2841901392578
"18" 2.04440126449496 4.51658155998626 8.94645253631269 15.0176547062568 21.4561125628835 28.7197454506301 0 1.62676364547932 4.08558726408795 7.68749394628903 12.816697850166 20.1493983029429 25.5174921679329 0.0845315612885267 1.60771953754823 3.75212710502228 7.70735865245928 13.2791288812859 19.9167063390003 25.9987102955092 0.113112011113665 1.91160471844343 4.09327823359371 7.96365824454859 13.2237054376001 19.7770091394354 27.8141590376205 0 1.88048794063647 3.99185435125283 7.87911954543879 14.2143669255664 21.4703089381602 28.1849964494545 0.00893901763256063 2.01918600378338 4.35268139490605 8.64104253685574 14.0180718363146 21.9163662803847 27.3455137326912 0.0837854685466027 1.94705769472762 3.73396038155037 8.59619942814204 15.0471733465401 21.3646481695694 28.0859910599874
"19" 2.01086630301909 4.48445383959826 9.02863773668993 15.6527423908373 22.7365304052844 29.6498406082509 0 1.6174977775963 4.1445901942649 7.96115469000218 13.3422027082212 21.1930849067844 26.6065995277814 0.063202048052181 1.60241361237144 3.79225419729291 7.96507492028067 14.0244428864479 21.1669053322801 27.5053687010394 0.075913062100213 1.9415438439746 4.16436146616806 8.17334855039172 13.6151805073332 20.5000883187518 29.5650343377849 0 1.86330377373494 3.98913977295486 8.10243522126999 14.5265674349254 22.5574347372349 29.3154251900573 0 1.97004753792691 4.35547671902068 8.98333639746038 14.4143658848652 22.9821027629876 29.3222741299881 0.0649380435795113 1.91208150179928 3.85808914617365 8.71029496019312 15.5382578415418 22.5648088302118 29.4983841413126
"20" 2.1316434370085 4.58721016237171 9.18619557735069 16.3767969082012 22.9866943158789 30.6189775294974 0 1.66294370696978 4.25989485258108 8.26869498279824 13.9141688531399 21.8539862906038 28.368119682376 0.0119221682212361 1.6088638100488 3.87198198796515 8.00434175968513 14.4828159705846 21.9720905223372 28.4837972669463 0.0316047024806761 1.96625652645548 4.06247719559656 8.28979161638233 14.0721122142161 21.6879517455265 30.9399542969235 0 1.88227495234326 3.93260050447434 8.22514490984809 15.0170089634764 23.7361534337963 30.2797262445569 0 2.00240776204903 4.45830680463157 9.13259381115751 15.0019911274306 23.9734640120838 30.78723284164 0.0393004294894926 1.84716059386239 3.82783544411482 8.81869690871626 16.1639178651613 23.8008586416775 30.8293260192563
"21" 2.15200839244815 4.60498534083603 9.35257533774551 16.4546806897377 23.8051345507377 32.1222807712231 0 1.64895075362835 4.25888620001742 8.20294059599204 14.3171785703307 22.9658835334196 29.2299265271448 0.0136923975677086 1.60083610620559 3.85221412417963 7.99393452231117 14.8440141816644 22.6281275573405 29.3239709706793 0.0449743662758934 1.73413912864465 4.12449448247692 8.28683975155986 14.4778992956044 22.5267682690088 31.6003654509235 0.0140282523658915 1.80900326666464 3.91316596759351 8.24878757243451 15.1600968057357 24.3045932506879 31.2881136523073 0 1.95810920489793 4.3772434446334 9.12920364021285 15.0355435005078 24.4493439997161 31.2713761763105 0.0673789284144117 1.86178176599155 3.80613148416073 8.91019271895068 16.3030577525282 24.5603275515201 32.539025599005
"22" 2.09240685595135 4.57804762853722 9.47368918504247 16.6216818214558 24.7327327938238 32.6885073644095 0 1.6295568367275 4.1942037063126 8.19080900881654 14.6794789002727 23.7419476009596 30.0542876017142 0.0159508587704295 1.49820221362754 3.70352797341029 8.137409095928 15.0351706680409 23.4859157064845 30.5933809694875 0.0378568105678253 1.84889943895407 3.98359769539964 8.30537157972256 14.9011150814332 23.1519745291131 32.9213104233395 0.00261981248643665 1.81959555012668 3.8550499533767 8.45487075973095 15.5599783789864 25.0727148685082 32.3623638345552 0 1.85989003586452 4.34751324033339 9.01386831769092 15.6579358263599 24.7976831754133 32.2028748816383 0.0530595340682458 1.81035684255789 3.62124818436914 8.97865689128531 16.7673127809718 25.1670078084634 32.9490073188901
"23" 2.05241461048674 4.54506450382966 9.28021435768931 16.9812264144573 25.4047621102395 33.4453355446929 0 1.56944700602035 4.0846427208247 8.07549039622973 14.7153715894217 24.3218261694839 30.9413586803692 0.00330512962362241 1.42373476131416 3.60816434647366 8.04717267164546 15.1396275491577 24.1251218697576 31.2917187140777 0.0246856136763245 1.69408671231966 3.91804801548357 8.4000033032078 14.8257084028666 23.5780704640548 33.4477290622089 0.00834687765077128 1.71677499444095 3.73844227879329 8.31607507529167 15.8053953515721 25.6296926853373 33.599218716153 0 1.82708088552548 4.21656030869349 8.73835109817891 15.9615733098882 25.7735187822084 33.3541389157596 0.0257878745473547 1.75033363311965 3.59258114534282 8.87942634042056 17.0595973917628 25.7362663803079 33.839763502272
