"0.35_0.35" "0.75_0.75" "1.62_1.62" "3.5_3.5" "7.54_7.54" "16.25_16.25"
"1" 0.0444541803865521 0.03014313301319 0.0942522752231021 0.237990610709792 0.311740062889927 0.469802255711357
"2" 0.322058224517883 0.495868556476887 0.715809764743586 1.19158550006136 1.43613840388153 1.56859421786907
"3" 0.402073379678231 0.604802120140498 1.02455908342303 1.48999872223596 1.86613731306882 2.07721886434037
"4" 0.426682889019605 0.57369256795579 1.08514283287621 1.75360935898503 2.33275482056467 2.60262006898578
"5" 0.404574476260362 0.592555237113027 1.04826531478081 1.84177307796342 2.45553256317439 3.11949500130568
"6" 0.398709335300646 0.513692393632946 1.01130357071153 1.89039991868322 2.50027730148592 3.49916755070805
"7" 0.363060655347948 0.501580510603478 0.956509803310212 1.82654263428403 2.46071066752118 3.72713318120363
"8" 0.377389571447625 0.482825434886145 0.821530801349404 1.74670691883831 2.44914385643912 3.63262670685841
"9" 0.36788596479809 0.457145580363325 0.708769195425619 1.59785421823588 2.35078118044598 3.57410083468262
"10" 0.418195591114547 0.462452644250677 0.671964953519537 1.41699333566961 2.26249202804508 3.33251437447797
"11" 0.421393316700628 0.415720450370136 0.631552305433778 1.30881134338324 2.02859942078091 3.2068066991819
"12" 0.416336517483434 0.390704427988519 0.607448751334143 1.21157155006154 1.89962223628788 3.01316770727468
"13" 0.377986913416732 0.393868860576069 0.553595421814022 1.17223232749141 1.73803518473793 2.88623146978319
"14" 0.359338639531411 0.339425852005298 0.542556751696031 1.07246094246681 1.62221522436931 2.66271328573985
"15" 0.313316976437166 0.299642503329371 0.533477808223136 1.0116204982597 1.55247349625892 2.43474153053565
"16" 0.299323933494747 0.317871901841746 0.490310730722117 0.936539798422012 1.53028093551461 2.40418141348623
"17" 0.275203171791292 0.321647290270089 0.465830429344639 0.911423534982035 1.47562403127088 2.29602790274673
"18" 0.296903185554855 0.320155083003034 0.420275290930678 0.876491842404898 1.44276216900051 2.19990163386992
"19" 0.276882096191176 0.304397144124663 0.389597049319922 0.791328961778425 1.41080287031794 2.12025283558135
"20" 0.281645636129995 0.296614790482924 0.383128076676658 0.743918692858818 1.33267755204265 2.10413527006485
"21" 0.207260079376627 0.296348342396664 0.363799833660548 0.691410354732917 1.30342264444788 2.07066531559734
"22" 0.190828923149183 0.30629969637518 0.302233333616288 0.657498603076003 1.27056679872003 2.06846442567642
"23" 0.214440830874747 0.294477738175634 0.317255304549157 0.701951719740288 1.18748504511734 2.05737021554606
"24" 0.258024391468209 0.285013600780431 0.339583372352467 0.642547390957847 1.15041465541716 2.07878038043501
"25" 0.436346714906084 0.434720759938369 0.399567734411529 0.650751851998635 1.18340814856948 2.30684764281207
"26" 0.300318639174016 0.392231643547345 0.392512255218876 0.648635302035685 1.22087798777313 2.27622801229104
"27" 0.308389681220636 0.341800940256651 0.376716268509161 0.644607483097776 1.20086991304105 2.24869884062831
"28" 0.283183191722911 0.319193221935961 0.366254648050666 0.634282418889486 1.16927050937322 2.26691278271701
"29" 0.310000202536146 0.292425356391695 0.336083345539895 0.64237714333622 1.11731062974873 2.28879266061097
"30" 0.290373976093512 0.270162701190254 0.331825064797897 0.607517174464937 1.07595304393089 2.1913602439923
"31" 0.286910531745258 0.274389163783271 0.329615029816604 0.564836357259318 1.01516706853855 2.15697925827158
"32" 0.295226192638102 0.292275822427107 0.321915930487777 0.549989710934757 0.983357838983053 2.15771739877586
"33" 0.278527405415514 0.261511963698214 0.299397240041849 0.506662957939338 0.979288643179744 2.13963214503947
"34" 0.258958906620278 0.251044001411829 0.267208364299812 0.494319373474658 0.943271604500252 2.07143478841086
"35" 0.309094706242037 0.262705733978746 0.264206180925467 0.473161293512642 0.912268649213837 2.01915605189246
"36" 0.321588679148482 0.277461080895866 0.286832271636797 0.459739969264617 0.915315806520517 1.98188664883166
"37" 0.294610024509872 0.247577424456855 0.263220699916041 0.411516917533912 0.834699139617282 1.92832901100712
"38" 0.297667842015518 0.258848209869564 0.279359947052885 0.401064055016888 0.822381385638528 1.88409437947889
"39" 0.253207446644676 0.271851107348078 0.247628683503661 0.346257131296993 0.79057622321954 1.81313083363981
"40" 0.256617280204698 0.221412450935743 0.241532378230328 0.343791859315726 0.792465735186157 1.72819114180674
"41" 0.266032786781661 0.262572124229634 0.222728719904581 0.333271338380517 0.800870820276128 1.68625312027126
"42" 0.279055567775305 0.245397546279624 0.199131854790183 0.312303770188756 0.75559290463009 1.59423630345818
"43" 0.270484274658113 0.249741522935867 0.195175871464548 0.287215345020878 0.75425009552483 1.55630615020003
"44" 0.222805314868506 0.246945201278001 0.170240396542076 0.297352433227323 0.676014445716315 1.53390718071466
"45" 0.264286059658263 0.192893542060588 0.20088110953773 0.30764277171685 0.66539633866092 1.48493465073401
"46" 0.286342975017138 0.233253427869279 0.200548387213962 0.299949364658188 0.672364627171468 1.47142571267802
"47" 0.261344156051314 0.2171105669075 0.191201618160333 0.29123735407664 0.613788432476325 1.41584467459192
"48" 0.266232275067185 0.218582528713174 0.206168019894689 0.27249839917363 0.61987390375024 1.36898311287782
