"0.35_0.35" "0.75_0.75" "1.62_1.62" "3.5_3.5" "7.54_7.54" "16.25_16.25"
"1" 0.123686874136868 0 0.0000103295391664787 0 0 0.00554237310115044
"2" 0.0459229401403754 0 0 0 0 0.0100318146576998
"3" 0.0476134380303586 0.0227528276561261 0.0396298345883976 0.0768798462901226 0.143417328662087 0.149182835601022
"4" 0.219697274437794 0.509837615258518 0.659250478645291 0.80002256630209 1.20185522781774 1.04171022769152
"5" 0.960910315191504 1.48351281296589 2.06650409248302 2.44123157496576 3.38947491527016 2.95964475533643
"6" 1.75579710169898 2.59009783444022 3.75986958980965 4.47661228719873 6.13391648362952 5.30719987464933
"7" 2.35927283456142 3.54554907004404 5.43501198629451 6.64019948692298 8.90673931061727 8.04058323620569
"8" 2.70337201205624 4.3047625966062 6.74540993455514 8.3094832645815 11.1928510899858 11.1097593900621
"9" 3.072230330462 4.66261601155424 7.57646821355176 10.2615174199274 13.6934256671952 14.2508528213553
"10" 3.13670184973696 5.16727159516052 8.35402889489112 11.3617303655462 15.7172502539029 17.3962654067408
"11" 3.31990105893368 5.53532235189542 8.86335761863545 12.5450113494581 18.6175103723527 20.3076064147292
"12" 3.287268755786 5.4095724180594 9.25062916169803 12.966919697811 19.3039208567412 22.3148541904881
"13" 3.30120283304034 5.4936786182148 9.48574217588241 13.8660185217338 20.7167982047708 23.6156770752037
"14" 3.1240590696873 5.59475278247208 9.5712467031362 14.2306261565155 21.7283743135867 26.363762619897
"15" 3.16201494127916 6.14452709015537 10.2546835585952 14.4186182561776 22.8113789825178 28.5338263532005
"16" 3.10199281753778 5.94188968731926 10.654093226281 15.0401769581306 25.1527365097315 29.7294512592326
"17" 3.21970386112582 6.19426789752251 11.0057110383381 16.5674504444519 26.6348887831459 31.9674738188659
"18" 3.044815537562 6.19689667315821 11.5850913062283 17.2173760249316 27.5741587223729 33.9120975876152
"19" 3.0869486926976 6.12672359884414 12.0653503028284 18.2607921977162 29.6385333829731 35.5443959167436
"20" 3.30761571443921 6.26904049459549 12.3395562110224 19.4645782990732 31.0997015839281 36.9924707384003
"21" 3.17369986055223 6.67101222639108 12.6822175620837 19.6955371354889 32.3153603930237 38.885180893482
"22" 3.25654720010544 6.75074516738327 13.2543114625212 20.6485869515674 32.6811628868284 40.6480520194893
"23" 3.19813955578583 6.69283540793075 12.9155643383319 20.2425805436696 34.3785451021684 42.6920646651749
"24" 3.16336632565955 6.91513087222082 13.0041005667117 20.3042692972604 35.5657986834441 43.342959577658
"25" 3.0400498161353 6.33311616908182 12.8161107584165 19.354304902827 32.9895084225345 42.3814487460566
"26" 2.54340730361314 5.78349859428573 12.0806386598991 18.792320567287 33.1858306980065 42.7395121372568
"27" 2.42423819722257 5.61240963078137 12.1616033076326 18.220763369117 33.8794399077942 44.081343737355
"28" 2.5108835019673 5.58213808386228 11.3297644178753 19.0808932602617 33.8793000617373 44.6218127380803
"29" 2.43096683792235 5.3127342204771 11.515550862033 19.396189682546 34.3812978678851 47.5025362768248
"30" 2.37292999757349 5.23484014621924 11.3650081509571 18.9399543484615 35.0736397686794 48.9763863399506
"31" 2.44349779711957 4.84371342074936 11.1935996627177 19.3574298979908 34.9706270433178 51.0013861249146
"32" 2.35577760726083 4.79129672785655 11.1614219004314 19.1139630010624 35.2421179525891 51.859193067116
"33" 2.27098170969091 4.42476841626205 10.9013324661373 18.1811148730538 35.6565242723276 52.4439538595346
"34" 2.22220005618239 4.15649956408955 10.1914959330695 18.0918595888407 35.1906509697601 54.240555920563
"35" 2.04300881939374 4.01699166845933 9.86566827277178 17.2471345841976 35.6179622315603 54.2812704667926
"36" 1.89210944185128 3.84157306040822 9.51625597788094 16.6701302354661 35.5254221951886 53.7853405385743
"37" 1.69865900023289 3.57003634199261 8.93391457881829 16.1951688633496 34.017938430806 55.1098432218595
"38" 1.50445079775646 3.47643625344566 8.60231754667008 14.8426805615984 33.5168317285618 54.0338842800976
"39" 1.36776636391481 3.06590788191469 8.08917746035821 14.0212959715384 33.3639126024976 55.6219922160351
"40" 1.31808565528895 2.88013545366041 7.92314522504595 13.9125654349912 32.6569985236587 54.9403863052817
"41" 1.25573499124623 2.63632911144842 7.70284842424639 13.3355851335304 31.7892923044046 54.2583586949447
"42" 1.09308127836131 2.43495590607319 6.86135651395828 12.7892291004023 30.5595081603696 55.1623200002827
"43" 1.0192212159975 2.17647818343999 6.46043091426762 12.4602150626254 29.875028767066 53.7844479412295
"44" 0.870677593700132 2.05521783834528 6.15637633843256 11.5471837131121 29.7238675635231 55.3509299474327
"45" 0.781882135219252 1.84004452499329 5.67655767889098 11.0702443192152 28.6483836221578 54.6624150371689
"46" 0.758499364371799 1.73052112433063 5.40630883230814 10.9262821475501 29.2535168259758 55.0437815809916
"47" 0.703918632316603 1.52389156892545 4.97317368566618 10.0354201111567 28.3850866126499 52.2189211194288
"48" 0.576838942741871 1.31168721125371 4.75003460282113 9.60983708507157 28.0527692878019 54.6212996822511
