# Time	[Fraction_X]	[Nrf2]	[Nrf2_modified]	[Nrf2_unmodified]	[Srxn1]	
19.2	0.0561348	2.12791	0.11945	2.00846	14.8973	
19.68	0.0522351	2.11298	0.110372	2.00261	15.3553	
20.16	0.0486064	2.0978	0.101967	1.99584	15.8081	
20.64	0.0452298	2.0824	0.0941865	1.98822	16.2555	
21.12	0.0420877	2.06679	0.0869863	1.9798	16.6973	
21.6	0.0391639	2.05098	0.0803242	1.97065	17.1333	
22.08	0.0364432	2.03498	0.074161	1.96081	17.5633	
22.56	0.0339115	2.0188	0.0684606	1.95034	17.9872	
23.04	0.0315557	2.00245	0.0631889	1.93927	18.405	
23.52	0.0293636	1.98595	0.0583147	1.92764	18.8163	
24	0.0273237	1.9693	0.0538085	1.91549	19.2213	
24.48	0.0254256	1.9525	0.0496434	1.90286	19.6197	
24.96	0.0236593	1.93556	0.045794	1.88977	20.0116	
25.44	0.0220157	1.9185	0.042237	1.87626	20.3967	
25.92	0.0204863	1.9013	0.0389506	1.86235	20.7751	
26.4	0.0190631	1.88399	0.0359148	1.84808	21.1467	
26.88	0.0177388	1.86657	0.0331107	1.83346	21.5114	
27.36	0.0165065	1.84903	0.0305211	1.81851	21.8691	
27.84	0.0153598	1.8314	0.02813	1.80327	22.2198	
28.32	0.0142928	1.81367	0.0259224	1.78774	22.5631	
28.8	0.0132999	1.79584	0.0238845	1.77196	22.8988	
29.28	0.012376	1.77793	0.0220036	1.75593	23.2258	
29.76	0.0115162	1.75994	0.0202678	1.73967	23.5422	
30.24	0.0107162	1.74187	0.0186662	1.72321	23.8438	
30.72	0.00997174	1.72374	0.0171886	1.70655	24.122	
31.2	0.00927901	1.70553	0.0158257	1.68971	24.361	
31.68	0.00863441	1.68727	0.0145686	1.67271	24.5364	
32.16	0.00803458	1.66896	0.0134094	1.65555	24.624	
32.64	0.00747643	1.6506	0.0123406	1.63826	24.6175	
33.12	0.00695705	1.63219	0.0113552	1.62084	24.536	
33.6	0.00647375	1.61375	0.010447	1.60331	24.408	
34.08	0.00602402	1.59528	0.00961001	1.58567	24.2562	
34.56	0.00560554	1.57679	0.00883873	1.56795	24.0937	
35.04	0.00521613	1.55827	0.00812814	1.55014	23.9271	
35.52	0.00485377	1.53974	0.00747355	1.53227	23.7593	
36	0.00451658	1.52121	0.00687065	1.51434	23.5917	
36.48	0.00420282	1.50267	0.00631544	1.49635	23.425	
36.96	0.00391085	1.48413	0.00580423	1.47833	23.2593	
37.44	0.00363917	1.46561	0.00533361	1.46028	23.0948	
37.92	0.00338636	1.4471	0.00490041	1.4422	22.9315	
38.4	0.00315111	1.42862	0.00450173	1.42412	22.7694	
38.88	0.00293221	1.41016	0.00413488	1.40602	22.6085	
39.36	0.00272851	1.39173	0.00379736	1.38794	22.4488	
39.84	0.00253896	1.37335	0.00348687	1.36986	22.2903	
40.32	0.00236258	1.355	0.00320131	1.3518	22.133	
40.8	0.00219846	1.33671	0.0029387	1.33377	21.977	
41.28	0.00204573	1.31848	0.00269725	1.31578	21.822	
41.76	0.00190362	1.3003	0.00247527	1.29783	21.6683	
42.24	0.00177137	1.28219	0.00227124	1.27992	21.5157	
42.72	0.00164832	1.26416	0.00208373	1.26207	21.3643	
43.2	0.00153381	1.2462	0.00191143	1.24428	21.214	
43.68	0.00142726	1.22832	0.00175313	1.22657	21.0648	
44.16	0.00132811	1.21053	0.00160771	1.20892	20.9168	
44.64	0.00123585	1.19283	0.00147415	1.19136	20.7699	
45.12	0.00114999	1.17523	0.0013515	1.17388	20.6241	
45.6	0.0010701	1.15773	0.00123889	1.15649	20.4794	
46.08	0.000995764	1.14033	0.0011355	1.1392	20.3357	
46.56	0.000926589	1.12305	0.00104061	1.12201	20.1932	
47.04	0.00086222	1.10588	0.000953515	1.10493	20.0517	
47.52	0.000802322	1.08883	0.000873596	1.08796	19.9113	
48	0.000746586	1.07191	0.000800271	1.07111	19.772	
nan	nan	nan	nan	nan	nan	
0	0.001	0.00639856	6.39856e-06	0.00639216	0	
0.48	0.0439485	0.335533	0.0147462	0.320787	0.0137349	
0.96	0.615254	0.623705	0.383737	0.239968	0.144865	
1.44	0.799161	0.884233	0.706645	0.177588	0.217796	
1.92	0.749637	1.11491	0.835782	0.279133	0.308137	
2.4	0.697674	1.3152	0.917581	0.397619	0.438264	
2.88	0.649209	1.48703	0.965394	0.521636	0.611449	
3.36	0.604109	1.63341	0.986761	0.646653	0.828539	
3.84	0.562142	1.75753	0.98798	0.769546	1.089	
4.32	0.523091	1.86233	0.974168	0.888162	1.39136	
4.8	0.486752	1.95046	0.949393	1.00107	1.73349	
5.28	0.452938	2.02424	0.916854	1.10738	2.11286	
5.76	0.421473	2.08565	0.879043	1.2066	2.52671	
6.24	0.392193	2.13641	0.837887	1.29853	2.97217	
6.72	0.364948	2.17803	0.794867	1.38316	3.44636	
7.2	0.339596	2.21177	0.751107	1.46066	3.94645	
7.68	0.316004	2.23874	0.707452	1.53129	4.46969	
8.16	0.294052	2.25989	0.664524	1.59537	5.01347	
8.64	0.273624	2.27603	0.622777	1.65325	5.57532	
9.12	0.254616	2.28786	0.582526	1.70534	6.15293	
9.6	0.236928	2.29599	0.543983	1.752	6.74414	
10.08	0.220469	2.30092	0.50728	1.79364	7.34695	
10.56	0.205153	2.3031	0.472488	1.83061	7.9595	
11.04	0.190901	2.30291	0.439629	1.86329	8.5801	
11.52	0.177639	2.30068	0.408692	1.89199	9.20718	
12	0.165299	2.29668	0.379639	1.91704	9.83931	
12.48	0.153816	2.29115	0.352415	1.93874	10.4752	
12.96	0.14313	2.28429	0.326952	1.95734	11.1136	
13.44	0.133187	2.27629	0.303172	1.97312	11.7534	
13.92	0.123935	2.26728	0.280995	1.98628	12.3937	
14.4	0.115325	2.25739	0.260334	1.99706	13.0335	
14.88	0.107314	2.24674	0.241105	2.00563	13.6719	
15.36	0.0998586	2.23541	0.223225	2.01218	14.3084	
15.84	0.0929215	2.22348	0.206609	2.01687	14.942	
16.32	0.0864663	2.21103	0.19118	2.01985	15.5723	
16.8	0.0804596	2.1981	0.176859	2.02125	16.1986	
17.28	0.0748701	2.18476	0.163573	2.02119	16.8204	
17.76	0.069669	2.17103	0.151254	2.01978	17.4373	
18.24	0.0648291	2.15696	0.139834	2.01713	18.0488	
18.72	0.0603255	2.14258	0.129252	2.01333	18.6545	
19.2	0.0561348	2.12791	0.11945	2.00846	19.254	
19.68	0.0522351	2.11298	0.110372	2.00261	19.8471	
20.16	0.0486064	2.0978	0.101967	1.99584	20.4334	
20.64	0.0452298	2.0824	0.0941865	1.98821	21.0126	
21.12	0.0420877	2.06679	0.0869863	1.9798	21.5846	
21.6	0.0391639	2.05097	0.0803241	1.97065	22.149	
22.08	0.0364432	2.03497	0.074161	1.96081	22.7058	
22.56	0.0339115	2.0188	0.0684605	1.95034	23.2546	
23.04	0.0315557	2.00245	0.0631889	1.93927	23.7954	
23.52	0.0293636	1.98595	0.0583146	1.92764	24.3279	
24	0.0273237	1.9693	0.0538085	1.91549	24.8521	
24.48	0.0254256	1.9525	0.0496434	1.90285	25.3679	
24.96	0.0236593	1.93556	0.045794	1.88977	25.875	
25.44	0.0220157	1.9185	0.042237	1.87626	26.3735	
25.92	0.0204863	1.9013	0.0389506	1.86235	26.8633	
26.4	0.0190631	1.88399	0.0359148	1.84808	27.3442	
26.88	0.0177388	1.86657	0.0331107	1.83346	27.8161	
27.36	0.0165065	1.84903	0.0305211	1.81851	28.279	
27.84	0.0153598	1.8314	0.02813	1.80327	28.7328	
28.32	0.0142928	1.81367	0.0259224	1.78774	29.1771	
28.8	0.0132999	1.79584	0.0238845	1.77196	29.6113	
29.28	0.012376	1.77793	0.0220036	1.75593	30.0344	
29.76	0.0115162	1.75994	0.0202678	1.73967	30.4436	
30.24	0.0107162	1.74187	0.0186662	1.72321	30.8337	
30.72	0.00997174	1.72374	0.0171887	1.70655	31.1934	
31.2	0.00927901	1.70553	0.0158257	1.68971	31.5022	
31.68	0.00863441	1.68727	0.0145686	1.67271	31.7282	
32.16	0.00803458	1.66896	0.0134094	1.65555	31.84	
32.64	0.00747643	1.6506	0.0123406	1.63826	31.8296	
33.12	0.00695705	1.63219	0.0113553	1.62084	31.7217	
33.6	0.00647375	1.61375	0.010447	1.60331	31.5534	
34.08	0.00602402	1.59528	0.00961002	1.58567	31.3542	
34.56	0.00560554	1.57679	0.00883874	1.56795	31.141	
35.04	0.00521613	1.55827	0.00812814	1.55014	30.9225	
35.52	0.00485377	1.53974	0.00747355	1.53227	30.7025	
36	0.00451658	1.52121	0.00687065	1.51434	30.4828	
36.48	0.00420282	1.50267	0.00631544	1.49635	30.2642	
36.96	0.00391085	1.48413	0.00580423	1.47833	30.047	
37.44	0.00363917	1.46561	0.00533361	1.46028	29.8313	
37.92	0.00338636	1.4471	0.00490041	1.4422	29.6172	
38.4	0.00315111	1.42862	0.00450173	1.42412	29.4047	
38.88	0.00293221	1.41016	0.00413488	1.40602	29.1938	
39.36	0.00272851	1.39173	0.00379736	1.38794	28.9844	
39.84	0.00253896	1.37335	0.00348687	1.36986	28.7767	
40.32	0.00236258	1.355	0.00320131	1.3518	28.5705	
40.8	0.00219846	1.33671	0.0029387	1.33377	28.3659	
41.28	0.00204573	1.31848	0.00269725	1.31578	28.1628	
41.76	0.00190362	1.3003	0.00247527	1.29783	27.9612	
42.24	0.00177137	1.28219	0.00227124	1.27992	27.7612	
42.72	0.00164832	1.26416	0.00208373	1.26207	27.5626	
43.2	0.00153381	1.2462	0.00191143	1.24428	27.3656	
43.68	0.00142726	1.22832	0.00175313	1.22657	27.1701	
44.16	0.00132811	1.21053	0.00160771	1.20892	26.976	
44.64	0.00123585	1.19283	0.00147415	1.19136	26.7834	
45.12	0.00114999	1.17523	0.0013515	1.17388	26.5922	
45.6	0.0010701	1.15773	0.00123889	1.15649	26.4025	
46.08	0.000995764	1.14033	0.0011355	1.1392	26.2142	
46.56	0.000926589	1.12305	0.00104061	1.12201	26.0274	
47.04	0.00086222	1.10588	0.000953514	1.10493	25.8419	
47.52	0.000802322	1.08883	0.000873595	1.08796	25.6578	
48	0.000746586	1.07191	0.00080027	1.07111	25.4752	
nan	nan	nan	nan	nan	nan	
0	0.001	0.00639856	6.39856e-06	0.00639216	0	
0.48	0.0439485	0.335533	0.0147462	0.320787	0.0144085	
0.96	0.615254	0.623705	0.383737	0.239968	0.173322	
1.44	0.799161	0.884233	0.706645	0.177588	0.260626	
1.92	0.749637	1.11491	0.835782	0.279133	0.369375	
2.4	0.697674	1.3152	0.917581	0.397619	0.52711	
2.88	0.649209	1.48703	0.965394	0.521636	0.737857	
3.36	0.604109	1.63341	0.986761	0.646653	1.00266	
3.84	0.562142	1.75753	0.98798	0.769546	1.32086	
4.32	0.523091	1.86233	0.974168	0.888162	1.69065	
4.8	0.486752	1.95047	0.949393	1.00107	2.1094	
5.28	0.452938	2.02424	0.916854	1.10738	2.574	
5.76	0.421473	2.08565	0.879043	1.2066	3.08106	
6.24	0.392193	2.13641	0.837887	1.29853	3.62704	
6.72	0.364948	2.17803	0.794867	1.38316	4.2084	
7.2	0.339596	2.21177	0.751107	1.46066	4.82164	
7.68	0.316004	2.23874	0.707451	1.53129	5.4634	
8.16	0.294052	2.25989	0.664524	1.59536	6.13045	
8.64	0.273624	2.27603	0.622776	1.65325	6.81977	
9.12	0.254616	2.28786	0.582525	1.70533	7.52849	
9.6	0.236928	2.29598	0.543982	1.752	8.25397	
10.08	0.220469	2.30092	0.50728	1.79364	8.99374	
10.56	0.205153	2.3031	0.472487	1.83061	9.74552	
11.04	0.190901	2.30291	0.439628	1.86328	10.5072	
11.52	0.177639	2.30068	0.408691	1.89199	11.2769	
12	0.165299	2.29668	0.379638	1.91704	12.0528	
12.48	0.153816	2.29115	0.352415	1.93873	12.8334	
12.96	0.14313	2.28429	0.326951	1.95734	13.617	
13.44	0.133187	2.27628	0.303172	1.97311	14.4025	
13.92	0.123935	2.26727	0.280994	1.98628	15.1885	
14.4	0.115325	2.25739	0.260334	1.99706	15.9739	
14.88	0.107314	2.24674	0.241105	2.00563	16.7578	
15.36	0.0998586	2.23541	0.223225	2.01218	17.5391	
15.84	0.0929215	2.22348	0.206609	2.01687	18.317	
16.32	0.0864663	2.21103	0.19118	2.01985	19.0908	
16.8	0.0804596	2.1981	0.176859	2.02125	19.8597	
17.28	0.0748701	2.18476	0.163573	2.02119	20.6231	
17.76	0.069669	2.17103	0.151254	2.01978	21.3804	
18.24	0.0648291	2.15696	0.139834	2.01713	22.1311	
18.72	0.0603255	2.14258	0.129252	2.01333	22.8747	
19.2	0.0561348	2.12791	0.11945	2.00846	23.6108	
19.68	0.0522351	2.11298	0.110372	2.00261	24.3388	
20.16	0.0486064	2.09781	0.101967	1.99584	25.0586	
20.64	0.0452298	2.0824	0.0941866	1.98822	25.7697	
21.12	0.0420877	2.06679	0.0869863	1.9798	26.4718	
21.6	0.0391639	2.05098	0.0803242	1.97065	27.1648	
22.08	0.0364432	2.03498	0.074161	1.96081	27.8482	
22.56	0.0339115	2.0188	0.0684606	1.95034	28.5219	
23.04	0.0315557	2.00245	0.0631889	1.93927	29.1857	
23.52	0.0293636	1.98595	0.0583147	1.92764	29.8394	
24	0.0273237	1.9693	0.0538085	1.91549	30.4829	
24.48	0.0254256	1.9525	0.0496434	1.90286	31.116	
24.96	0.0236593	1.93556	0.045794	1.88977	31.7385	
25.44	0.0220157	1.9185	0.042237	1.87626	32.3503	
25.92	0.0204863	1.9013	0.0389506	1.86235	32.9514	
26.4	0.0190631	1.88399	0.0359148	1.84808	33.5416	
26.88	0.0177388	1.86657	0.0331107	1.83346	34.1208	
27.36	0.0165065	1.84903	0.0305211	1.81851	34.6889	
27.84	0.0153598	1.8314	0.02813	1.80327	35.2458	
28.32	0.0142928	1.81367	0.0259224	1.78774	35.791	
28.8	0.0132999	1.79584	0.0238845	1.77196	36.3238	
29.28	0.012376	1.77793	0.0220036	1.75593	36.8429	
29.76	0.0115162	1.75994	0.0202678	1.73967	37.345	
30.24	0.0107162	1.74187	0.0186662	1.72321	37.8236	
30.72	0.00997174	1.72374	0.0171886	1.70655	38.2648	
31.2	0.00927901	1.70553	0.0158257	1.68971	38.6431	
31.68	0.00863441	1.68727	0.0145686	1.6727	38.9199	
32.16	0.00803458	1.66896	0.0134094	1.65555	39.056	
32.64	0.00747643	1.6506	0.0123406	1.63826	39.0417	
33.12	0.00695705	1.63219	0.0113552	1.62084	38.9074	
33.6	0.00647375	1.61375	0.010447	1.60331	38.6988	
34.08	0.00602402	1.59528	0.00961001	1.58567	38.4521	
34.56	0.00560554	1.57678	0.00883873	1.56795	38.1883	
35.04	0.00521613	1.55827	0.00812813	1.55014	37.9179	
35.52	0.00485377	1.53974	0.00747354	1.53227	37.6457	
36	0.00451658	1.5212	0.00687064	1.51433	37.3739	
36.48	0.00420282	1.50267	0.00631544	1.49635	37.1035	
36.96	0.00391085	1.48413	0.00580423	1.47833	36.8347	
37.44	0.00363917	1.46561	0.0053336	1.46028	36.5679	
37.92	0.00338636	1.4471	0.00490041	1.4422	36.303	
38.4	0.00315111	1.42862	0.00450173	1.42411	36.0401	
38.88	0.00293221	1.41016	0.00413487	1.40602	35.7791	
39.36	0.00272851	1.39173	0.00379735	1.38793	35.5201	
39.84	0.00253896	1.37335	0.00348687	1.36986	35.2631	
40.32	0.00236258	1.355	0.00320131	1.3518	35.008	
40.8	0.00219846	1.33671	0.0029387	1.33377	34.7548	
41.28	0.00204573	1.31848	0.00269725	1.31578	34.5035	
41.76	0.00190362	1.3003	0.00247527	1.29782	34.2542	
42.24	0.00177137	1.28219	0.00227124	1.27992	34.0067	
42.72	0.00164832	1.26415	0.00208373	1.26207	33.761	
43.2	0.00153381	1.24619	0.00191143	1.24428	33.5173	
43.68	0.00142726	1.22832	0.00175313	1.22656	33.2753	
44.16	0.00132811	1.21053	0.00160771	1.20892	33.0352	
44.64	0.00123585	1.19283	0.00147415	1.19135	32.7969	
45.12	0.00114999	1.17523	0.0013515	1.17388	32.5604	
45.6	0.0010701	1.15773	0.00123889	1.15649	32.3257	
46.08	0.000995764	1.14033	0.0011355	1.1392	32.0927	
46.56	0.000926589	1.12305	0.00104061	1.12201	31.8615	
47.04	0.00086222	1.10588	0.000953513	1.10493	31.6321	
47.52	0.000802322	1.08883	0.000873594	1.08796	31.4044	
48	0.000746586	1.07191	0.000800269	1.0711	31.1784	
nan	nan	nan	nan	nan	nan	
0	0.001	0.00639856	6.39856e-06	0.00639216	0	
0.48	0.0439485	0.335533	0.0147462	0.320787	0.015082	
0.96	0.615254	0.623705	0.383737	0.239968	0.20178	
1.44	0.799161	0.884233	0.706645	0.177588	0.303455	
1.92	0.749637	1.11491	0.835782	0.279133	0.43061	
2.4	0.697674	1.3152	0.917581	0.397619	0.615954	
2.88	0.649209	1.48703	0.965394	0.521636	0.864262	
3.36	0.604109	1.63341	0.986761	0.646653	1.17678	
3.84	0.562142	1.75753	0.98798	0.769546	1.55272	
4.32	0.523091	1.86233	0.974168	0.888162	1.98993	
4.8	0.486752	1.95047	0.949393	1.00107	2.4853	
5.28	0.452938	2.02424	0.916854	1.10738	3.03514	
5.76	0.421473	2.08565	0.879043	1.2066	3.6354	
6.24	0.392193	2.13641	0.837887	1.29853	4.28191	
6.72	0.364948	2.17803	0.794867	1.38316	4.97043	
7.2	0.339596	2.21177	0.751107	1.46066	5.69683	
7.68	0.316004	2.23874	0.707452	1.53129	6.45711	
8.16	0.294052	2.25989	0.664524	1.59537	7.24745	
8.64	0.273624	2.27603	0.622777	1.65325	8.06422	
9.12	0.254616	2.28786	0.582525	1.70534	8.90407	
9.6	0.236928	2.29598	0.543982	1.752	9.76382	
10.08	0.220469	2.30092	0.50728	1.79364	10.6406	
10.56	0.205153	2.3031	0.472487	1.83061	11.5316	
11.04	0.190901	2.30291	0.439628	1.86328	12.4344	
11.52	0.177639	2.30068	0.408691	1.89199	13.3467	
12	0.165299	2.29668	0.379638	1.91704	14.2664	
12.48	0.153816	2.29115	0.352415	1.93873	15.1916	
12.96	0.14313	2.28429	0.326951	1.95734	16.1205	
13.44	0.133187	2.27629	0.303172	1.97311	17.0516	
13.92	0.123935	2.26728	0.280994	1.98628	17.9833	
14.4	0.115325	2.25739	0.260334	1.99706	18.9144	
14.88	0.107314	2.24674	0.241105	2.00563	19.8436	
15.36	0.0998586	2.23541	0.223225	2.01218	20.7698	
15.84	0.0929215	2.22348	0.206609	2.01687	21.692	
16.32	0.0864663	2.21103	0.19118	2.01985	22.6093	
16.8	0.0804596	2.1981	0.176859	2.02125	23.5208	
17.28	0.0748701	2.18476	0.163573	2.02119	24.4258	
17.76	0.069669	2.17103	0.151254	2.01978	25.3236	
18.24	0.0648291	2.15696	0.139834	2.01713	26.2135	
18.72	0.0603255	2.14258	0.129252	2.01333	27.095	
19.2	0.0561348	2.12791	0.11945	2.00846	27.9675	
19.68	0.0522351	2.11298	0.110372	2.00261	28.8306	
20.16	0.0486064	2.0978	0.101967	1.99584	29.6839	
20.64	0.0452298	2.0824	0.0941866	1.98822	30.5268	
21.12	0.0420877	2.06679	0.0869863	1.9798	31.3591	
21.6	0.0391639	2.05098	0.0803242	1.97065	32.1805	
22.08	0.0364432	2.03498	0.074161	1.96081	32.9907	
22.56	0.0339115	2.0188	0.0684606	1.95034	33.7893	
23.04	0.0315557	2.00245	0.0631889	1.93927	34.5761	
23.52	0.0293636	1.98595	0.0583147	1.92764	35.351	
24	0.0273237	1.9693	0.0538085	1.91549	36.1137	
24.48	0.0254256	1.9525	0.0496434	1.90286	36.8641	
24.96	0.0236593	1.93556	0.045794	1.88977	37.6019	
25.44	0.0220157	1.9185	0.042237	1.87626	38.3271	
25.92	0.0204863	1.9013	0.0389506	1.86235	39.0396	
26.4	0.0190631	1.88399	0.0359148	1.84808	39.7391	
26.88	0.0177388	1.86657	0.0331107	1.83346	40.4256	
27.36	0.0165065	1.84903	0.0305211	1.81851	41.0989	
27.84	0.0153598	1.8314	0.02813	1.80327	41.7589	
28.32	0.0142928	1.81367	0.0259224	1.78774	42.405	
28.8	0.0132999	1.79584	0.0238845	1.77196	43.0364	
29.28	0.012376	1.77793	0.0220036	1.75593	43.6516	
29.76	0.0115162	1.75994	0.0202678	1.73967	44.2466	
30.24	0.0107162	1.74187	0.0186662	1.72321	44.8136	
30.72	0.00997174	1.72374	0.0171887	1.70655	45.3362	
31.2	0.00927901	1.70553	0.0158257	1.68971	45.7842	
31.68	0.00863441	1.68727	0.0145686	1.67271	46.1116	
32.16	0.00803458	1.66896	0.0134094	1.65555	46.2721	
32.64	0.00747643	1.6506	0.0123406	1.63826	46.2539	
33.12	0.00695705	1.63219	0.0113553	1.62084	46.0931	
33.6	0.00647375	1.61375	0.010447	1.60331	45.8442	
34.08	0.00602402	1.59528	0.00961002	1.58567	45.5501	
34.56	0.00560554	1.57679	0.00883874	1.56795	45.2357	
35.04	0.00521613	1.55827	0.00812814	1.55014	44.9134	
35.52	0.00485377	1.53974	0.00747355	1.53227	44.589	
36	0.00451658	1.52121	0.00687065	1.51434	44.2651	
36.48	0.00420282	1.50267	0.00631544	1.49635	43.9428	
36.96	0.00391085	1.48413	0.00580423	1.47833	43.6225	
37.44	0.00363917	1.46561	0.00533361	1.46028	43.3044	
37.92	0.00338636	1.4471	0.00490041	1.4422	42.9888	
38.4	0.00315111	1.42862	0.00450173	1.42412	42.6754	
38.88	0.00293221	1.41016	0.00413488	1.40602	42.3644	
39.36	0.00272851	1.39173	0.00379736	1.38794	42.0558	
39.84	0.00253896	1.37335	0.00348687	1.36986	41.7494	
40.32	0.00236258	1.355	0.00320131	1.3518	41.4454	
40.8	0.00219846	1.33671	0.0029387	1.33377	41.1437	
41.28	0.00204573	1.31848	0.00269725	1.31578	40.8442	
41.76	0.00190362	1.3003	0.00247527	1.29783	40.547	
42.24	0.00177137	1.28219	0.00227124	1.27992	40.2521	
42.72	0.00164832	1.26416	0.00208373	1.26207	39.9594	
43.2	0.00153381	1.2462	0.00191143	1.24428	39.6688	
43.68	0.00142726	1.22832	0.00175313	1.22657	39.3805	
44.16	0.00132811	1.21053	0.00160771	1.20892	39.0944	
44.64	0.00123585	1.19283	0.00147415	1.19136	38.8104	
45.12	0.00114999	1.17523	0.0013515	1.17388	38.5285	
45.6	0.0010701	1.15773	0.00123889	1.15649	38.2488	
46.08	0.000995764	1.14033	0.0011355	1.1392	37.9712	
46.56	0.000926589	1.12305	0.00104061	1.12201	37.6956	
47.04	0.00086222	1.10588	0.000953515	1.10493	37.4222	
47.52	0.000802322	1.08883	0.000873596	1.08796	37.1508	
48	0.000746586	1.07191	0.000800271	1.07111	36.8815	
nan	nan	nan	nan	nan	nan	
0	0.001	0.00639856	6.39856e-06	0.00639216	0	
0.48	0.0439485	0.335533	0.0147462	0.320787	0.0157554	
0.96	0.615254	0.623705	0.383737	0.239968	0.230237	
1.44	0.799161	0.884233	0.706645	0.177588	0.346282	
1.92	0.749637	1.11491	0.835782	0.279133	0.491845	
2.4	0.697674	1.3152	0.917581	0.397619	0.704797	
2.88	0.649209	1.48703	0.965394	0.521636	0.990668	
3.36	0.604109	1.63341	0.986761	0.646653	1.35089	
3.84	0.562142	1.75753	0.98798	0.769546	1.78458	
4.32	0.523091	1.86233	0.974168	0.888162	2.28921	
4.8	0.486752	1.95047	0.949393	1.00107	2.8612	
5.28	0.452938	2.02424	0.916854	1.10738	3.49627	
5.76	0.421473	2.08564	0.879043	1.2066	4.18975	
6.24	0.392193	2.13641	0.837887	1.29852	4.93677	
6.72	0.364948	2.17803	0.794867	1.38316	5.73246	
7.2	0.339596	2.21177	0.751107	1.46066	6.57202	
7.68	0.316004	2.23874	0.707451	1.53129	7.45082	
8.16	0.294052	2.25989	0.664524	1.59537	8.36443	
8.64	0.273624	2.27603	0.622777	1.65325	9.30867	
9.12	0.254616	2.28786	0.582525	1.70534	10.2796	
9.6	0.236928	2.29599	0.543983	1.752	11.2737	
10.08	0.220469	2.30092	0.50728	1.79364	12.2873	
10.56	0.205153	2.3031	0.472488	1.83061	13.3176	
11.04	0.190901	2.30291	0.439629	1.86329	14.3615	
11.52	0.177639	2.30068	0.408692	1.89199	15.4164	
12	0.165299	2.29668	0.379639	1.91704	16.4799	
12.48	0.153816	2.29115	0.352415	1.93874	17.5498	
12.96	0.14313	2.2843	0.326952	1.95734	18.624	
13.44	0.133187	2.27629	0.303173	1.97312	19.7007	
13.92	0.123935	2.26728	0.280995	1.98629	20.7782	
14.4	0.115325	2.25739	0.260334	1.99706	21.8549	
14.88	0.107314	2.24674	0.241106	2.00563	22.9294	
15.36	0.0998586	2.23541	0.223225	2.01219	24.0005	
15.84	0.0929215	2.22349	0.20661	2.01688	25.067	
16.32	0.0864663	2.21103	0.19118	2.01985	26.1278	
16.8	0.0804596	2.19811	0.176859	2.02125	27.1819	
17.28	0.0748701	2.18476	0.163573	2.02119	28.2285	
17.76	0.069669	2.17104	0.151254	2.01978	29.2667	
18.24	0.0648291	2.15697	0.139834	2.01713	30.2959	
18.72	0.0603255	2.14258	0.129252	2.01333	31.3153	
19.2	0.0561348	2.12792	0.11945	2.00847	32.3243	
19.68	0.0522351	2.11298	0.110372	2.00261	33.3224	
