"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.35_0.351" 0 0 0 0 0 0 0 0 0 0.35 0.35 "simulation1" 0 0
"Conti_0.35_0.352" 1 0.0365646538211918 0.158240542330775 1 0.0208424602535201 0.0555198158886082 1 0.0208183017409213 0 0.35 0.35 "simulation1" 0.00526707652451996 0.00912284414782187
"Conti_0.35_0.353" 2 0.318417919120902 0.398274238940256 2 0.194614888139284 0.315693838140049 2 0.0933343997166043 0.213464009268478 0.35 0.35 "simulation1" 0.00706727611813635 0.00679887740568976
"Conti_0.35_0.354" 3 0.771845784711688 0.472480424606548 3 0.524778071137287 0.325808136304405 3 0.272948574195308 0.167524403618586 0.35 0.35 "simulation1" 0.00497798703628431 0.0054120902551171
"Conti_0.35_0.355" 4 1.23165604267347 0.444092839791109 4 0.833983711715416 0.295271315025202 4 0.365650688713769 0.14033226201556 0.35 0.35 "simulation1" 0.0310710719529083 0.0380330018018242
"Conti_0.35_0.356" 5 1.59094194211332 0.318131514517823 5 1.09080277479261 0.253484881260063 5 0.430066590828322 0.134941724159937 0.35 0.35 "simulation1" 0.200495884551925 0.102533305956867
"Conti_0.35_0.357" 6 1.84528654315263 0.273302519586571 6 1.28669851440327 0.21052194221182 6 0.47777673947633 0.115817742299162 0.35 0.35 "simulation1" 0.633485959143186 0.165077097243492
"Conti_0.35_0.358" 7 2.03451817692858 0.22082567469332 7 1.41095019254029 0.168737256911325 7 0.493467328871912 0.0651332343245674 0.35 0.35 "simulation1" 1.05516220140646 0.244695603609832
"Conti_0.35_0.359" 8 2.19584468172662 0.238431873036492 8 1.490254446157 0.166196749197506 8 0.499674164683333 0.0390569782475574 0.35 0.35 "simulation1" 1.30052257352576 0.275208857480805
"Conti_0.35_0.3510" 9 2.37876737406292 0.249532553435877 9 1.61449892899385 0.211211414344395 9 0.526389073517703 0.144259568891311 0.35 0.35 "simulation1" 1.75088420033869 0.405999172406372
"Conti_0.35_0.3511" 10 2.51611853941717 0.190621441569173 10 1.70789508909033 0.139133077076595 10 0.556198244173642 0.0620621520599426 0.35 0.35 "simulation1" 1.50991788890222 0.319962939958955
"Conti_0.35_0.3512" 11 2.64648542342947 0.244702782073167 11 1.74934091536994 0.160235113344923 11 0.56097186173443 0.0603980641642612 0.35 0.35 "simulation1" 1.54658999470039 0.296188156972018
"Conti_0.35_0.3513" 12 2.80679196949189 0.229371110081841 12 1.79916892662802 0.14331752860093 12 0.565212389254458 0.0406577750350653 0.35 0.35 "simulation1" 1.57294118704028 0.275163378477622
"Conti_0.35_0.3514" 13 2.9333362530401 0.208807129510331 13 1.82095785432102 0.132991020393312 13 0.569374097195449 0.0636093019301652 0.35 0.35 "simulation1" 1.58589080660164 0.223980353529422
