"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.1_0.11" 0 0 0 0 0 0 0 0 0 0.1 0.1 "simulation1" 0 0
"Conti_0.1_0.12" 1 0.0312503348343993 0.080343379137727 1 0.0210193766443462 0.0365592048272522 1 0.0208181256650988 0 0.1 0.1 "simulation1" 0.00455682374803401 0.00789265025273135
"Conti_0.1_0.13" 2 0.0610833451963202 0.0117166882237594 2 0.0413903841767506 0.00390556274125312 2 0.0410108798352633 0 0.1 0.1 "simulation1" 0 0
"Conti_0.1_0.14" 3 0.0882509858474488 0.0794941243399867 3 0.0611877442012145 0.0383247522221812 3 0.0605963988651711 0 0.1 0.1 "simulation1" 0 0
"Conti_0.1_0.15" 4 0.129245819684508 0.0632713144571989 4 0.0814214975748458 0.040423274859613 4 0.0795942026294409 0 0.1 0.1 "simulation1" 0 0
"Conti_0.1_0.16" 5 0.187280951253431 0.115788476416331 5 0.1030526360582 0.0515882661769616 5 0.0980214964843565 0 0.1 0.1 "simulation1" 0.0196044852596801 0.0339559645260011
"Conti_0.1_0.17" 6 0.247098247611642 0.0692275580513186 6 0.123448147831904 0.0359921104791706 6 0.115895443730863 0 0.1 0.1 "simulation1" 0.0862589655254466 0.0599562014449025
"Conti_0.1_0.18" 7 0.277391204101835 0.0699392120104743 7 0.141123479636366 0.0366911816631011 7 0.133232660663031 0 0.1 0.1 "simulation1" 0.191920631002405 0.0791785863750381
"Conti_0.1_0.19" 8 0.325490935898972 0.101094371396279 8 0.1630467521234 0.0631241364814096 8 0.150049237256778 0 0.1 0.1 "simulation1" 0.269022298541306 0.145695779627004
"Conti_0.1_0.110" 9 0.398850261539823 0.127291539624838 9 0.20127785385762 0.0779870021223359 9 0.166360812253017 0 0.1 0.1 "simulation1" 0.331311583757579 0.177748421467099
"Conti_0.1_0.111" 10 0.489000181172674 0.150343042514947 10 0.247816640996383 0.0809820267112898 10 0.182182554048416 0 0.1 0.1 "simulation1" 0.341357758557848 0.207461732973935
"Conti_0.1_0.112" 11 0.568075780117151 0.109942953976063 11 0.288961334898059 0.0711893090257495 11 0.197529172278372 0 0.1 0.1 "simulation1" 0.358529512543967 0.218248417582644
"Conti_0.1_0.113" 12 0.63003615793338 0.10887675229805 12 0.315244190068816 0.0571878953278885 12 0.212414934285319 0 0.1 0.1 "simulation1" 0.365152268659605 0.243600744918032
"Conti_0.1_0.114" 13 0.694843162132572 0.121678647975606 13 0.340765667191583 0.0695352812196506 13 0.226853679905284 0 0.1 0.1 "simulation1" 0.394895674768612 0.214049595548816
"Conti_0.1_0.115" 14 0.759888445093789 0.112812567606724 14 0.36653653423631 0.0585149682969478 14 0.240858833141375 0 0.1 0.1 "simulation1" 0.428464161282935 0.277432497932536
"Conti_0.1_0.116" 15 0.815925661644704 0.104275558394785 15 0.386792358563103 0.0601407193620829 15 0.254443414556589 0 0.1 0.1 "simulation1" 0.419929412953641 0.264447815805204
"Conti_0.1_0.117" 16 0.856764551521718 0.0863576685450057 16 0.404208536262037 0.0521629118740951 16 0.267620053822705 0 0.1 0.1 "simulation1" 0.339171724319983 0.269159702139243
"Conti_0.1_0.118" 17 0.90532698652586 0.121671855870745 17 0.419430583012418 0.0550754428523561 17 0.280401001357235 0 0.1 0.1 "simulation1" 0.32360091731048 0.272458813001221
"Conti_0.1_0.119" 18 0.963312441350594 0.106486609163655 18 0.432813952479084 0.0462728552534206 18 0.292798139700294 0 0.1 0.1 "simulation1" 0.33326659231964 0.304093089478495
"Conti_0.1_0.120" 19 0.991081497169355 0.0669955562158658 19 0.44262245971809 0.0406579008261322 19 0.304822994562022 0 0.1 0.1 "simulation1" 0.363571716815508 0.347581523712247
"Conti_0.1_0.121" 20 1.00856794381005 0.0899346754339351 20 0.451596187256798 0.0409447019851253 20 0.316486745537785 0 0.1 0.1 "simulation1" 0.352741388601871 0.365746655943162
"Conti_0.1_0.122" 21 1.05566561646629 0.122810058134827 21 0.462266405043943 0.053113978098726 21 0.327800236502037 0 0.1 0.1 "simulation1" 0.398906939533119 0.364789229899895
"Conti_0.1_0.123" 22 1.11359848835801 0.120066737045803 22 0.474750633196047 0.0498439425250444 22 0.338773985689818 0 0.1 0.1 "simulation1" 0.397848730420871 0.447522473662148
"Conti_0.1_0.124" 23 1.16459777659269 0.109929750048386 23 0.486012471944283 0.0506934878814696 23 0.349418195476527 0 0.1 0.1 "simulation1" 0.338827742619939 0.422790173289598
"Conti_0.1_0.125" 24 1.19069630048592 0.0793158969335038 24 0.4949642143769 0.0453231761319034 24 0.359742761866674 0 0.1 0.1 "simulation1" 0.353253696038762 0.471643229057851
"Conti_0.1_0.126" 25 1.25356020627209 0.191187391259183 25 0.536377761947894 0.116496812157156 25 0.369757283681161 0 0.1 0.1 "simulation1" 0.442273321501446 0.518007661833521
"Conti_0.1_0.127" 26 1.30752428421341 0.0611243723480767 26 0.569065707197914 0.0272397332725799 26 0.379471071490656 0 0.1 0.1 "simulation1" 0.297724588252255 0.337763416700816
"Conti_0.1_0.128" 27 1.29198143078395 0.039249778304971 27 0.572821441394163 0.0171113027111596 27 0.388893156275013 0 0.1 0.1 "simulation1" 0.31898569299998 0.373342451101988
"Conti_0.1_0.129" 28 1.27544349392983 0.0456415245835869 28 0.576453109197927 0.0216816883543732 28 0.398032297816321 0 0.1 0.1 "simulation1" 0.309619221223064 0.341877822627958
"Conti_0.1_0.130" 29 1.27092357671358 0.0736457522665069 29 0.580264932626272 0.0365813117288323 29 0.406896992841258 0 0.1 0.1 "simulation1" 0.330304097510995 0.378185198574363
"Conti_0.1_0.131" 30 1.26948938828972 0.0535184088191322 30 0.584214244934858 0.030873858387827 30 0.415495482921535 0 0.1 0.1 "simulation1" 0.349467383381145 0.400609480835146
"Conti_0.1_0.132" 31 1.25737798131803 0.050136602699165 31 0.587744407952668 0.0300142645744087 31 0.423835762136174 0 0.1 0.1 "simulation1" 0.370859373534569 0.44688601262919
"Conti_0.1_0.133" 32 1.24324740129759 0.0422152411336887 32 0.591102055844089 0.0277265657281884 32 0.431925584503671 0 0.1 0.1 "simulation1" 0.313142840378071 0.352462752106481
"Conti_0.1_0.134" 33 1.23149791817723 0.055566496422462 33 0.594355992459937 0.0289792903379319 33 0.439772471190965 0 0.1 0.1 "simulation1" 0.313160020152254 0.370112866380053
"Conti_0.1_0.135" 34 1.21806377292244 0.0292183592830348 34 0.597390539385194 0.0164102577580553 34 0.447383717505917 0 0.1 0.1 "simulation1" 0.319353857985201 0.38389706764366
"Conti_0.1_0.136" 35 1.20362323570226 0.0470548942550059 35 0.600281368555233 0.0209643006896813 35 0.454766399679814 0 0.1 0.1 "simulation1" 0.301829029993101 0.370409154511126
"Conti_0.1_0.137" 36 1.18965626144799 0.0285440087505612 36 0.603092493049901 0.0180539400016577 36 0.461927381446191 0 0.1 0.1 "simulation1" 0.298460261021555 0.365131030085129
"Conti_0.1_0.138" 37 1.17511939265868 0.0361059289439862 37 0.605816120646138 0.0203872511082666 37 0.468873320422096 0 0.1 0.1 "simulation1" 0.268341400914497 0.330566614946266
"Conti_0.1_0.139" 38 1.16129453896691 0.0331195812671499 38 0.608451139898241 0.0123152511096393 38 0.475610674297721 0 0.1 0.1 "simulation1" 0.252649797736403 0.286093974607034
