"iter" "buildSrxn1Base.1." "degradSrxn1.1." "Kact.1." "hill.1." "Vmax_buildSrxn1.1." "Km.1." "hill_act.1." "fraction_x.1." "fraction_x.1.1." "fraction_x.1.2." "fraction_x.1.3." "fraction_x.1.4." "LnPrior" "LnData" "LnPosterior"
"36" 490035 0.0211271 0.0304957 0.0372349 1.00122 135698 98206 5.05465 0.234968 0.25852 0.559938 0.225129 0.140021 -60.20628 -11562.08 -11622.29
"37" 490036 0.0211271 0.0304957 0.0372349 1.00122 135698 98206 5.05465 0.34531 0.259578 0.559938 0.225129 0.140655 -60.54244 -11562.4 -11622.94
"38" 490037 0.0213207 0.0304957 0.0379295 1.00122 135698 98206 5.05465 0.224667 0.258429 0.559938 0.229127 0.140655 -60.18108 -11562.62 -11622.8
"39" 490038 0.0213813 0.0304957 0.0379295 1.00122 135698 98206 5.06868 0.295422 0.258429 0.559938 0.227368 0.140655 -60.37045 -11563.41 -11623.78
"40" 490039 0.0213813 0.0305011 0.0370431 1.00122 135698 98206 5.06868 0.16254 0.258429 0.55926 0.227368 0.140655 -60.02881 -11565.36 -11625.39
"41" 490040 0.0213813 0.0305011 0.0370431 1.00135 136113 98206 5.06294 0.110752 0.258429 0.55926 0.227368 0.141863 -62.17765 -11565.03 -11627.21
"42" 490041 0.0213813 0.0305011 0.0377039 1.0015 136113 98206 5.03156 0.110752 0.258429 0.559925 0.227368 0.136947 -62.19793 -11561.43 -11623.62
"43" 490042 0.021384 0.0305011 0.0377039 1.0015 136113 98206 5.03156 0.15278 0.258137 0.559925 0.227368 0.137967 -62.2702 -11561.03 -11623.3
"44" 490043 0.021384 0.0305011 0.0371322 1.0015 136100 98206 5.0154 0.139332 0.257664 0.559925 0.224743 0.137967 -62.17921 -11561.68 -11623.86
"45" 490044 0.021384 0.0304886 0.036832 1.0015 136100 98448 5.0154 0.0760584 0.257664 0.559925 0.224743 0.135328 -59.97075 -11563.47 -11623.44
"46" 490045 0.0215043 0.0304886 0.036832 1.00149 136100 98448 5.0154 0.0300372 0.257664 0.559925 0.219284 0.135328 -59.91412 -11565.9 -11625.81
"47" 490046 0.0210382 0.0304886 0.0370419 1.00136 136100 98448 5.0154 0.0170352 0.257664 0.559925 0.231317 0.135328 -59.92208 -11561.53 -11621.45
"48" 490047 0.0210382 0.0304886 0.0370419 1.00136 136100 98448 5.0154 0.268086 0.257664 0.559925 0.231317 0.135328 -60.37721 -11561.53 -11621.91
"49" 490048 0.0210382 0.0304886 0.0360135 1.00136 136100 98448 5.0154 0.252701 0.257664 0.559925 0.231317 0.134038 -60.32838 -11565.09 -11625.42
"50" 490049 0.0210382 0.0304886 0.0369095 1.00136 135844 98448 5.12149 0.328441 0.257664 0.559925 0.232227 0.134038 -59.11741 -11566.69 -11625.81
"51" 490050 0.0210382 0.0304886 0.0369095 1.00155 135844 98448 5.05971 0.328441 0.257664 0.559925 0.223136 0.134038 -59.15056 -11565.01 -11624.17
"52" 490051 0.0210382 0.0302965 0.0369095 1.00155 135917 98448 5.05971 0.328441 0.257664 0.559925 0.233295 0.134038 -59.50729 -11566.16 -11625.66
"53" 490052 0.0210646 0.0302787 0.0369095 1.00155 135578 98448 5.05971 0.141991 0.259802 0.559925 0.233295 0.134038 -57.25443 -11570.38 -11627.63
"54" 490053 0.0212496 0.0302787 0.0369095 1.0013 135578 98448 5.05971 0.226761 0.257349 0.559925 0.230821 0.134038 -57.4326 -11568.67 -11626.1
"55" 490054 0.0211776 0.0302787 0.0364097 1.0013 135513 98465.2 5.05971 0.214456 0.259105 0.559925 0.217219 0.134038 -56.92556 -11569.98 -11626.9
"56" 490055 0.0211776 0.0301889 0.0366709 1.0013 135513 98465.2 5.05971 0.0137093 0.259105 0.559925 0.232442 0.134038 -56.59977 -11569.82 -11626.42
"57" 490056 0.0211776 0.0301889 0.0366709 1.0013 135513 98465.2 5.05971 0.133502 0.259105 0.559925 0.232442 0.138915 -56.7479 -11568.69 -11625.44
"58" 490057 0.0212304 0.0301889 0.0366709 1.0013 135513 98465.2 5.05971 0.00296386 0.259105 0.559925 0.232442 0.138915 -56.59384 -11569.13 -11625.72
"59" 490058 0.0211702 0.0301889 0.0392052 1.0013 135513 98465.2 5.05971 0.00296386 0.259455 0.559925 0.232442 0.138915 -56.61246 -11568.66 -11625.27
"60" 490059 0.0212217 0.0301615 0.0387779 1.0013 135513 98465.2 5.05971 0.00296386 0.26015 0.559925 0.232442 0.138915 -56.60528 -11567.24 -11623.85
"61" 490060 0.0212217 0.0301615 0.0381769 1.0013 135513 98172.4 5.05971 0.00296386 0.26015 0.559925 0.226423 0.141051 -59.14755 -11563.75 -11622.9
"62" 490061 0.021268 0.0301615 0.0381769 1.00127 135513 98245.6 5.05971 0.0131003 0.26015 0.559925 0.226423 0.141594 -58.50889 -11564.56 -11623.07
"63" 490062 0.021268 0.0301615 0.0381769 1.00127 135538 98245.6 5.20767 0.124034 0.26015 0.559925 0.224005 0.141594 -58.69398 -11568.09 -11626.79
"64" 490063 0.021132 0.0301615 0.0381769 1.00127 135538 98245.6 5.05707 0.153473 0.26015 0.563038 0.224005 0.141594 -58.82396 -11564.9 -11623.73
"65" 490064 0.021132 0.0301615 0.0381551 1.00127 135538 98245.6 5.05707 0.00919653 0.26015 0.563038 0.223124 0.141594 -58.63741 -11565.33 -11623.97
"66" 490065 0.021132 0.0302472 0.0381551 1.00096 135538 98611.8 5.01822 0.19885 0.259496 0.561707 0.227753 0.141594 -55.79606 -11564.59 -11620.39
"67" 490066 0.0210619 0.0302472 0.0381877 1.00096 135538 98611.8 5.01822 0.135891 0.260861 0.561707 0.227711 0.142034 -55.67301 -11564.43 -11620.1
"68" 490067 0.0210619 0.0302472 0.0381877 1.00096 135538 98611.8 5.01822 0.135891 0.25855 0.561707 0.227711 0.142034 -55.67187 -11564.77 -11620.44
"69" 490068 0.0210619 0.0302841 0.0381877 1.00096 135538 98611.8 5.01822 0.0848617 0.25855 0.561707 0.23316 0.142034 -55.60279 -11565.22 -11620.83
"70" 490069 0.0210619 0.0300856 0.0381877 1.00096 135538 98798.1 5.04321 0.0848617 0.25855 0.561707 0.230147 0.139196 -54.00904 -11566.45 -11620.46
"71" 490070 0.0210281 0.0300856 0.0381877 1.00085 135389 98889.3 5.05318 0.0926228 0.259821 0.561707 0.229407 0.139196 -52.52904 -11567.18 -11619.7
"72" 490071 0.0210384 0.03015 0.0381877 1.00078 135389 98889.3 5.05318 0.0926228 0.259821 0.563534 0.229407 0.141614 -52.54183 -11568.74 -11621.29
"73" 490072 0.0210384 0.03015 0.0381877 1.00078 135389 98889.3 5.04496 0.211012 0.259821 0.563534 0.22815 0.141614 -52.76425 -11568.65 -11621.42
"74" 490073 0.0210384 0.03015 0.0381877 1.00078 135389 98889.3 5.01794 0.211012 0.259821 0.563534 0.22815 0.138501 -52.77843 -11567.62 -11620.4
"75" 490074 0.0210923 0.0299442 0.0381877 1.00078 135216 98889.3 5.01794 0.211012 0.262754 0.563534 0.22815 0.138501 -51.92202 -11570.07 -11621.99
"76" 490075 0.0211848 0.0299442 0.0381877 1.00078 135216 98877.6 5.01794 0.211012 0.258978 0.563534 0.225676 0.138501 -52.01475 -11571.57 -11623.58
"77" 490076 0.0211622 0.0302937 0.0381877 1.00078 135216 98849.1 5.01794 0.14128 0.258978 0.563534 0.225676 0.138241 -52.15245 -11571.53 -11623.69
"78" 490077 0.0211622 0.0302937 0.0375877 1.00078 135216 98629.4 5.06243 0.0180749 0.258978 0.556427 0.225676 0.138241 -53.77543 -11567.46 -11621.24
"79" 490078 0.0212593 0.0303125 0.0376196 1.00078 135216 98629.4 5.06461 0.0180749 0.258978 0.556427 0.225676 0.138241 -53.77554 -11568.12 -11621.89
"80" 490079 0.0212593 0.0303125 0.0379649 1.00078 135216 98629.4 5.06461 0.230447 0.258978 0.555775 0.225676 0.138839 -54.1335 -11568.56 -11622.7
"81" 490080 0.0211758 0.0303125 0.0386487 1.00078 135216 98629.4 5.06461 0.336252 0.258978 0.555775 0.225676 0.142727 -54.45558 -11570.5 -11624.95
"82" 490081 0.0211143 0.0303125 0.0386487 1.00062 135216 98629.4 5.04574 0.106948 0.25917 0.555775 0.225676 0.142727 -53.8979 -11568.84 -11622.74
"83" 490082 0.0211143 0.0303125 0.0384417 1.00062 135216 98629.4 5.06175 0.175586 0.25917 0.555775 0.236094 0.142727 -54.0146 -11569.34 -11623.36
"84" 490083 0.0211143 0.0303125 0.0384417 1.00062 135216 98629.4 5.06175 0.243849 0.260954 0.555775 0.236094 0.14041 -54.17486 -11568.27 -11622.45
"85" 490084 0.0212981 0.0303125 0.0390655 1.00062 135216 98629.4 5.03232 0.289841 0.260954 0.555775 0.231804 0.14041 -54.3209 -11569.04 -11623.36
"86" 490085 0.0210244 0.0303125 0.0390655 1.00062 135216 98629.4 5.03232 0.0271911 0.260954 0.555775 0.231804 0.14041 -53.81977 -11567.07 -11620.89
"87" 490086 0.0210244 0.0303125 0.0390655 1.00062 135216 98629.4 5.03232 0.129951 0.260954 0.559513 0.231804 0.14041 -53.95591 -11565.12 -11619.08
"88" 490087 0.0210244 0.0302664 0.0390655 1.00062 135216 98629.4 5.03232 0.122573 0.260954 0.559513 0.232745 0.1412 -53.9377 -11564.71 -11618.65
"89" 490088 0.0210244 0.0302664 0.0381742 1.00062 135216 98629.4 5.03232 0.189032 0.260954 0.559513 0.232745 0.1412 -54.05623 -11564.12 -11618.18
"90" 490089 0.0210244 0.0302664 0.0379963 1.00062 135216 98629.4 5.03232 0.172256 0.2592 0.559513 0.232745 0.1412 -54.01942 -11564.87 -11618.89
"91" 490090 0.0210155 0.0302664 0.0379963 1.00062 135216 98629.4 5.03232 0.177427 0.2592 0.559513 0.232745 0.1412 -54.03016 -11564.8 -11618.83
"92" 490091 0.0210155 0.0302664 0.0383136 1.00062 134856 98631.2 5.03232 0.149051 0.2592 0.559513 0.232745 0.1412 -52.33622 -11567.61 -11619.94
"93" 490092 0.0210155 0.0302664 0.0383136 1.00062 134856 98631.2 5.03232 0.416062 0.2592 0.559513 0.234791 0.141418 -53.12396 -11568.41 -11621.53
"94" 490093 0.0210155 0.030251 0.0383136 1.00057 134856 98631.2 5.00456 0.416062 0.2592 0.559513 0.234791 0.141418 -53.1355 -11567.07 -11620.2
"95" 490094 0.0210155 0.0300404 0.0382123 1.00057 134414 98306.2 5.00456 0.416062 0.2592 0.563767 0.234791 0.137361 -54.07477 -11570.68 -11624.76
"96" 490095 0.0212373 0.0300404 0.0382123 1.00057 134414 98507.9 5.0165 0.416062 0.259368 0.563767 0.227199 0.137361 -52.33024 -11572.55 -11624.88
"97" 490096 0.0212517 0.0300966 0.0366918 1.00057 134414 98541.3 5.0165 0.416062 0.259368 0.563767 0.227199 0.137361 -52.04427 -11573.71 -11625.75
"98" 490097 0.0213753 0.0300966 0.0366918 1.00057 134414 98783.3 5.0165 0.427163 0.259368 0.563767 0.228984 0.135697 -50.0629 -11577.59 -11627.65
"99" 490098 0.0213753 0.0300966 0.0366918 1.00057 134881 98783.3 5.0165 0.134074 0.259368 0.563767 0.228984 0.140986 -51.1254 -11576.1 -11627.23
"100" 490099 0.0213753 0.0300966 0.037039 1.00057 134964 98783.3 5.0165 0.180186 0.259368 0.563767 0.21932 0.140986 -51.57848 -11576.65 -11628.23
"101" 490100 0.0214091 0.030336 0.0367739 1.00007 134964 99118.1 5.0165 0.198487 0.259368 0.563767 0.221156 0.140986 -48.94541 -11577.32 -11626.27
"102" 490101 0.0214101 0.030336 0.0367739 1.00007 134964 99118.1 5.0165 0.403517 0.259368 0.563767 0.221156 0.140986 -49.58958 -11577.33 -11626.92
"103" 490102 0.0213832 0.030336 0.0367613 1.00007 134964 99118.1 5.02605 0.591836 0.259368 0.563767 0.225687 0.140986 -50.48881 -11576.13 -11626.62
"104" 490103 0.0214086 0.0304043 0.0390399 1.00007 135397 99118.1 5.03477 0.453855 0.259368 0.563767 0.234748 0.142998 -51.82305 -11569.76 -11621.59
"105" 490104 0.0214086 0.0304043 0.0390399 1.00007 135397 99181.1 5.03477 0.453855 0.259368 0.563767 0.234748 0.142998 -51.32657 -11570.54 -11621.87
"106" 490105 0.0214086 0.0304043 0.0392057 1.00007 135397 99181.1 5.03477 0.468173 0.259368 0.563767 0.235593 0.142998 -51.39076 -11570.85 -11622.24
"107" 490106 0.0214086 0.0304043 0.0391902 1.00007 135397 99181.1 5.19356 0.452416 0.259368 0.563767 0.235593 0.142998 -51.24575 -11573.76 -11625.01
"108" 490107 0.0216091 0.0304043 0.0388201 1.00007 135397 99197.9 5.12631 0.604905 0.259176 0.563767 0.235593 0.142998 -51.90716 -11574.25 -11626.16
"109" 490108 0.0218485 0.0303627 0.0388201 1.00007 135529 99438.9 5.12631 0.539028 0.262297 0.563767 0.226441 0.140372 -50.34643 -11577.64 -11627.99
"110" 490109 0.021663 0.0302922 0.0388201 1.00007 135529 99438.9 5.12631 0.348626 0.262297 0.563767 0.236159 0.140372 -49.50807 -11575.76 -11625.27
"111" 490110 0.021255 0.0303255 0.0388201 1.00007 135529 99438.9 5.11543 0.381646 0.262297 0.563767 0.227959 0.140372 -49.64868 -11572.67 -11622.32
"112" 490111 0.0212165 0.0301805 0.0390583 1.00007 135529 99438.9 5.02477 0.343154 0.262297 0.563767 0.227959 0.140372 -49.53443 -11570.66 -11620.19
"113" 490112 0.0212165 0.0301805 0.0390583 1.00007 135529 99438.9 5.02477 0.128123 0.263572 0.563767 0.227959 0.140372 -48.98665 -11571.08 -11620.07
"114" 490113 0.0212408 0.0301805 0.0390583 1.00007 135529 99438.9 5.04485 0.0587985 0.263572 0.56262 0.227959 0.140372 -48.87994 -11571.17 -11620.05
"115" 490114 0.0210608 0.0302265 0.0377685 1.00007 135529 99232.3 5.07698 0.181957 0.263572 0.56262 0.227959 0.140372 -50.65045 -11568.84 -11619.49
"116" 490115 0.0211741 0.0302265 0.0377685 1.00007 135529 99453.1 5.0513 0.476168 0.263572 0.559596 0.227959 0.140372 -49.94687 -11570.33 -11620.28
"117" 490116 0.0211741 0.0302265 0.0377685 1.00007 135529 99453.1 5.05811 0.506796 0.263572 0.559596 0.229767 0.140372 -50.08719 -11570.34 -11620.43
"118" 490117 0.0211741 0.0301539 0.0377685 1.00019 135777 99453.1 5.04626 0.431645 0.263572 0.559596 0.229767 0.139422 -51.01645 -11570.06 -11621.08
"119" 490118 0.0212325 0.0302661 0.0377685 1.00019 135777 99453.1 5.04626 0.276662 0.263572 0.562293 0.229767 0.139422 -50.48147 -11569.5 -11619.98
"120" 490119 0.0212325 0.0302661 0.0377685 1.00019 135777 99431.6 5.00979 0.139989 0.263572 0.562293 0.229767 0.1397 -50.34568 -11568.33 -11618.67
"121" 490120 0.0212325 0.0302661 0.0383373 1.00019 135777 99431.6 5.00979 0.00991831 0.261794 0.562293 0.229767 0.1397 -50.19064 -11567.33 -11617.52
"122" 490121 0.0212325 0.0303429 0.0378944 1.00019 135777 99431.6 5.00979 0.0204358 0.257842 0.562293 0.229767 0.141507 -50.20335 -11569.07 -11619.28
"123" 490122 0.0211053 0.0303429 0.0378944 1.00022 135777 99431.6 5.00979 0.198917 0.259319 0.562293 0.229767 0.141507 -50.47552 -11567.03 -11617.51
"124" 490123 0.0211053 0.0303429 0.0386839 1.00022 135777 99431.6 5.03256 0.205587 0.258731 0.562293 0.229767 0.138902 -50.48543 -11568.3 -11618.79
"125" 490124 0.0211454 0.0304244 0.0390535 1.00022 135777 99322.6 5.03256 0.496767 0.259234 0.562293 0.229767 0.143928 -52.36142 -11568.36 -11620.73
"126" 490125 0.0211454 0.0304244 0.0390535 1.00022 135777 99322.6 5.07001 0.662333 0.262491 0.562293 0.229767 0.143928 -53.24873 -11569.54 -11622.79
"127" 490126 0.0210933 0.0304244 0.0392329 1.00022 135753 99322.6 5.07001 0.628638 0.255751 0.562293 0.229767 0.142103 -52.93663 -11571.52 -11624.45
"128" 490127 0.0210706 0.0304244 0.0376719 1.00022 135753 99322.6 5.07001 0.561567 0.255751 0.562293 0.229767 0.140592 -52.5493 -11570.78 -11623.33
"129" 490128 0.0210706 0.0304244 0.0384135 1.00022 135324 98945.2 5.07001 0.49033 0.255751 0.562293 0.229767 0.140592 -53.01652 -11570.15 -11623.17
"130" 490129 0.0210706 0.0304244 0.0384135 1.00032 135324 99413 5.07001 0.138512 0.255751 0.562293 0.229767 0.140986 -48.20039 -11576.21 -11624.41
"131" 490130 0.0210706 0.0303066 0.0384135 1.00032 135324 99067.6 5.07001 0.0353523 0.259036 0.55951 0.229767 0.140986 -50.73428 -11567.19 -11617.92
"132" 490131 0.0210706 0.0303066 0.0384135 1.00032 135324 99067.6 5.07616 0.202979 0.259036 0.55951 0.229767 0.140986 -50.9989 -11567.31 -11618.31
"133" 490132 0.0211388 0.0303066 0.0384135 1.00032 135324 99096.4 5.07616 0.202979 0.259816 0.55951 0.227153 0.140986 -50.7685 -11568.19 -11618.96
"134" 490133 0.02108 0.0303066 0.0386738 1.00032 135324 99096.4 5.07616 0.610849 0.261521 0.55951 0.227153 0.140986 -52.41858 -11568.46 -11620.88
"135" 490134 0.02108 0.0300495 0.0386738 1.00032 134615 99000.4 5.04434 0.520935 0.261521 0.55951 0.227153 0.140986 -49.52148 -11572.68 -11622.2
"136" 490135 0.0210733 0.0300459 0.0386738 1.00025 134615 98966.9 5.04434 0.518108 0.258532 0.55951 0.227153 0.140986 -49.77928 -11571.66 -11621.44
"137" 490136 0.0210477 0.0300459 0.0377315 1.00025 134615 98966.9 5.04434 0.518108 0.258532 0.55951 0.228213 0.140986 -49.77206 -11571.61 -11621.38
"138" 490137 0.0211384 0.0300459 0.0377315 1.00025 134615 98966.9 5.04434 0.341573 0.258532 0.55951 0.228213 0.140986 -49.02184 -11572.37 -11621.39
"139" 490138 0.0211384 0.0300459 0.0377315 1.00025 134615 98966.9 5.04434 0.361091 0.262421 0.562406 0.228213 0.141125 -49.09201 -11572.69 -11621.78
"140" 490139 0.0211384 0.0300459 0.0383051 1.00025 134818 98966.9 5.04434 0.306403 0.262421 0.562406 0.228213 0.141125 -49.76519 -11570.06 -11619.82
"141" 490140 0.0211627 0.0300459 0.0377641 1.00025 134995 98966.9 5.04434 0.228405 0.262421 0.562406 0.229439 0.141125 -50.31681 -11570.11 -11620.43
"142" 490141 0.0210907 0.0303731 0.0385235 1.00007 134995 98728.1 5.04434 0.21952 0.262421 0.562406 0.229439 0.141125 -52.303 -11565.19 -11617.49
"143" 490142 0.0210875 0.0303731 0.0385619 1.00007 134933 99116.5 5.12372 0.0651438 0.260161 0.562406 0.229439 0.141125 -48.56648 -11571.86 -11620.42
"144" 490143 0.0211849 0.0303731 0.0380675 1.00007 135038 98899.6 5.2675 0.030507 0.261267 0.562406 0.22845 0.141125 -50.67241 -11571.89 -11622.57
"145" 490144 0.0212295 0.0303731 0.0384472 1.00007 135038 98899.6 5.2675 0.219043 0.260056 0.558449 0.22845 0.141125 -50.97546 -11572.44 -11623.42
"146" 490145 0.0212065 0.0305446 0.0384472 1.00007 135038 98899.6 5.05962 0.2471 0.260056 0.558449 0.22845 0.141125 -51.1677 -11567.71 -11618.87
"147" 490146 0.0211298 0.0305446 0.0384472 1.00007 135630 98899.6 5.05962 0.214835 0.264321 0.558434 0.22845 0.141125 -53.93856 -11565.21 -11619.15
"148" 490147 0.0211298 0.0305417 0.0384472 1.00007 135630 98899.6 5.05962 0.1714 0.264321 0.559372 0.22845 0.141125 -53.84412 -11564.69 -11618.53
"149" 490148 0.0211298 0.0305417 0.0384472 1.00007 135630 98899.6 5.05962 0.146369 0.264321 0.557501 0.22845 0.141125 -53.79327 -11565.96 -11619.75
"150" 490149 0.0211298 0.0305417 0.0387906 1.00007 135350 98836.1 5.00353 0.19525 0.264321 0.559873 0.22845 0.141291 -53.05209 -11564.75 -11617.8
"151" 490150 0.0210983 0.0305417 0.0384407 1.00007 135350 98836.1 5.00353 0.19525 0.261589 0.559873 0.22845 0.141291 -53.04948 -11563.02 -11616.07
"152" 490151 0.0210983 0.0306724 0.0384407 1.00007 135537 98836.1 5.00353 0.111569 0.261589 0.559873 0.22845 0.141291 -53.83468 -11561.94 -11615.78
"153" 490152 0.0210804 0.0306724 0.0384407 1.00006 135537 98836.1 5.00353 0.111569 0.262443 0.559873 0.235139 0.139851 -53.83859 -11562.56 -11616.4
"154" 490153 0.0211467 0.0306724 0.038876 1.00023 135537 98525.2 5.00353 0.0364823 0.26162 0.559873 0.235139 0.139851 -56.34676 -11561.98 -11618.33
"155" 490154 0.0210771 0.0306724 0.038876 1.00023 135537 98525.2 5.0111 0.0543922 0.26162 0.559873 0.232631 0.144479 -56.36135 -11560.37 -11616.73
"156" 490155 0.0210398 0.0306724 0.038876 1.00023 135284 98525.2 5.0111 0.153264 0.259565 0.559873 0.232631 0.144479 -55.2602 -11562.96 -11618.22
"157" 490156 0.0210398 0.0306974 0.0388818 1.00025 135284 98398.4 5.0111 0.248127 0.260164 0.559873 0.232631 0.142167 -56.56437 -11560.43 -11617
"158" 490157 0.0211657 0.0307943 0.0388818 1.00025 135645 98398.4 5.07386 0.342145 0.260164 0.559873 0.232631 0.142167 -58.62027 -11561.45 -11620.07
"159" 490158 0.0211027 0.0307943 0.039037 1.00018 135645 98380.2 5.07386 0.134753 0.260164 0.559873 0.232631 0.142066 -58.24686 -11561.83 -11620.08
"160" 490159 0.0211027 0.0307943 0.039037 1.00018 135645 98530.3 5.01739 0.181894 0.260164 0.559873 0.233839 0.142066 -57.07674 -11560.45 -11617.53
