"iter" "buildSrxn1Base.1." "degradSrxn1.1." "Kact.1." "hill.1." "Vmax_buildSrxn1.1." "Km.1." "hill_act.1." "fraction_x.1." "fraction_x.1.1." "fraction_x.1.2." "fraction_x.1.3." "fraction_x.1.4." "LnPrior" "LnData" "LnPosterior"
"39" 490038 0.0214002 0.0302072 0.0372175 1.00039 137960 101196 5.0764 0.0906327 0.258957 0.559591 0.229929 0.138007 -52.22673 -11572.92 -11625.14
"40" 490039 0.0214002 0.0301717 0.0372175 1.00039 138070 101041 5.0764 0.0906327 0.258957 0.559591 0.229929 0.138007 -53.96922 -11574.44 -11628.41
"41" 490040 0.0214002 0.0306358 0.0372175 1.00008 138070 101041 5.0764 0.0512526 0.259556 0.559591 0.224356 0.138614 -53.98523 -11569.79 -11623.78
"42" 490041 0.0214002 0.0305248 0.0372175 1.00047 138130 101041 5.0764 0.0512526 0.257399 0.559591 0.224136 0.13685 -54.42236 -11570.04 -11624.46
"43" 490042 0.0214002 0.0305248 0.0373919 1.00047 138130 101041 5.0764 0.0708244 0.257399 0.559591 0.224136 0.137808 -54.4465 -11570.01 -11624.46
"44" 490043 0.0211336 0.0304865 0.0373919 1.00047 138130 101041 5.0764 0.095492 0.257399 0.559591 0.224136 0.137808 -54.47859 -11567.94 -11622.42
"45" 490044 0.0211336 0.0304865 0.0373919 1.00047 138130 101041 5.0764 0.0922877 0.256485 0.559591 0.224136 0.137182 -54.4733 -11568.19 -11622.67
"46" 490045 0.0211336 0.0304865 0.0373919 1.00047 137701 100909 5.0764 0.0644678 0.25471 0.559591 0.226367 0.135086 -52.05826 -11570.51 -11622.57
"47" 490046 0.0211336 0.030687 0.0364812 1.00016 137438 100909 5.0764 0.273504 0.25471 0.559591 0.226367 0.135086 -50.65301 -11571.43 -11622.08
"48" 490047 0.0211336 0.030687 0.0364812 1.00016 137438 100909 5.0764 0.213319 0.25471 0.559148 0.226367 0.135086 -50.49059 -11571.2 -11621.7
"49" 490048 0.0212938 0.030687 0.0364812 1.00004 137438 100909 5.05322 0.193727 0.253536 0.559148 0.226766 0.136184 -50.45235 -11573.2 -11623.65
"50" 490049 0.0213238 0.0307186 0.0367971 1.00002 137443 100909 5.10546 0.114132 0.254654 0.559148 0.226766 0.136184 -50.31507 -11572.75 -11623.07
"51" 490050 0.0213238 0.030758 0.0367971 1.00002 137443 100909 5.08306 0.114132 0.254654 0.559148 0.226766 0.136184 -50.33153 -11572.18 -11622.51
"52" 490051 0.0210693 0.030758 0.0367971 1.00004 137303 100909 5.08306 0.149578 0.254646 0.559148 0.226766 0.136184 -49.43939 -11571.46 -11620.9
"53" 490052 0.0210693 0.0305898 0.0368774 1.00004 137303 100909 5.08558 0.170137 0.256581 0.559148 0.227219 0.136184 -49.45553 -11570.34 -11619.8
"54" 490053 0.0210693 0.0305898 0.0368774 1.00004 137303 100909 5.02614 0.062914 0.257244 0.559148 0.224548 0.135757 -49.31002 -11568.98 -11618.29
"55" 490054 0.0210693 0.0305898 0.0368774 1.00004 137371 100909 5.02614 0.0964861 0.257244 0.559148 0.227556 0.135757 -49.82314 -11568.63 -11618.45
"56" 490055 0.0210693 0.0305898 0.0368626 1.00004 137525 101279 5.00915 0.113121 0.257929 0.559148 0.227556 0.136954 -48.72694 -11572.88 -11621.6
"57" 490056 0.0210693 0.0305898 0.0368626 1.00018 137766 100601 5.00915 0.0300492 0.257929 0.559148 0.227556 0.136954 -54.47185 -11567.04 -11621.51
"58" 490057 0.0210693 0.0305898 0.0377775 1.00012 137367 100601 5.00296 0.0300492 0.256489 0.559148 0.232807 0.136954 -51.67025 -11567.06 -11618.73
"59" 490058 0.0210693 0.0305898 0.0377775 1.00017 137367 100574 5.00296 0.0912948 0.256489 0.556487 0.226885 0.138961 -51.90703 -11566.48 -11618.39
"60" 490059 0.0210693 0.0305898 0.0377775 1.00017 137367 100551 5.00296 0.307168 0.256489 0.560839 0.226885 0.138961 -52.55929 -11566.15 -11618.71
"61" 490060 0.0210693 0.0305898 0.0377775 1.00017 137188 100381 5.00296 0.208539 0.256489 0.560839 0.226885 0.137722 -52.18984 -11566.19 -11618.38
"62" 490061 0.0213936 0.0307382 0.0377775 1.00017 136931 100070 5.01673 0.126384 0.256489 0.560839 0.222503 0.137722 -52.46388 -11568.94 -11621.41
"63" 490062 0.0213936 0.0307382 0.0377775 1.00008 136656 100070 5.01673 0.174716 0.256489 0.560839 0.226843 0.137589 -50.83197 -11568.93 -11619.77
"64" 490063 0.0213936 0.0307382 0.0378999 1.00025 136819 100070 5.06929 0.0422059 0.255437 0.560839 0.226843 0.137589 -51.61949 -11570.32 -11621.94
"65" 490064 0.0213936 0.0307382 0.0378999 1.00025 136819 100070 5.06929 0.0422059 0.255152 0.560839 0.226843 0.137589 -51.61924 -11570.5 -11622.12
"66" 490065 0.0213936 0.0307382 0.0368636 1.00058 137011 99871.3 5.06929 0.0422059 0.255152 0.560839 0.226843 0.133169 -54.23928 -11571.06 -11625.3
"67" 490066 0.0213936 0.0307382 0.0368636 1.00058 137121 99871.3 5.08317 0.0407939 0.257828 0.560839 0.231729 0.134208 -54.95911 -11570.54 -11625.49
"68" 490067 0.0213936 0.0307382 0.0368636 1.00058 136932 99871.3 5.0106 0.103432 0.257067 0.560839 0.231729 0.134208 -53.8422 -11569.73 -11623.57
"69" 490068 0.0213936 0.0307382 0.0368636 1.00037 136932 99871.3 5.0106 0.206256 0.257067 0.560839 0.230744 0.136137 -54.03823 -11567.97 -11622.01
"70" 490069 0.02144 0.0308089 0.0368636 1.00037 136932 99818 5.0106 0.285651 0.257384 0.560839 0.224459 0.136137 -54.64484 -11567.33 -11621.97
"71" 490070 0.021567 0.0308089 0.0368636 1.00037 136701 99818 5.0106 0.367579 0.257384 0.560839 0.224459 0.136137 -53.45893 -11569.62 -11623.08
"72" 490071 0.021567 0.0308089 0.0368636 1.00038 136691 99515.2 5.0106 0.125893 0.257384 0.560839 0.222985 0.137591 -54.97534 -11568.27 -11623.25
"73" 490072 0.0214722 0.0308089 0.0368636 1.00038 136379 99515.2 5.0106 0.200896 0.257384 0.554661 0.222985 0.137917 -53.23782 -11569.25 -11622.49
"74" 490073 0.0214722 0.0308089 0.0368636 1.00038 136307 99507.6 5.02561 0.200896 0.257384 0.554661 0.222985 0.139025 -52.86889 -11570.85 -11623.72
"75" 490074 0.0214722 0.0308089 0.0372885 1.00038 136161 99507.6 5.00267 0.0595616 0.256713 0.561573 0.225008 0.134576 -51.81565 -11570.74 -11622.56
"76" 490075 0.0214722 0.0308089 0.0372885 1.00038 136214 99507.6 5.00267 0.0595616 0.256713 0.561573 0.225017 0.137179 -52.11596 -11569.77 -11621.89
"77" 490076 0.0210187 0.0307344 0.0372885 1.00018 136463 100045 5.00267 0.0595616 0.256713 0.561573 0.225017 0.137179 -49.66531 -11569.01 -11618.68
"78" 490077 0.0210187 0.0307344 0.0372885 1.00018 136463 100045 5.00267 0.0595616 0.255482 0.561787 0.225017 0.137179 -49.66477 -11569.1 -11618.76
"79" 490078 0.0210187 0.0307344 0.0372885 1.00018 136653 100045 5.00267 0.0466441 0.254046 0.561787 0.225017 0.135866 -50.79798 -11568.46 -11619.26
"80" 490079 0.0210187 0.0307344 0.0372885 1.00006 136078 100045 5.00267 0.0466441 0.254046 0.561787 0.221189 0.136171 -47.43027 -11572.69 -11620.12
"81" 490080 0.0210187 0.0306408 0.0372885 1.00006 136078 100045 5.00267 0.0466441 0.254046 0.561787 0.224397 0.136171 -47.41877 -11571.08 -11618.5
"82" 490081 0.0210187 0.0306408 0.0379476 1.00006 136078 99896.1 5.05509 0.081442 0.257091 0.561787 0.224397 0.139375 -48.49379 -11570.97 -11619.47
"83" 490082 0.0210187 0.0306408 0.0379476 1.00005 136078 99896.1 5.05974 0.081442 0.257091 0.561787 0.225777 0.139017 -48.49225 -11570.42 -11618.92
"84" 490083 0.0210242 0.0306408 0.0379476 1.00005 136311 99896.1 5.05974 0.0724065 0.257091 0.558427 0.222215 0.139017 -49.79409 -11568.06 -11617.86
"85" 490084 0.0210242 0.0306408 0.0372434 1.00005 136311 99941.9 5.03695 0.167433 0.257091 0.558427 0.225025 0.136377 -49.63312 -11566.94 -11616.57
"86" 490085 0.0210242 0.0306408 0.0372434 1.00016 136311 99941.9 5.03695 0.143904 0.257091 0.558427 0.225025 0.136377 -49.58732 -11566.99 -11616.58
"87" 490086 0.0210242 0.0306408 0.0372434 1.00016 136301 99941.9 5.03695 0.0846058 0.256039 0.558427 0.220106 0.136377 -49.42911 -11568.48 -11617.91
"88" 490087 0.0210242 0.0308118 0.0372434 1.00016 136329 99573.4 5.03695 0.288949 0.254587 0.558427 0.22214 0.135195 -52.7562 -11568.06 -11620.82
"89" 490088 0.0210242 0.0308118 0.0372434 1.00024 135552 99573.4 5.03695 0.288949 0.254587 0.558427 0.22214 0.135195 -48.53973 -11572.81 -11621.35
"90" 490089 0.0210242 0.0308118 0.0359614 1.00024 135552 99522.1 5.03695 0.288949 0.254587 0.558427 0.218664 0.135195 -48.91684 -11572.22 -11621.14
"91" 490090 0.0210242 0.030703 0.0362226 1.00024 135552 99587.9 5.03695 0.288949 0.254587 0.555147 0.219858 0.132012 -48.40856 -11570.45 -11618.86
"92" 490091 0.0210242 0.030703 0.0362226 1.00024 135381 99415.3 5.04081 0.442573 0.251664 0.555147 0.223297 0.130731 -49.44441 -11572.57 -11622.01
"93" 490092 0.0210242 0.030703 0.0367832 1.00024 135304 99415.3 5.04081 0.437077 0.251664 0.555147 0.223297 0.130731 -49.04961 -11573.17 -11622.22
"94" 490093 0.0210242 0.030703 0.0367832 1.00024 135366 99415.3 5.04081 0.284401 0.253039 0.555147 0.223297 0.130968 -48.77769 -11572.07 -11620.85
"95" 490094 0.0210242 0.030703 0.035632 1.00024 135366 99415.3 5.04081 0.328369 0.252709 0.555147 0.221676 0.130968 -48.91557 -11571.97 -11620.89
"96" 490095 0.0210242 0.0307539 0.0365588 1.00025 135486 99514.3 5.04081 0.171391 0.252709 0.555147 0.221676 0.134988 -48.32893 -11570.19 -11618.52
"97" 490096 0.0210204 0.0307539 0.0365588 1.00025 135404 99514.3 5.04081 0.166537 0.252709 0.555147 0.221676 0.134032 -47.91253 -11570.38 -11618.3
"98" 490097 0.0210204 0.0307539 0.0365588 1.00011 135271 99514.3 5.04081 0.166537 0.252709 0.555147 0.221676 0.134001 -47.26908 -11570.63 -11617.9
"99" 490098 0.0210204 0.0307539 0.0365588 1.00011 135499 99514.3 5.04081 0.0754377 0.252709 0.553254 0.221676 0.134001 -48.22301 -11571.1 -11619.32
"100" 490099 0.0210204 0.0307539 0.0365588 1.00011 135499 99738.7 5.04081 0.0204508 0.252709 0.553254 0.224984 0.133913 -46.50247 -11571.82 -11618.32
"101" 490100 0.0210118 0.0307539 0.0365588 1.00022 135499 99738.7 5.04081 0.0155501 0.251654 0.553254 0.224984 0.133729 -46.49732 -11572.6 -11619.1
"102" 490101 0.0210118 0.0307539 0.0356191 1.00022 135806 99738.7 5.04081 0.00858673 0.251654 0.556962 0.227782 0.133729 -48.07426 -11573.15 -11621.22
"103" 490102 0.0210118 0.0307539 0.0356191 1.00023 135603 99409.3 5.04968 0.0104909 0.251654 0.556962 0.227782 0.132619 -49.46958 -11573.53 -11623
"104" 490103 0.0210118 0.0310976 0.0356191 1.00023 135552 99409.3 5.04968 0.0104909 0.251654 0.556962 0.227782 0.132668 -49.26286 -11573.73 -11623
"105" 490104 0.0210118 0.030748 0.0366425 1.00035 135637 99409.3 5.04968 0.0104909 0.251654 0.556962 0.227782 0.134709 -49.6491 -11570.03 -11619.68
"106" 490105 0.0210118 0.030748 0.0366425 1.00035 135681 99409.3 5.04968 0.0908538 0.250116 0.556962 0.227192 0.134949 -49.96596 -11571.81 -11621.77
"107" 490106 0.0210118 0.0308505 0.0368453 1.00024 135730 99409.3 5.04968 0.190575 0.25215 0.556962 0.227336 0.134949 -50.42207 -11568.83 -11619.25
"108" 490107 0.0210118 0.0308505 0.0368453 1.00024 135730 99637.5 5.04968 0.194833 0.253497 0.556962 0.227487 0.131924 -48.71934 -11571.5 -11620.22
"109" 490108 0.0213154 0.0308332 0.0368453 1.00024 135730 99419.2 5.04968 0.194833 0.253497 0.556962 0.224437 0.131924 -50.34886 -11571.97 -11622.31
"110" 490109 0.0210727 0.0308332 0.0368453 1.00024 135730 99419.2 5.04968 0.0374533 0.255898 0.558356 0.224437 0.131924 -50.09682 -11570.1 -11620.2
"111" 490110 0.0210727 0.0308332 0.036448 1.00015 135455 99485.2 5.00553 0.0374533 0.254946 0.558356 0.224696 0.131984 -48.22145 -11570.43 -11618.65
"112" 490111 0.0210727 0.0308332 0.0364315 1 135455 99485.2 5.00553 0.0457719 0.254946 0.558356 0.224696 0.133695 -48.23056 -11568.75 -11616.98
"113" 490112 0.0210727 0.0308332 0.0364315 1 135513 99485.2 5.00553 0.327895 0.251762 0.558356 0.229344 0.133695 -49.14344 -11571.53 -11620.68
"114" 490113 0.0210727 0.0309454 0.0364315 1.00002 135513 99485.2 5.00553 0.327895 0.251022 0.558356 0.229344 0.133695 -49.16037 -11571.8 -11620.96
"115" 490114 0.0210727 0.0309454 0.0364315 1.00002 135513 99485.2 5.09757 0.305131 0.251481 0.558356 0.228213 0.133695 -49.04012 -11573.11 -11622.15
"116" 490115 0.0210727 0.0309971 0.0364315 1.00002 135658 99485.2 5.03685 0.171177 0.256915 0.558356 0.228213 0.133695 -49.4617 -11571.13 -11620.59
"117" 490116 0.0210727 0.0308329 0.0365925 1.00002 135658 99485.2 5.03685 0.237741 0.256915 0.558356 0.228213 0.133924 -49.59481 -11568.91 -11618.5
"118" 490117 0.0210727 0.0308329 0.0365271 1.00002 135658 99485.2 5.03685 0.188503 0.256915 0.558356 0.224449 0.133924 -49.47438 -11568.52 -11618
"119" 490118 0.0210727 0.0308329 0.0365271 1.00002 135658 99485.2 5.03685 0.22226 0.256915 0.558356 0.224449 0.133924 -49.55459 -11568.52 -11618.08
"120" 490119 0.0210727 0.0308329 0.0365271 1.00002 135713 99239.8 5.03685 0.420987 0.256823 0.558356 0.224449 0.133532 -52.3892 -11568.85 -11621.24
"121" 490120 0.0210727 0.0308329 0.0365271 1.00002 135713 99239.8 5.059 0.430274 0.255793 0.555082 0.224449 0.134911 -52.41537 -11570.26 -11622.67
"122" 490121 0.021031 0.0308329 0.0366804 1.00003 135478 99630.5 5.04609 0.211295 0.255793 0.555082 0.221388 0.134911 -47.52352 -11571.32 -11618.85
"123" 490122 0.021031 0.0308329 0.0366804 1.00003 135772 99630.5 5.04609 0.211295 0.255793 0.555082 0.221388 0.134911 -49.02155 -11568.84 -11617.86
"124" 490123 0.0210444 0.0308329 0.0366804 1.00003 135779 99630.5 5.07221 0.0631709 0.258017 0.555082 0.221388 0.136492 -48.77692 -11570.98 -11619.76
"125" 490124 0.0210444 0.0308329 0.0366804 1.00003 135798 99321.9 5.07221 0.218367 0.258017 0.555082 0.229583 0.138392 -51.49695 -11568.99 -11620.48
"126" 490125 0.0211807 0.0308329 0.0366804 1.00003 135735 99321.9 5.07221 0.0324099 0.258131 0.555082 0.229583 0.141503 -50.85414 -11574.3 -11625.16
"127" 490126 0.0211807 0.0308329 0.0367385 1.00007 135735 99321.9 5.07221 0.103492 0.257289 0.555082 0.222662 0.136828 -50.93479 -11569.29 -11620.22
"128" 490127 0.0211807 0.0308329 0.0367385 1.00007 135735 99321.9 5.07221 0.0796458 0.258343 0.555082 0.222662 0.137138 -50.90136 -11569.55 -11620.46
"129" 490128 0.0213057 0.0308329 0.0367385 1.00007 135721 99321.9 5.07221 0.133195 0.259064 0.556766 0.222662 0.137138 -50.90957 -11570.24 -11621.15
"130" 490129 0.0213057 0.0308329 0.037756 1.00007 135721 99321.9 5.07221 0.098768 0.257306 0.556766 0.22704 0.136056 -50.86124 -11569.1 -11619.96
"131" 490130 0.0213057 0.030821 0.037756 1.00007 135725 99496.7 5.14285 0.118489 0.253437 0.556766 0.227377 0.139036 -49.54286 -11573.42 -11622.97
"132" 490131 0.0210356 0.030821 0.037756 1.00007 135946 99496.7 5.14285 0.126523 0.258388 0.558523 0.220942 0.139684 -50.74152 -11570.14 -11620.88
"133" 490132 0.0210356 0.030821 0.0375509 1.00007 136038 99496.7 5.15531 0.102409 0.260156 0.558523 0.220942 0.139102 -51.20357 -11570.01 -11621.22
"134" 490133 0.0210473 0.030821 0.0375509 1.00007 136038 99496.7 5.15531 0.23635 0.260156 0.558523 0.220942 0.139102 -51.47858 -11570.1 -11621.58
"135" 490134 0.0210473 0.0307314 0.0378639 1.00007 136038 99496.7 5.15531 0.188398 0.260156 0.558523 0.225829 0.139102 -51.35234 -11567.68 -11619.04
"136" 490135 0.0210473 0.0305742 0.0378639 1.00007 136060 99591.2 5.15531 0.479413 0.25978 0.558523 0.227191 0.139102 -51.73714 -11567.73 -11619.47
"137" 490136 0.0210473 0.030563 0.0377729 1.00007 136060 99636.5 5.01183 0.479413 0.25978 0.558523 0.23189 0.139102 -51.46251 -11565.25 -11616.72
"138" 490137 0.0210682 0.030563 0.0377729 1.00007 136060 99636.5 5.01183 0.333498 0.261176 0.558523 0.230362 0.139102 -50.8743 -11565.7 -11616.58
"139" 490138 0.0212376 0.030563 0.0388196 1.00007 136357 99852.5 5.01183 0.450513 0.259298 0.558523 0.230362 0.139438 -51.45514 -11567.47 -11618.92
"140" 490139 0.0212376 0.0306207 0.0388196 1.00007 136357 99852.5 5.04517 0.450513 0.259298 0.556276 0.230362 0.138681 -51.44711 -11569.65 -11621.1
"141" 490140 0.0210229 0.0306207 0.0388196 1.00007 136310 99650.9 5.08152 0.450513 0.259407 0.556276 0.234945 0.138681 -52.62017 -11568.35 -11620.97
"142" 490141 0.0210115 0.0306207 0.0388196 1.00007 136310 99650.9 5.08152 0.407717 0.261246 0.563496 0.234945 0.140853 -52.44057 -11567.59 -11620.03
"143" 490142 0.0210115 0.0306207 0.0390259 1.00019 136310 99650.9 5.10951 0.612068 0.261246 0.563496 0.234945 0.140853 -53.42559 -11571.05 -11624.47
"144" 490143 0.0210115 0.0306207 0.0390259 1.00019 136584 99390.6 5.10951 0.382536 0.259473 0.563496 0.232957 0.143513 -55.91613 -11563.91 -11619.82
"145" 490144 0.0210115 0.0306737 0.0390259 1.00019 136655 99390.6 5.10951 0.373649 0.259473 0.563496 0.232957 0.142154 -56.32446 -11563.61 -11619.93
"146" 490145 0.0210115 0.0306737 0.0390259 1.00019 136360 99390.6 5.10951 0.284079 0.258608 0.563496 0.229316 0.140116 -54.25681 -11566.58 -11620.84
"147" 490146 0.0210115 0.0306737 0.0385694 1.00019 136253 99390.6 5.10951 0.289207 0.258608 0.563496 0.230288 0.140116 -53.64914 -11566.07 -11619.71
"148" 490147 0.0210115 0.0306737 0.0373821 1.00019 136253 99390.6 5.10951 0.266911 0.258608 0.563496 0.230288 0.140116 -53.57607 -11567.1 -11620.67
"149" 490148 0.0210089 0.0306737 0.0373821 1.00019 136253 99341.5 5.10951 0.309392 0.258608 0.563496 0.230288 0.138507 -54.08079 -11566.98 -11621.06
"150" 490149 0.0210089 0.0306737 0.0391911 1.00019 136253 99341.5 5.10951 0.204213 0.262262 0.563496 0.230288 0.139304 -53.80552 -11568.02 -11621.83
"151" 490150 0.0210089 0.0305797 0.0391814 1.00008 136253 99341.5 5.10951 0.121127 0.265629 0.561732 0.230288 0.139304 -53.63002 -11568.18 -11621.81
"152" 490151 0.0210089 0.0305797 0.0391814 1.00008 136230 99394.7 5.09876 0.135824 0.264374 0.561732 0.232185 0.139304 -53.12075 -11567.25 -11620.37
"153" 490152 0.0210089 0.0305797 0.0391814 1.00008 136230 99471.4 5.09876 0.0335416 0.264374 0.561732 0.232185 0.139304 -52.40726 -11568.28 -11620.69
"154" 490153 0.0210089 0.0305797 0.0374863 1.00008 136230 99471.4 5.09876 0.0335416 0.264374 0.561732 0.226808 0.139304 -52.39129 -11567.34 -11619.73
"155" 490154 0.0210089 0.0305797 0.0383893 1.00008 136469 99418.2 5.04714 0.0490223 0.259635 0.561732 0.228106 0.139304 -54.23141 -11565.93 -11620.16
"156" 490155 0.0210089 0.0305797 0.0383893 1.00058 136584 99418.2 5.04714 0.081406 0.259635 0.561576 0.235626 0.137789 -54.96658 -11565.12 -11620.08
"157" 490156 0.0210089 0.0305797 0.0383893 1.00036 136437 99524.5 5.13012 0.177531 0.259928 0.561576 0.235626 0.138617 -53.40114 -11567.11 -11620.51
"158" 490157 0.0210089 0.0305797 0.0385127 1.00036 136437 99524.5 5.11383 0.127605 0.259928 0.561576 0.231066 0.138617 -53.31557 -11565.85 -11619.16
"159" 490158 0.0210089 0.0305797 0.0385127 1.00036 136602 99524.5 5.11383 0.127605 0.259928 0.561576 0.231066 0.141968 -54.30663 -11563.89 -11618.2
"160" 490159 0.0210089 0.0305797 0.0385127 1.00025 136487 99524.5 5.03793 0.135492 0.259928 0.561576 0.229073 0.142996 -53.66104 -11563.3 -11616.96
