"time" "Srxn1_max" "NRF2_max" "time2" "Srxn1_mean" "NRF2_mean" "time3" "Srxn1_min" "NRF2_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"Conti_0.01_0.0149" 48 12.2725202488733 0.405504467557325 48 7.52721766322007 0.308922124049185 48 2.81203474740777 0.246707971785229 0.01 0.01 "simulation1" 5.29155836042709 2.89117204489438
"Conti_0.02_0.021" 0 0 0 0 0 0 0 0 0 0.02 0.02 "simulation2" 0 0
"Conti_0.02_0.022" 1 0.0208181964017996 0 1 0.0208181329272538 0 1 0.0208181256788025 0 0.02 0.02 "simulation2" 0 0
"Conti_0.02_0.023" 2 0.114412345855267 0.359947530118471 2 0.0592280180852675 0.251038715359749 2 0.0411531667662132 0.11054723146862 0.02 0.02 "simulation2" 0 0
"Conti_0.02_0.024" 3 0.704165530347918 0.653631171469623 3 0.423478172972231 0.474332127463261 3 0.142715895177359 0.308816727176418 0.02 0.02 "simulation2" 0.0022250680047472 0.00385393083451806
"Conti_0.02_0.025" 4 1.51249527390039 0.72771825067468 4 1.01642716104041 0.553965722701473 4 0.482485198790628 0.379858961942605 0.02 0.02 "simulation2" 0.143558923642405 0.167930105999117
"Conti_0.02_0.026" 5 2.29924951956847 0.675620197993076 5 1.62471805802704 0.536152357907426 5 0.845208762685904 0.357485303544495 0.02 0.02 "simulation2" 0.763474959248827 0.540024717226746
"Conti_0.02_0.027" 6 2.97700992150424 0.60608023773805 6 2.17159246714147 0.502115262409824 6 1.17213046376487 0.36220498727599 0.02 0.02 "simulation2" 1.6265078216721 0.994061412350026
"Conti_0.02_0.028" 7 3.62528881792553 0.650969741959007 7 2.71207582809534 0.543406939543418 7 1.53205418492273 0.394954845118212 0.02 0.02 "simulation2" 2.38396236158031 1.29133581028403
"Conti_0.02_0.029" 8 4.23114724906856 0.570541746598629 8 3.21845974726918 0.476876763645486 8 1.84376888554789 0.328311808664148 0.02 0.02 "simulation2" 3.41434230959644 1.40557641215283
"Conti_0.02_0.0210" 9 4.79592174633983 0.61670417989265 9 3.67452170522127 0.495746643119567 9 2.11793067614698 0.367177879245739 0.02 0.02 "simulation2" 3.94461922769024 1.52880914126465
"Conti_0.02_0.0211" 10 5.35312832896944 0.581210446875112 10 4.11425079222811 0.469947770902505 10 2.41182235712501 0.351826285241918 0.02 0.02 "simulation2" 4.39390875593124 1.68409722849986
"Conti_0.02_0.0212" 11 5.88822677526408 0.613843355405618 11 4.53568358321804 0.488708227007664 11 2.69643682935476 0.367671444694129 0.02 0.02 "simulation2" 4.7050310016952 1.74947510673886
"Conti_0.02_0.0213" 12 6.44894328048953 0.639787273956578 12 4.95783775584262 0.488769693102189 12 2.96131369295512 0.343367737222313 0.02 0.02 "simulation2" 4.8698752915879 1.67589056193186
"Conti_0.02_0.0214" 13 6.99672712215199 0.623270677533827 13 5.37742268223801 0.504485689279082 13 3.23871847241293 0.38914464521611 0.02 0.02 "simulation2" 5.18408996367226 1.85724334862378
"Conti_0.02_0.0215" 14 7.51637134178218 0.621468986913431 14 5.79489389371511 0.500816125924441 14 3.54931599002272 0.385446875922589 0.02 0.02 "simulation2" 5.5676550081508 2.06587655224878
"Conti_0.02_0.0216" 15 7.99657909057945 0.584912314505806 15 6.18519254703854 0.484994800311947 15 3.85374294142296 0.392456950245038 0.02 0.02 "simulation2" 5.85960832067516 2.15771517572649
"Conti_0.02_0.0217" 16 8.45217137224473 0.608342768280767 16 6.54391519679266 0.474768648896136 16 4.1072089827837 0.344956184840617 0.02 0.02 "simulation2" 6.3378677005301 2.45001417708761
"Conti_0.02_0.0218" 17 8.91538417543536 0.613656489473424 17 6.89309601157486 0.487109447187106 17 4.34322751574378 0.387009804668257 0.02 0.02 "simulation2" 6.88058543505712 2.72137105687648
"Conti_0.02_0.0219" 18 9.36566435108602 0.610944749747728 18 7.26067031322125 0.510466891737553 18 4.67154863845206 0.44646496683572 0.02 0.02 "simulation2" 7.39102140352252 3.08994737384495
"Conti_0.02_0.0220" 19 9.7646159528481 0.548480935756972 19 7.61083589189346 0.478127332838115 19 4.99549882269902 0.397845623284038 0.02 0.02 "simulation2" 7.88218384915292 3.25690385375385
"Conti_0.02_0.0221" 20 10.0863073416172 0.521504584609514 20 7.91002315120536 0.457412222009679 20 5.27585868188012 0.407476457153991 0.02 0.02 "simulation2" 8.55788473953541 3.5684069604295
"Conti_0.02_0.0222" 21 10.4018297464823 0.547656069353337 21 8.17767809499084 0.447199724839155 21 5.51943317431401 0.363966710739071 0.02 0.02 "simulation2" 8.95589331104788 3.76676053205007
"Conti_0.02_0.0223" 22 10.7183208225129 0.538437226145722 22 8.43690174370999 0.455599403342314 22 5.72006322557252 0.370221074689126 0.02 0.02 "simulation2" 9.35781656711201 3.94917106018517
"Conti_0.02_0.0224" 23 11.0549733837409 0.590042037339667 23 8.70005793693704 0.460035588121763 23 5.92558037277456 0.371495656153584 0.02 0.02 "simulation2" 9.75463451845047 4.32451760308724
"Conti_0.02_0.0225" 24 11.3907840357148 0.557628030304008 24 8.93646038283287 0.442881695051801 24 6.11420096721093 0.367249350025512 0.02 0.02 "simulation2" 10.0207967390304 4.36842982130004
"Conti_0.02_0.0226" 25 11.7516240361272 0.636876016562799 25 9.25765537646449 0.576648834973476 25 6.3813309555719 0.46456363882031 0.02 0.02 "simulation2" 10.9802134372139 3.48237249140243
"Conti_0.02_0.0227" 26 12.0773530590091 0.52101205413059 26 9.60157037498203 0.487765512603488 26 6.71407794775205 0.455969220326555 0.02 0.02 "simulation2" 10.4634264440637 3.22027720113928
"Conti_0.02_0.0228" 27 12.311485206746 0.526711318816121 27 9.87257469447911 0.499957091864377 27 7.02009366793227 0.453005178413002 0.02 0.02 "simulation2" 10.8316226769009 3.50975137981472
"Conti_0.02_0.0229" 28 12.5755634570563 0.566752178185504 28 10.1621090872074 0.516604891766604 28 7.34202972445825 0.485597091970866 0.02 0.02 "simulation2" 11.0896370214766 3.32632265052829
"Conti_0.02_0.0230" 29 12.8810569668643 0.596343728522631 29 10.4473561287942 0.506880281825984 29 7.65782929398931 0.45871527278469 0.02 0.02 "simulation2" 11.2502629132233 3.52907849937972
"Conti_0.02_0.0231" 30 13.1711532968411 0.559383464176905 30 10.7136662882518 0.503531597064702 30 7.95290615549944 0.472480871263133 0.02 0.02 "simulation2" 11.5735531985685 3.53880967540228
"Conti_0.02_0.0232" 31 13.409809299952 0.538630811969018 31 10.9703096395242 0.504211854993998 31 8.250819375969 0.473316742673228 0.02 0.02 "simulation2" 11.7096459778031 3.45972225524419
"Conti_0.02_0.0233" 32 13.6536816090443 0.570324640008541 32 11.2262206020305 0.50946482270924 32 8.53828311136343 0.468574281792067 0.02 0.02 "simulation2" 11.825172699089 3.59198546662244
"Conti_0.02_0.0234" 33 13.8773282439035 0.519011499976523 33 11.4443418155865 0.464697790836247 33 8.76372492989948 0.401361629060684 0.02 0.02 "simulation2" 12.3509742632525 3.77353967846266
"Conti_0.02_0.0235" 34 14.0576887506505 0.520103074340924 34 11.6198361717166 0.459375158508688 34 8.93557133321953 0.414454443207263 0.02 0.02 "simulation2" 12.2178866088383 3.47940311234322
"Conti_0.02_0.0236" 35 14.2346117531059 0.516154665501142 35 11.7900694219105 0.462819553134108 35 9.11845253524599 0.416105441189084 0.02 0.02 "simulation2" 11.9437149785822 3.46655735959519
"Conti_0.02_0.0237" 36 14.3852407070837 0.493828634725659 36 11.9622856192904 0.466964687815679 36 9.30362756397545 0.423106232400796 0.02 0.02 "simulation2" 12.0711553601237 3.7208851130881
"Conti_0.02_0.0238" 37 14.5469897439071 0.535067690337988 37 12.121488117525 0.450912259363365 37 9.47327752529658 0.402397331203471 0.02 0.02 "simulation2" 12.0798212599302 3.78446255604096
"Conti_0.02_0.0239" 38 14.7127937361904 0.498427785835641 38 12.2425803616262 0.422938511281166 38 9.59715938751338 0.375990699645796 0.02 0.02 "simulation2" 11.6170725322504 3.78007676030753
"Conti_0.02_0.0240" 39 14.7813120116167 0.41420307628815 39 12.3110808838321 0.390313239869311 39 9.67123849975448 0.351163512859188 0.02 0.02 "simulation2" 11.4161240525989 3.73936691403447
"Conti_0.02_0.0241" 40 14.7664427461408 0.397201213914433 40 12.3327621495384 0.372405587101491 40 9.70248472725104 0.336137505406281 0.02 0.02 "simulation2" 11.0448291832817 3.46458299946049
"Conti_0.02_0.0242" 41 14.7546301307247 0.409057492482128 41 12.3540134126407 0.386913585495324 41 9.7481190703928 0.364033594549892 0.02 0.02 "simulation2" 11.0371727987782 3.90696871747884
"Conti_0.02_0.0243" 42 14.7365715936387 0.390950032592905 42 12.3763029119442 0.374332221979854 42 9.82400906194137 0.364659490725451 0.02 0.02 "simulation2" 10.7931621028663 4.01722066510306
"Conti_0.02_0.0244" 43 14.7297531753915 0.42023245744066 43 12.4037322293009 0.392460685265947 43 9.87380104980128 0.341853471082223 0.02 0.02 "simulation2" 10.4898705079363 3.97291624356247
"Conti_0.02_0.0245" 44 14.7300565194093 0.397276743532793 44 12.4284411363886 0.370152901942426 44 9.88964749837869 0.332537946813988 0.02 0.02 "simulation2" 10.3050714337814 3.86005628468856
"Conti_0.02_0.0246" 45 14.7051057072809 0.392759411819215 45 12.4123818810042 0.352778993304804 45 9.8841817153832 0.322125033916159 0.02 0.02 "simulation2" 10.175409196748 3.94351910651796
"Conti_0.02_0.0247" 46 14.6655495964239 0.379639727685798 46 12.3866657495343 0.358938706105962 46 9.88772870917449 0.340510462137955 0.02 0.02 "simulation2" 9.99585254566332 3.89468758046482
"Conti_0.02_0.0248" 47 14.6249166726789 0.39167589794409 47 12.3794625305046 0.368824084269789 47 9.92060116760329 0.347923795221903 0.02 0.02 "simulation2" 9.91727689465256 4.08948758529308
"Conti_0.02_0.0249" 48 14.6160604831633 0.414004746018669 48 12.3774798053559 0.36418741656998 48 9.94424275831426 0.333010283448297 0.02 0.02 "simulation2" 9.5187478298265 3.89506339336253
"Conti_0.05_0.051" 0 0 0 0 0 0 0 0 0 0.05 0.05 "simulation3" 0 0
