"iter" "buildSrxn1Base.1." "degradSrxn1.1." "Kact.1." "hill.1." "Vmax_buildSrxn1.1." "Km.1." "hill_act.1." "fraction_x.1." "fraction_x.1.1." "fraction_x.1.2." "fraction_x.1.3." "fraction_x.1.4." "LnPrior" "LnData" "LnPosterior"
"23" 490022 0.0211658 0.0305103 0.0361833 1.00109 135477 99139.8 5.00278 0.283526 0.251698 0.558793 0.221459 0.130887 -51.44226 -11571.79 -11623.23
"24" 490023 0.0211658 0.0305103 0.0361833 1.00104 135612 99139.8 5.00278 0.20473 0.253526 0.558793 0.221459 0.130887 -51.90782 -11570.27 -11622.18
"25" 490024 0.0214648 0.0305103 0.0361833 1.00104 135612 99108.4 5.00278 0.20473 0.253526 0.557539 0.221459 0.130714 -52.14912 -11571.7 -11623.85
"26" 490025 0.0210762 0.0305103 0.0361833 1.00104 135612 99108.4 5.02965 0.209025 0.253526 0.555471 0.217117 0.13572 -52.14838 -11570.81 -11622.96
"27" 490026 0.0210762 0.0305103 0.0361833 1.00104 135771 99108.4 5.02965 0.356394 0.254044 0.555097 0.217117 0.13572 -53.42193 -11569.46 -11622.88
"28" 490027 0.0210762 0.0305103 0.0360291 1.00111 135771 99178.5 5.02965 0.356394 0.252118 0.555871 0.217117 0.13572 -52.86935 -11571.23 -11624.1
"29" 490028 0.0210762 0.0304943 0.0372775 1.00078 135552 99460.4 5.02965 0.356394 0.253747 0.554004 0.224408 0.132658 -49.57076 -11573.28 -11622.85
"30" 490029 0.0210762 0.0304943 0.0372775 1.00078 135773 99392.8 5.01782 0.427062 0.253747 0.552949 0.224408 0.132658 -51.51237 -11571.26 -11622.77
"31" 490030 0.0210762 0.0304943 0.0372775 1.0008 135773 99354 5.01782 0.273374 0.253747 0.553211 0.224818 0.132658 -51.2495 -11570.89 -11622.14
"32" 490031 0.0210762 0.0304943 0.0374256 1.0008 135773 99354 5.01782 0.147489 0.255077 0.556959 0.224818 0.132658 -50.94795 -11570.31 -11621.26
"33" 490032 0.0210762 0.0304943 0.0374256 1.00074 135958 99354 5.01782 0.10174 0.255077 0.557187 0.224818 0.135987 -51.8573 -11566.63 -11618.48
"34" 490033 0.0210075 0.0304943 0.0376219 1.00058 135866 99354 5.01782 0.0455857 0.255077 0.555739 0.224818 0.135987 -51.29015 -11567.17 -11618.46
"35" 490034 0.0211227 0.0304943 0.0376219 1.00064 135866 99368.7 5.02367 0.0455857 0.255077 0.559001 0.227864 0.135987 -51.18077 -11567.97 -11619.15
"36" 490035 0.0211227 0.0304485 0.0376219 1.00064 135866 99368.7 5.02367 0.203823 0.255077 0.559001 0.227864 0.135987 -51.44114 -11567.96 -11619.4
"37" 490036 0.0211227 0.0304485 0.0375557 1.00045 135866 99483.4 5.02367 0.431252 0.255277 0.558421 0.227864 0.136305 -51.32142 -11568.19 -11619.51
"38" 490037 0.0211227 0.0304485 0.0375557 1.00045 135574 99483.4 5.02367 0.431252 0.255277 0.556254 0.221942 0.136305 -49.80384 -11570.32 -11620.13
"39" 490038 0.0211227 0.0304485 0.0375557 1.00045 135574 99386.6 5.02367 0.484426 0.257023 0.556254 0.221942 0.137133 -50.77837 -11569.43 -11620.21
"40" 490039 0.0210879 0.0304485 0.0373975 1.00045 135574 99372.1 5.02367 0.320965 0.258145 0.556254 0.221942 0.137133 -50.22402 -11569.19 -11619.41
"41" 490040 0.0211959 0.0304485 0.0373975 1.00045 135574 99264.4 5.02367 0.0612898 0.260132 0.559741 0.221942 0.137133 -50.47391 -11569.76 -11620.23
"42" 490041 0.0211959 0.0303628 0.0369579 1.00045 135574 99264.4 5.02367 0.244616 0.259437 0.559787 0.221942 0.137133 -50.81039 -11569.31 -11620.12
"43" 490042 0.0211959 0.0302789 0.0369579 1.00045 135574 99369.1 5.02367 0.244616 0.260929 0.558679 0.221942 0.137133 -49.9896 -11571.06 -11621.05
"44" 490043 0.0211959 0.0302789 0.0365074 1.00026 135521 99369.1 5.02367 0.00323988 0.260929 0.559769 0.221942 0.137133 -49.31945 -11572.6 -11621.92
"45" 490044 0.0210984 0.0302677 0.0365074 1.00026 135105 99372.4 5.02367 0.0135273 0.259065 0.559769 0.221942 0.137133 -47.30459 -11572.6 -11619.9
"46" 490045 0.0211764 0.0303808 0.0365074 1.00026 135129 99269.6 5.02367 0.0123732 0.258031 0.559537 0.22947 0.137133 -48.22409 -11571.88 -11620.1
"47" 490046 0.0211764 0.0303808 0.0366942 1.00008 135129 99511.4 5.02367 0.101962 0.257412 0.556319 0.22947 0.137133 -46.47099 -11572.96 -11619.44
"48" 490047 0.0210805 0.0303808 0.0366942 1.00008 135129 99511.4 5.02367 0.127789 0.25388 0.559994 0.22947 0.135807 -46.51844 -11573.62 -11620.14
"49" 490048 0.0210805 0.0303808 0.0366942 1.00005 135129 99511.4 5.02367 0.192353 0.25388 0.559994 0.22947 0.135807 -46.64593 -11573.84 -11620.48
"50" 490049 0.0210805 0.0303808 0.0366942 1.00015 135129 99511.4 5.02367 0.0974693 0.255998 0.559994 0.22947 0.135807 -46.47185 -11572.19 -11618.67
"51" 490050 0.0210315 0.0303808 0.0365879 1.00015 135077 99501.4 5.02367 0.0974693 0.257192 0.559994 0.22947 0.135807 -46.30865 -11572.46 -11618.77
"52" 490051 0.0210315 0.0303808 0.0367495 1.00015 135077 99624 5.02367 0.285672 0.257192 0.555022 0.22947 0.135807 -45.8081 -11573.89 -11619.7
"53" 490052 0.0210262 0.0302894 0.0367495 1.00015 135077 99624 5.02367 0.285672 0.257192 0.557277 0.22947 0.135807 -45.79753 -11572.7 -11618.5
"54" 490053 0.0210262 0.0303807 0.0367495 1.00015 135152 99624 5.02367 0.285672 0.257192 0.55866 0.22947 0.135807 -46.15792 -11572.6 -11618.76
"55" 490054 0.0210138 0.0303807 0.0368166 1.00019 135491 99750.1 5.02367 0.400798 0.254593 0.55866 0.22947 0.134812 -47.26869 -11571.55 -11618.82
"56" 490055 0.0210138 0.0303807 0.0368166 1.00019 135491 99882.4 5.02367 0.33963 0.254593 0.55866 0.22947 0.134812 -46.08398 -11572.48 -11618.56
"57" 490056 0.0210138 0.0303807 0.0374801 1.00019 135491 99882.4 5.02367 0.436519 0.254593 0.559277 0.22947 0.137275 -46.46525 -11573.2 -11619.66
"58" 490057 0.0210138 0.0303807 0.0376781 1.00019 135491 99567.6 5.02367 0.436519 0.254593 0.559277 0.22947 0.137275 -48.76658 -11570.17 -11618.94
"59" 490058 0.0210588 0.0303807 0.0376781 1.00019 135491 99567.6 5.02367 0.165436 0.254593 0.559277 0.22947 0.139745 -47.90833 -11571.27 -11619.17
"60" 490059 0.0210764 0.0303807 0.0376781 1.00019 135457 99567.6 5.02367 0.147938 0.258286 0.559277 0.22947 0.1405 -47.70834 -11570.98 -11618.69
"61" 490060 0.0210764 0.0303009 0.0377187 1.00019 135413 99567.6 5.02367 0.1759 0.258286 0.559277 0.22947 0.1405 -47.53304 -11570.58 -11618.11
"62" 490061 0.0210183 0.0303009 0.0377187 1.00019 135570 99567.6 5.02367 0.330391 0.258294 0.559277 0.22947 0.1405 -48.738 -11568.61 -11617.35
"63" 490062 0.0210183 0.0303009 0.0377187 1.00033 135913 99765.8 5.0003 0.241571 0.258294 0.55866 0.22947 0.1405 -48.81671 -11568.64 -11617.46
"64" 490063 0.0210183 0.0303009 0.0377187 1.00033 136020 99765.8 5.0003 0.166681 0.259514 0.55866 0.22947 0.1405 -49.22352 -11567.64 -11616.87
"65" 490064 0.0212445 0.0303009 0.0379486 1.00033 136297 99765.8 5.0003 0.0166277 0.259514 0.558928 0.227354 0.140266 -50.57649 -11567.27 -11617.84
"66" 490065 0.0211651 0.0303009 0.0379378 1.00033 136311 99765.8 5.0003 0.0666031 0.259514 0.558928 0.226469 0.140266 -50.7094 -11566.78 -11617.49
"67" 490066 0.0211647 0.030331 0.0374392 1.00042 136311 99881.6 5.0003 0.0666031 0.259514 0.558928 0.226469 0.140266 -49.87544 -11568.77 -11618.64
"68" 490067 0.0213095 0.030331 0.0374392 1.00015 136311 99881.6 5.0003 0.0237768 0.25977 0.558928 0.226469 0.140266 -49.83009 -11569.35 -11619.18
"69" 490068 0.0213095 0.0305286 0.0374392 1.00015 136311 99881.6 5.0003 0.133582 0.25977 0.558133 0.226469 0.137963 -49.99749 -11567.92 -11617.92
"70" 490069 0.0211181 0.0305286 0.0374392 1.00015 136311 99994.2 5.0003 0.0859927 0.259408 0.558133 0.226469 0.137963 -49.12881 -11567.46 -11616.59
"71" 490070 0.0211175 0.0304184 0.0374392 1.00015 136311 100070 5.0003 0.157828 0.259408 0.558133 0.226469 0.13683 -48.69878 -11568.09 -11616.79
"72" 490071 0.021114 0.0304184 0.0374392 1.00015 136262 99991.9 5.01373 0.157828 0.259408 0.556484 0.226469 0.136653 -48.95678 -11568.89 -11617.85
"73" 490072 0.0213057 0.0304184 0.0374392 1.00015 135756 99991.9 5.01373 0.21407 0.258285 0.557344 0.226469 0.13529 -46.29686 -11573.55 -11619.85
"74" 490073 0.0212335 0.030089 0.0373438 1.00015 135546 100041 5.00905 0.281034 0.259586 0.559866 0.226469 0.13529 -45.01069 -11575.15 -11620.17
"75" 490074 0.0212335 0.030089 0.0373438 1.00015 135546 100088 5.00905 0.281872 0.259927 0.555407 0.226469 0.134263 -44.68246 -11577.95 -11622.63
"76" 490075 0.0213539 0.030089 0.0366084 1.00015 135433 100088 5.00905 0.383614 0.259425 0.555407 0.226469 0.134263 -44.46849 -11579.21 -11623.67
"77" 490076 0.0212147 0.030089 0.0366084 1.00015 135433 100088 5.00905 0.32845 0.259425 0.558794 0.226469 0.134482 -44.27244 -11576.89 -11621.17
"78" 490077 0.021059 0.030089 0.0366084 1.00015 135433 100088 5.00905 0.32845 0.257096 0.558794 0.226469 0.134482 -44.276 -11574.63 -11618.91
"79" 490078 0.0210727 0.030089 0.0368301 1.00015 135325 1e+05 5.00905 0.436218 0.257096 0.558273 0.226469 0.134482 -44.78102 -11574.44 -11619.22
"80" 490079 0.0210727 0.030089 0.0368301 1.00015 135571 1e+05 5.00905 0.41944 0.258957 0.558273 0.226469 0.134482 -45.91828 -11574.16 -11620.08
"81" 490080 0.0210727 0.030089 0.0368301 1.00015 135571 100076 5.00905 0.41944 0.259612 0.558273 0.226469 0.134482 -45.38908 -11574.67 -11620.06
"82" 490081 0.0210727 0.030089 0.0361601 1.00023 135203 99747.3 5.00905 0.332766 0.259612 0.558273 0.226469 0.135536 -45.60521 -11575.64 -11621.25
"83" 490082 0.0210727 0.030089 0.0371795 1.00031 135203 99541.6 5.00905 0.422914 0.256398 0.55688 0.226469 0.134699 -47.47774 -11573.91 -11621.38
"84" 490083 0.0210727 0.030089 0.0371795 1.00031 134971 99541.6 5.00905 0.474024 0.256398 0.559272 0.226469 0.134699 -46.64228 -11573.38 -11620.02
"85" 490084 0.0210233 0.030089 0.0371795 1.00022 134971 99541.6 5.00905 0.474024 0.256811 0.559272 0.228101 0.134699 -46.64127 -11573.2 -11619.84
"86" 490085 0.0210024 0.030089 0.0371795 1.00024 134971 99737.6 5.00905 0.330952 0.257067 0.559272 0.228101 0.134699 -44.61487 -11574.39 -11619
"87" 490086 0.0210024 0.030089 0.0366819 1.00024 134914 99737.6 5.00905 0.295087 0.259738 0.559272 0.228349 0.134699 -44.24552 -11577.39 -11621.64
"88" 490087 0.0210024 0.030089 0.0379519 1.00024 135002 99563.6 5.00905 0.354781 0.260855 0.559971 0.228349 0.134699 -46.1256 -11576.14 -11622.27
"89" 490088 0.0210024 0.030089 0.0367775 1.00024 135002 99298.3 5.00905 0.233304 0.260799 0.562868 0.228349 0.134699 -47.76378 -11574.11 -11621.88
"90" 490089 0.0210024 0.030089 0.0367775 1.00024 135002 99298.3 5.00905 0.170993 0.261865 0.561428 0.224162 0.139151 -47.61728 -11572.96 -11620.57
"91" 490090 0.0210626 0.030089 0.0367775 1.00024 135051 99298.3 5.00905 0.0890808 0.261865 0.561428 0.224162 0.139151 -47.69955 -11573.07 -11620.77
"92" 490091 0.0210626 0.030089 0.0367417 1.0003 135051 99298.3 5.00905 0.294084 0.261151 0.56026 0.224162 0.139151 -48.15139 -11572.83 -11620.98
"93" 490092 0.0210626 0.030089 0.0367417 1.00048 135547 99319.7 5.00905 0.0532684 0.261151 0.560563 0.224162 0.139151 -49.8611 -11570.81 -11620.67
"94" 490093 0.0210626 0.0300451 0.0367417 1.00048 135271 99319.7 5.00905 0.0153811 0.261151 0.559641 0.224162 0.139514 -48.46632 -11572.61 -11621.08
"95" 490094 0.0210626 0.0300451 0.0367417 1.00048 135134 99319.7 5.00905 0.130403 0.261151 0.559641 0.224162 0.139514 -47.96629 -11573.86 -11621.83
"96" 490095 0.0211606 0.0298391 0.0367417 1.00066 135134 99319.7 5.00905 0.122157 0.260058 0.558826 0.226407 0.138009 -47.92072 -11574.65 -11622.57
"97" 490096 0.0211606 0.0298391 0.0379629 1.00043 135134 99319.7 5.00905 0.242214 0.260058 0.563349 0.230184 0.138009 -48.19161 -11573.66 -11621.85
"98" 490097 0.0211898 0.0298391 0.0379629 1.00047 134993 99332.1 5.00905 0.149147 0.260058 0.565145 0.230184 0.138009 -47.25084 -11575.88 -11623.13
"99" 490098 0.0213276 0.0298391 0.0379629 1.0004 134993 99332.1 5.07676 0.274967 0.259198 0.555782 0.230184 0.138009 -47.50085 -11579.5 -11627.01
"100" 490099 0.0213276 0.0298391 0.0379629 1.0004 134554 99332.1 5.07676 0.252708 0.25565 0.556137 0.230184 0.138009 -45.57091 -11580.71 -11626.28
"101" 490100 0.0211616 0.029877 0.0379629 1.00026 134591 99332.1 5.07676 0.31803 0.256847 0.557741 0.231227 0.138009 -45.92723 -11577.71 -11623.63
"102" 490101 0.0211616 0.029842 0.0379629 1.00026 134474 99430.7 5.07676 0.262438 0.256584 0.557741 0.231227 0.138009 -44.52642 -11578.78 -11623.3
"103" 490102 0.0211925 0.029842 0.0379629 1.00026 134581 99413 5.04055 0.323188 0.257784 0.561554 0.231227 0.13958 -45.29775 -11577.12 -11622.42
"104" 490103 0.0210536 0.029842 0.0379629 1.00026 134581 99469.8 5.04055 0.283488 0.257784 0.561554 0.231227 0.13958 -44.74461 -11576.8 -11621.54
"105" 490104 0.02104 0.029842 0.0379629 1.00008 134581 99503.3 5.04055 0.116406 0.25897 0.559059 0.231227 0.13958 -44.10976 -11575.48 -11619.59
"106" 490105 0.02104 0.0300598 0.0379629 1.00008 135018 99461.1 5.04055 0.131467 0.25897 0.56086 0.231227 0.136908 -46.36003 -11572.95 -11619.31
"107" 490106 0.02104 0.0300598 0.0376738 1.00008 135018 99461.1 5.04055 0.0172366 0.258225 0.56086 0.231227 0.137029 -46.21667 -11573.27 -11619.49
"108" 490107 0.02104 0.0304017 0.0377504 1.00008 135586 99461.1 5.04055 0.0172366 0.259231 0.560913 0.231227 0.137029 -48.9864 -11568.24 -11617.22
"109" 490108 0.0212651 0.0304017 0.0377504 1.00008 135635 99445.6 5.04055 0.0172366 0.259258 0.561036 0.231227 0.137029 -49.34912 -11570.01 -11619.36
"110" 490109 0.0212118 0.0304017 0.0377504 1.00008 135635 99583.7 5.03457 0.117855 0.259258 0.561036 0.231227 0.137029 -48.43294 -11569.88 -11618.31
"111" 490110 0.0212118 0.0304017 0.0377504 1.00008 135635 99583.7 5.03457 0.0707273 0.259258 0.561036 0.231227 0.137029 -48.36733 -11569.88 -11618.25
"112" 490111 0.0210846 0.0304017 0.0377504 1.00008 135635 99583.7 5.03457 0.0834001 0.259258 0.561036 0.231227 0.137835 -48.38571 -11568.47 -11616.86
"113" 490112 0.0214672 0.0303894 0.0377504 1.00008 135635 99583.7 5.03457 0.161346 0.259258 0.561036 0.231227 0.137835 -48.50368 -11571.42 -11619.92
"114" 490113 0.0215088 0.0303894 0.0377504 1.00008 135635 99583.7 5.03457 0.161346 0.258408 0.561036 0.234525 0.137835 -48.50367 -11572.83 -11621.34
"115" 490114 0.0214561 0.0303841 0.0384102 1.00008 135635 99583.7 5.03615 0.21529 0.258408 0.561036 0.234525 0.137835 -48.62396 -11572.61 -11621.23
"116" 490115 0.0214561 0.0303841 0.0380758 1.00008 135635 99691.9 5.03615 0.21529 0.262792 0.561036 0.224617 0.137835 -47.82142 -11575.85 -11623.67
"117" 490116 0.021155 0.0301085 0.0380758 1.00008 135556 99691.9 5.03615 0.21529 0.261643 0.561593 0.224617 0.137835 -47.38508 -11572.87 -11620.26
"118" 490117 0.021155 0.0301085 0.0375598 1.00019 135556 99691.9 5.03615 0.154598 0.262274 0.561593 0.224636 0.137835 -47.25102 -11573.02 -11620.27
"119" 490118 0.021155 0.0301085 0.0375598 1.00001 135350 99657.8 5.03421 0.364472 0.262274 0.55902 0.224636 0.136543 -47.06741 -11574.8 -11621.87
"120" 490119 0.0212047 0.0301085 0.0375598 1.00001 135350 99657.8 5.03421 0.190374 0.259838 0.562687 0.224636 0.136543 -46.55736 -11575.15 -11621.71
"121" 490120 0.0210179 0.0301085 0.0376861 1.00003 135350 99819.9 5.03421 0.358766 0.259838 0.558577 0.224636 0.136543 -45.86899 -11573.06 -11618.93
"122" 490121 0.0211525 0.0301085 0.0378898 1.00009 135211 99819.9 5.03421 0.326304 0.256992 0.558952 0.224636 0.138655 -45.0946 -11574.31 -11619.4
"123" 490122 0.0211525 0.0301085 0.0378898 1.00009 135211 99869.8 5.03421 0.0984069 0.256992 0.561924 0.224636 0.138655 -44.19064 -11575.82 -11620.01
"124" 490123 0.0211525 0.0301085 0.0378898 1.00009 135211 99869.8 5.03421 0.0984069 0.256834 0.560075 0.224636 0.138655 -44.18712 -11574.97 -11619.15
"125" 490124 0.0211525 0.0301085 0.0378898 1.00009 135484 99869.8 5.03421 0.167309 0.256834 0.559137 0.224636 0.139969 -45.62133 -11574.01 -11619.63
"126" 490125 0.0210065 0.0301585 0.0378898 1.00009 135484 99931.6 5.06925 0.201341 0.258565 0.559137 0.224636 0.139969 -45.24777 -11573.37 -11618.62
"127" 490126 0.0210011 0.0301585 0.0378898 1.00008 135882 99931.6 5.06925 0.290996 0.25882 0.558267 0.224636 0.139969 -47.54433 -11571.49 -11619.03
"128" 490127 0.0210011 0.0301585 0.0378898 1.0001 135882 99931.6 5.02815 0.271669 0.25882 0.558267 0.230851 0.139969 -47.50557 -11569.72 -11617.23
"129" 490128 0.0210011 0.0300226 0.0386938 1.00038 136042 100139 5.02815 0.106427 0.25882 0.55905 0.230851 0.139969 -46.5508 -11572.43 -11618.98
"130" 490129 0.0210011 0.0300226 0.0388354 1.00031 136042 100139 5.02815 0.0475138 0.25882 0.55905 0.230851 0.139969 -46.47817 -11572.06 -11618.54
"131" 490130 0.0210088 0.0300323 0.0381514 1.00031 136042 99796.4 5.02815 0.0475138 0.262448 0.55905 0.230851 0.139969 -48.89968 -11568.68 -11617.58
"132" 490131 0.0210088 0.0300323 0.0381514 1.00024 136081 99796.4 5.02815 0.00384557 0.263483 0.556241 0.230851 0.138634 -49.07536 -11572.6 -11621.68
"133" 490132 0.0210362 0.0300323 0.0381514 1.00024 135989 99796.4 5.02815 0.135454 0.263483 0.556007 0.230851 0.138634 -48.72514 -11573.02 -11621.74
"134" 490133 0.0210362 0.0300382 0.0381514 1.00023 135989 99672.6 5.02815 0.217543 0.263483 0.556007 0.230851 0.138634 -49.79972 -11573.42 -11623.22
"135" 490134 0.0212084 0.0300382 0.0381514 1.00043 135989 99672.6 5.02815 0.217543 0.26434 0.556007 0.230851 0.138634 -49.79664 -11574.14 -11623.93
"136" 490135 0.0212084 0.0300382 0.0381514 1.00043 135989 99672.6 5.02815 0.175012 0.263608 0.556007 0.230851 0.139425 -49.70123 -11572.97 -11622.67
"137" 490136 0.021177 0.0300382 0.0381683 1.00043 136028 99672.6 5.02815 0.0380647 0.263608 0.556007 0.229609 0.139425 -49.71161 -11572.6 -11622.31
"138" 490137 0.0210206 0.0300382 0.0381683 1.00043 136028 99672.6 5.02815 0.0856963 0.261392 0.56368 0.229609 0.139425 -49.78123 -11568.66 -11618.45
"139" 490138 0.0210206 0.0300382 0.038409 1.00043 136145 99827.6 5.02815 0.0856963 0.260022 0.562463 0.229609 0.139425 -49.29939 -11568.84 -11618.14
"140" 490139 0.0210767 0.0300382 0.0379243 1.00043 136002 99781.6 5.02815 0.114983 0.259744 0.5616 0.229609 0.139425 -48.87452 -11569.3 -11618.18
"141" 490140 0.0210767 0.0300382 0.0379243 1.00043 136002 99781.6 5.02815 0.0553514 0.259744 0.5616 0.229609 0.139408 -48.79638 -11569.31 -11618.1
"142" 490141 0.0210767 0.0300382 0.0381706 1.00043 136002 99622.5 5.02815 0.0553514 0.259744 0.5616 0.229609 0.139408 -49.9642 -11568.91 -11618.88
"143" 490142 0.0211726 0.0302018 0.0389155 1.00025 136002 99622.5 5.07427 0.142869 0.261521 0.563545 0.229609 0.139408 -50.09709 -11570.46 -11620.56
"144" 490143 0.0211726 0.0302018 0.0386888 1.00025 136080 99622.5 5.06001 0.0905297 0.265686 0.563545 0.229609 0.138576 -50.45708 -11572.77 -11623.22
"145" 490144 0.0211726 0.0301011 0.0379491 1.00034 136146 99445.6 5.06001 0.12591 0.265686 0.563761 0.229609 0.138576 -52.18437 -11571.54 -11623.72
"146" 490145 0.0211726 0.0302036 0.0379491 1.00034 136146 99445.6 5.06001 0.0566417 0.265686 0.565388 0.229609 0.138576 -52.10995 -11571.5 -11623.61
"147" 490146 0.0210453 0.0302036 0.0379491 1.00034 136198 99445.6 5.06001 0.0566417 0.265686 0.565388 0.229609 0.139839 -52.40776 -11568.97 -11621.38
"148" 490147 0.0210453 0.0302036 0.0387033 1.00034 136210 99391.2 5.06001 0.320944 0.265686 0.565388 0.229609 0.142069 -53.45632 -11566.54 -11619.99
"149" 490148 0.0210453 0.0302036 0.0387033 1.0003 136184 99471 5.02869 0.258607 0.265686 0.561322 0.229609 0.142069 -52.52689 -11565.5 -11618.03
"150" 490149 0.0210453 0.0300739 0.0387033 1.0003 136184 99471 5.02869 0.159444 0.265686 0.564995 0.229609 0.146536 -52.28546 -11567.4 -11619.69
"151" 490150 0.0210453 0.0299688 0.0399596 1.0003 136460 99508.9 5.02869 0.130733 0.266746 0.564995 0.229609 0.146536 -53.54639 -11565.58 -11619.13
"152" 490151 0.0210453 0.0299688 0.0395246 1.00025 136429 99964.6 5.02869 0.0209317 0.266746 0.564995 0.237792 0.148363 -49.91636 -11573.46 -11623.38
"153" 490152 0.021078 0.0299688 0.0395246 1.00025 136429 100013 5.02869 0.232067 0.26696 0.564995 0.237792 0.138341 -49.90598 -11578.01 -11627.92
"154" 490153 0.0211556 0.0299512 0.0395246 1.00025 136429 100027 5.02869 0.190079 0.266714 0.564995 0.237792 0.138341 -49.70409 -11578.34 -11628.04
"155" 490154 0.0211556 0.0299512 0.038303 1.00025 136612 100027 5.02869 0.180435 0.266714 0.564995 0.237792 0.138341 -50.77231 -11575.11 -11625.88
"156" 490155 0.0210078 0.0299512 0.0391962 1.00004 136459 100027 5.02869 0.381073 0.2649 0.564995 0.237792 0.138341 -50.44032 -11575.52 -11625.96
"157" 490156 0.0210078 0.0303631 0.0391962 1.00004 136571 99997.5 5.02869 0.174662 0.26306 0.564995 0.237792 0.138341 -50.78552 -11571.62 -11622.4
"158" 490157 0.0210078 0.0303631 0.0391962 1.00004 136571 99997.5 5.02869 0.297091 0.263486 0.563707 0.237792 0.138341 -51.09159 -11570.88 -11621.98
"159" 490158 0.0211557 0.0303145 0.0391962 1.0002 136773 99786.1 5.02869 0.203217 0.261839 0.562916 0.237792 0.138341 -53.5875 -11570.57 -11624.16
"160" 490159 0.0211557 0.0305176 0.0391962 1.0002 136996 100249 5.02869 0.0968571 0.259381 0.563477 0.230352 0.138341 -51.59065 -11571.2 -11622.79
