"iter" "buildSrxn1Base.1." "degradSrxn1.1." "Kact.1." "hill.1." "Vmax_buildSrxn1.1." "Km.1." "hill_act.1." "fraction_x.1." "fraction_x.1.1." "fraction_x.1.2." "fraction_x.1.3." "fraction_x.1.4." "LnPrior" "LnData" "LnPosterior"
"2169" 492168 0.0211532 0.0304386 0.0384069 1.00011 137037 99997.9 5.01598 0.0553841 0.263581 0.559057 0.238633 0.141475 -53.53418 -11565.39 -11618.92
"2170" 492169 0.0210108 0.0304327 0.0383941 1.00011 137037 99997.9 5.03987 0.019258 0.263368 0.559057 0.238633 0.141475 -53.49252 -11564.85 -11618.34
"2171" 492170 0.0211089 0.0304327 0.0383941 1.00011 137037 99997.9 5.03987 0.0619707 0.263368 0.56521 0.237164 0.14224 -53.5405 -11565.45 -11618.99
"2172" 492171 0.0211089 0.0303332 0.0383941 1.00011 137089 99997.9 5.00188 0.0167404 0.266372 0.56521 0.237164 0.142969 -53.84997 -11564.68 -11618.53
"2173" 492172 0.0211076 0.0303332 0.0385461 1.00011 136937 99997.9 5.04563 0.0167404 0.262006 0.56521 0.237164 0.142969 -52.83596 -11566.23 -11619.06
"2174" 492173 0.0211076 0.0303332 0.0385461 1.00011 136937 99997.9 5.04563 0.0167404 0.26351 0.559668 0.237164 0.142969 -52.82535 -11565.33 -11618.15
"2175" 492174 0.021049 0.0303332 0.0387378 1.00011 136937 99997.9 5.04563 0.103772 0.262479 0.559668 0.237164 0.142969 -52.91902 -11564.77 -11617.69
"2176" 492175 0.0211827 0.0303332 0.0387378 1.00011 136937 100029 5.04563 0.103772 0.262977 0.559668 0.237164 0.142969 -52.70223 -11565.81 -11618.51
"2177" 492176 0.0210538 0.0303332 0.0392235 1.00001 136497 100029 5.04563 0.0977306 0.262977 0.559668 0.237164 0.142969 -49.9751 -11567.44 -11617.41
"2178" 492177 0.0210538 0.0303332 0.0394672 1.00001 136497 100029 5.04563 0.102197 0.262977 0.559668 0.237164 0.142969 -49.98306 -11567.78 -11617.76
"2179" 492178 0.0210538 0.0303332 0.0398409 1.00008 137138 100029 5.04563 0.102197 0.262298 0.566591 0.237164 0.142969 -54.03717 -11566.43 -11620.47
"2180" 492179 0.0210538 0.0303332 0.0391278 1.00008 136690 99847.3 5.04563 0.102197 0.261471 0.563677 0.237164 0.142969 -52.4431 -11564.95 -11617.39
"2181" 492180 0.0210538 0.0303332 0.0391278 1.00008 136851 99847.3 5.04563 0.15537 0.261471 0.563677 0.237164 0.142969 -53.53403 -11564.86 -11618.4
"2182" 492181 0.0210316 0.0303332 0.0391278 1.00008 136851 100128 5.04563 0.0402805 0.261471 0.558529 0.237164 0.142969 -51.39231 -11566.31 -11617.71
"2183" 492182 0.0210316 0.0303332 0.0391278 1.00008 136851 100128 5.01374 0.0402805 0.261471 0.558529 0.237164 0.142969 -51.40802 -11565.65 -11617.06
"2184" 492183 0.0210057 0.0303332 0.0391278 1.00008 136770 100128 5.02961 0.00735607 0.262243 0.558529 0.237164 0.141813 -50.86934 -11566.36 -11617.23
"2185" 492184 0.0210057 0.0303332 0.0391278 1.00008 136770 100128 5.01391 0.26392 0.262243 0.558529 0.237164 0.141813 -51.31164 -11566.03 -11617.34
"2186" 492185 0.0211099 0.0303672 0.0391278 1.00008 136650 100087 5.02073 0.397065 0.264171 0.558529 0.234849 0.141813 -51.2942 -11568.34 -11619.63
"2187" 492186 0.0211099 0.0303672 0.0391278 1.00008 136650 99632.7 5.0089 0.365923 0.264227 0.558529 0.234849 0.141831 -54.43771 -11564.84 -11619.28
"2188" 492187 0.0210573 0.0303672 0.0389201 1.00008 136650 99632.7 5.0089 0.456664 0.262929 0.561023 0.234849 0.143581 -54.80281 -11562.2 -11617.01
"2189" 492188 0.0210573 0.0303672 0.0389201 1.00008 136250 99839.3 5.0089 0.709458 0.259513 0.561023 0.234849 0.144486 -52.31641 -11567.91 -11620.22
"2190" 492189 0.0210573 0.0303672 0.039347 1.00008 136636 99839.3 5.0089 0.699736 0.259513 0.55841 0.234849 0.144486 -54.54501 -11566.58 -11621.13
"2191" 492190 0.0211154 0.0303672 0.0399075 1.00008 136845 100073 5.0089 0.647031 0.259927 0.561568 0.232821 0.144486 -53.86934 -11566.91 -11620.78
"2192" 492191 0.0211154 0.0303672 0.0388515 1.00008 136845 100073 5.0089 0.647031 0.260382 0.561568 0.232821 0.144486 -53.86087 -11565.38 -11619.25
"2193" 492192 0.0211154 0.0303672 0.0388515 1.00008 136845 100280 5.0089 0.742209 0.260382 0.561568 0.232821 0.144486 -53.05704 -11567.93 -11620.99
"2194" 492193 0.0211154 0.0303672 0.0382824 1.00008 136845 99938.3 5.0089 0.603693 0.262596 0.561568 0.232821 0.144486 -54.54465 -11564.39 -11618.94
"2195" 492194 0.0211858 0.0303672 0.0382824 1.00014 137215 99938.3 5.0089 0.546909 0.26554 0.561568 0.232821 0.140777 -56.64634 -11564.89 -11621.54
"2196" 492195 0.0210763 0.0305736 0.0382824 1.00008 137215 99823.1 5.0089 0.658847 0.263208 0.561568 0.232821 0.140777 -58.14166 -11561.73 -11619.87
"2197" 492196 0.0210763 0.0305736 0.0382824 1.00008 137215 99755.6 5.0109 0.272695 0.266287 0.561568 0.227986 0.141794 -56.88963 -11562.31 -11619.2
"2198" 492197 0.0211666 0.0305736 0.0382824 1.00008 137215 100003 5.0109 0.214667 0.265375 0.561568 0.227986 0.141794 -54.96856 -11563.75 -11618.72
"2199" 492198 0.0211666 0.0305736 0.0385656 1.00008 136973 99928.7 5.0109 0.245236 0.26533 0.562077 0.227986 0.141794 -53.97609 -11565.08 -11619.06
"2200" 492199 0.0210243 0.0305736 0.0385656 1.00008 137339 99928.7 5.02933 0.0283903 0.26352 0.562077 0.227986 0.141794 -56.02588 -11561.54 -11617.56
"2201" 492200 0.0211563 0.0305736 0.0385656 1.00008 137339 99928.7 5.00836 0.0283903 0.264644 0.562077 0.227986 0.141794 -56.0348 -11562.17 -11618.2
"2202" 492201 0.0211232 0.0305736 0.0382519 1.00008 137300 99928.7 5.00836 0.00181924 0.264644 0.55906 0.227986 0.141794 -55.74409 -11563.14 -11618.88
"2203" 492202 0.0210018 0.0305736 0.0383928 1.00011 137300 99928.7 5.00836 0.0759574 0.264205 0.560376 0.227986 0.140948 -55.81769 -11561.55 -11617.36
"2204" 492203 0.0210209 0.0305736 0.0393383 1.00011 137203 99928.7 5.00836 0.0810989 0.264205 0.560376 0.230336 0.144 -55.18248 -11561.27 -11616.45
"2205" 492204 0.0210209 0.0305736 0.0385807 1.00011 137554 99928.7 5.00836 0.129378 0.265477 0.559878 0.232675 0.147269 -57.65637 -11561.44 -11619.1
"2206" 492205 0.0210209 0.0305736 0.0385807 1.00011 137554 99928.7 5.00195 0.0156557 0.265477 0.559878 0.232675 0.147269 -57.52903 -11561.31 -11618.84
"2207" 492206 0.0210209 0.0306231 0.0383894 1.00011 137554 100087 5.01194 0.0156557 0.265677 0.563611 0.232675 0.147269 -56.42584 -11564.99 -11621.42
"2208" 492207 0.0212016 0.0306231 0.0383894 1.00011 137554 100087 5.01182 0.186602 0.260629 0.563611 0.230707 0.147269 -56.65444 -11566.72 -11623.37
"2209" 492208 0.0212466 0.0306231 0.0378083 1.00011 137567 100088 5.01182 0.292733 0.261884 0.563611 0.239127 0.14655 -56.99722 -11569.19 -11626.18
"2210" 492209 0.0212466 0.0306231 0.0378083 1.00011 137373 100088 5.01182 0.26719 0.261884 0.563611 0.222632 0.14655 -55.57881 -11571.38 -11626.96
"2211" 492210 0.0213026 0.0306479 0.0376797 1.00011 137490 100088 5.01182 0.322966 0.265012 0.563611 0.230732 0.141972 -56.56064 -11565.15 -11621.71
"2212" 492211 0.0213026 0.0306479 0.0385548 1.00011 137490 100088 5.02201 0.0635596 0.265012 0.560841 0.224986 0.141972 -55.98997 -11565.21 -11621.2
"2213" 492212 0.0214018 0.0306069 0.0380677 1.00011 137490 100088 5.02201 0.193007 0.265012 0.560841 0.224986 0.141972 -56.19343 -11566.29 -11622.48
"2214" 492213 0.0212408 0.0306069 0.0380677 1.00011 137295 100088 5.02201 0.410356 0.263458 0.562171 0.233543 0.141972 -55.52999 -11563.99 -11619.52
"2215" 492214 0.0212408 0.0306069 0.0380677 1.00011 137295 100088 5.02201 0.547852 0.263458 0.560322 0.233543 0.141113 -56.1651 -11563.86 -11620.02
"2216" 492215 0.0212408 0.0306069 0.0380656 1.00023 137295 100088 5.02201 0.399248 0.262097 0.558751 0.233543 0.138915 -55.4876 -11564.78 -11620.26
"2217" 492216 0.0212408 0.0303612 0.0387805 1.00023 137295 100088 5.01605 0.311593 0.26233 0.558751 0.233543 0.138915 -55.1466 -11568.43 -11623.57
"2218" 492217 0.021215 0.0303612 0.0387805 1.00025 137295 100088 5.01605 0.311593 0.265208 0.558751 0.233543 0.140048 -55.14573 -11566.49 -11621.63
"2219" 492218 0.0211252 0.0303612 0.0387805 1.00025 137295 100088 5.01605 0.332697 0.265208 0.558751 0.233543 0.140048 -55.21642 -11565.76 -11620.98
"2220" 492219 0.0210293 0.0303612 0.0387805 1.00025 137295 100088 5.00874 0.338011 0.263905 0.562225 0.233543 0.140079 -55.24333 -11563.19 -11618.43
"2221" 492220 0.0210316 0.0303612 0.0379164 1.00025 137295 100281 5.00874 0.111403 0.263632 0.562225 0.229629 0.140079 -53.36027 -11564.32 -11617.68
"2222" 492221 0.0210316 0.0303612 0.0386678 1.00025 137295 100281 5.00874 0.222337 0.265409 0.559812 0.229629 0.140079 -53.58061 -11566.08 -11619.66
"2223" 492222 0.0210314 0.0303612 0.0386678 1.00025 137295 100281 5.00874 0.491687 0.262158 0.559812 0.229629 0.140079 -54.54882 -11564.02 -11618.57
"2224" 492223 0.0210526 0.0303612 0.0378446 1.00042 137295 100281 5.00874 0.491687 0.257983 0.559812 0.229629 0.140079 -54.54659 -11565.16 -11619.71
"2225" 492224 0.0210526 0.0303612 0.0375149 1.00029 137135 100281 5.00874 0.69041 0.256612 0.559812 0.224615 0.138409 -54.6069 -11569.32 -11623.93
"2226" 492225 0.0210526 0.0303612 0.0375149 1.00053 137071 100281 5.03826 0.714396 0.257487 0.559812 0.224615 0.138409 -54.32963 -11566.98 -11621.31
"2227" 492226 0.0210526 0.0303612 0.0375149 1.00053 137071 100281 5.01865 0.714396 0.257487 0.559812 0.224615 0.139127 -54.33765 -11566.81 -11621.15
"2228" 492227 0.0210526 0.0303612 0.0373139 1.00053 137071 100400 5.01106 0.670284 0.257487 0.555404 0.225057 0.137021 -53.26371 -11567.93 -11621.2
"2229" 492228 0.0210526 0.0303612 0.0373139 1.00054 137275 100400 5.01106 0.713641 0.257862 0.555404 0.225057 0.137021 -54.90479 -11567.48 -11622.39
"2230" 492229 0.0210226 0.0303612 0.0380292 1.00054 137275 100400 5.02659 0.579961 0.259004 0.557302 0.225057 0.137021 -54.07739 -11567.19 -11621.27
"2231" 492230 0.0210609 0.0303612 0.0378872 1.00054 137180 100400 5.02659 0.663988 0.257289 0.557302 0.225057 0.137021 -53.93322 -11567.6 -11621.53
"2232" 492231 0.0211644 0.0303612 0.0378872 1.00054 137180 100400 5.02659 0.386924 0.256764 0.557302 0.225057 0.137021 -52.51632 -11568.57 -11621.09
"2233" 492232 0.0210002 0.0302748 0.0378872 1.00054 137180 100400 5.02494 0.083531 0.256823 0.559675 0.225057 0.140445 -51.71746 -11567.88 -11619.6
"2234" 492233 0.0210002 0.0302748 0.0378872 1.00054 137180 100400 5.02494 0.083531 0.256893 0.559675 0.225057 0.140445 -51.71751 -11567.83 -11619.55
"2235" 492234 0.0210002 0.0302748 0.0378872 1.00054 137192 100400 5.02494 0.152219 0.256893 0.559192 0.225057 0.140445 -51.90946 -11567.75 -11619.66
"2236" 492235 0.0210248 0.0302748 0.0378872 1.00054 137192 100400 5.04633 0.124902 0.256893 0.559192 0.225057 0.140445 -51.84969 -11568.35 -11620.2
"2237" 492236 0.0210248 0.0302948 0.0380428 1.00054 137192 100400 5.04633 0.11189 0.256893 0.559552 0.225057 0.140445 -51.83319 -11568.29 -11620.12
"2238" 492237 0.0210248 0.0302266 0.0380428 1.00054 137106 100400 5.05541 0.11189 0.256678 0.559552 0.225057 0.140445 -51.24912 -11569.31 -11620.56
"2239" 492238 0.0210777 0.0302266 0.0380428 1.00054 137106 100400 5.12506 0.325289 0.258608 0.561317 0.225057 0.140445 -51.7404 -11570.49 -11622.23
"2240" 492239 0.0210777 0.0302266 0.0380428 1.00051 137106 100280 5.05853 0.326212 0.257961 0.561317 0.225057 0.142252 -52.57773 -11569.57 -11622.15
"2241" 492240 0.0211897 0.0302266 0.0380428 1.00051 137067 100280 5.09566 0.0994796 0.257918 0.561317 0.225057 0.142252 -51.75849 -11571.36 -11623.12
"2242" 492241 0.0210821 0.0302266 0.0379572 1.00051 137067 100253 5.18246 0.0994796 0.257976 0.561317 0.230198 0.137534 -51.9024 -11571.64 -11623.55
"2243" 492242 0.0211808 0.0302266 0.0379572 1.00051 136888 100253 5.1379 0.266087 0.257976 0.561317 0.230198 0.137534 -51.12497 -11571.58 -11622.71
"2244" 492243 0.0211762 0.0303593 0.0379572 1.00051 136888 100253 5.1379 0.356711 0.257976 0.561317 0.230198 0.137534 -51.43602 -11571.52 -11622.96
"2245" 492244 0.0210042 0.0303593 0.0379572 1.00051 136888 100253 5.0485 0.356711 0.257976 0.557401 0.230198 0.137534 -51.47875 -11567.77 -11619.25
"2246" 492245 0.0210042 0.0303593 0.038533 1.00051 136888 100155 5.0485 0.570941 0.258393 0.557426 0.226298 0.137534 -53.13049 -11568.52 -11621.65
"2247" 492246 0.0211523 0.0303593 0.0385704 1.00051 136888 100155 5.09067 0.362955 0.258393 0.557426 0.226298 0.137534 -52.15273 -11570.5 -11622.65
"2248" 492247 0.0211523 0.0303593 0.0385998 1.00051 136888 100155 5.0463 0.168045 0.258393 0.561 0.226298 0.137534 -51.6221 -11569.97 -11621.59
"2249" 492248 0.0212826 0.0301604 0.0385998 1.00051 136888 100155 5.03644 0.0504225 0.258393 0.561 0.226298 0.137534 -51.4154 -11572.31 -11623.73
"2250" 492249 0.0211015 0.0301604 0.0385998 1.00051 136888 100155 5.03644 0.137707 0.260857 0.56133 0.226298 0.137534 -51.54371 -11570.08 -11621.63
"2251" 492250 0.0210278 0.0303101 0.0364898 1.00051 136888 100155 5.03644 0.297814 0.260857 0.55937 0.233722 0.136978 -51.93816 -11570.92 -11622.86
"2252" 492251 0.0210278 0.0303101 0.0364898 1.00051 136888 99902.6 5.03644 0.246394 0.263188 0.55937 0.233722 0.136978 -53.56156 -11570.85 -11624.41
"2253" 492252 0.0210059 0.030427 0.0386732 1.00051 137248 100190 5.03644 0.192235 0.263772 0.55937 0.233722 0.141648 -53.80974 -11568.76 -11622.57
"2254" 492253 0.0210059 0.030427 0.0386732 1.00051 137884 100220 5.00776 0.122612 0.263772 0.55937 0.233722 0.140547 -57.97362 -11560.96 -11618.94
"2255" 492254 0.0210059 0.0302659 0.039078 1.00051 137884 100220 5.00776 0.0666456 0.264486 0.565028 0.233722 0.140547 -57.88908 -11562.98 -11620.87
"2256" 492255 0.0210814 0.0302659 0.0383541 1.00051 137368 100426 5.00258 0.3225 0.264486 0.563603 0.233722 0.140547 -53.38644 -11570.53 -11623.92
"2257" 492256 0.0211834 0.0302659 0.0383541 1.00051 137368 100426 5.02135 0.155194 0.264486 0.563603 0.233722 0.140547 -52.94943 -11571.54 -11624.49
"2258" 492257 0.0212053 0.0302659 0.0383541 1.00051 137381 100209 5.02135 0.0437185 0.263878 0.562082 0.233722 0.140547 -54.33688 -11565.69 -11620.02
"2259" 492258 0.0212053 0.0302659 0.0381823 1.00039 137149 100035 5.02135 0.0437185 0.263878 0.562082 0.233722 0.140547 -53.96646 -11565.24 -11619.2
"2260" 492259 0.0212053 0.0302659 0.0381823 1.00039 136991 100035 5.02135 0.110576 0.263878 0.562082 0.233722 0.140547 -53.01347 -11566.2 -11619.21
"2261" 492260 0.0210948 0.0302659 0.0381823 1.00039 136991 99772.6 5.02135 0.110576 0.263878 0.562082 0.233722 0.144045 -54.88917 -11563.41 -11618.3
"2262" 492261 0.0211153 0.0302659 0.0381823 1.00039 137118 99772.6 5.02135 0.350444 0.263878 0.565951 0.237119 0.145325 -56.31579 -11565.63 -11621.95
"2263" 492262 0.0210272 0.0302659 0.0385932 1.00039 137118 99772.6 5.02135 0.261686 0.263096 0.565951 0.228427 0.145325 -56.04836 -11564.29 -11620.34
"2264" 492263 0.0210272 0.0304529 0.0391965 1.00039 137491 99772.6 5.02135 0.186103 0.266502 0.565245 0.228427 0.143658 -58.42991 -11561.27 -11619.7
"2265" 492264 0.0210439 0.0304325 0.0391965 1.00022 137491 99810.7 5.0067 0.186971 0.266502 0.565245 0.228427 0.146624 -58.15945 -11560.58 -11618.74
"2266" 492265 0.0210439 0.0304325 0.0391965 1.00022 137491 99810.7 5.0067 0.265559 0.26514 0.565245 0.228427 0.146624 -58.3496 -11560.69 -11619.04
"2267" 492266 0.0210439 0.0304325 0.0391965 1.00022 137086 99791.9 5.0067 0.265559 0.26514 0.565245 0.228427 0.146624 -55.74038 -11563.88 -11619.62
"2268" 492267 0.0213967 0.0304325 0.0391965 1.00022 137086 99791.9 5.06659 0.265559 0.26514 0.565245 0.228427 0.148822 -55.70367 -11570.05 -11625.75
"2269" 492268 0.0213967 0.0304325 0.0391965 1.00022 137086 99791.9 5.06483 0.146666 0.26514 0.563241 0.228427 0.148822 -55.43403 -11569.17 -11624.6
"2270" 492269 0.0217351 0.0304325 0.0391965 1.00022 137086 99791.9 5.06483 0.309687 0.26412 0.562431 0.228427 0.148822 -55.82657 -11571.37 -11627.19
"2271" 492270 0.0215819 0.0303682 0.0391965 1.00022 137086 99791.9 5.00203 0.347623 0.263993 0.562431 0.235533 0.148311 -55.97269 -11566.68 -11622.65
"2272" 492271 0.0215147 0.0303682 0.0391965 1.00022 137086 99646.6 5.00203 0.186631 0.266572 0.563143 0.235533 0.145455 -56.59561 -11562.78 -11619.37
"2273" 492272 0.0213367 0.0303682 0.0400479 1.00011 137101 99646.6 5.00203 0.147292 0.265537 0.563143 0.234899 0.145963 -56.62447 -11561.55 -11618.17
"2274" 492273 0.0212383 0.0303682 0.0400479 1.00019 137101 99752 5.00203 0.219216 0.265537 0.563086 0.23538 0.145418 -56.00062 -11561.5 -11617.5
"2275" 492274 0.0211836 0.0303682 0.0400479 1.0002 137101 99752 5.00203 0.219216 0.265537 0.563086 0.231176 0.148717 -56.00041 -11563.48 -11619.48
"2276" 492275 0.0211836 0.0303682 0.0400479 1.0002 137101 99817.1 5.00203 0.0994155 0.265537 0.563086 0.231176 0.14268 -55.30578 -11564.71 -11620.01
"2277" 492276 0.0211836 0.0303682 0.0400479 1.0002 137101 99817.1 5.00203 0.0185607 0.26535 0.563086 0.231176 0.14268 -55.22084 -11564.65 -11619.88
"2278" 492277 0.0211836 0.0303682 0.0385025 1.0002 137101 99817.1 5.01617 0.00395577 0.264725 0.563086 0.231176 0.14268 -55.19217 -11562.8 -11617.99
"2279" 492278 0.0211404 0.0306437 0.0385025 1.00003 137364 100151 5.01617 0.00395577 0.264725 0.563021 0.231176 0.14268 -54.64445 -11563.43 -11618.07
"2280" 492279 0.0211404 0.0306437 0.0389966 1.00003 137816 100151 5.03669 0.00395577 0.266135 0.563021 0.231176 0.14268 -57.8401 -11561.08 -11618.92
"2281" 492280 0.0211404 0.0306437 0.0389966 1.00003 137754 100151 5.03669 0.0657428 0.266135 0.563021 0.23939 0.14268 -57.44783 -11562.02 -11619.47
"2282" 492281 0.0212048 0.0306437 0.0389966 1.00003 137338 100151 5.02504 0.13425 0.266135 0.560579 0.23939 0.140884 -54.6131 -11567.78 -11622.39
"2283" 492282 0.0212763 0.0306437 0.0389966 1.00003 137763 100151 5.02504 0.13425 0.266122 0.560579 0.23939 0.141822 -57.60408 -11563.68 -11621.28
"2284" 492283 0.0212744 0.0306437 0.0389966 1.00003 137435 100151 5.04399 0.244864 0.265732 0.562532 0.227777 0.141822 -55.50683 -11566.08 -11621.59
"2285" 492284 0.0212833 0.0306437 0.0389966 1.00003 137435 100151 5.04399 0.370247 0.263664 0.562532 0.227777 0.141822 -55.90205 -11564.65 -11620.55
"2286" 492285 0.0210962 0.0306437 0.0389966 1.00003 137435 100025 5.04004 0.394839 0.263664 0.562532 0.227777 0.141822 -56.87886 -11562.44 -11619.32
"2287" 492286 0.0210962 0.0306437 0.0388128 1.00003 137435 100025 5.04004 0.251104 0.26466 0.562532 0.235352 0.141822 -56.40461 -11561.48 -11617.88
"2288" 492287 0.0210962 0.0306437 0.0387193 1.00003 137435 100052 5.02965 0.251104 0.259723 0.562532 0.235352 0.141822 -56.22146 -11563.49 -11619.72
"2289" 492288 0.0210763 0.0307709 0.0392867 1.00003 137435 100052 5.02724 0.239874 0.260835 0.562532 0.235352 0.141822 -56.21659 -11562.14 -11618.35
"2290" 492289 0.0210763 0.0307709 0.0392867 1.00017 137435 100052 5.02724 0.239874 0.260218 0.559722 0.236125 0.141822 -56.21291 -11562.95 -11619.17
"2291" 492290 0.0210763 0.0306864 0.0384318 1.00017 137435 100052 5.02724 0.214217 0.26092 0.563078 0.229778 0.141822 -56.13551 -11561.75 -11617.89
"2292" 492291 0.0210763 0.0306864 0.0375617 1.00017 137435 100052 5.02724 0.349119 0.259047 0.563078 0.229778 0.141999 -56.52602 -11564.56 -11621.09
"2293" 492292 0.0210763 0.0306681 0.0371778 1.00017 136881 100052 5.06622 0.239002 0.261101 0.562968 0.229778 0.134468 -52.48879 -11570.98 -11623.47
"2294" 492293 0.0210763 0.0306681 0.0371778 1.00017 136881 100052 5.04386 0.239002 0.260572 0.562968 0.226933 0.138301 -52.49816 -11567.47 -11619.97
"2295" 492294 0.0210763 0.0306681 0.0371778 1.00017 136881 100052 5.05154 0.403437 0.257937 0.557813 0.226933 0.138301 -53.03533 -11565.87 -11618.9
"2296" 492295 0.0210036 0.0306681 0.0371778 1.00001 136859 100087 5.05154 0.582686 0.260438 0.557813 0.226933 0.137748 -53.51434 -11565.9 -11619.42
"2297" 492296 0.0210036 0.0309538 0.0378862 1.00006 136967 100087 5.05154 0.453575 0.257645 0.557813 0.226933 0.137748 -53.60799 -11565.26 -11618.87
"2298" 492297 0.0210036 0.0308949 0.0378862 1.00006 136967 100087 5.04509 0.453575 0.257645 0.557813 0.226933 0.137748 -53.60233 -11564.61 -11618.21
"2299" 492298 0.0210684 0.0308949 0.0372613 1.00006 136967 99959.7 5.06175 0.564645 0.257645 0.557813 0.228593 0.137748 -55.02595 -11564.72 -11619.75
"2300" 492299 0.0210684 0.03093 0.0372613 1.00006 136773 100101 5.06175 0.530739 0.258216 0.557813 0.226288 0.137748 -52.62731 -11568 -11620.63
"2301" 492300 0.0213004 0.03093 0.0372613 1.00006 136773 100101 5.06175 0.744782 0.257395 0.557813 0.226288 0.137748 -53.92226 -11569.12 -11623.05
"2302" 492301 0.0212852 0.03093 0.0372613 1.00006 137099 100101 5.03471 0.588342 0.258779 0.559728 0.226288 0.134899 -55.04366 -11567.58 -11622.62
"2303" 492302 0.0211456 0.03093 0.0372613 1.00006 137046 100101 5.03471 0.345981 0.258779 0.559433 0.226288 0.136883 -53.58453 -11565.49 -11619.08
"2304" 492303 0.0211836 0.03093 0.0372613 1.00006 137059 100101 5.0585 0.201611 0.259155 0.559967 0.228655 0.136883 -53.2396 -11566.63 -11619.86
"2305" 492304 0.0211322 0.03093 0.0372613 1.00006 137031 100101 5.00493 0.0292333 0.255914 0.559967 0.226355 0.136871 -52.80355 -11565.23 -11618.04
"2306" 492305 0.0214778 0.03093 0.0372613 1.00006 137031 100101 5.00493 0.0649903 0.255502 0.559967 0.226355 0.136871 -52.83473 -11568.2 -11621.04
"2307" 492306 0.0213764 0.0309226 0.0369536 1.00006 137055 100373 5.00493 0.202008 0.257216 0.559967 0.226355 0.137019 -51.38519 -11570.03 -11621.41
"2308" 492307 0.0210518 0.0309226 0.0369536 1.00006 137423 100493 5.00493 0.202008 0.257216 0.559967 0.226355 0.135743 -53.07646 -11565.44 -11618.51
"2309" 492308 0.0210518 0.0309226 0.0369536 1.00006 137289 100493 5.0188 0.079961 0.257216 0.559967 0.230191 0.135743 -51.92986 -11567.69 -11619.62
"2310" 492309 0.0212018 0.0309226 0.0371194 1.00006 137289 100493 5.03093 0.0206089 0.257178 0.558621 0.230191 0.135743 -51.85659 -11568.31 -11620.16
"2311" 492310 0.0211947 0.0309226 0.0359477 1.00006 137289 100493 5.03093 0.01697 0.255619 0.558621 0.230191 0.135743 -51.84501 -11571.19 -11623.04
"2312" 492311 0.0211947 0.0309226 0.0365475 1.00006 137289 100749 5.00186 0.01697 0.255619 0.558621 0.223786 0.1358 -50.2177 -11570.58 -11620.8
"2313" 492312 0.0210764 0.0309226 0.0365475 1.00006 137283 100562 5.02993 0.0422472 0.255186 0.558621 0.223786 0.1358 -51.37955 -11567.7 -11619.08
"2314" 492313 0.0210047 0.0309226 0.036785 1.00006 137283 100562 5.02993 0.0475593 0.255186 0.558621 0.223786 0.1358 -51.38802 -11566.89 -11618.28
"2315" 492314 0.0210047 0.0309226 0.036785 1.00006 137283 100562 5.01312 0.0475593 0.255186 0.558621 0.223786 0.1358 -51.39634 -11566.53 -11617.92
"2316" 492315 0.0210047 0.0309226 0.036785 1.00009 137283 100562 5.01312 0.0293138 0.253367 0.558621 0.221943 0.1358 -51.37508 -11567.55 -11618.93
"2317" 492316 0.0211892 0.0309226 0.036785 1.00009 137283 100562 5.01312 0.0293138 0.255371 0.558621 0.221943 0.1358 -51.37337 -11568.29 -11619.66
"2318" 492317 0.021007 0.0309226 0.0366904 1.00009 137283 100562 5.01312 0.0293138 0.255371 0.553931 0.221943 0.1358 -51.36636 -11567.48 -11618.85
"2319" 492318 0.021007 0.0309226 0.0366904 1.00009 137123 100687 5.01312 0.0293138 0.255371 0.552861 0.221943 0.135959 -49.49611 -11571.21 -11620.71
"2320" 492319 0.0210606 0.030644 0.0373635 1.00031 137123 100687 5.01312 0.0674537 0.255371 0.552861 0.221943 0.134484 -49.5 -11571.56 -11621.06
"2321" 492320 0.0211387 0.0307751 0.038067 1.00031 137123 100687 5.01312 0.18392 0.253361 0.554418 0.221943 0.134484 -49.72778 -11575.25 -11624.98
"2322" 492321 0.0211108 0.0306758 0.038067 1.00031 137123 100687 5.01312 0.178436 0.253361 0.554418 0.221943 0.134464 -49.70156 -11574.16 -11623.86
"2323" 492322 0.0212575 0.0306758 0.0356547 1.00031 136764 100492 5.01312 0.0791248 0.253692 0.554418 0.221943 0.134464 -48.45492 -11573.38 -11621.84
"2324" 492323 0.0212667 0.0306758 0.0356547 1.00031 136764 100492 5.01312 0.0601562 0.253558 0.554418 0.221943 0.134464 -48.43025 -11573.47 -11621.9
"2325" 492324 0.0212674 0.0306758 0.0366182 1.00031 136764 100552 5.01312 0.0721509 0.253558 0.553877 0.221943 0.134464 -48.0566 -11572.51 -11620.57
"2326" 492325 0.0212384 0.0306758 0.0366182 1.00028 136764 100552 5.01312 0.0721509 0.253515 0.554178 0.221943 0.134464 -48.05766 -11571.94 -11619.99
"2327" 492326 0.0213527 0.0307357 0.0366182 1.00028 136805 100552 5.01312 0.0948764 0.253515 0.554178 0.221943 0.134464 -48.35319 -11572.79 -11621.15
"2328" 492327 0.0212815 0.0307357 0.0366182 1.00009 136805 100552 5.01201 0.144394 0.254644 0.554178 0.218593 0.136564 -48.43848 -11573.29 -11621.73
"2329" 492328 0.0211785 0.0307357 0.0367244 1.00009 136811 100552 5.01201 0.0521247 0.25302 0.559935 0.218593 0.136564 -48.34781 -11573.36 -11621.71
