"0.1_0.1" "0.32_0.32" "1_1" "3.16_3.16" "10_10" "31.62_31.62"
"1" 0.0365592048272522 0 0.090059429290266 0.0129417161366112 0.0740967456777419 0.261837599907355
"2" 0.00390556274125312 0.0148116659715562 0.233508867306404 0.538197515675183 0.839361040985462 1.18220039160769
"3" 0.0383247522221812 0.0990503649128807 0.513042599781191 0.898283761857429 1.12512924870411 1.48108766470572
"4" 0.040423274859613 0.123648123667745 0.62170503489073 0.935811237384383 1.20880437688012 1.62661119520033
"5" 0.0515882661769616 0.152907882861599 0.604990551801538 0.971516343412383 1.26490532089309 1.83965622246226
"6" 0.0359921104791706 0.153250339673593 0.55974820414653 0.951407453283375 1.34011737062825 1.98361412062525
"7" 0.0366911816631011 0.156896274593877 0.542315858093208 0.907953383896061 1.36575318699145 2.1212942614701
"8" 0.0631241364814096 0.161663253978081 0.505196215770467 0.849177064392946 1.36352500644308 2.14619626065818
"9" 0.0779870021223359 0.151250043328687 0.482511854315716 0.790603687539259 1.25609396820629 2.11122391821913
"10" 0.0809820267112898 0.150436675942014 0.470317301121532 0.755420698866679 1.20566380658 2.1147141047888
"11" 0.0711893090257495 0.154233744528455 0.434832023391107 0.676740859632519 1.19471595359098 2.03671793139059
"12" 0.0571878953278885 0.164666646041619 0.432026542214326 0.67673117493019 1.13905973514891 2.01965154557728
"13" 0.0695352812196506 0.180001157300441 0.392717098774915 0.64568070450915 1.09192405571603 1.94265036921562
"14" 0.0585149682969478 0.128977585659984 0.35849452535616 0.634095391023451 0.999024755903816 1.89208017470942
"15" 0.0601407193620829 0.13817816553593 0.334645971475294 0.590053451212636 0.999513577865906 1.89568749685734
"16" 0.0521629118740951 0.137423850867114 0.327831352564772 0.540808369311274 0.954042058883334 1.89329730103998
"17" 0.0550754428523561 0.103000863117214 0.311679678464385 0.510808701337558 0.949141931296558 1.88650643715047
"18" 0.0462728552534206 0.123607382416852 0.29994728542338 0.499055014687173 0.89751731717272 1.82767204859877
"19" 0.0406579008261322 0.110833192088929 0.305802379955796 0.462718429808304 0.92447436619097 1.83202385186902
"20" 0.0409447019851253 0.104234791523465 0.294226574028537 0.463306542374584 0.880651766864367 1.84602618473639
"21" 0.053113978098726 0.109094683960518 0.282667490935747 0.42829065027387 0.849786631974647 1.82784167666662
"22" 0.0498439425250444 0.0997872885326997 0.273954046406675 0.418205199249524 0.819218250596616 1.81435966101161
"23" 0.0506934878814696 0.0910317704890359 0.274372862383685 0.386672584449005 0.76436610479086 1.7875562654213
"24" 0.0453231761319034 0.0913983172912429 0.246229316448512 0.368909019027557 0.715640384426507 1.79051879411795
"25" 0.116496812157156 0.137894337413804 0.284141834444921 0.418152346303645 0.810301277843501 1.89659521666421
"26" 0.0272397332725799 0.0785234196333394 0.225818477972025 0.369007004372168 0.837889575707081 1.935777364734
"27" 0.0171113027111596 0.0857883213523933 0.22970654575726 0.347791015756781 0.804140085863877 1.8349736177426
"28" 0.0216816883543732 0.0787367854094657 0.245872255903608 0.31510300498802 0.765793593918382 1.81228238646421
"29" 0.0365813117288323 0.0743146621959807 0.227111647971244 0.311313270600844 0.741403660759209 1.83194311679373
"30" 0.030873858387827 0.068206623933598 0.204595668523856 0.306198018894925 0.674060653653365 1.80055798957153
"31" 0.0300142645744087 0.0659749853800293 0.210518306555029 0.304562762602468 0.632410468993675 1.79803507762043
"32" 0.0277265657281884 0.0748191001421817 0.202812153254176 0.272742736808683 0.607349577833458 1.7889465620744
"33" 0.0289792903379319 0.0622071425825162 0.179139977615137 0.266693459740019 0.582934334056937 1.73197252019518
"34" 0.0164102577580553 0.0592935333339099 0.172349515158993 0.264092970030168 0.546526448086168 1.73138898778311
"35" 0.0209643006896813 0.0637364497644646 0.174411802408586 0.24447493252521 0.533604472935615 1.63372678610784
"36" 0.0180539400016577 0.0832567565575758 0.155425580278069 0.267902432276586 0.498787699670409 1.6152840585522
"37" 0.0203872511082666 0.0714724563394323 0.15008708710104 0.255692032642941 0.471633370712307 1.55455489739093
"38" 0.0123152511096393 0.0620725611218006 0.137006350714894 0.22321899662955 0.439601507021173 1.48341173402444
"39" 0.00897218252303626 0.0408397981370782 0.162374005862194 0.214406723522885 0.421609859362779 1.45151889350041
"40" 0.0046453163319569 0.0482665084607359 0.140670099814568 0.180102835785731 0.390595140343071 1.38197183173492
"41" 0.00895185120606198 0.0433052163923237 0.14428204486845 0.174930225579004 0.366667769307052 1.35543991062823
"42" 0.00774004470226656 0.0401117153512748 0.131186360199742 0.173320174864782 0.345239055177982 1.28665021715561
"43" 0.00937156363170955 0.0375212205299432 0.127124691032531 0.159214757318178 0.321093232812099 1.2546047793161
"44" 0.00329887682087478 0.0387623341117033 0.130079533630661 0.145663606036341 0.303373899906709 1.22788967123573
"45" 0.0129435248355387 0.0403470303031536 0.11714213828146 0.14719937417585 0.298635095757909 1.15465716981317
"46" 0.0206811235321252 0.0402037605427888 0.136104018912911 0.155142005060635 0.28486862338035 1.13338430189416
"47" 0.01275443486726 0.0480245122277952 0.127751398633213 0.141109333730756 0.272800006109561 1.09062204136709
"48" 0.0170537962431863 0.0397436095301998 0.124716355322315 0.139114976181721 0.262054394741724 1.05005335180744
