"0.1_0" "0.32_0" "1_0" "3.16_0" "10_0" "31.62_0" "0_0.1" "0.1_0.1" "0.32_0.1" "1_0.1" "3.16_0.1" "10_0.1" "31.62_0.1" "0_0.32" "0.1_0.32" "0.32_0.32" "1_0.32" "3.16_0.32" "10_0.32" "31.62_0.32" "0_1" "0.1_1" "0.32_1" "1_1" "3.16_1" "10_1" "31.62_1" "0_3.16" "0.1_3.16" "0.32_3.16" "1_3.16" "3.16_3.16" "10_3.16" "31.62_3.16" "0_10" "0.1_10" "0.32_10" "1_10" "3.16_10" "10_10" "31.62_10" "0_31.62" "0.1_31.62" "0.32_31.62" "1_31.62" "3.16_31.62" "10_31.62" "31.62_31.62"
"1" 0 0 0.0578366778328648 0.0539373692752865 0.028874662563698 0.0598056943915442 0.0325264803160067 0 0 0.00655683151961874 0.0201512297060646 0.00403742333519457 0.0706192451822855 0.0355254378925881 0.00685155337304923 0.0426078979199893 0.0429270612161009 0.0344059969381773 0.0797485421394717 0.120223910787425 0.0511667819244943 0.0638608997426438 0.037064216806659 0.0525556272376338 0.104775488294781 0.088170404088752 0.133073832671621 0.0820469909699906 0.0848881785046204 0.0752288011072523 0.0963699354300774 0.151962110247206 0.292012327274043 0.148266199693428 0.0497333267024039 0.0646968069878534 0.0837278998994499 0.0746308214165824 0.146864138904998 0.129530842922214 0.150107874564942 0.090890586713536 0.135834674037889 0.0904552376994423 0.116248904594421 0.138851251678442 0.0833776134276344 0.23319880658692
"2" 0 0 0.0632810664386193 0.0859128939574755 0.0818205291282373 0.0610876413817447 0.0143425320188359 0 0 0.0753677623963388 0.112715961113339 0.252487874975874 0.227325386169527 0.0140862842763243 0 0.0637674541253644 0.108610082142682 0.202531338931054 0.27258869145585 0.0998557085870362 0.0439394963543671 0.0555819236540536 0.0463742808518347 0.129134462590478 0.0767269444567459 0.229623463307127 0.231839986881025 0.0839244901466727 0.0911023949357723 0.115469538883891 0.213523431788638 0.197944827142646 0.391063783233357 0.28043969844541 0.02830332473393 0.0803831317974234 0.115090461994231 0.190538915451714 0.0748787523133841 0.234847517916157 0.118299296404371 0.105419953734707 0.138341119286827 0.104850842425677 0.106526888315872 0.218973548440504 0.200116897624913 0.28190910272603
"3" 0.0206284393973938 0.0263133770426395 0.0555459207619789 0.0988645098893763 0.119624520683035 0.13852268330687 0.0221132855505699 0 0.0188281176998746 0.211203512955932 0.132810658584005 0.303363646369343 0.282213811900909 0.0245557336681078 0.0156760267310689 0.0969019578691279 0.172773749985066 0.250183383895308 0.287093224601228 0.182654372115828 0.0345518170637601 0.0542000155310972 0.13764995624008 0.181103560285269 0.111876752629451 0.27276240365351 0.311220135730786 0.0901040335571967 0.127541448834004 0.143219391337993 0.245929499722906 0.223378867273284 0.402057558951363 0.299893419184421 0.0558763598145666 0.106744203260069 0.134187708926009 0.242046205896198 0.0203798865064814 0.239512241435502 0.223757495862132 0.095686824627411 0.165643036672308 0.149882460472364 0.165043470730766 0.215171598636575 0.179811433622777 0.251690046566961
"4" 0.044038929866572 0.0183091274440637 0.0888197490107065 0.117701285762681 0.11753638384537 0.204279021217384 0.019088533564885 0.0306199204919181 0.0344018223724302 0.261173059219303 0.155515201046693 0.383508926325078 0.291639649696202 0.0446918576179489 0.0350132909520762 0.114594082752339 0.172260812229195 0.298217041146024 0.294540318578844 0.290690639273509 0.0494854299186672 0.0785651869086628 0.147394428964501 0.214778910917016 0.0982188290879789 0.324813215537787 0.381817610070336 0.106034265128113 0.142217461146234 0.184235381142525 0.278246373026269 0.260773845921438 0.438581003679578 0.3216387288246 0.0760274128313941 0.130524347832083 0.158088374606614 0.235545702983386 0.0234177062153313 0.32160992895131 0.302599032327039 0.112627445285373 0.190346265778 0.168899328227685 0.184988090811629 0.227457313746887 0.135320213460776 0.303913997852789
"5" 0.0350962673508182 0.011825549067453 0.0645681881653059 0.0758523310890872 0.144645096084941 0.252796013706181 0.024961182752074 0.0239331134059534 0.0370104147111205 0.240433572206386 0.168709310600378 0.353638916953641 0.279177186788512 0.0368953864661864 0.0370097350641955 0.070621471501071 0.164911053377605 0.286646139633069 0.34656234178795 0.328451478062034 0.0524219470459153 0.0888624671394912 0.14519325696099 0.192498457783174 0.0388422768230293 0.338006044867641 0.368016854332424 0.0945917136032404 0.134749428888581 0.165352795407449 0.274394349078398 0.271204634954443 0.491968579940691 0.309239368902893 0.0528049663138202 0.133283881693035 0.12999221429836 0.227275770730817 0.0624322703358546 0.332602144043755 0.348686471949153 0.108872651693199 0.214269066217583 0.144426060404141 0.193671227292868 0.289736998868422 0.179864398526116 0.370672510418892
"6" 0.0397473589250807 0.0363998142378704 0.062262254780967 0.0791029792362638 0.156801894946779 0.264487093181046 0.00733493714695013 0.0276733118994746 0.0502345544726851 0.215672346509637 0.209913558964503 0.36130812553005 0.305718633628269 0.0127072294538752 0.0540567361337446 0.0979514686605871 0.133455250028371 0.283435526586738 0.359543525072248 0.395734974857315 0.0345365583155584 0.0701181275081791 0.106033699734698 0.197933150715878 0.106237805396993 0.340587566936985 0.442463010300389 0.0855349573584045 0.125927899513383 0.14625831811219 0.272671634051364 0.292056578303278 0.478909760465913 0.398548205678727 0.0505315843450249 0.111719992293746 0.141677401103449 0.24069864160187 0.00279254580410292 0.378462816577481 0.324015147312468 0.0983590205283264 0.207889389543755 0.119166149782362 0.237017662395401 0.266773325823314 0.23204501124559 0.399168410166343
"7" 0.0505340414764352 0.0134527848421807 0.0413690692292162 0.141431000012545 0.241241989590143 0.297263413370066 0.0297928765223852 0.0258545847711227 0.0612049663098785 0.223334743876873 0.181557515007874 0.424553128286287 0.34059891465031 0.00871199128503906 0.0498952012831616 0.101867448744824 0.150124914920934 0.29081202564952 0.392539756219354 0.396301856087485 0.0593361770756516 0.0729451013797897 0.113216046825097 0.203289359760989 0.0742045414481921 0.385851232430731 0.468517852678468 0.0911761317318735 0.122039012138512 0.152306239846884 0.258058867987297 0.310657719114062 0.46713299368032 0.376543101742202 0.0443679898705697 0.134850859743698 0.122569226483264 0.243901067181668 0.0525784250284664 0.300657240590456 0.330113809023036 0.0961266660213327 0.19888877075132 0.110551256135825 0.230368366048238 0.253669485071138 0.219386395751676 0.432664241928733
"8" 0.0401191769398327 0.0356971624026193 0.0449861313636939 0.0482046410192209 0.18458539205491 0.254825199943586 0.0193492125537214 0.00705786588336897 0.0542260880950138 0.209448816380184 0.170554594461455 0.407642895048061 0.339829737103427 0.0180608252051852 0.0447065941909506 0.118287487905108 0.196668520528779 0.286945240298982 0.380311682763118 0.381658473661491 0.0569359467226049 0.0716730400360969 0.0970190114604608 0.200951881740494 0.0801715518029776 0.381850544898211 0.4930903054953 0.0902837089334035 0.120119926703239 0.140992700524979 0.257475571824334 0.321765929329507 0.463266859288724 0.386766194267423 0.0450286369781653 0.134581472688254 0.184306404761957 0.223391909136812 0.0413875910082296 0.275720874474536 0.360489104050876 0.0838869973957289 0.196952215147157 0.126014185540352 0.227485527082385 0.253665128268393 0.210178258919664 0.414705926102022
"9" 0.0374658210738779 0.0280796938150132 0.0505233976610095 0.0712760930675219 0.239194812235977 0.287717506319155 0.0328507693852867 0.00103907300452336 0.037288638291445 0.176676330429173 0.174579960172214 0.393002104464859 0.35507665930242 0.020970000745601 0.0522094214605702 0.10566884163875 0.175544646424783 0.295150281898677 0.359238214098962 0.391187346679224 0.0819486739655837 0.0815419954258885 0.110909370800514 0.158283371887848 0.0976029748396642 0.342170741321602 0.47672935927105 0.0970829325078635 0.139010628691127 0.137088158616188 0.226625769369969 0.308103041957107 0.432846132511049 0.382838340358866 0.0437542612720612 0.134630937483779 0.152224654183053 0.185303746940437 0.0892065115167035 0.248828310561017 0.353546082978073 0.0900986421224164 0.192905731180548 0.102418900777468 0.221323652081284 0.284614424554397 0.263458571146232 0.404859821811498
"10" 0.0484451276107171 0.0552044152282553 0.0497444793206402 0.048521910228317 0.213837784228615 0.261503852076352 0.0323701686095179 0.0068052235304004 0.0553613335792267 0.159097087811863 0.137684912368708 0.360285325778774 0.320322707666651 0.0127363678902647 0.0587232020331066 0.088214824345889 0.160446746670798 0.249418044010313 0.327518694972903 0.392863878097752 0.183044395172458 0.0514576652787798 0.099381845914291 0.149922389464537 0.0833497927225211 0.314499053180826 0.436223102457912 0.0817115060056427 0.107517474394237 0.142122120379038 0.204951301410368 0.278348974187265 0.393242389094245 0.351265095441191 0.0499850688080644 0.164198765817352 0.14069965757819 0.205048278577225 0.100248105682017 0.313160890555138 0.333231049057685 0.0964919835671054 0.19905894068668 0.0961250571257175 0.18962059782647 0.279022873919044 0.256567924380727 0.459407854580542
