"0.1_0" "0.32_0" "1_0" "3.16_0" "10_0" "31.62_0" "0_0.1" "0.1_0.1" "0.32_0.1" "1_0.1" "3.16_0.1" "10_0.1" "31.62_0.1" "0_0.32" "0.1_0.32" "0.32_0.32" "1_0.32" "3.16_0.32" "10_0.32" "31.62_0.32" "0_1" "0.1_1" "0.32_1" "1_1" "3.16_1" "10_1" "31.62_1" "0_3.16" "0.1_3.16" "0.32_3.16" "1_3.16" "3.16_3.16" "10_3.16" "31.62_3.16" "0_10" "0.1_10" "0.32_10" "1_10" "3.16_10" "10_10" "31.62_10" "0_31.62" "0.1_31.62" "0.32_31.62" "1_31.62" "3.16_31.62" "10_31.62" "31.62_31.62"
"1" 0 0 0 0 0.000848689698184371 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00415712231786296 0 0 0 0 0 0 0 0 0 0 0 0 0
"2" 0 0 0 0 0.0123518905487073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0058614362759437 0 0 0 0 0 0 0 0 0 0 0 0 0
"3" 0 0 0 0.00754561977485986 0.0798321410250375 0.0820378001853489 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0189184282523529 0 0 0 0 0.00422099461597717 0.00208857594263483 0.00188429489362636 0 0 0 0 0.0119617546741048 0.0386987260075639 0.0431808875626284 0.00537946557944347 0 0 0 0.0193673567421026 0.0298510900276184 0.076148299527979 0 0 0 0.0140277819225674 0.0333746697746624 0.0629385355348484 0.074068365244077
"4" 0 0 0.04280567458737 0.204601406996479 0.346170911446982 0.554669651471714 0 0 0 0 0.0788285302136272 0.138665288774104 0.142043825195523 0 0 0 0.0254770019383587 0.124780010340999 0.15088200206157 0.244755783396421 0 0 0 0.0382383634832527 0.113118145436711 0.211333994735209 0.289175574581866 0.00775037325545773 0 0.0246941929975791 0.104702611897924 0.133368605139952 0.262287623758457 0.340655461461201 0 0 0 0.0713237946468227 0.21921255983834 0.298286260993403 0.434675512610637 0 0 0 0.0721735670915347 0.193977844450008 0.416937192498385 0.438131874737012
"5" 0 0.0147032513871877 0.313539469735615 0.759840755923625 1.25932291618323 1.99692991971688 0 0 0 0.138544106230075 0.460399072938886 0.723057324881665 0.853059541963537 0 0 0.0881148884335762 0.234749092021621 0.552100031434801 0.823403449228723 1.12529470876871 0 0.0221167056810757 0.0585234536282087 0.233221343480281 0.574880445723849 0.977445800332808 1.19927895270377 0.0032936381794077 0.00522366682875122 0.142041857948487 0.392777667321451 0.687350522720791 1.19257051999085 1.28073229386349 0.0117790518089807 0.0125627605394122 0.0570752461415427 0.372539245234443 0.835261530732673 1.03802152414709 1.71291583029966 0 0.0000888880210687115 0.0899114003562267 0.28368911974039 0.902194977295231 1.5034130710438 1.65377819295417
"6" 0.0129231570572748 0.100987588176869 0.818402918833703 1.81337524337771 2.8407014837282 4.1046386878531 0 0.0127608255759446 0.0682704419013216 0.517047755392561 1.38935104847822 1.81178415614897 2.44812469795392 0 0.0231101199680172 0.219064035954369 0.634991422773124 1.42239344547534 2.06252190610997 2.92023077147141 0 0.0604040237955047 0.154993338743741 0.602558680698569 1.45810064158216 2.27336011678564 2.88984750015394 0 0.0438763183521267 0.265438803854932 0.877925023143688 1.64246957276641 2.72423878572935 3.16145248531078 0.0380415900917881 0.0267106137045806 0.16566710910444 0.877138065689418 1.90809062003573 2.32794645599078 3.76764611186851 0 0.0181249878367432 0.217248597249265 0.637948003468884 1.982294996147 3.15585315388843 3.56095631359229
"7" 0.0783949605525006 0.251402300583094 1.39917514983901 2.93184809724232 4.44483383032372 6.68320070458541 0 0.063537495024017 0.188671870292743 0.931870546106259 2.4687642511148 3.11712869194273 4.43367458156509 0 0.0642186787306471 0.361667989501403 1.15742302111243 2.3979334626536 3.46377753923025 5.09462372772528 0 0.104394737451483 0.316766408977633 1.09678433190734 2.53473696874152 3.61056937496163 4.80532182240969 0 0.100465388472374 0.432247002779425 1.38613584121349 2.66270890996108 4.49300848382151 5.30220873363545 0 0.0534614957869951 0.32381052559544 1.43185759051384 3.06898021914848 3.88363569986105 6.46623814958908 0 0.060684239641349 0.340027931390068 1.09305253220553 3.08350454978109 4.79010445993947 5.71217779147553
"8" 0.118402186523368 0.35937437025941 1.96356514929596 3.86865326911195 6.07542432805587 9.2728603166617 0 0.101140046203181 0.351237619694418 1.39859999098456 3.29276491166903 4.28788768303124 6.69600558089378 0 0.0969272439724034 0.412088133872072 1.45564480328811 3.24895956495958 4.91553834312746 7.14958597602198 0 0.148534039238275 0.419716902414824 1.42169364761718 3.37406420550675 4.94676589192486 6.92288343802612 0 0.127950685485028 0.574075346184881 1.74317433913944 3.4829684924976 6.03339461935382 7.78148123880135 0.0470755520878139 0.0853922633378664 0.421521786524837 1.9366587807919 3.9871458262451 5.31487997793973 8.82357673616472 0 0.082040226865835 0.445326191940997 1.38952331499031 4.11993237556888 6.09432837838833 7.78207825627707
"9" 0.152286665763305 0.425572223276188 2.33273997196918 4.6141767266186 7.35041038081524 11.2682682179929 0 0.0807397435624989 0.472611976838278 1.68562875470656 3.78540085682903 5.13375983314512 8.50547374314489 0 0.124952034384475 0.482137575519296 1.74201258125195 3.85320868676194 6.08572377255561 9.26183532346086 0 0.158518762731847 0.443720752806175 1.71225823239168 3.87349198395677 6.0895742497444 9.01536749966341 0 0.115397011003895 0.696951807430983 2.12887975846814 4.03614694080255 7.46336942184256 9.66493228047899 0.00750291129000888 0.107182113278973 0.5339616441953 2.17495839733956 4.43964835315309 6.487280116418 10.7002604589085 0 0.123824588236229 0.531036788149316 1.62542584945402 4.8603208372426 7.45453841122879 9.99037861612757
"10" 0.122294571176938 0.497786608607599 2.58927063835919 5.08208276711571 8.0452487301861 13.3388023715753 0 0.0899816222055106 0.523483239163701 1.89687580431426 4.08922594192167 6.05642511255505 10.3522577567139 0 0.142281771946079 0.495362666553074 1.96035832271595 4.23184731019194 7.05274583887216 10.7344402526055 0 0.130536650975955 0.504091417821134 1.91409644971691 4.43049169603046 6.97094805181341 10.6382036919189 0 0.134732113725016 0.73052402422674 2.27499572445381 4.61038267054724 8.16609705386006 11.6441903320102 0.0618911619743036 0.120893775581747 0.62405310601202 2.40832029680301 4.8156553080255 7.51614358862422 12.7680871773727 0 0.109459779464658 0.568022316467987 1.87279771028976 5.28687789286963 8.28696752842124 11.6423206430233
"11" 0.104816805904824 0.550981322410944 2.59336755130873 5.47008162213903 9.04787514806942 14.9020760389722 0 0.0471635553824341 0.566099601161586 2.06366808461471 4.45945517900688 7.01535696354191 11.8265891947999 0 0.214318686618247 0.556082087110326 2.11409263708415 4.41815528714559 7.70184822723244 12.4216881565918 0 0.0906808275189216 0.524652357468664 2.01025025041488 4.67863951928261 7.61405478290236 12.184141408066 0 0.119085407856819 0.748854829996791 2.31539787714364 4.80379961746517 8.94093430658024 12.9986788998094 0.0545592304692171 0.11999551069936 0.611468771509485 2.41823570202232 5.16925979896425 7.97027182706167 14.2569077102534 0 0.0944195700872996 0.58837868813515 1.85672752308735 5.54329030793733 8.77123865110364 13.461836554303
"12" 0.104903992838342 0.542376905175277 2.66684344196629 5.75896530592866 9.59132639777288 16.3336677188667 0 0.0687569210830463 0.571697942185353 2.0922490376739 4.82608861469598 7.1981386070822 13.3704396313586 0 0.240339413680065 0.540462464332899 2.0899610745175 4.60759163518823 8.24967102970368 13.6150972351109 0 0.0661206311984208 0.604000010551471 2.07367396324126 4.80872822417172 8.28207403896812 13.8308436198687 0 0.102036672164766 0.77493484157146 2.39584448299743 5.14904765877474 9.57586458142541 14.3987582542191 0.0443483201603318 0.112384365786796 0.605232839924885 2.46137228338262 5.42770413905795 8.51944736756378 15.6789699736585 0 0.123888997649359 0.625545268064693 1.89618612123176 5.72825199375276 9.75449614520705 14.3411784527603
