"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 1 0 "simulation1" 0 0
"2" 1 0.022442939707551 0.204181701694327 0.002943666652518 1 0.0224429397075196 0.0848750986934435 0.002943666652518 1 0.0224429397075196 0 0.002943666652518 1 0 "simulation1" 0.000886921989113963 0.00153619394749543
"3" 2 0.044534338452054 0.158811644758626 0.00861797995267028 2 0.0445343434778949 0.052937214919542 0.00861797995267028 2 0.0445343434779266 0 0.00861797995267028 1 0 "simulation1" 0 0
"4" 3 0.0662809611540379 0.160321114044644 0.0247831176104602 3 0.0662807965473144 0.0534403713482146 0.0247831176104602 3 0.0662807960947709 0 0.0247831176104602 1 0 "simulation1" 0 0
"5" 4 0.0920274317318322 0.177068963550849 0.0674034111507033 4 0.0876861980891143 0.0590229878502831 0.0674034111507033 4 0.0876861412079386 0 0.0674034111507033 1 0 "simulation1" 0 0
"6" 5 0.28184279315945 0.203684689003193 0.157609898831033 5 0.109512341065545 0.0678948963343976 0.157609898831033 5 0.108756749162416 0 0.157609898831033 1 0 "simulation1" 0 0
"7" 6 0.469541364088592 0.172356089657208 0.274443319709444 6 0.156428053743933 0.0574520298857361 0.274443319709444 6 0.129497678684857 0 0.274443319709444 1 0 "simulation1" 0.0101608686453664 0.0130869822939366
"8" 7 0.619530010048554 0.174507198400269 0.341431345547393 7 0.218304666506236 0.0589604261467463 0.341431345547393 7 0.149914092042366 0 0.341431345547393 1 0 "simulation1" 0.0405246699742735 0.0486838797811672
"9" 8 0.762942436658049 0.175897679080038 0.3431684902918 8 0.279333113790275 0.0586325596933459 0.3431684902918 8 0.170011067309439 0 0.3431684902918 1 0 "simulation1" 0.0620260875662814 0.0784445025437086
"10" 9 0.900416447944363 0.201644395643958 0.397166377040295 9 0.346141845178651 0.0849263000804058 0.397166377040295 9 0.189793598068552 0 0.397166377040295 1 0 "simulation1" 0.144039286998074 0.0924584951980786
"11" 10 1.02979734553258 0.136480055066171 0.358437848268836 10 0.40932923651878 0.0454933516887238 0.358437848268836 10 0.209266604834128 0 0.358437848268836 1 0 "simulation1" 0.0818268628712168 0.0765508836729029
"12" 11 1.13064871169139 0.124376997712591 0.323485819700864 11 0.442727493209718 0.0414589992375305 0.323485819700864 11 0.228434931003092 0 0.323485819700864 1 0 "simulation1" 0.0902926692852587 0.0924177890072583
"13" 12 1.25393864708571 0.173088901404785 0.291942036954087 12 0.487506709975601 0.0576963004682615 0.291942036954087 12 0.247303343702065 0 0.291942036954087 1 0 "simulation1" 0.0887493662718628 0.082682699549551
"14" 13 1.38821291991129 0.141048547986801 0.26347415481627 13 0.531229844875793 0.047016182662267 0.26347415481627 13 0.265876535429475 0 0.26347415481627 1 0 "simulation1" 0.102682729242107 0.0875312389506689
"15" 14 1.50587287106504 0.134525519362786 0.237782235749263 14 0.551415835147559 0.0448418397875954 0.237782235749263 14 0.284159125337056 0 0.237782235749263 1 0 "simulation1" 0.110965094485358 0.094311475288801
"16" 15 1.62068233499034 0.130582004602289 0.214595589754695 15 0.566935482319433 0.0435273348674295 0.214595589754695 15 0.30215566028494 0 0.214595589754695 1 0 "simulation1" 0.115828386982367 0.124574697370349
"17" 16 1.74901376740076 0.156262420534507 0.19366992238531 16 0.582246081677098 0.0520874735115024 0.19366992238531 16 0.319870615965904 0 0.19366992238531 1 0 "simulation1" 0.103239182977206 0.115770910422911
"18" 17 1.87907671942458 0.132511731971315 0.174784760859287 17 0.596514945718495 0.0441705773237717 0.174784760859287 17 0.337308398053818 0 0.174784760859287 1 0 "simulation1" 0.114546451698462 0.11119898333292
"19" 18 2.00075690298367 0.140949936952863 0.157741131159535 18 0.609750771642294 0.0469833123176209 0.157741131159535 18 0.354473343291135 0 0.157741131159535 1 0 "simulation1" 0.103658422600614 0.077103656459144
"20" 19 2.1249914236992 0.136901782338316 0.142359461643921 19 0.622719342344008 0.0456339274461053 0.142359461643921 19 0.371369720566334 0 0.142359461643921 1 0 "simulation1" 0.173770323621223 0.10003416901651
"21" 20 2.24442794579644 0.138247837951332 0.128477691078875 20 0.635438842469095 0.046082612650444 0.128477691078875 20 0.388001731975564 0 0.128477691078875 1 0 "simulation1" 0.153693484536446 0.0906685875340964
"22" 21 2.34317898882397 0.125726529626182 0.115949561162616 21 0.647946750006312 0.0447199096159943 0.115949561162616 21 0.404373513867698 0 0.115949561162616 1 0 "simulation1" 0.108231856939646 0.147102021586439
"23" 22 2.37113417794238 0.104742273118282 0.10464307554803 22 0.660252337770368 0.0349140910394272 0.10464307554803 22 0.420489137873035 0 0.10464307554803 1 0 "simulation1" 0.196850487141339 0.124373479259005
"24" 23 2.36118729881197 0.0947311508254005 0.094439109129472 23 0.672364176689721 0.0315770502751335 0.094439109129472 23 0.436352611915898 0 0.094439109129472 1 0 "simulation1" 0.213180484359285 0.172773928853779
"25" 24 2.34742084419113 0.0903681604567699 0.0852301529409344 24 0.684286720871672 0.0301227201522566 0.0852301529409344 24 0.451967881211453 0 0.0852301529409344 1 0 "simulation1" 0.107249961436677 0.144547945103066
"26" 25 2.33353779585337 0.103336410515149 0.0769191814418345 25 0.696022738120457 0.0344454701717163 0.0769191814418345 25 0.467338829247041 0 0.0769191814418345 1 0 "simulation1" 0.167795907633754 0.14534312547238
"27" 26 2.32070291371238 0.124700105452044 0.0694186302561502 26 0.707575136054273 0.041566701817348 0.0694186302561502 26 0.482469278747326 0 0.0694186302561502 1 0 "simulation1" 0.170527500302411 0.148634292124603
"28" 27 2.30721296886428 0.083368739513025 0.0626494735943613 27 0.718946776128587 0.027789579837675 0.0626494735943613 27 0.497362992625484 0 0.0626494735943613 1 0 "simulation1" 0.180076811515007 0.157310487412589
"29" 28 2.29356154157774 0.0912021066258246 0.0565403916379182 28 0.730140488830115 0.0304007022086082 0.0565403916379182 28 0.512023674919192 0 0.0565403916379182 1 0 "simulation1" 0.193648543681102 0.17049745027436
"30" 29 2.28014604353887 0.119598327595764 0.051027019113803 29 0.741159061856267 0.0398661091985879 0.051027019113803 29 0.526454971711664 0 0.051027019113803 1 0 "simulation1" 0.0761565031983968 0.119803414660666
"31" 30 2.26693227407717 0.0982151016362225 0.0460512671421653 30 0.752005234918109 0.0327383672120742 0.0460512671421653 30 0.540660472038329 0 0.0460512671421653 1 0 "simulation1" 0.0878042991788283 0.113774297755824
"32" 31 2.25390593279523 0.0871196242945447 0.0415607112120215 31 0.762681705385613 0.0290398747648482 0.0415607112120215 31 0.554643708779477 0 0.0415607112120215 1 0 "simulation1" 0.117499527953045 0.102891834139406
"33" 32 2.24108363228476 0.112059403794088 0.0375080388367319 32 0.773191128356866 0.0373531345980293 0.0375080388367319 32 0.568408159538874 0 0.0375080388367319 1 0 "simulation1" 0.208309042810403 0.213217985333552
"34" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 2.15 0 "simulation2" 0 0
"35" 1 0.0224429397075333 0.15989762137926 0.002943666652518 1 0.0224429397075196 0.0908117662727806 0.002943666652518 1 0.0224429397075196 0 0.002943666652518 2.15 0 "simulation2" 0.00647960497855949 0.0112230050358413
"36" 2 0.0445343396921506 0.152307579220429 0.00861797995267028 2 0.0445343434756285 0.0661455535396438 0.00861797995267028 2 0.0445343434779266 0 0.00861797995267028 2.15 0 "simulation2" 0.00252587487079297 0.00437494360977489
"37" 3 0.0662809215398115 0.155744799419344 0.0247831176104602 3 0.0662811019098514 0.083193388383791 0.0247831176104602 3 0.0662807960947709 0 0.0247831176104602 2.15 0 "simulation2" 0.00172248202927977 0.0029834263898369
"38" 4 0.0983273735090275 0.195266403829382 0.0674034111507033 4 0.0877170530432422 0.108028316137516 0.0674034111507033 4 0.0876861412079386 0 0.0674034111507033 2.15 0 "simulation2" 0.00712041783195992 0.012332925456074
"39" 5 0.288426150540219 0.171915075855698 0.157609898831033 5 0.126706452286519 0.0922740555233209 0.157609898831033 5 0.108756749162416 0 0.157609898831033 2.15 0 "simulation2" 0.0323712877827984 0.0388186536683924
"40" 6 0.453619208117052 0.16061178676743 0.274443319709444 6 0.214918602950776 0.0779552932703679 0.274443319709444 6 0.129497678684857 0 0.274443319709444 2.15 0 "simulation2" 0.0963293707157599 0.0997552690945534
"41" 7 0.602590622773165 0.181475953960538 0.341431345547393 7 0.297918446080188 0.0874798683815528 0.341431345547393 7 0.149914092042366 0 0.341431345547393 2.15 0 "simulation2" 0.199322143275938 0.150243985078178
"42" 8 0.749333812931209 0.178427454977006 0.3431684902918 8 0.380044009214657 0.0867866107300164 0.3431684902918 8 0.170011067309439 0 0.3431684902918 2.15 0 "simulation2" 0.29804573834512 0.192420406388841
"43" 9 0.894794778169204 0.222052907207376 0.397166377040295 9 0.463869877052963 0.113395195775943 0.397166377040295 9 0.189793598068552 0 0.397166377040295 2.15 0 "simulation2" 0.394872058180795 0.29379322290352
"44" 10 1.04455325872008 0.170371375547005 0.358437848268836 10 0.54959886274933 0.083217056087577 0.358437848268836 10 0.209266604834128 0 0.358437848268836 2.15 0 "simulation2" 0.3512486990344 0.275953791489801
"45" 11 1.16883134703248 0.148334519009887 0.323485819700864 11 0.622741746304244 0.0778487556529293 0.323485819700864 11 0.228434931003092 0 0.323485819700864 2.15 0 "simulation2" 0.382340331867915 0.294184757475972
"46" 12 1.29134309389625 0.152391196494114 0.291942036954087 12 0.698469273688444 0.0824366462225774 0.291942036954087 12 0.247303343702065 0 0.291942036954087 2.15 0 "simulation2" 0.417068323157908 0.295444898700348
"47" 13 1.41882853805323 0.149563010758645 0.26347415481627 13 0.776023883017875 0.0784411803224038 0.26347415481627 13 0.265876535429475 0 0.26347415481627 2.15 0 "simulation2" 0.467608652828107 0.290212040352007
"48" 14 1.54071054640523 0.135939636056237 0.237782235749263 14 0.84706777017209 0.0724341537161455 0.237782235749263 14 0.284159125337056 0 0.237782235749263 2.15 0 "simulation2" 0.523305570650842 0.286675322328498
"49" 15 1.66496359864595 0.148535395224539 0.214595589754695 15 0.921829897553028 0.0855825190641674 0.214595589754695 15 0.30215566028494 0 0.214595589754695 2.15 0 "simulation2" 0.555038350171648 0.252658696458797
"50" 16 1.7893259237422 0.132142444805469 0.19366992238531 16 0.986389259315788 0.0708541239450237 0.19366992238531 16 0.319870615965904 0 0.19366992238531 2.15 0 "simulation2" 0.54510059739902 0.186017386222166
