"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.35 0 "simulation1" 0 0
"2" 1 0.225069529283506 0.696117674666894 0.665012370446506 1 0.0862555981195681 0.277513752327264 0.665012370446506 1 0.0224417353080697 0 0.665012370446506 0.35 0 "simulation1" 0.0130233938749732 0.0174396837438897
"3" 2 0.541291678182299 1.52004662549195 0.740754009417095 2 0.233602973980542 0.667322971855127 0.740754009417095 2 0.0659775462256927 0.178105737103219 0.740754009417095 0.35 0 "simulation1" 0.0111748207276045 0.0158633310284226
"4" 3 1.10381868972312 1.47135994420227 0.637628135340418 3 0.491082921354274 0.635928487047383 0.637628135340418 3 0.157147228543283 0.201099001498511 0.637628135340418 0.35 0 "simulation1" 0.0172491948191775 0.0205212076915465
"5" 4 1.79335867638272 1.44299865097215 0.548811636089898 4 0.797665677052959 0.611286512514231 0.548811636089898 4 0.265901407044633 0.175751913202579 0.548811636089898 0.35 0 "simulation1" 0.0532507090225042 0.0143331206378936
"6" 5 2.57947313260632 1.3646388346738 0.472366552741014 5 1.13752738260856 0.563039760358056 0.472366552741014 5 0.369951652176476 0.132124339169895 0.472366552741014 0.35 0 "simulation1" 0.191120588205877 0.0454209403981753
"7" 6 3.43457100260023 1.34558427351805 0.406569659740599 6 1.49634786215156 0.539668702331764 0.406569659740599 6 0.462896170071643 0.106435147501168 0.406569659740599 0.35 0 "simulation1" 0.434106209572771 0.183011850575942
"8" 7 4.38137932159868 1.37988426156396 0.349937749111155 7 1.87381803269849 0.522772505864016 0.349937749111155 7 0.535176432532136 0.0587759523123539 0.349937749111155 0.35 0 "simulation1" 0.836913074321392 0.27460488527844
"9" 8 5.40461403061242 1.3577051827829 0.301194211912202 8 2.26946511280211 0.510634200715166 0.301194211912202 8 0.592220224848841 0.068179371744413 0.301194211912202 0.35 0 "simulation1" 1.05483803461228 0.346722951723281
"10" 9 6.09454639864953 0.277647616949604 0.238657025845314 9 2.57960172086456 0.200719905405887 0.238657025845314 9 0.702903029570567 0.145962378773042 0.238657025845314 0.35 0 "simulation1" 1.19222148172925 0.399118122860952
"11" 10 6.14355708223601 0.092499538109356 0.231032723830191 10 2.64094572295368 0.0308331793697853 0.231032723830191 10 0.766430275433557 0 0.231032723830191 0.35 0 "simulation1" 0.990286827086379 0.291591839088071
