"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1808" 43 13.0183796740136 0.535274107655864 0.0235693133201415 43 9.33774089275672 0.451829386586194 0.0235693133201415 43 0 0.335497765069026 0.0235693133201415 2.15 21.54 "simulation37" 11.6108628817222 0.837483247115214
"1809" 44 12.9815994564757 0.528654292980219 0.0219709767690452 44 9.23822209256491 0.424656060975245 0.0219709767690452 44 0 0.295616480155895 0.0219709767690452 2.15 21.54 "simulation37" 11.6433160412357 1.32335018026641
"1810" 45 12.8676958224828 0.508652283251862 0.020453971604959 45 9.1216465091414 0.390306385782543 0.020453971604959 45 0 0.255061210426763 0.020453971604959 2.15 21.54 "simulation37" 11.5395986895613 1.49360126426171
"1811" 46 12.7122589375716 0.491795467717677 0.019018693990891 46 9.00330930837462 0.407451964269666 0.019018693990891 46 0 0.26887064855448 0.019018693990891 2.15 21.54 "simulation37" 11.336244054775 1.52126871429349
"1812" 47 12.5458017220429 0.496173054903752 0.0176646239532128 47 8.88639231034906 0.418037685263329 0.0176646239532128 47 0 0.264197040036891 0.0176646239532128 2.15 21.54 "simulation37" 11.6442304218693 1.83850186863461
"1813" 48 12.3770801147385 0.494146193671188 0.0163904782477643 48 8.77054039865325 0.405474517582135 0.0163904782477643 48 0 0.243077702047984 0.0163904782477643 2.15 21.54 "simulation37" 11.314813887457 1.77971579624882
"1814" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 4.64 21.54 "simulation38" 0 0
"1815" 1 0.0224429397090949 0.177469210798536 0.002943666652518 1 0.0224429397075197 0.0714981768577243 0.002943666652518 1 0.0224429397075196 0 0.002943666652518 4.64 21.54 "simulation38" 0.0135382197290179 0.0234488844146904
"1816" 2 0.0445347234337027 0.250517121620223 0.00861797995267028 2 0.0445343367448125 0.107958120287902 0.00861797995267028 2 0.0445343434768653 0.0186357714009844 0.00861797995267028 4.64 21.54 "simulation38" 0.0153310892250453 0.0234641230044032
"1817" 3 0.0664530916932321 0.324522082045028 0.0247831176104602 3 0.0662799361830654 0.180439163075381 0.0247831176104602 3 0.0662808317952634 0.0874785818994566 0.0247831176104602 4.64 21.54 "simulation38" 0.00538860985283552 0.00686072542751621
"1818" 4 0.322403094082166 0.384617669519128 0.0674034111507033 4 0.141037466342019 0.251099859558109 0.0674034111507033 4 0.087760448861399 0.118898729130074 0.0674034111507033 4.64 21.54 "simulation38" 0.0887046563456841 0.0447460523945713
"1819" 5 0.709598502038479 0.334960989107365 0.157609898831033 5 0.399775226630175 0.216774495623931 0.157609898831033 5 0.119033780202795 0.079131581683457 0.157609898831033 4.64 21.54 "simulation38" 0.30366938537679 0.1004441612869
"1820" 6 1.03211473217839 0.365207225841846 0.274443319709444 6 0.607484737209905 0.212865456146164 0.274443319709444 6 0.173750625907895 0.058619067305214 0.274443319709444 4.64 21.54 "simulation38" 0.929759880767668 0.397009934009483
"1821" 7 1.33467427082934 0.390137303666441 0.341431345547393 7 0.78980869707822 0.222774150546329 0.341431345547393 7 0.242861437179195 0.0738402822357833 0.341431345547393 4.64 21.54 "simulation38" 1.37020229876974 0.549884531166414
"1822" 8 1.64762063066803 0.436116953767439 0.3431684902918 8 0.980898117696915 0.259694916234203 0.3431684902918 8 0.312530501580045 0.0647404340283577 0.3431684902918 4.64 21.54 "simulation38" 1.7151157555545 0.642801048659124
"1823" 9 1.97026461930885 0.408986713037053 0.315755903204502 9 1.1846135818504 0.252996648116066 0.315755903204502 9 0.389087531740277 0.0895986473678356 0.315755903204502 4.64 21.54 "simulation38" 1.92106246935628 0.726444825753399
"1824" 10 2.28578078415698 0.40352477646788 0.282055855422312 10 1.40269961932531 0.2826169261084 0.282055855422312 10 0.470768997028796 0.0735147880289944 0.282055855422312 4.64 21.54 "simulation38" 2.05921507931155 0.859280412023319
"1825" 11 2.63409304690816 0.458270679528353 0.249650938710811 11 1.65109711154239 0.303804918898034 0.249650938710811 11 0.549870775629017 0.0816783505119449 0.249650938710811 4.64 21.54 "simulation38" 2.07800270901816 0.902109874206386
"1826" 12 3.04060112947586 0.501606870250041 0.220357129071387 12 1.91526348034472 0.302207277760803 0.220357129071387 12 0.618893427240929 0.061992417873056 0.220357129071387 4.64 21.54 "simulation38" 2.1484768684125 0.905539575731724
"1827" 13 3.45650122333706 0.464898817220217 0.194339016468906 13 2.1679824521978 0.27431210591011 0.194339016468906 13 0.636984335118431 0.0369249589071858 0.194339016468906 4.64 21.54 "simulation38" 2.19709215680214 0.94172391931986
"1828" 14 3.86863553902662 0.479307897568483 0.171350320298136 14 2.43241289929712 0.314216789500592 0.171350320298136 14 0.678070919251851 0.0971472745214313 0.171350320298136 4.64 21.54 "simulation38" 2.31954571696098 1.09412943814939
"1829" 15 4.26864258826935 0.429773240951734 0.151069770259724 15 2.70683193050897 0.284912358982082 0.151069770259724 15 0.752718495993976 0.0839144133081461 0.151069770259724 4.64 21.54 "simulation38" 2.42784420753361 1.166082753416
"1830" 16 4.64809521249841 0.43664651173235 0.133186612590642 16 2.96051399047343 0.274983186068088 0.133186612590642 16 0.774197977625743 0.0741548149639016 0.133186612590642 4.64 21.54 "simulation38" 2.47047333568658 1.17991747426122
"1831" 17 5.04968913302621 0.461723008198007 0.117419627028285 17 3.21784129278599 0.287185412122239 0.117419627028285 17 0.787104355369382 0.0803014415546779 0.117419627028285 4.64 21.54 "simulation38" 2.61295862903841 1.19877291488783
"1832" 18 5.46294021248177 0.458005312007234 0.103518973941723 18 3.4863405604228 0.294013838565074 0.103518973941723 18 0.797995840663699 0.0689030155838458 0.103518973941723 4.64 21.54 "simulation38" 2.6623849881144 1.32769459516657
"1833" 19 5.88924602521549 0.486958509016722 0.0912638873869924 19 3.76450933063811 0.305902878889267 0.0912638873869924 19 0.808042857723961 0.0722144461169706 0.0912638873869924 4.64 21.54 "simulation38" 2.69590507706839 1.31601664173082
"1834" 20 6.34314313065838 0.501234782809991 0.0804596041637695 20 4.05492264795739 0.315062678068514 0.0804596041637695 20 0.817861125760805 0.0572118008663224 0.0804596041637695 4.64 21.54 "simulation38" 2.7915408332114 1.35518333361088
"1835" 21 6.75903963275956 0.428948471419627 0.0709343831955975 21 4.33074468928991 0.288123881706194 0.0709343831955975 21 0.82750737009729 0.0526957851291316 0.0709343831955975 4.64 21.54 "simulation38" 2.82035156376976 1.46656588694373
"1836" 22 7.15378264712043 0.465951338479437 0.0625368057937424 22 4.59479031151469 0.306554943875932 0.0625368057937424 22 0.837005937405333 0.083449420223722 0.0625368057937424 4.64 21.54 "simulation38" 2.75665439898436 1.35241175978854
"1837" 23 7.55010914085307 0.429055287029923 0.0551333765690959 23 4.85109042855225 0.298871488174221 0.0551333765690959 23 0.846356277222623 0.0651220543703896 0.0551333765690959 4.64 21.54 "simulation38" 2.73931829817371 1.39018221346924
"1838" 24 7.90825777460006 0.403889983276285 0.0486064033658349 24 5.0309302072693 0.278147377184239 0.0486064033658349 24 0 0.0459508932578284 0.0486064033658349 4.64 21.54 "simulation38" 2.76134405923814 1.60347267097062
"1839" 25 8.12054460429486 0.250395507381267 0.0574316585778082 25 5.06986726542598 0.164289988730351 0.0574316585778082 25 0 0 0.0574316585778082 4.64 21.54 "simulation38" 2.17273618621365 0.79899426480565
"1840" 26 8.29708094014916 0.384109003380555 0.0560088030625659 26 5.10057115634907 0.293118146216497 0.0560088030625659 26 0 0.113259204510968 0.0560088030625659 4.64 21.54 "simulation38" 2.09294399504698 0.83006940050789
"1841" 27 8.7222221024874 0.59588285110094 0.0544441224237309 27 5.45919186831459 0.490034214040218 0.0544441224237309 27 0 0.300454632838157 0.0544441224237309 4.64 21.54 "simulation38" 2.30432852745407 0.793702809569078
"1842" 28 9.32349791481583 0.702688375207251 0.052752037734633 28 6.00163355449333 0.608463045806888 0.052752037734633 28 0 0.425296321898821 0.052752037734633 4.64 21.54 "simulation38" 3.29844151109033 0.933122054877353
"1843" 29 9.99142335834778 0.734703001020239 0.050948780167041 29 6.61371558765497 0.6333729629281 0.050948780167041 29 0 0.457552223311449 0.050948780167041 4.64 21.54 "simulation38" 4.97607398012438 0.847814863793328
"1844" 30 10.6346952798002 0.689444960070854 0.0490519345547819 30 7.21156291807802 0.61272802884269 0.0490519345547819 30 0 0.464642345326269 0.0490519345547819 4.64 21.54 "simulation38" 6.79520691883671 0.787885724511989
"1845" 31 11.2758680999496 0.751405145121626 0.0470799447599488 31 7.82560945669058 0.677010820990908 0.0470799447599488 31 0 0.56119701718822 0.0470799447599488 4.64 21.54 "simulation38" 8.10220589800019 0.281564065873759
"1846" 32 11.9789554960844 0.802760819456076 0.0450516086393636 32 8.48337865456261 0.694911261884007 0.0450516086393636 32 0 0.561699932404707 0.0450516086393636 4.64 21.54 "simulation38" 9.15698966071512 0.0948777327374207
"1847" 33 12.6914461970772 0.790201232944666 0.0429855895239942 33 9.115558655377 0.654937625850517 0.0429855895239942 33 0 0.484685081809196 0.0429855895239942 4.64 21.54 "simulation38" 9.83739687791338 0.234865905507955
"1848" 34 13.4072281967805 0.827934975947849 0.0408999679477048 34 9.72230748759821 0.66522167066264 0.0408999679477048 34 0 0.488832761830775 0.0408999679477048 4.64 21.54 "simulation38" 10.3509490773902 0.635379424772155
"1849" 35 14.1412443337826 0.832690166850657 0.0388118524485363 35 10.3075764151071 0.628631249666223 0.0388118524485363 35 0 0.456554805769774 0.0388118524485363 4.64 21.54 "simulation38" 10.80428922826 0.731083395752459
"1850" 36 14.8488355256258 0.801502114701123 0.0367370623301653 36 10.8453461694959 0.603057876161524 0.0367370623301653 36 0 0.415499936951523 0.0367370623301653 4.64 21.54 "simulation38" 11.1870409920119 0.85709070031982
"1851" 37 15.5179563539744 0.781916714347481 0.0346898890590044 37 11.3561162130368 0.596603262056689 0.0346898890590044 37 0 0.427872627690664 0.0346898890590044 4.64 21.54 "simulation38" 11.5079277377365 1.09166092853996
"1852" 38 16.1414551045643 0.739351009639756 0.0326829371463499 38 11.8258851730435 0.5603754178951 0.0326829371463499 38 0 0.405933874572701 0.0326829371463499 4.64 21.54 "simulation38" 11.6414441258152 1.33813613678667
"1853" 39 16.7257589211871 0.734299192523281 0.0307270404253133 39 12.2076615283847 0.527337233402565 0.0307270404253133 39 0 0.36762567005218 0.0307270404253133 4.64 21.54 "simulation38" 11.5144711479841 1.46143144868582
"1854" 40 17.3076743521864 0.750819370915094 0.0288312458797619 40 12.5342101264122 0.547319305843432 0.0288312458797619 40 0 0.415413149374701 0.0288312458797619 4.64 21.54 "simulation38" 11.7858388088439 1.57938335659127
"1855" 41 17.89854059884 0.771243595984516 0.0270028547215039 41 12.825768248679 0.550085044466073 0.0270028547215039 41 0 0.409842745129393 0.0270028547215039 4.64 21.54 "simulation38" 11.9554742982418 1.64026775580671
