"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.1 0.1 "simulation1" 0 0
"2" 1 0.0224429397075196 0.140255659528795 0.00191250814637267 1 0.0224429397075196 0.0467518865095985 0.00191250814637267 1 0.0224429397075196 0 0.00191250814637267 0.1 0.1 "simulation1" 0.057125329297907 0.0799737453978686
"3" 2 0.0445343434779264 0.0840412886843023 0.00364855138955103 2 0.0445343434779266 0.0280137628947674 0.00364855138955103 2 0.0445343434779266 0 0.00364855138955103 0.1 0.1 "simulation1" 0.0549096213179702 0.0784140422352227
"4" 3 0.0662807960950072 0.104464975120466 0.00691604061977391 3 0.0662807960947709 0.0348216583734888 0.00691604061977391 3 0.0662807960947709 0 0.00691604061977391 0.1 0.1 "simulation1" 0.0503744628452999 0.0730117670229702
"5" 4 0.0876861416708373 0.121973533890252 0.0128999930583945 4 0.0876861412079433 0.0445639460616565 0.0128999930583945 4 0.0876861412079386 0 0.0128999930583945 0.1 0.1 "simulation1" 0.0700634077245035 0.0965505429152337
"6" 5 0.108756795150494 0.13981715279174 0.023138976814242 5 0.108756749162792 0.0475616863256604 0.023138976814242 5 0.108756749162416 0 0.023138976814242 0.1 0.1 "simulation1" 0.0852120005409782 0.10201920250912
"7" 6 0.129499205855998 0.12152835705863 0.038064326963386 6 0.129497678697297 0.0405094523528767 0.038064326963386 6 0.129497678684857 0 0.038064326963386 0.1 0.1 "simulation1" 0.144703059701494 0.137379322957175
"8" 7 0.149934981409008 0.116402373637508 0.0534107943901927 7 0.149914092473449 0.0388007912125026 0.0534107943901927 7 0.149914092042366 0 0.0534107943901927 0.1 0.1 "simulation1" 0.208344461257336 0.165308474872248
"9" 8 0.172428729122137 0.165223507522869 0.0604806119517437 8 0.170011085067599 0.0550745025076229 0.0604806119517437 8 0.170011067309439 0 0.0604806119517437 0.1 0.1 "simulation1" 0.266145407913785 0.188414647994321
"10" 9 0.197131120560172 0.143924365645379 0.0563166088724317 9 0.189793716218935 0.0611906776656453 0.0563166088724317 9 0.189793598068552 0 0.0563166088724317 0.1 0.1 "simulation1" 0.492676142576145 0.469793439906983
