"iter" "CDDO,r2,32hR" "CDDO,d2,32hR" "ETA,r2,32hR" "ETA,d2,32hR" "Andr,r2,32hR" "Andr,d2,32hR" "Sul,r2,32hR" "Sul,d2,32hR" "CDDO,r2,48hR" "CDDO,d2,48hR" "ETA,r2,48hR" "ETA,d2,48hR" "Andr,r2,48hR" "Andr,d2,48hR" "Sul,r2,48hR" "Sul,d2,48hR" "kp" "kd" "Kmm" "nu" "Vm2" "Kmu" "nm" "rall" "decayall" "Sul,r1" "Sul,d2" "Andr,r1" "Andr,d2" "ETA,r1" "ETA,d2" "CDDO,r1" "CDDO,d2" "LnPrior" "LnData" "LnPosterior"
"2806" 22805 0.875248 0.076689 5.6293 0.106099 2.92257 0.205882 0.00133936 0.0717918 1.51381 0.0714744 0.0234608 0.0841816 2.14129 0.124096 0.830222 0.125261 0.0213754 0.0159973 0.0134962 1.00391 130465 107157 9.93912 2.98162 0.0794674 8.39407 0.148889 0.628569 0.293277 1.07395 0.126154 1.1391 0.103165 -15.31844 -12890.12 -12905.44
"2807" 22806 0.875248 0.076689 5.6293 0.104236 1.81889 0.205882 0.00133936 0.072032 1.62333 0.0718309 0.0234608 0.0841816 2.45566 0.1242 0.830222 0.125261 0.0213754 0.0159973 0.0134962 1.0039 130465 107157 9.93912 2.98162 0.0794674 8.39407 0.149544 0.628569 0.293277 1.07395 0.126154 1.11735 0.103165 -15.2754 -12890.04 -12905.32
"2808" 22807 0.957743 0.076689 5.4834 0.108325 2.74974 0.205837 0.00133936 0.0716739 1.62333 0.0718309 0.0234608 0.080846 0.396283 0.1242 1.20314 0.125261 0.0213754 0.0159973 0.0134962 1.00372 130465 107157 9.93912 3.94557 0.0794674 8.48447 0.149544 0.618287 0.293635 1.07395 0.125976 1.11735 0.103165 -15.35767 -12890.79 -12906.14
"2809" 22808 0.957743 0.076689 2.78606 0.110461 2.74974 0.205837 0.00133936 0.0716739 1.62333 0.0718309 0.0234608 0.0824766 2.53178 0.125119 1.20314 0.125261 0.0213754 0.016103 0.0134962 1.00372 130243 107157 9.93912 3.45685 0.0794674 12.3078 0.149544 0.618287 0.293635 1.08468 0.125976 1.11735 0.103165 -21.51017 -12891.94 -12913.45
"2810" 22809 1.49874 0.076689 1.17549 0.110461 2.74974 0.204742 0.00133936 0.0716739 1.62333 0.0707017 0.0234608 0.0824766 2.53178 0.12482 3.39595 0.125261 0.0213754 0.0160631 0.0134167 1.00372 130564 107157 9.98992 0.974982 0.0794674 11.2758 0.149544 0.618287 0.293883 1.07945 0.125976 1.11227 0.103165 -17.0601 -12891.58 -12908.64
"2811" 22810 1.66576 0.076689 0.583276 0.10778 2.74974 0.205188 0.00133936 0.0716739 1.27234 0.0707017 0.0234608 0.0824766 4.48524 0.12482 1.97892 0.125261 0.0213754 0.0160631 0.0134167 1.00372 130564 107157 9.98992 2.28728 0.0380978 9.0462 0.149653 0.621849 0.295457 1.07945 0.125976 1.18656 0.10307 -14.68771 -12890.79 -12905.48
"2812" 22811 2.08442 0.076689 0.646378 0.10778 2.16434 0.205206 0.00128485 0.0709495 1.27234 0.0707017 0.0234608 0.0826862 4.48524 0.12482 3.33629 0.125261 0.0213754 0.0160631 0.0134167 1.00372 130564 107157 9.87303 1.00453 0.00563292 9.70977 0.149653 0.621849 0.294768 1.07945 0.125976 1.18656 0.10307 -15.07013 -12891.29 -12906.36
"2813" 22812 1.34542 0.076689 0.776509 0.10778 2.94141 0.205206 0.00128485 0.0715919 1.27234 0.0721204 0.0234608 0.0821654 4.48524 0.12482 4.25638 0.125261 0.0213754 0.0160631 0.0134167 1.00381 130564 107157 9.94283 1.59304 0.00563292 9.70977 0.149653 0.621849 0.294768 1.07945 0.125976 1.18656 0.103612 -15.37917 -12889.14 -12904.52
"2814" 22813 1.34542 0.076689 1.70042 0.10778 3.12746 0.205206 0.00128485 0.0715919 0.586756 0.0721204 0.0234608 0.0821654 2.61841 0.12482 3.94183 0.125261 0.02322 0.0160363 0.0134167 1.00381 130564 107157 9.94283 1.56959 0.00563292 12.0116 0.149653 0.621849 0.294768 1.07945 0.125976 1.18656 0.103612 -17.74394 -12887.22 -12904.96
"2815" 22814 4.63416 0.076689 0.774805 0.10778 3.12746 0.205206 0.00128485 0.0716608 0.586756 0.0721204 0.0261734 0.0821654 2.64284 0.12482 4.29217 0.125261 0.0218497 0.0160363 0.0134167 1.00381 130564 107157 9.84559 3.40129 0.00563292 12.0116 0.150521 0.639579 0.294768 1.07951 0.126447 1.16123 0.103612 -17.61005 -12888.74 -12906.35
"2816" 22815 2.73797 0.076689 2.11644 0.10778 1.53275 0.204615 0.00128485 0.0714817 2.7926 0.0721204 0.0261734 0.0821654 2.64284 0.124555 4.29217 0.125261 0.0218497 0.0160363 0.0134167 1.00381 130564 107008 9.84432 3.54657 0.00563292 12.0116 0.149562 0.639579 0.297019 1.07951 0.126447 1.16123 0.103658 -16.89786 -12888.93 -12905.83
"2817" 22816 2.1799 0.0766666 2.48297 0.10778 1.53275 0.204566 0.00128485 0.0717778 2.7926 0.0721204 0.0261734 0.0821654 1.96486 0.124319 2.80268 0.125261 0.022769 0.0160857 0.0134167 1.00404 130575 107008 9.84432 3.54657 0.00563292 10.4646 0.149562 0.64538 0.297019 1.07653 0.127484 1.16123 0.10319 -16.47483 -12890.93 -12907.4
"2818" 22817 3.88305 0.0766666 1.31565 0.10778 2.36654 0.205348 0.00128485 0.0722207 1.49667 0.0721204 0.0261734 0.0821654 1.96486 0.125052 1.89083 0.125329 0.022769 0.0160857 0.0134334 1.00376 130575 107008 9.84432 1.19829 0.00563292 9.24396 0.150096 0.64538 0.297019 1.07653 0.127484 1.16123 0.10319 -14.01123 -12891.86 -12905.87
"2819" 22818 3.06756 0.0765035 2.33241 0.106351 2.66781 0.205863 0.00128485 0.0722207 1.49667 0.0721075 0.0276872 0.0821654 2.47058 0.125052 1.11187 0.125436 0.022769 0.0160687 0.0134334 1.00384 130427 107008 9.84432 1.81661 0.00563292 9.24396 0.1497 0.64538 0.297019 1.07653 0.127484 1.16123 0.10319 -14.50558 -12889.73 -12904.24
"2820" 22819 3.22903 0.0765035 1.30161 0.103746 2.53327 0.205863 0.00128485 0.0722207 0.843727 0.0721075 0.0276872 0.0821654 2.47058 0.125052 1.11187 0.125436 0.0230088 0.0160687 0.0134334 1.00384 130427 107008 9.90808 1.156 0.00563292 9.24396 0.149905 0.657536 0.297463 1.07653 0.127484 1.16076 0.10319 -14.59041 -12890.4 -12904.99
"2821" 22820 2.14843 0.0765035 1.30161 0.103746 3.0151 0.205863 0.00128485 0.0715299 0.823991 0.0721075 0.0256625 0.0822935 0.439071 0.125052 3.13088 0.125436 0.0230088 0.0160687 0.0134334 1.00372 130427 107019 9.83924 1.156 0.00563292 9.24396 0.149905 0.657536 0.297463 1.06427 0.126824 1.19905 0.103389 -14.08477 -12891.88 -12905.96
"2822" 22821 2.14843 0.0765035 3.03565 0.103746 2.65554 0.206996 0.00128485 0.0713737 2.0125 0.0721075 0.0256625 0.0850768 1.11265 0.125052 3.13088 0.125436 0.0230088 0.0161367 0.0134334 1.00372 130427 107019 9.83924 0.315867 0.00563292 7.22897 0.150042 0.657536 0.297463 1.06026 0.126824 1.19905 0.103389 -12.50882 -12894.37 -12906.87
"2823" 22822 0.664605 0.0765035 3.6729 0.103746 2.96427 0.206035 0.00128485 0.0713737 1.5266 0.0721075 0.0256625 0.0845167 1.11265 0.125052 3.10952 0.125436 0.0230088 0.0160053 0.0134334 1.00392 130427 107019 9.83924 0.0290422 0.00563292 7.22897 0.150058 0.657536 0.297463 1.06026 0.126824 1.20015 0.103389 -13.27969 -12893.75 -12907.03
"2824" 22823 1.9664 0.0765035 2.40482 0.103746 2.39312 0.206035 0.00128485 0.0715016 0.676333 0.0721075 0.0256625 0.0845167 0.555926 0.125052 3.10952 0.125436 0.0230088 0.0160053 0.0134334 1.00375 130427 107019 9.83924 0.332089 0.00563292 7.22897 0.149616 0.656573 0.297463 1.07897 0.126824 1.20015 0.103598 -12.61163 -12894.44 -12907.05
"2825" 22824 1.99226 0.0765035 4.30927 0.103746 1.75858 0.206035 0.00128485 0.0715016 3.71292 0.0721075 0.0256625 0.0845167 0.555926 0.125052 3.10952 0.125436 0.0230088 0.0160053 0.0134181 1.00371 130427 107019 9.83924 1.18056 0.00563292 7.66825 0.150959 0.656573 0.297463 1.07897 0.126599 1.20015 0.103598 -12.77987 -12895.13 -12907.91
"2826" 22825 1.50243 0.0765035 1.55022 0.102364 0.868908 0.206035 0.00128485 0.0715016 2.31542 0.0721075 0.0256625 0.0830913 1.364 0.124844 2.48403 0.125436 0.0225209 0.0160048 0.0134181 1.00371 130427 107019 9.83924 0.150823 0.00563292 7.66825 0.150959 0.656573 0.297463 1.07897 0.126011 1.20015 0.103598 -12.86185 -12895.33 -12908.19
"2827" 22826 2.25571 0.0765098 1.36312 0.0999185 2.82064 0.205127 0.00128485 0.071855 2.31542 0.0721075 0.0290255 0.0830913 1.32113 0.124844 2.48403 0.125852 0.0235287 0.0160048 0.0134181 1.00372 130427 107019 9.83924 1.81711 0.00563292 7.66825 0.150959 0.656573 0.297718 1.07897 0.126011 1.20015 0.103627 -12.89942 -12896.98 -12909.88
"2828" 22827 1.62637 0.0765098 1.36312 0.0999185 2.82064 0.205127 0.00128485 0.071855 1.35678 0.0721075 0.0290255 0.0830913 2.44489 0.124844 1.134 0.125667 0.0230289 0.0160048 0.0135065 1.00375 130427 107019 9.83924 1.81711 0.00563292 8.92763 0.150959 0.656573 0.297718 1.08389 0.126011 1.16356 0.103627 -13.90499 -12893.43 -12907.33
"2829" 22828 1.91577 0.0765098 3.45349 0.0999185 0.868518 0.205026 0.00128485 0.071855 0.310399 0.0735099 0.0288259 0.0861928 0.693306 0.124844 0.983021 0.125667 0.0230289 0.0160048 0.0135065 1.00375 130427 107008 9.38363 1.81711 0.00563292 8.92763 0.150959 0.644921 0.297718 1.08389 0.126011 1.16356 0.10342 -13.63026 -12897.67 -12911.3
"2830" 22829 3.65771 0.0765098 3.45349 0.0999185 0.868518 0.205026 0.00160132 0.071855 1.72566 0.0735099 0.0288259 0.0861928 2.8315 0.124844 0.803529 0.125667 0.0230289 0.0160048 0.0135123 1.00375 130427 107008 9.38363 0.676951 0.00563292 8.10115 0.149994 0.644921 0.297681 1.05064 0.126011 1.18158 0.10342 -12.98251 -12896.78 -12909.76
"2831" 22830 3.65771 0.0765098 3.2647 0.0999185 0.868518 0.205026 0.00160132 0.071855 1.2245 0.0735099 0.0288259 0.085027 0.910522 0.124844 0.493458 0.125715 0.0230289 0.015956 0.0135897 1.00388 130427 107008 9.38363 1.0373 0.00563292 7.63504 0.149994 0.644921 0.297681 1.05064 0.126011 1.18158 0.103611 -13.07613 -12898.54 -12911.62
"2832" 22831 1.91835 0.0765098 3.2647 0.0999185 0.800707 0.205026 0.00160132 0.0720995 1.2245 0.0723529 0.0288259 0.085027 0.910522 0.124844 2.91266 0.125715 0.0230289 0.015956 0.0135897 1.0039 130427 107008 9.44244 1.18206 0.00563292 7.63504 0.149589 0.644921 0.295984 1.05064 0.126011 1.13881 0.103611 -13.20706 -12896.37 -12909.58
"2833" 22832 4.16472 0.0765098 3.2647 0.0999185 0.800707 0.205026 0.00160132 0.0715968 0.533215 0.0705749 0.0288259 0.085027 2.33564 0.124844 2.91266 0.125715 0.0230289 0.015956 0.0135897 1.0039 130427 107008 9.44244 1.18206 0.00563292 7.37749 0.149592 0.644921 0.295462 1.05064 0.126011 1.18806 0.103429 -13.02563 -12895.95 -12908.98
"2834" 22833 6.96789 0.0765098 3.33168 0.100053 0.800707 0.205026 0.00144501 0.0715968 1.56428 0.0705749 0.0288259 0.085027 2.51976 0.124844 2.49287 0.125715 0.0230289 0.015956 0.0135897 1.0039 130427 107008 9.44244 1.18206 0.00563292 10.1145 0.149592 0.644921 0.295462 1.05064 0.126011 1.16864 0.103544 -15.32597 -12893.67 -12909
"2835" 22834 6.17192 0.0765098 4.70916 0.100053 2.2082 0.205623 0.00144501 0.0715968 1.30708 0.0705749 0.0288259 0.085027 2.51976 0.124844 3.81495 0.12548 0.0230289 0.015956 0.0135897 1.00394 130427 107008 9.44244 1.98011 0.00563292 10.1145 0.149695 0.644921 0.295462 1.08582 0.126011 1.1555 0.103086 -15.36826 -12891.37 -12906.73
"2836" 22835 6.28652 0.0765098 4.70916 0.103719 1.08708 0.205623 0.00144501 0.0715968 0.506956 0.0705749 0.0288259 0.085027 0.844911 0.124844 3.81495 0.12548 0.0230289 0.015956 0.0135897 1.00394 130427 107008 9.68709 2.15945 0.00563292 10.1145 0.15026 0.644921 0.295462 1.08059 0.126011 1.1555 0.103086 -15.53259 -12889.93 -12905.46
"2837" 22836 5.28301 0.0765098 4.78573 0.103719 1.65099 0.205808 0.00129428 0.0715968 0.739546 0.0705749 0.0288259 0.0846607 2.17509 0.124844 2.94201 0.12548 0.0230289 0.0159227 0.0135897 1.00394 130427 107054 9.68709 0.620861 0.00563292 6.34183 0.15026 0.644921 0.296061 1.08059 0.126011 1.16701 0.103086 -12.57537 -12894.33 -12906.91
"2838" 22837 2.99914 0.0765098 4.21314 0.103709 1.65099 0.206411 0.00129428 0.0715968 2.12168 0.0705749 0.0288259 0.083677 4.21294 0.124844 2.94201 0.125408 0.0226798 0.0159227 0.0135897 1.00394 130309 107054 9.68709 0.620861 0.00563292 8.27692 0.15026 0.644921 0.296061 1.07478 0.126011 1.16701 0.103086 -15.75458 -12891.14 -12906.89
"2839" 22838 0.922255 0.0765098 4.08415 0.103709 1.65099 0.205664 0.00129428 0.0715968 2.12168 0.0705749 0.0288259 0.0853774 4.21294 0.124498 1.28182 0.125408 0.0226798 0.0159195 0.0136562 1.00394 130292 107054 9.68709 0.183513 0.343355 8.27692 0.149368 0.644921 0.296061 1.07478 0.126011 1.16701 0.103086 -17.49309 -12889.91 -12907.41
"2840" 22839 3.60725 0.0753784 4.08415 0.103709 1.06495 0.205664 0.00129428 0.0715968 2.12168 0.0705749 0.0288259 0.0853774 2.22798 0.124698 1.28182 0.125576 0.0226798 0.0159192 0.0136562 1.00394 130292 107054 9.68709 0.183513 0.343355 8.22943 0.149368 0.644921 0.296061 1.07478 0.126011 1.16701 0.103086 -17.45051 -12889.94 -12907.39
"2841" 22840 3.60725 0.0753784 4.08415 0.103709 1.06495 0.205664 0.00129428 0.0715968 2.32733 0.0705749 0.0288259 0.0853774 2.2752 0.124698 1.79898 0.125576 0.0226798 0.0159192 0.0136562 1.00373 130493 107054 9.53394 1.2573 0.562421 8.22943 0.149368 0.644921 0.296844 1.07478 0.126459 1.16701 0.103073 -15.02175 -12893.55 -12908.57
"2842" 22841 0.666234 0.0753784 4.00076 0.103709 1.44765 0.205664 0.00129428 0.0715968 2.88259 0.0705749 0.0288259 0.0852194 0.872892 0.124698 1.79898 0.125576 0.0226798 0.0159277 0.0136562 1.00372 130493 107054 9.53394 0.873353 0.562421 8.22943 0.149368 0.644921 0.296844 1.10042 0.126459 1.16701 0.103073 -14.99834 -12893.73 -12908.73
"2843" 22842 2.45801 0.0772528 4.00076 0.103709 1.59216 0.204694 0.00129428 0.0715968 0.781038 0.0705749 0.0288259 0.0852194 2.67966 0.124312 1.95143 0.125389 0.0231269 0.0159277 0.0136562 1.00372 130493 107303 9.8294 3.11908 0.243636 8.22943 0.149457 0.644921 0.296844 1.10042 0.126459 1.17902 0.103391 -17.88949 -12887.9 -12905.79
"2844" 22843 2.74496 0.0767133 3.1121 0.105229 1.59216 0.204494 0.00129428 0.071938 0.781038 0.0709355 0.0262956 0.0852194 1.68037 0.124762 2.22048 0.125292 0.0231269 0.0159379 0.0136306 1.00372 130493 107303 9.8294 3.11908 0.243636 8.1656 0.149457 0.644921 0.296844 1.10042 0.126459 1.17902 0.103391 -17.8533 -12887.7 -12905.56
"2845" 22844 2.67537 0.0767133 4.01634 0.105229 2.53915 0.205414 0.00161383 0.071938 1.05975 0.0709355 0.0262956 0.0852194 1.68037 0.124762 2.13656 0.125292 0.0231269 0.0159379 0.0136306 1.00367 130493 107075 9.81697 3.11908 0.243636 8.1656 0.149457 0.644921 0.296844 1.10042 0.126459 1.17902 0.103391 -14.09203 -12891.39 -12905.48
"2846" 22845 2.67537 0.0767133 4.69387 0.105229 0.624963 0.205414 0.00161383 0.0717841 0.332864 0.0709355 0.0262956 0.0852194 2.22577 0.124762 2.59799 0.125292 0.0231269 0.0159127 0.0136306 1.00378 130435 107252 9.81697 3.04352 0.322709 8.1656 0.149457 0.644921 0.296844 1.10042 0.126459 1.17902 0.103391 -17.41975 -12887.99 -12905.41
"2847" 22846 2.19704 0.0770122 5.08237 0.104578 0.710233 0.206513 0.00161383 0.0717841 1.89041 0.0709355 0.0262956 0.0852194 2.22577 0.124762 2.36442 0.125292 0.0240631 0.0159101 0.01363 1.00378 130435 107169 9.91012 0.290257 0.322709 8.1656 0.150205 0.644921 0.296844 1.0967 0.126459 1.16838 0.103217 -15.61189 -12887.79 -12903.4
"2848" 22847 1.21242 0.0770122 5.08237 0.104578 1.81403 0.20717 0.00161383 0.0717841 1.48494 0.0709355 0.0262956 0.0843055 0.447594 0.124762 1.00177 0.125292 0.0219794 0.0158499 0.0136358 1.00377 130634 107169 9.91012 0.290257 0.322709 7.70195 0.150205 0.644921 0.296844 1.11539 0.126459 1.14258 0.103217 -15.54114 -12891.85 -12907.39
"2849" 22848 2.01681 0.0779276 3.9288 0.104578 2.71553 0.20717 0.00122457 0.0717841 1.48494 0.0709355 0.0262956 0.0843055 4.26905 0.124342 1.00177 0.125292 0.0219794 0.0158499 0.0136358 1.00377 130285 107169 9.91012 0.290257 0.322709 8.43056 0.150205 0.644921 0.296844 1.11539 0.126459 1.14258 0.103217 -18.13631 -12889.42 -12907.55
"2850" 22849 2.09297 0.0780561 3.01144 0.104578 1.99903 0.20657 0.00122457 0.0719163 2.84875 0.0709355 0.0262956 0.0826032 3.98266 0.124342 1.07911 0.125292 0.0219794 0.0157591 0.0136358 1.00377 130285 107169 9.91012 0.986477 0.194917 8.48318 0.150205 0.644921 0.296844 1.08146 0.126459 1.14258 0.103217 -17.52374 -12885.94 -12903.46
"2851" 22850 2.09297 0.077201 3.01144 0.100491 1.99903 0.205745 0.00122457 0.0729424 2.9839 0.0705203 0.0262956 0.0822783 2.41109 0.124342 0.315438 0.125292 0.0219794 0.0157591 0.0136358 1.00378 130339 107169 9.93436 0.941227 0.194917 8.48318 0.149797 0.644921 0.296646 1.08146 0.12735 1.14258 0.103425 -16.48716 -12887.93 -12904.42
"2852" 22851 2.8146 0.077201 2.10199 0.100491 1.99903 0.206131 0.00122457 0.0729424 3.25329 0.0705203 0.0262956 0.0822783 1.8918 0.124342 0.328464 0.125726 0.0219794 0.0157362 0.0136358 1.00378 130339 107169 9.93436 0.941227 0.194917 8.48318 0.149797 0.644921 0.296646 1.08146 0.12735 1.14258 0.103425 -16.48722 -12888.14 -12904.63
"2853" 22852 2.16309 0.0762601 1.01709 0.104028 1.99903 0.206131 0.00289949 0.0729424 3.54116 0.0705203 0.0165671 0.0822783 2.74458 0.124739 1.91381 0.125751 0.0219794 0.0158631 0.0136358 1.00382 130339 107169 9.94043 0.941227 0.194917 8.43298 0.149797 0.644921 0.293783 1.08146 0.12735 1.14258 0.103425 -16.59447 -12889.52 -12906.12
"2854" 22853 3.49236 0.0758937 0.923413 0.10345 2.76684 0.204902 0.00289949 0.0729424 3.33097 0.0705203 0.0165671 0.0822783 2.57845 0.124739 1.91381 0.125751 0.0219794 0.0158631 0.0136358 1.00382 130339 107027 9.94043 2.84316 0.194917 9.00239 0.150185 0.644921 0.293783 1.08146 0.12735 1.17569 0.102991 -16.35717 -12890.73 -12907.09
"2855" 22854 1.27353 0.0758937 2.83519 0.106214 3.8143 0.204943 0.00289949 0.0729424 3.30334 0.0705203 0.0234387 0.0822783 2.13342 0.124739 1.91381 0.125751 0.0219794 0.0158631 0.0136358 1.00382 130339 107018 9.94043 2.84316 0.194917 10.1054 0.149386 0.644921 0.293783 1.10996 0.125312 1.17569 0.103174 -17.18272 -12890.07 -12907.25
"2856" 22855 0.849548 0.0758937 0.602282 0.10464 3.34071 0.204943 0.00289949 0.0733641 2.00874 0.0705203 0.0234387 0.082652 2.13342 0.124766 2.19019 0.125751 0.0219794 0.016 0.0136358 1.00379 130339 107018 9.94043 1.03444 0.116787 10.3735 0.149386 0.644921 0.294582 1.10996 0.125484 1.1961 0.103174 -17.05429 -12889.36 -12906.42
"2857" 22856 3.77123 0.0758937 0.533842 0.10464 2.8252 0.204943 0.00289949 0.0733641 2.12792 0.0705203 0.0234387 0.082652 3.90566 0.124766 4.22132 0.125751 0.0219794 0.016 0.0136358 1.00379 130612 107020 9.83539 0.0258341 0.116787 9.78904 0.149386 0.644921 0.294582 1.10996 0.125484 1.1961 0.103402 -15.63718 -12891.92 -12907.56
"2858" 22857 3.21368 0.0758937 1.92548 0.103887 1.64629 0.205088 0.00450372 0.0733641 2.12792 0.0705203 0.0234387 0.0823002 4.92599 0.124766 4.15758 0.125751 0.0219794 0.016 0.0136358 1.00379 130612 107020 9.83539 0.637129 0.116787 10.5156 0.149386 0.644921 0.2954 1.10996 0.125484 1.1552 0.103402 -16.16021 -12890.63 -12906.79
"2859" 22858 1.89812 0.0752935 2.9494 0.102272 1.64629 0.205135 0.00450372 0.0733641 1.70699 0.0705203 0.0234387 0.0823002 5.61021 0.124766 4.15758 0.125175 0.0224958 0.016 0.0136358 1.00404 130612 107020 9.88331 0.637129 0.116787 10.5156 0.149386 0.644921 0.295962 1.10996 0.125484 1.1552 0.103402 -17.14788 -12890.14 -12907.29
"2860" 22859 2.10471 0.0752935 2.44864 0.102272 2.31133 0.205135 0.00443287 0.0733641 2.14426 0.0689077 0.0234387 0.0823002 5.61021 0.124766 3.94736 0.125175 0.0224958 0.0158087 0.0136358 1.00404 130612 107020 9.88331 0.964896 0.257106 8.18581 0.149386 0.644921 0.295962 1.10996 0.125484 1.1552 0.103402 -15.39037 -12891.46 -12906.85
"2861" 22860 2.10471 0.075116 2.44864 0.102272 2.35948 0.204906 0.00443287 0.0729286 1.67093 0.0711129 0.0234387 0.0823002 1.56904 0.124861 4.42002 0.125175 0.021429 0.0158087 0.0136358 1.00401 130612 107058 9.88331 0.964896 0.257106 8.18581 0.149386 0.644921 0.295962 1.10996 0.125484 1.1552 0.103234 -15.30931 -12890.41 -12905.72
"2862" 22861 2.10471 0.075116 1.14349 0.102953 2.35948 0.204906 0.00307215 0.0725014 1.67093 0.0714489 0.0234387 0.0816833 1.56904 0.124861 4.74702 0.125175 0.021429 0.0158087 0.0136358 1.00396 130612 107085 9.95992 0.964896 0.0953615 8.18581 0.149386 0.644921 0.297047 1.0591 0.125484 1.1552 0.10323 -14.67558 -12890.93 -12905.6
"2863" 22862 2.10471 0.0771761 1.14349 0.102953 2.93066 0.205031 0.00130883 0.0726085 2.1928 0.0714489 0.0234387 0.0816833 4.81411 0.124861 3.51012 0.125175 0.021429 0.0158695 0.0136358 1.00396 130612 107085 9.95992 0.866251 0.0953615 8.32699 0.150057 0.644921 0.297047 1.0591 0.125484 1.1552 0.10323 -14.79805 -12890.49 -12905.28
"2864" 22863 3.28671 0.0771761 2.56637 0.102953 2.93066 0.204624 0.00339977 0.0725713 1.18366 0.0714489 0.0234387 0.0816833 4.81411 0.124861 3.51012 0.125175 0.021429 0.0158134 0.0136358 1.00392 130612 107000 9.96671 1.20783 0.0953615 10.486 0.150057 0.644921 0.296058 1.06819 0.125484 1.19328 0.10323 -16.5039 -12889.13 -12905.64
"2865" 22864 2.84662 0.0771761 4.90576 0.102953 3.60203 0.204624 0.00339977 0.0726224 1.26162 0.0714489 0.0234387 0.0816833 4.81411 0.124861 2.49686 0.125175 0.021429 0.015922 0.0136358 1.00392 130612 106914 9.96671 3.1786 0.0953615 10.486 0.150067 0.644921 0.296058 1.08242 0.125484 1.19328 0.103258 -17.22312 -12888.98 -12906.2
"2866" 22865 1.76091 0.0771761 4.90576 0.102953 3.60203 0.204857 0.00339977 0.0728774 2.67705 0.0714489 0.0234387 0.0816833 4.81411 0.124683 2.49686 0.125175 0.021429 0.01597 0.0136358 1.00392 130596 106992 9.96671 3.1786 0.0953615 10.9904 0.150067 0.644921 0.296058 1.08242 0.125484 1.18457 0.103258 -16.885 -12889.35 -12906.24
"2867" 22866 3.38112 0.0743443 4.90576 0.102953 4.2881 0.20505 0.00339977 0.0728774 2.43548 0.0714489 0.0234387 0.0816833 3.3592 0.124683 0.747389 0.125175 0.021429 0.01597 0.0136358 1.00392 130641 106992 9.96671 3.1786 0.277279 7.42287 0.150333 0.644921 0.296058 1.08242 0.125484 1.18457 0.103258 -15.64847 -12892.15 -12907.79
"2868" 22867 3.06281 0.074678 3.55039 0.102953 4.2881 0.20505 0.00339977 0.0728774 2.86772 0.0714489 0.0234387 0.0816833 3.3592 0.124683 1.04292 0.125175 0.0223231 0.01597 0.0135639 1.00392 130458 106992 9.96671 1.72817 0.277279 7.42287 0.149962 0.644921 0.296058 1.08242 0.125484 1.18221 0.103258 -14.36147 -12888.84 -12903.2
"2869" 22868 4.42198 0.074678 2.14702 0.102953 4.25517 0.205077 0.00444634 0.0735748 3.10112 0.0714489 0.0234387 0.0816833 3.3592 0.124683 1.04292 0.125175 0.0223231 0.01597 0.0135639 1.00371 130458 107209 9.9556 1.72817 0.0892412 9.36285 0.149962 0.645772 0.297056 1.08242 0.125484 1.18221 0.103438 -15.80488 -12886.89 -12902.7
"2870" 22869 4.78711 0.0758383 1.87465 0.102953 4.25517 0.205077 0.00444634 0.0732149 1.85808 0.0714489 0.0234387 0.0816833 3.3592 0.124683 3.4434 0.125175 0.0223231 0.0160049 0.0135639 1.00371 130458 107209 9.9556 1.7733 0.0892412 8.12537 0.149962 0.645772 0.297056 1.07627 0.125484 1.18221 0.103449 -14.84796 -12888.49 -12903.34
"2871" 22870 4.78711 0.0758383 1.87465 0.102953 4.52582 0.204639 0.00444634 0.0732149 1.8615 0.0714489 0.0234387 0.0816833 4.67538 0.124683 4.03251 0.125175 0.0223231 0.0160049 0.0135639 1.00371 130458 107089 9.9556 1.7733 0.0892412 7.9182 0.149551 0.645772 0.297056 1.07896 0.126775 1.18221 0.103442 -13.2956 -12888.04 -12901.33
"2872" 22871 4.85999 0.0758383 1.87465 0.102953 4.47237 0.20493 0.00444634 0.0732021 0.709754 0.0706513 0.0234387 0.0809845 4.67538 0.124683 4.03251 0.125175 0.0223231 0.0160049 0.0135639 1.00371 130458 107089 9.88867 1.7733 0.104021 9.48449 0.149551 0.645772 0.296678 1.07811 0.126775 1.18221 0.103442 -14.50354 -12887.35 -12901.86
"2873" 22872 4.85999 0.0758383 1.87465 0.102953 1.97296 0.20493 0.00444634 0.0732021 0.709754 0.0706513 0.0234387 0.0809845 4.67538 0.124683 4.34541 0.125175 0.0223231 0.0160049 0.0135639 1.00371 130458 107089 9.88867 2.6172 0.104021 8.89359 0.15009 0.6534 0.296678 1.07811 0.126775 1.18221 0.103442 -14.19227 -12888.14 -12902.33
"2874" 22873 4.85999 0.0758383 3.30476 0.102953 1.97296 0.20493 0.00311448 0.0730806 0.497346 0.0706513 0.0234387 0.0825352 4.87903 0.124683 2.33273 0.125175 0.0223484 0.0159464 0.0134844 1.00371 130458 107089 9.82183 3.80199 0.00709041 8.89359 0.150328 0.6534 0.296678 1.07811 0.126775 1.18221 0.103442 -14.46562 -12889.36 -12903.83
