"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.35 0.35 "simulation1" 0 0
"2" 1 0.0523095205565091 0.158240542330775 0.665012370446506 1 0.0262848815076904 0.0555198158886082 0.665012370446506 1 0.0224417353080697 0 0.665012370446506 0.35 0.35 "simulation1" 0.00526707652451996 0.00912284414782187
"3" 2 0.147120023801512 0.398274238940256 0.740754009417095 2 0.0992426148281472 0.315693838140049 0.740754009417095 2 0.0703172847858687 0.213464009268478 0.740754009417095 0.35 0.35 "simulation1" 0.00706727611813635 0.00679887740568976
"4" 3 0.32745677940072 0.472480424606548 0.637628135340418 3 0.235577140384486 0.325808136304405 0.637628135340418 3 0.162410029070595 0.167524403618586 0.637628135340418 0.35 0.35 "simulation1" 0.00497798703628431 0.0054120902551171
"5" 4 0.562522255072328 0.444092839791109 0.548811636089898 4 0.400201903139075 0.295271315025202 0.548811636089898 4 0.252863321206811 0.14033226201556 0.548811636089898 0.35 0.35 "simulation1" 0.0310710719529083 0.0380330018018242
"6" 5 0.789489835080155 0.318131514517823 0.472366552741014 5 0.570209860423061 0.253484881260063 0.472366552741014 5 0.348105810854871 0.134941724159937 0.472366552741014 0.35 0.35 "simulation1" 0.200495884551925 0.102533305956867
"7" 6 0.987326366769429 0.273302519586571 0.406569659740599 6 0.732347351876525 0.21052194221182 0.406569659740599 6 0.446467507311852 0.115817742299162 0.406569659740599 0.35 0.35 "simulation1" 0.633485959143186 0.165077097243492
"8" 7 1.1680714229072 0.22082567469332 0.349937749111155 7 0.876767741073478 0.168737256911325 0.349937749111155 7 0.525949953356963 0.0651332343245674 0.349937749111155 0.35 0.35 "simulation1" 1.05516220140646 0.244695603609832
"9" 8 1.34766100396483 0.238431873036492 0.301194211912202 8 1.01185551091455 0.166196749197506 0.301194211912202 8 0.561206723505834 0.0390569782475574 0.301194211912202 0.35 0.35 "simulation1" 1.30052257352576 0.275208857480805
"10" 9 1.55292224582258 0.249532553435877 0.259240260645892 9 1.17658288218912 0.211211414344395 0.259240260645892 9 0.648561017398304 0.144259568891311 0.259240260645892 0.35 0.35 "simulation1" 1.75088420033869 0.405999172406372
"11" 10 1.74044428354871 0.190621441569173 0.22313016014843 10 1.33319890770346 0.139133077076595 0.22313016014843 10 0.746682751851022 0.0620621520599426 0.22313016014843 0.35 0.35 "simulation1" 1.50991788890222 0.319962939958955
"12" 11 1.93181917238188 0.244702782073167 0.192049908620754 11 1.46838779872874 0.160235113344923 0.192049908620754 11 0.775533882890128 0.0603980641642612 0.192049908620754 0.35 0.35 "simulation1" 1.54658999470039 0.296188156972018
"13" 12 2.1499622899107 0.229371110081841 0.165298888221587 12 1.61136682901585 0.14331752860093 0.165298888221587 12 0.788178289934232 0.0406577750350653 0.165298888221587 0.35 0.35 "simulation1" 1.57294118704028 0.275163378477622
"14" 13 2.3506835191012 0.208807129510331 0.142274071586514 13 1.73948356639428 0.132991020393312 0.142274071586514 13 0.79865833737842 0.0636093019301652 0.142274071586514 0.35 0.35 "simulation1" 1.58589080660164 0.223980353529422
"15" 14 2.53929849280758 0.201458252535194 0.122456428252982 14 1.85378081557481 0.130834404148981 0.122456428252982 14 0.809323219737445 0.0630441039595845 0.122456428252982 0.35 0.35 "simulation1" 1.54559465188555 0.192593982637498
"16" 15 2.72134774176534 0.194475302058254 0.105399224561864 15 1.92868799089951 0.122851431460479 0.105399224561864 15 0.819182891106486 0.0534625665404382 0.105399224561864 0.35 0.35 "simulation1" 1.55312361822076 0.160950639231088
"17" 16 2.88547180108546 0.184021650977949 0.0907179532894125 16 1.94295317012623 0.112714110435306 0.0907179532894125 16 0.828810636279451 0.0390282372921127 0.0907179532894125 0.35 0.35 "simulation1" 1.58578302774932 0.140958614235313
"18" 17 3.00933501362635 0.182540073832845 0.0780816660011532 17 1.93803448728445 0.109512156044405 0.0780816660011532 17 0.838285550708031 0.026792293910609 0.0780816660011532 0.35 0.35 "simulation1" 1.60458486793884 0.142510752264869
"19" 18 3.05636359394156 0.175461972090864 0.0672055127397498 18 1.93085338880937 0.112237443830729 0.0672055127397498 18 0.847612067114883 0.0502718031253706 0.0672055127397498 0.35 0.35 "simulation1" 1.41578739139916 0.377431624413285
"20" 19 3.07182268799874 0.202248380534323 0.0578443208748385 19 1.92324176729495 0.106021859275669 0.0578443208748385 19 0.856792674127907 0.0382089375181197 0.0578443208748385 0.35 0.35 "simulation1" 1.57237484020949 0.0613322974265078
"21" 20 3.06124839425481 0.173699510154112 0.0497870683678639 20 1.915609217648 0.102139703192183 0.0497870683678639 20 0.865829614812531 0.0586728755735639 0.0497870683678639 0.35 0.35 "simulation1" 1.56872516697412 0.0485518358593564
"22" 21 3.03690020030727 0.175712281970526 0.0428521268670402 21 1.90808270660347 0.100014696876015 0.0428521268670402 21 0.874725159672215 0.0405432993707142 0.0428521268670402 0.35 0.35 "simulation1" 1.57245229892024 0.119716375037514
"23" 22 3.01211136627025 0.172861820442814 0.03688316740124 22 1.90067133124741 0.0903886343155689 0.03688316740124 22 0.883481516406719 0.0330477039558769 0.03688316740124 0.35 0.35 "simulation1" 1.54297022177056 0.169794623784941
