"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 1 1 "simulation1" 0 0
"2" 1 0.0224429397075196 0 0.002943666652518 1 0.0224429397075196 0 0.002943666652518 1 0.0224429397075196 0 0.002943666652518 1 1 "simulation1" 0.00094521179855576 0.00163715485901213
"3" 2 0.0445343434779266 0 0.00861797995267028 2 0.0445343434779266 0 0.00861797995267028 2 0.0445343434779266 0 0.00861797995267028 1 1 "simulation1" 0 0
"4" 3 0.0662807960947709 0 0.0247831176104602 3 0.0662807960947709 0 0.0247831176104602 3 0.0662807960947709 0 0.0247831176104602 1 1 "simulation1" 0 0
"5" 4 0.0876861412079386 0 0.0674034111507033 4 0.0876861412079386 0 0.0674034111507033 4 0.0876861412079386 0 0.0674034111507033 1 1 "simulation1" 0 0
"6" 5 0.108756749162416 0 0.157609898831033 5 0.108756749162416 0 0.157609898831033 5 0.108756749162416 0 0.157609898831033 1 1 "simulation1" 0.0187711948052851 0.0325126631215268
"7" 6 0.129497678684857 0 0.274443319709444 6 0.129497678684857 0 0.274443319709444 6 0.129497678684857 0 0.274443319709444 1 1 "simulation1" 0.123447968818721 0.086457450843005
"8" 7 0.149914092042366 0 0.341431345547393 7 0.149914092042366 0 0.341431345547393 7 0.149914092042366 0 0.341431345547393 1 1 "simulation1" 0.239949321100608 0.184452823216324
"9" 8 0.170011067309439 3.80777692506884e-05 0.3431684902918 8 0.170011067309439 1.26925897502295e-05 0.3431684902918 8 0.170011067309439 0 0.3431684902918 1 1 "simulation1" 0.28406179985972 0.180342681337585
"10" 9 0.189793598068552 0 0.315755903204502 9 0.189793598068552 0 0.315755903204502 9 0.189793598068552 0 0.315755903204502 1 1 "simulation1" 0.3595979862916 0.228215356773184
"11" 10 0.209266604834128 0 0.282055855422312 10 0.209266604834128 0 0.282055855422312 10 0.209266604834128 0 0.282055855422312 1 1 "simulation1" 0.413646697592654 0.303186333085455
"12" 11 0.228434931003092 0 0.249650938710811 11 0.228434931003092 0 0.249650938710811 11 0.228434931003092 0 0.249650938710811 1 1 "simulation1" 0.420663027192936 0.262974736545617
"13" 12 0.247303343702065 0 0.220357129071387 12 0.247303343702065 0 0.220357129071387 12 0.247303343702065 0 0.220357129071387 1 1 "simulation1" 0.44759002365878 0.299410859096708
"14" 13 0.265876535429475 0 0.194339016468906 13 0.265876535429475 0 0.194339016468906 13 0.265876535429475 0 0.194339016468906 1 1 "simulation1" 0.478164638774766 0.326848742732924
"15" 14 0.284159125337056 0 0.171350320298136 14 0.284159125337056 0 0.171350320298136 14 0.284159125337056 0 0.171350320298136 1 1 "simulation1" 0.524962596401084 0.373758039600529
"16" 15 0.30215566028494 0 0.151069770259724 15 0.30215566028494 0 0.151069770259724 15 0.30215566028494 0 0.151069770259724 1 1 "simulation1" 0.529898835249714 0.356840348188108
"17" 16 0.319870615965904 0 0.133186612590642 16 0.319870615965904 0 0.133186612590642 16 0.319870615965904 0 0.133186612590642 1 1 "simulation1" 0.520550032052438 0.32149513680343
"18" 17 0.337308398053818 0 0.117419627028285 17 0.337308398053818 0 0.117419627028285 17 0.337308398053818 0 0.117419627028285 1 1 "simulation1" 0.567268926839497 0.38683683116476
"19" 18 0.354473343291135 0 0.103518973941723 18 0.354473343291135 0 0.103518973941723 18 0.354473343291135 0 0.103518973941723 1 1 "simulation1" 0.595482726137408 0.435602042911206
"20" 19 0.371369720566334 0 0.0912638873869924 19 0.371369720566334 0 0.0912638873869924 19 0.371369720566334 0 0.0912638873869924 1 1 "simulation1" 0.642968848127324 0.494781476355027
"21" 20 0.388001731975564 0 0.0804596041637695 20 0.388001731975564 0 0.0804596041637695 20 0.388001731975564 0 0.0804596041637695 1 1 "simulation1" 0.678392794441832 0.551723784153597
"22" 21 0.404373513867698 0 0.0709343831955975 21 0.404373513867698 0 0.0709343831955975 21 0.404373513867698 0 0.0709343831955975 1 1 "simulation1" 0.717739525435777 0.561659530850102
"23" 22 0.420489137873035 0 0.0625368057937424 22 0.420489137873035 0 0.0625368057937424 22 0.420489137873035 0 0.0625368057937424 1 1 "simulation1" 0.725388700692793 0.579640812509282
"24" 23 0.436352611915898 0 0.0551333765690959 23 0.436352611915898 0 0.0551333765690959 23 0.436352611915898 0 0.0551333765690959 1 1 "simulation1" 0.69778332989825 0.560905122635009
"25" 24 0.451967881211454 0 0.0486064033658349 24 0.451967881211453 0 0.0486064033658349 24 0.451967881211453 0 0.0486064033658349 1 1 "simulation1" 0.675813963077061 0.561746896993409
"26" 25 0.467338829247062 0.0228378245073 0.0428521268637604 25 0.467338829247041 0.0076126081691 0.0428521268637604 25 0.467338829247041 0 0.0428521268637604 1 1 "simulation1" 0.751362297207518 0.431954423830288
"27" 26 0.48246927874737 0 0.0377790712613652 26 0.482469278747326 0 0.0377790712613652 26 0.482469278747326 0 0.0377790712613652 1 1 "simulation1" 0.660333266729488 0.438732927604925
"28" 27 0.49736299262551 0.00510170254194442 0.0333065901222423 27 0.497362992625484 0.00170056751398147 0.0333065901222423 27 0.497362992625484 0 0.0333065901222423 1 1 "simulation1" 0.623550871872826 0.448736384208174
"29" 28 0.512023674919229 0 0.0293635843476394 28 0.512023674919192 0 0.0293635843476394 28 0.512023674919192 0 0.0293635843476394 1 1 "simulation1" 0.60198148234524 0.438991180401749
"30" 29 0.526454971711696 0.0102004163084657 0.0258873719156931 29 0.526454971711664 0.00340013876948856 0.0258873719156931 29 0.526454971711664 0 0.0258873719156931 1 1 "simulation1" 0.616153109232442 0.437839880018509
"31" 30 0.540660472038361 0 0.0228226914250888 30 0.540660472038329 0 0.0228226914250888 30 0.540660472038329 0 0.0228226914250888 1 1 "simulation1" 0.550865731242487 0.447830295800651
"32" 31 0.554643708779508 0.00176243712552782 0.0201208236039174 31 0.554643708779477 0.000587479041842605 0.0201208236039174 31 0.554643708779477 0 0.0201208236039174 1 1 "simulation1" 0.567130781844214 0.530352103617755
"33" 32 0.568408159538905 0.0078198738459212 0.0177388168187245 32 0.568408159538874 0.00260662461530707 0.0177388168187245 32 0.568408159538874 0 0.0177388168187245 1 1 "simulation1" 0.501061673786617 0.437894359010715
"34" 33 0.58195724750867 0 0.015638804271759 33 0.581957247508639 0 0.015638804271759 33 0.581957247508639 0 0.015638804271759 1 1 "simulation1" 0.476200822294684 0.469252154911802
"35" 34 0.595294342320616 0 0.0137874020319227 34 0.595294342320586 0 0.0137874020319227 34 0.595294342320586 0 0.0137874020319227 1 1 "simulation1" 0.439473030674637 0.429540057961441
"36" 35 0.608422760884269 0.00150697225019214 0.0121551783299149 35 0.608422760884239 0.00050232408339738 0.0121551783299149 35 0.608422760884239 0 0.0121551783299149 1 1 "simulation1" 0.406823340376752 0.397377264496763
"37" 36 0.621345768211779 0 0.0107161856809531 36 0.62134576821175 0 0.0107161856809531 36 0.62134576821175 0 0.0107161856809531 1 1 "simulation1" 0.373450732573842 0.384454405042192
"38" 37 0.634066578229921 0 0.00944754839721607 37 0.634066578229892 0 0.00944754839721607 37 0.634066578229892 0 0.00944754839721607 1 1 "simulation1" 0.344718363536067 0.326303464710803
"39" 38 0.646588354579392 0 0.00832909893269055 38 0.646588354579363 0 0.00832909893269055 38 0.646588354579363 0 0.00832909893269055 1 1 "simulation1" 0.334546049705238 0.336609329665746
