"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.01 0 "simulation1" 0 0
"2" 1 0.0224429397805378 0.171819684941376 0.00318820710112109 1 0.0224429397076148 0.0969037940696356 0.00318820710112109 1 0.0224429397075196 0 0.00318820710112109 0.01 0 "simulation1" 0.028695212431862 0.049701565865967
"3" 2 0.0445347381313913 0.319766678729444 0.010099670443294 2 0.0445347161225935 0.177794965145891 0.010099670443294 2 0.0445343219038638 0 0.010099670443294 0.01 0 "simulation1" 0.026862881939331 0.0465278763566456
"4" 3 0.0824090451528766 0.410585875079208 0.0312928372548655 3 0.067067730407437 0.308221278649969 0.0312928372548655 3 0.0662858110255257 0.195604078647556 0.0312928372548655 0.01 0 "simulation1" 0.0251502455717676 0.0435615031531357
"5" 4 0.539543666226046 0.456319425019501 0.0902248939569184 4 0.374421786735561 0.374685168765699 0.0902248939569184 4 0.20863948078329 0.259391414528224 0.0902248939569184 0.01 0 "simulation1" 0.0552492370833442 0.0587466070725636
"6" 5 1.00463092841875 0.454888205448125 0.21406758993616 5 0.757745318944832 0.366885686189851 0.21406758993616 5 0.490045774202904 0.271881434233465 0.21406758993616 0.01 0 "simulation1" 0.227693888482404 0.0887622579342322
"7" 6 1.35373461841405 0.38587514050073 0.357588634235358 6 1.05801266598742 0.344146835552084 0.357588634235358 6 0.725990693253403 0.267749067346238 0.357588634235358 0.01 0 "simulation1" 0.639442509948447 0.170917955605443
"8" 7 1.63271494437706 0.426303263272818 0.424564666650019 7 1.30059292205575 0.346627922541784 0.424564666650019 7 0.909375218596676 0.236089145590224 0.424564666650019 0.01 0 "simulation1" 1.1504229607049 0.3398896387815
"9" 8 1.90520627396953 0.419504863182098 0.420414433736374 8 1.53461953087572 0.361808912315984 0.420414433736374 8 1.08414100824787 0.270839718813808 0.420414433736374 0.01 0 "simulation1" 1.69140270501954 0.302332867924911
"10" 9 2.17061217236029 0.551280485151899 0.504594571914375 9 1.74579660917883 0.395752727922546 0.504594571914375 9 1.23151463298155 0.232742703982602 0.504594571914375 0.01 0 "simulation1" 2.12662997867622 1.03912172049797
"11" 10 2.39009622906292 0.221598606604606 0.467666427008717 10 1.89891825488549 0.138977394265501 0.467666427008717 10 1.29470900434806 0 0.467666427008717 0.01 0 "simulation1" 1.97245453690166 0.964593237818216
"12" 11 2.48284540950256 0.150894859927811 0.43344082381643 11 1.95782036574096 0.0950244800104524 0.43344082381643 11 1.29689417259193 0 0.43344082381643 0.01 0 "simulation1" 2.26414241190886 1.1822335461497
"13" 12 2.5692974656538 0.16326022003473 0.401719980097581 12 2.01538222746742 0.105204634949913 0.401719980097581 12 1.29904513891039 0 0.401719980097581 0.01 0 "simulation1" 2.48069226199673 1.26335897856268
"14" 13 2.66311787600904 0.153821513562815 0.372320588053155 13 2.07430426141397 0.0891122026099103 0.372320588053155 13 1.30116245779154 0 0.372320588053155 0.01 0 "simulation1" 2.72700338931 1.37117906091365
"15" 14 2.75296137774576 0.145485972021368 0.345072755043384 14 2.13004648338237 0.0923361887881194 0.345072755043384 14 1.30324664814583 0 0.345072755043384 0.01 0 "simulation1" 3.02437664269706 1.28894232130812
"16" 15 2.84565532563099 0.152809813214555 0.319819021816304 15 2.18999838044356 0.0941165601614464 0.319819021816304 15 1.30529822924099 0 0.319819021816304 0.01 0 "simulation1" 3.19437930709134 1.40150080182856
"17" 16 2.94606307022005 0.158372969785465 0.296413452585319 16 2.2548629537516 0.100823966311162 0.296413452585319 16 1.3073177108755 0.000730038748584239 0.296413452585319 0.01 0 "simulation1" 3.43880840355511 1.42888842430725
"18" 17 3.06243989833883 0.182239647514713 0.274720791698295 17 2.32820438668708 0.108661613147959 0.274720791698295 17 1.30930559497072 0 0.274720791698295 0.01 0 "simulation1" 3.63265537058902 1.47697235613691
"19" 18 3.18035008382045 0.157576318367945 0.254615682024804 18 2.39822579513643 0.0917137460792732 0.254615682024804 18 1.31126237596988 0 0.254615682024804 0.01 0 "simulation1" 3.85830851811652 1.48066605769617
"20" 19 3.2918335791706 0.163724572256942 0.235981940544759 19 2.46310233270118 0.0948219731922129 0.235981940544759 19 1.31318854057678 0 0.235981940544759 0.01 0 "simulation1" 3.98618058502376 1.61820675469591
"21" 20 3.39392957640178 0.133763026078534 0.218711886952215 20 2.5167014186285 0.0736838410184538 0.218711886952215 20 1.31508456782716 0 0.218711886952215 0.01 0 "simulation1" 3.98827832564149 1.50190453343168
"22" 21 3.48699227857449 0.142009229327551 0.202705721394496 21 2.56674648556663 0.0911577821673768 0.202705721394496 21 1.3169509292528 0 0.202705721394496 0.01 0 "simulation1" 4.09473714384898 1.60450212733979
"23" 22 3.57907819206351 0.127693471831195 0.18787094775073 22 2.61511528535178 0.0771297572097961 0.18787094775073 22 1.31878808901842 0 0.18787094775073 0.01 0 "simulation1" 4.26890363871973 1.71505137161108
"24" 23 3.66144869553457 0.123912682435559 0.174121839117047 23 2.63861795414912 0.0796896004133326 0.174121839117047 23 1.32059650402394 0 0.174121839117047 0.01 0 "simulation1" 4.22069426277693 1.59797529093087
"25" 24 3.74828594304504 0.133058852588209 0.161378942409605 24 2.65866720317013 0.081795759679689 0.161378942409605 24 1.32237662401752 0 0.161378942409605 0.01 0 "simulation1" 4.33065335325611 1.64105897317156
"26" 25 3.8238338260907 0.110329567605688 0.149568619222635 25 2.65593375892354 0.0703231872045875 0.149568619222635 25 1.3241288917114 0 0.149568619222635 0.01 0 "simulation1" 4.51980003663116 1.87973306883727
"27" 26 3.88075445444175 0.116398093029468 0.138622620288247 26 2.64088096995477 0.0724033653120237 0.138622620288247 26 1.32585374289116 0 0.138622620288247 0.01 0 "simulation1" 4.53943188837045 1.82573322517918
"28" 27 3.9097849950969 0.100352805059717 0.128477691078875 27 2.62354389015835 0.064477602160693 0.128477691078875 27 1.32755160652391 0 0.128477691078875 0.01 0 "simulation1" 4.48677346416363 1.72366892384583
"29" 28 3.91594343483872 0.112551513813813 0.119075206273231 28 2.60539076006097 0.0680547887104995 0.119075206273231 28 1.32922290486506 0 0.119075206273231 0.01 0 "simulation1" 4.52554945338677 1.78606672742708
"30" 29 3.90355802067966 0.0955853031620558 0.110360830973432 29 2.58724853823096 0.0580936652376859 0.110360830973432 29 1.33086805356323 0 0.110360830973432 0.01 0 "simulation1" 4.56187282614459 1.98753708398003
"31" 30 3.86991482169955 0.097007316788325 0.102284206715537 30 2.56924519516863 0.0621859142591916 0.102284206715537 30 1.33248746176371 0 0.102284206715537 0.01 0 "simulation1" 4.57974983318883 2.08399181541836
"32" 31 3.83733446720277 0.108762518039467 0.0947986604590301 31 2.55153409023301 0.0688676782531799 0.0947986604590301 31 1.33408153221016 0 0.0947986604590301 0.01 0 "simulation1" 4.7144777386746 2.16067087506146
"33" 32 3.80558220086764 0.11177462449394 0.0878609348735492 32 2.53410031401661 0.0713298486738029 0.0878609348735492 32 1.33565066134481 0 0.0878609348735492 0.01 0 "simulation1" 4.67061616256901 2.0990538420978
"34" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.02 0 "simulation2" 0 0
"35" 1 0.0224429461330489 0.221624014174806 0.00318820710112109 1 0.02244294005307 0.11318784952971 0.00318820710112109 1 0.0224429397437843 0 0.00318820710112109 0.02 0 "simulation2" 0.0557588254458177 0.0911654821422485
"36" 2 0.0445365791566825 0.489109299415386 0.010099670443294 2 0.0445337003153239 0.38492130804558 0.010099670443294 2 0.0445347345538667 0.328438137912314 0.010099670443294 0.02 0 "simulation2" 0.0483728460574322 0.0768213497264286
"37" 3 0.267655994108438 0.628356613424266 0.0312928372548655 3 0.182853917297146 0.546125891568769 0.0312928372548655 3 0.0957165850438159 0.438660359640315 0.0312928372548655 0.02 0 "simulation2" 0.0541311745854695 0.0764584449384348
"38" 4 0.969405945972409 0.618547892919249 0.0902248939569184 4 0.790028173059823 0.546843233291503 0.0902248939569184 4 0.566316808295921 0.427979350569341 0.0902248939569184 0.02 0 "simulation2" 0.109042933137811 0.0656534055261619
"39" 5 1.56295231038698 0.578322974182345 0.21406758993616 5 1.31962634153783 0.509607567630688 0.21406758993616 5 0.971549109275816 0.374476511597689 0.21406758993616 0.02 0 "simulation2" 0.320710568786777 0.0645111054462319
