"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1435" 13 6.50646227412499 0.717463174024705 0.260729536664501 13 4.89097569204294 0.566281963660682 0.260729536664501 13 3.43646369397349 0.448418040426807 0.260729536664501 0.02 0.1 "simulation30" 5.22051444237739 1.86766706911222
"1436" 14 7.03578269523626 0.688257368636843 0.235129178609131 14 5.31579090056278 0.539388893224816 0.235129178609131 14 3.7917836017024 0.444806322636437 0.235129178609131 0.02 0.1 "simulation30" 5.4787082763222 2.02901535828952
"1437" 15 7.54832216192144 0.652588324073017 0.212034622377939 15 5.72735448915609 0.519301307309326 0.212034622377939 15 4.15536269715779 0.452432707367117 0.212034622377939 0.02 0.1 "simulation30" 5.91961036429023 2.18201781764476
"1438" 16 8.01487685878969 0.580872491751711 0.191206437613498 16 6.12171035981531 0.489686010831962 0.191206437613498 16 4.52202596064696 0.436453674306172 0.191206437613498 0.02 0.1 "simulation30" 6.41701612915889 2.3552491816004
"1439" 17 8.48626201502818 0.642068365335291 0.1724237008875 17 6.51304051400679 0.500316755321976 0.1724237008875 17 4.86644678396619 0.396806056599197 0.1724237008875 0.02 0.1 "simulation30" 7.01652926456432 2.72480467160098
"1440" 18 8.99581490456412 0.645325487706964 0.155485915333096 18 6.90780735139768 0.487514490479077 0.155485915333096 18 5.16317868764048 0.342922252334651 0.155485915333096 0.02 0.1 "simulation30" 7.21320041825489 2.69764351053441
"1441" 19 9.50451026096791 0.635144278105262 0.140211955117065 19 7.30596129909584 0.50319541595593 0.140211955117065 19 5.47111533570118 0.409477042506554 0.140211955117065 0.02 0.1 "simulation30" 7.81447314892197 3.10720996904268
"1442" 20 10.0217123850237 0.656256426447831 0.126438404519146 20 7.72656044362256 0.522238044306258 0.126438404519146 20 5.81594507908812 0.40195778310238 0.126438404519146 0.02 0.1 "simulation30" 8.2481842259926 3.14001669118996
"1443" 21 10.5526491266178 0.654227442843086 0.114017879761039 21 8.14439901327678 0.496950793447329 0.114017879761039 21 6.13436979024626 0.365966952976608 0.114017879761039 0.02 0.1 "simulation30" 8.70711959886755 3.28670949752926
"1444" 22 11.0644954865012 0.626345402795643 0.102817469789605 22 8.54343392802762 0.490294813743352 0.102817469789605 22 6.43752507542612 0.375275980624453 0.102817469789605 0.02 0.1 "simulation30" 9.07964678592492 3.23969132623026
"1445" 23 11.5871551881198 0.674486453810184 0.0927173185505679 23 8.94730645503871 0.50542372168654 0.0927173185505679 23 6.76098632601156 0.400406078039978 0.0927173185505679 0.02 0.1 "simulation30" 9.40388698766454 3.50429545596706
"1446" 24 12.1543976698961 0.692039337692972 0.0836093435600304 24 9.37555826124629 0.526302743274422 0.0836093435600304 24 7.10614726557387 0.41093327528821 0.0836093435600304 0.02 0.1 "simulation30" 9.67383871194483 3.50229326557534
"1447" 25 12.5546915427144 0.53375586287115 0.173773943450445 25 9.6904088702692 0.426188451053587 0.173773943450445 25 7.36618861257265 0.350658777518927 0.173773943450445 0.02 0.1 "simulation30" 7.83076930296658 1.12736836580107
"1448" 26 12.9950976031382 0.787470784047544 0.162025750933881 26 10.0739462788572 0.678685345238993 0.162025750933881 26 7.71190517920095 0.59793420316968 0.162025750933881 0.02 0.1 "simulation30" 7.66414203418034 1.36595848462869
"1449" 27 13.7262460642928 1.09230187108362 0.151071808836371 27 10.7485296876364 0.985520056968154 0.151071808836371 27 8.35650600502098 0.923751059698442 0.151071808836371 0.02 0.1 "simulation30" 8.44243344047815 1.75243899742893
"1450" 28 14.7693142934252 1.39319892914206 0.140858420921045 28 11.6974752761198 1.21595108359594 0.140858420921045 28 9.24917052040065 1.08738345267699 0.140858420921045 0.02 0.1 "simulation30" 10.1437145817135 1.94882962590149
"1451" 29 15.9877283575309 1.44169995575585 0.131335521148493 29 12.7863155503544 1.26919554422847 0.131335521148493 29 10.2465215381209 1.14609556542117 0.131335521148493 0.02 0.1 "simulation30" 12.0278858906447 1.76563851427191
"1452" 30 17.19796741667 1.41025798831198 0.122456428252982 30 13.8682519713288 1.23090716865608 0.122456428252982 30 11.2581341443662 1.13545945151999 0.122456428252982 0.02 0.1 "simulation30" 14.0721334264435 1.97096148707223
"1453" 31 18.3981751715916 1.43018899354125 0.114177616910836 31 14.9440471218959 1.26581079455959 0.114177616910836 31 12.278114222326 1.16801532645159 0.114177616910836 0.02 0.1 "simulation30" 15.654124503867 1.77423363602838
"1454" 32 19.5683068669708 1.35997940354685 0.106458504379253 32 16.0085147147143 1.21053703256468 0.106458504379253 32 13.2760679951511 1.09481360016442 0.106458504379253 0.02 0.1 "simulation30" 16.55823492795 1.44912370692547
"1455" 33 20.6589686972369 1.30222457546237 0.0992612515596456 33 16.9852173152026 1.12159795412143 0.0992612515596456 33 14.1533259504152 0.961435325971801 0.0992612515596456 0.02 0.1 "simulation30" 17.1897633644852 1.91482220347442
"1456" 34 21.7189086028751 1.31013757678086 0.0925505775103432 34 17.896865368715 1.10091697419346 0.0925505775103432 34 14.914595700365 0.894821885410499 0.0925505775103432 0.02 0.1 "simulation30" 17.8631136951401 1.62901831357759
"1457" 35 22.7719378497693 1.29312647335215 0.0862935864993705 35 18.7917715795934 1.09016917724544 0.0862935864993705 35 15.6356376585669 0.881792747693982 0.0862935864993705 0.02 0.1 "simulation30" 18.2559358533678 1.42808574909671
"1458" 36 23.7772666600327 1.23515662787028 0.0804596067495324 36 19.6354318932546 1.01836158646895 0.0804596067495324 36 16.3087389198659 0.809553997389933 0.0804596067495324 0.02 0.1 "simulation30" 18.6384174911344 1.32247255940628
"1459" 37 24.7051123644638 1.16836962513667 0.0750200400853269 37 20.4097645286824 0.979518870348087 0.0750200400853269 37 16.9067640399942 0.765567292120521 0.0750200400853269 0.02 0.1 "simulation30" 18.9940931130985 1.06122000125309
"1460" 38 25.5685805436208 1.13102261263897 0.0699482217446554 38 21.1532643855154 0.967974971477273 0.0699482217446554 38 17.5080543314599 0.817647748424251 0.0699482217446554 0.02 0.1 "simulation30" 19.4794518816344 0.917895835995998
