"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.1 0.1 "simulation1" 0 0
"2" 1 0.0224429397075196 0.080343379137727 0.00191250814637267 1 0.0224429397075196 0.0365592048272522 0.00191250814637267 1 0.0224429397075196 0 0.00191250814637267 0.1 0.1 "simulation1" 0.00455682374803401 0.00789265025273135
"3" 2 0.0445343434779266 0.0117166882237594 0.00364855138955103 2 0.0445343434779266 0.00390556274125312 0.00364855138955103 2 0.0445343434779266 0 0.00364855138955103 0.1 0.1 "simulation1" 0 0
"4" 3 0.0662807960947712 0.0794941243399867 0.00691604061977391 3 0.0662807960947709 0.0383247522221812 0.00691604061977391 3 0.0662807960947709 0 0.00691604061977391 0.1 0.1 "simulation1" 0 0
"5" 4 0.087686141241189 0.0632713144571989 0.0128999930583945 4 0.0876861412079469 0.040423274859613 0.0128999930583945 4 0.0876861412079386 0 0.0128999930583945 0.1 0.1 "simulation1" 0 0
"6" 5 0.108756750627766 0.115788476416331 0.023138976814242 5 0.108756749162824 0.0515882661769616 0.023138976814242 5 0.108756749162416 0 0.023138976814242 0.1 0.1 "simulation1" 0.0196044852596801 0.0339559645260011
"7" 6 0.129497690616092 0.0692275580513186 0.038064326963386 6 0.129497678690515 0.0359921104791706 0.038064326963386 6 0.129497678684857 0 0.038064326963386 0.1 0.1 "simulation1" 0.0862589655254466 0.0599562014449025
"8" 7 0.149914422645864 0.0699392120104743 0.0534107943901927 7 0.149914093023879 0.0366911816631011 0.0534107943901927 7 0.149914092042366 0 0.0534107943901927 0.1 0.1 "simulation1" 0.191920631002405 0.0791785863750381
"9" 8 0.170024493336851 0.101094371396279 0.0604806119517437 8 0.170011129746747 0.0631241364814096 0.0604806119517437 8 0.170011067309439 0 0.0604806119517437 0.1 0.1 "simulation1" 0.269022298541306 0.145695779627004
"10" 9 0.189950347875537 0.127291539624838 0.0563166088724317 9 0.189794442507 0.0779870021223359 0.0563166088724317 9 0.189793598068552 0 0.0563166088724317 0.1 0.1 "simulation1" 0.331311583757579 0.177748421467099
"11" 10 0.209744255548001 0.150343042514947 0.0463231622785894 10 0.209268348456938 0.0809820267112898 0.0463231622785894 10 0.209266604834128 0 0.0463231622785894 0.1 0.1 "simulation1" 0.341357758557848 0.207461732973935
"12" 11 0.228954199333038 0.109942953976063 0.0358465105127139 11 0.228436704245111 0.0711893090257495 0.0358465105127139 11 0.228434931003092 0 0.0358465105127139 0.1 0.1 "simulation1" 0.358529512543967 0.218248417582644
"13" 12 0.247814769476088 0.10887675229805 0.0270215061041417 12 0.24730505213302 0.0571878953278885 0.0270215061041417 12 0.247303343702065 0 0.0270215061041417 0.1 0.1 "simulation1" 0.365152268659605 0.243600744918032
"14" 13 0.266380362776576 0.121678647975606 0.0201547336868207 13 0.265878210850191 0.0695352812196506 0.0201547336868207 13 0.265876535429475 0 0.0201547336868207 0.1 0.1 "simulation1" 0.394895674768612 0.214049595548816
"15" 14 0.284654760719146 0.112812567606724 0.0149705338312928 14 0.284160771594538 0.0585149682969478 0.0149705338312928 14 0.284159125337056 0 0.0149705338312928 0.1 0.1 "simulation1" 0.428464161282935 0.277432497932536
"16" 15 0.302644586230574 0.104275558394785 0.011101814245912 15 0.302157276882002 0.0601407193620829 0.011101814245912 15 0.30215566028494 0 0.011101814245912 0.1 0.1 "simulation1" 0.419929412953641 0.264447815805204
"17" 16 0.320351701964726 0.0863576685450057 0.00822768847160972 16 0.319872205806742 0.0521629118740951 0.00822768847160972 16 0.319870615965904 0 0.00822768847160972 0.1 0.1 "simulation1" 0.339171724319983 0.269159702139243
"18" 17 0.337781954248766 0.121671855870745 0.00609615668272501 17 0.337309964440575 0.0550754428523561 0.00609615668272501 17 0.337308398053818 0 0.00609615668272501 0.1 0.1 "simulation1" 0.32360091731048 0.272458813001221
"19" 18 0.354939484885418 0.106486609163655 0.0045164119283351 18 0.35447488562471 0.0462728552534206 0.0045164119283351 18 0.354473343291135 0 0.0045164119283351 0.1 0.1 "simulation1" 0.33326659231964 0.304093089478495
"20" 19 0.371828568447798 0.0669955562158658 0.00334591703295873 19 0.371371238794508 0.0406579008261322 0.00334591703295873 19 0.371369720566334 0 0.00334591703295873 0.1 0.1 "simulation1" 0.363571716815508 0.347581523712247
"21" 20 0.38845340200766 0.0899346754339351 0.00247873830268809 20 0.388003226474879 0.0409447019851253 0.00247873830268809 20 0.388001731975564 0 0.00247873830268809 0.1 0.1 "simulation1" 0.352741388601871 0.365746655943162
"22" 21 0.404818117415851 0.122810058134827 0.00183630080205394 21 0.404374985009829 0.053113978098726 0.00183630080205394 21 0.404373513867698 0 0.00183630080205394 0.1 0.1 "simulation1" 0.398906939533119 0.364789229899895
"23" 22 0.42092678504339 0.120066737045803 0.00136036689869699 22 0.420490585989929 0.0498439425250444 0.00136036689869699 22 0.420489137873035 0 0.00136036689869699 0.1 0.1 "simulation1" 0.397848730420871 0.447522473662148
"24" 23 0.436783411544803 0.109929750048386 0.0010077851027621 23 0.436354037364231 0.0506934878814696 0.0010077851027621 23 0.436352611915898 0 0.0010077851027621 0.1 0.1 "simulation1" 0.338827742619939 0.422790173289598
"25" 24 0.452391940450989 0.0793158969335038 0.000746585714894038 24 0.451969284355759 0.0453231761319034 0.000746585714894038 24 0.451967881211453 0 0.000746585714894038 0.1 0.1 "simulation1" 0.353253696038762 0.471643229057851
"26" 25 0.467756253519925 0.191187391259183 0.000553084343364606 25 0.467340210436992 0.116496812157156 0.000553084343364606 25 0.467338829247041 0 0.000553084343364606 0.1 0.1 "simulation1" 0.442273321501446 0.518007661833521
"27" 26 0.482880171861123 0.0611243723480767 0.000409734971306263 26 0.482470638326347 0.0272397332725799 0.000409734971306263 26 0.482469278747326 0 0.000409734971306263 0.1 0.1 "simulation1" 0.297724588252255 0.337763416700816
"28" 27 0.497767456779067 0.039249778304971 0.000303539135880365 27 0.497364330931783 0.0171113027111596 0.000303539135880365 27 0.497362992625484 0 0.000303539135880365 0.1 0.1 "simulation1" 0.31898569299998 0.373342451101988
"29" 28 0.512421810703131 0.0456415245835869 0.000224867323548967 28 0.512024992285667 0.0216816883543732 0.000224867323548967 28 0.512023674919192 0 0.000224867323548967 0.1 0.1 "simulation1" 0.309619221223064 0.341877822627958
"30" 29 0.526846878141574 0.0736457522665069 0.00016658581080717 29 0.526456268465951 0.0365813117288323 0.00016658581080717 29 0.526454971711664 0 0.00016658581080717 0.1 0.1 "simulation1" 0.330304097510995 0.378185198574363
"31" 30 0.541046246580588 0.0535184088191322 0.000123409804034976 30 0.540661748502939 0.030873858387827 0.000123409804034976 30 0.540660472038329 0 0.000123409804034976 0.1 0.1 "simulation1" 0.349467383381145 0.400609480835146
"32" 31 0.555023447375468 0.050136602699165 9.14242314633601e-05 31 0.554644965271871 0.0300142645744087 9.14242314633601e-05 31 0.554643708779477 0 9.14242314633601e-05 0.1 0.1 "simulation1" 0.370859373534569 0.44688601262919
"33" 32 0.568781956628856 0.0422152411336887 6.77287364866098e-05 32 0.568409396371545 0.0277265657281884 6.77287364866098e-05 32 0.568408159538874 0 6.77287364866098e-05 0.1 0.1 "simulation1" 0.313142840378071 0.352462752106481
"34" 33 0.582325196055229 0.055566496422462 5.01746820549593e-05 33 0.581958464989223 0.0289792903379319 5.01746820549593e-05 33 0.581957247508639 0 5.01746820549593e-05 0.1 0.1 "simulation1" 0.313160020152254 0.370112866380053
"35" 34 0.595656533831878 0.0292183592830348 3.71703186837784e-05 34 0.595295540752125 0.0164102577580553 3.71703186837784e-05 34 0.595294342320586 0 3.71703186837784e-05 0.1 0.1 "simulation1" 0.319353857985201 0.38389706764366
"36" 35 0.608779285436552 0.0470548942550059 2.75364493496473e-05 35 0.608423940564867 0.0209643006896813 2.75364493496473e-05 35 0.608422760884239 0 2.75364493496473e-05 0.1 0.1 "simulation1" 0.301829029993101 0.370409154511126
"37" 36 0.621696714472083 0.0285440087505612 2.03995034111434e-05 36 0.621346929434784 0.0180539400016577 2.03995034111434e-05 36 0.62134576821175 0 2.03995034111434e-05 0.1 0.1 "simulation1" 0.298460261021555 0.365131030085129
"38" 37 0.634412033478146 0.0361059289439862 1.51123238198468e-05 37 0.634067721284079 0.0203872511082666 1.51123238198468e-05 37 0.634066578229892 0 1.51123238198468e-05 0.1 0.1 "simulation1" 0.268341400914497 0.330566614946266
"39" 38 0.646928404729679 0.0331195812671499 1.11954848425886e-05 38 0.646589479748976 0.0123152511096393 1.11954848425886e-05 38 0.646588354579363 0 1.11954848425886e-05 0.1 0.1 "simulation1" 0.252649797736403 0.286093974607034
"40" 39 0.659248941023702 0.0222150931821802 8.2938191607567e-06 39 0.658915318966441 0.00897218252303626 8.2938191607567e-06 39 0.658914211401575 0 8.2938191607567e-06 0.1 0.1 "simulation1" 0.248764470668877 0.262675719167208
"41" 40 0.671376706453627 0.0139359489958707 6.14421235332802e-06 40 0.671048304348703 0.0046453163319569 6.14421235332802e-06 40 0.671047214113134 0 6.14421235332802e-06 0.1 0.1 "simulation1" 0.243414563013742 0.234365985821764
"42" 41 0.683314717171165 0.0268555536181859 4.55174446308318e-06 41 0.682991453345615 0.00895185120606198 4.55174446308318e-06 41 0.682990380168204 0 4.55174446308318e-06 0.1 0.1 "simulation1" 0.236958430620186 0.209966101978803
"43" 42 0.695065942136352 0.0232201341067997 3.37201523413917e-06 42 0.694747736195093 0.00774004470226656 3.37201523413917e-06 42 0.694746679808943 0 3.37201523413917e-06 0.1 0.1 "simulation1" 0.207102529967032 0.182552524655352
"44" 43 0.706633303855971 0.018393937172294 2.49805032586663e-06 43 0.706320076661804 0.00937156363170955 2.49805032586663e-06 43 0.706319036804193 0 2.49805032586663e-06 0.1 0.1 "simulation1" 0.216644362279075 0.182939517732212
