"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.1 0 "simulation1" 0 0
"2" 1 0.0224429397075196 0.0439405265812641 0.00191250814637267 1 0.0224429397075196 0.0219702632906321 0.00191250814637267 1 0.0224429397075196 0 0.00191250814637267 0.1 0 "simulation1" 0.00579525717898305 0.00738864074545717
"3" 2 0.0445343434779266 0 0.00364855138955103 2 0.0445343434779266 0 0.00364855138955103 2 0.0445343434779266 0 0.00364855138955103 0.1 0 "simulation1" 0.00376671086804115 0.00652413460086913
"4" 3 0.0662807960947709 0 0.00691604061977391 3 0.0662807960947709 0 0.00691604061977391 3 0.0662807960947709 0 0.00691604061977391 0.1 0 "simulation1" 0.00279875304127745 0.00484758246533047
"5" 4 0.0876861412079386 0 0.0128999930583945 4 0.0876861412079386 0 0.0128999930583945 4 0.0876861412079386 0 0.0128999930583945 0.1 0 "simulation1" 0.00278040344553418 0.00481580003320477
"6" 5 0.108756749162416 0 0.023138976814242 5 0.108756749162416 0 0.023138976814242 5 0.108756749162416 0 0.023138976814242 0.1 0 "simulation1" 0.00904589305530514 0.015667946371623
"7" 6 0.129497678684857 0 0.038064326963386 6 0.129497678684857 0 0.038064326963386 6 0.129497678684857 0 0.038064326963386 0.1 0 "simulation1" 0.0162515357995415 0.0281484857058304
"8" 7 0.149914092042366 0 0.0534107943901927 7 0.149914092042366 0 0.0534107943901927 7 0.149914092042366 0 0.0534107943901927 0.1 0 "simulation1" 0.0515686117813886 0.0482515719294568
"9" 8 0.170011070940542 0 0.0604806119517437 8 0.17001156377216 0 0.0604806119517437 8 0.170011067309439 0 0.0604806119517437 0.1 0 "simulation1" 0.0837242234091107 0.0674296453450137
"10" 9 0.207331900163851 0.0959234516963127 0.157457452494791 9 0.189833036969388 0.0479617258481563 0.157457452494791 9 0.189793598068552 0 0.157457452494791 0.1 0 "simulation1" 0.181373341204971 0.210090476564144
"11" 10 0.23972706538916 0 0.128220992480135 10 0.209324911695834 0 0.128220992480135 10 0.209266604834128 0 0.128220992480135 0.1 0 "simulation1" 0.114459436874546 0.140857496129804
"12" 11 0.258418796302226 0 0.104413113832428 11 0.228492322429245 0 0.104413113832428 11 0.228434931003092 0 0.104413113832428 0.1 0 "simulation1" 0.119165909115878 0.200662194957616
"13" 12 0.276818070139775 0 0.0850258458404625 12 0.24735979866829 0 0.0850258458404625 12 0.247303343702065 0 0.0850258458404625 0.1 0 "simulation1" 0.145723572596532 0.175738421439
"14" 13 0.294929462810594 0 0.0692383762492362 13 0.26593210412859 0 0.0692383762492362 13 0.265876535429475 0 0.0692383762492362 0.1 0 "simulation1" 0.17124940286806 0.183299210546909
"15" 14 0.312757480851043 0 0.0563822999729495 14 0.284213821262967 0 0.0563822999729495 14 0.284159125337056 0 0.0563822999729495 0.1 0 "simulation1" 0.179446505271657 0.173540076346221
"16" 15 0.330306558254797 0 0.0459133203643655 15 0.302209499148844 0 0.0459133203643655 15 0.30215566028494 0 0.0459133203643655 0.1 0 "simulation1" 0.198254932510475 0.183392011939709
"17" 16 0.347581056831535 0 0.0373882049489331 16 0.319923613728937 0 0.0373882049489331 16 0.319870615965904 0 0.0373882049489331 0.1 0 "simulation1" 0.207911813893889 0.181807744809742
"18" 17 0.364585272947048 0 0.0304460199830887 17 0.337360566966577 0 0.0304460199830887 17 0.337308398053818 0 0.0304460199830887 0.1 0 "simulation1" 0.220648148395931 0.195490528886973
"19" 18 0.381323435917623 0 0.0247928493511986 18 0.354524695980541 0 0.0247928493511986 18 0.354473343291135 0 0.0247928493511986 0.1 0 "simulation1" 0.211408282358635 0.185981431470418
"20" 19 0.397799708485448 0 0.0201893508344492 19 0.371420269803614 0 0.0201893508344492 19 0.371369720566334 0 0.0201893508344492 0.1 0 "simulation1" 0.233504085780121 0.202221992635223
"21" 20 0.414018188244201 0 0.0164406229127823 20 0.38805149032345 0 0.0164406229127823 20 0.388001731975564 0 0.0164406229127823 0.1 0 "simulation1" 0.29212727990038 0.253003372606232
"22" 21 0.429982908726548 0 0.0133879530836176 21 0.404422493672746 0 0.0133879530836176 21 0.404373513867698 0 0.0133879530836176 0.1 0 "simulation1" 0.34319710371355 0.308495810045687
"23" 22 0.445697840337697 0 0.0109020983401907 22 0.420537351315939 0 0.0109020983401907 22 0.420489137873035 0 0.0109020983401907 0.1 0 "simulation1" 0.346679452620962 0.301761205130414
"24" 23 0.461166891342499 0 0.00887781332044177 23 0.43640007099577 0 0.00887781332044177 23 0.436352611915898 0 0.00887781332044177 0.1 0 "simulation1" 0.319850958105775 0.29254056511844
"25" 24 0.476393908862976 0 0.00722939446088637 24 0.452014597732063 0 0.00722939446088637 24 0.451967881211453 0 0.00722939446088637 0.1 0 "simulation1" 0.176625106271309 0.182714931353813
"26" 25 0.491382679828741 0 0.00588705150521162 25 0.46738481482642 0 0.00588705150521162 25 0.467338829247041 0 0.00588705150521162 0.1 0 "simulation1" 0.291758389542961 0.285501138170244
"27" 26 0.506136931917966 0 0.00479395274563081 26 0.48251454482191 0 0.00479395274563081 26 0.482469278747326 0 0.00479395274563081 0.1 0 "simulation1" 0.124920551938063 0.118874850172857
"28" 27 0.520660334484435 0 0.00390381889932438 27 0.497407550452939 0 0.00390381889932438 27 0.497362992625484 0 0.00390381889932438 0.1 0 "simulation1" 0.120911294416912 0.122534148210525
"29" 28 0.534956499470105 0 0.00317896375023966 28 0.51206753558103 0 0.00317896375023966 28 0.512023674919192 0 0.00317896375023966 0.1 0 "simulation1" 0.123636070374104 0.111967473709393
"30" 29 0.549028982303387 0 0.00258869860153779 29 0.526498146115955 0 0.00258869860153779 29 0.526454971711664 0 0.00258869860153779 0.1 0 "simulation1" 0.125852302619941 0.117106084196165
"31" 30 0.562881282783377 0 0.00210803298688086 30 0.540702970922473 0 0.00210803298688086 30 0.540660472038329 0 0.00210803298688086 0.1 0 "simulation1" 0.109744689675567 0.108308833106261
"32" 31 0.576516845950306 0 0.00171661663166892 31 0.554685542712871 0 0.00171661663166892 31 0.554643708779477 0 0.00171661663166892 0.1 0 "simulation1" 0.141391292916525 0.127219075586
"33" 32 0.589939062942377 0 0.00139787786930343 32 0.568449338925613 0 0.00139787786930343 32 0.568408159538874 0 0.00139787786930343 0.1 0 "simulation1" 0.134737171674654 0.122964557027529
"34" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.32 0 "simulation2" 0 0
"35" 1 0.0224429397075196 0.178763616798878 0.00191250814637267 1 0.0224429397075196 0.089381808399439 0.00191250814637267 1 0.0224429397075196 0 0.00191250814637267 0.32 0 "simulation2" 0.00822402304840805 0.0142444257624602
"36" 2 0.0445343434779266 0.0512349530906608 0.00364855138955103 2 0.0445343434779266 0.0256174765453304 0.00364855138955103 2 0.0445343434779266 0 0.00364855138955103 0.32 0 "simulation2" 0.0065751053914674 0.0113884166031416
