"time" "Srxn1_max" "NRF2_max" "Fraction_X_max" "time2" "Srxn1_mean" "NRF2_mean" "Fraction_X_mean" "time3" "Srxn1_min" "NRF2_min" "Fraction_X_min" "dose1" "dose2" "Simulation" "SRXN1_observed" "SRXN1_SD"
"1" 0 0 0 0.001 0 0 0 0.001 0 0 0 0.001 0.35 0.35 "simulation1" 0 0
"2" 1 0.0244880945521937 0.0444541803865521 0.665012370446506 1 0.0227600937988484 0.0245921903157594 0.665012370446506 1 0.0224429397075196 0 0.665012370446506 0.35 0.35 "simulation1" 0.0412289580456226 0.071410650078144
"3" 2 0.0938359531980774 0.322058224517883 0.740754009417095 2 0.0717606768552731 0.183622422884868 0.740754009417095 2 0.0445343434779266 0 0.740754009417095 0.35 0.35 "simulation1" 0.0153076467134585 0.0265136218520248
"4" 3 0.248514179399339 0.402073379678231 0.637628135340418 3 0.166642044856845 0.215386904542838 0.637628135340418 3 0.0662807960947709 0 0.637628135340418 0.35 0.35 "simulation1" 0.0158711460101195 0.0274896312638711
"5" 4 0.462791972331443 0.426682889019605 0.548811636089898 4 0.288995741807703 0.221037174383317 0.548811636089898 4 0.0876861412079386 0 0.548811636089898 0.35 0.35 "simulation1" 0.0874919790506658 0.116473961005034
"6" 5 0.711799677586077 0.404574476260362 0.472366552741014 5 0.428248872616333 0.209921818299376 0.472366552741014 5 0.108756749162416 0 0.472366552741014 0.35 0.35 "simulation1" 0.546495414726368 0.385399709428449
"7" 6 0.981716111380712 0.398709335300646 0.406569659740599 6 0.570704425860283 0.185784709255909 0.406569659740599 6 0.129497678684857 0 0.406569659740599 0.35 0.35 "simulation1" 1.12742904411563 0.604970874214477
"8" 7 1.26006939926456 0.363060655347948 0.349937749111155 7 0.711828661822982 0.175374268604088 0.349937749111155 7 0.149914092042366 0 0.349937749111155 0.35 0.35 "simulation1" 1.59317387508504 0.760701279522779
"9" 8 1.5485856179946 0.377389571447625 0.301194211912202 8 0.859165161238136 0.17694217948238 0.301194211912202 8 0.170011067309439 0 0.301194211912202 0.35 0.35 "simulation1" 1.90651394669063 0.827068234921817
"10" 9 1.85331237888685 0.36788596479809 0.259240260645892 9 1.00775639868693 0.163579905539379 0.259240260645892 9 0.189793598068552 0 0.259240260645892 0.35 0.35 "simulation1" 2.12604661589525 0.939179118640608
"11" 10 2.19013389471609 0.418195591114547 0.22313016014843 10 1.1635862030189 0.180429239810551 0.22313016014843 10 0.209266604834128 0 0.22313016014843 0.35 0.35 "simulation1" 2.15175304009021 0.977521801125147
"12" 11 2.56107903043275 0.421393316700628 0.192049908620754 11 1.32913793619233 0.174166025996603 0.192049908620754 11 0.228434931003092 0 0.192049908620754 0.35 0.35 "simulation1" 2.22656935127424 1.058137652647
"13" 12 2.93968175978296 0.416336517483434 0.165298888221587 12 1.49553528451776 0.175386561508339 0.165298888221587 12 0.247303343702065 0 0.165298888221587 0.35 0.35 "simulation1" 2.17647354802296 1.05949462510961
"14" 13 3.30296224284669 0.377986913416732 0.142274071586514 13 1.65472533961558 0.15563166268824 0.142274071586514 13 0.265876535429475 0 0.142274071586514 0.35 0.35 "simulation1" 2.13272116152023 1.09375856068272
"15" 14 3.64116395427413 0.359338639531411 0.122456428252982 14 1.7962755550687 0.14595087862172 0.122456428252982 14 0.284159125337056 0 0.122456428252982 0.35 0.35 "simulation1" 2.05858383242257 1.00475307180027
"16" 15 3.94824962410946 0.313316976437166 0.105399224561864 15 1.90828177311177 0.136191897738998 0.105399224561864 15 0.30215566028494 0 0.105399224561864 0.35 0.35 "simulation1" 2.10054156920367 1.00904619316283
"17" 16 4.22469540836522 0.299323933494747 0.0907179532894125 16 1.94021828338348 0.11612613520942 0.0907179532894125 16 0.319870615965904 0 0.0907179532894125 0.35 0.35 "simulation1" 2.1010308438063 0.990613383671585
"18" 17 4.47966424846046 0.275203171791292 0.0780816660011532 17 1.93751562746424 0.120813311674303 0.0780816660011532 17 0.337308398053818 0 0.0780816660011532 0.35 0.35 "simulation1" 2.15847937522297 1.06220225721097
"19" 18 4.73116381078292 0.296903185554855 0.0672055127397498 18 1.93196112630342 0.127048912643534 0.0672055127397498 18 0.354473343291135 0 0.0672055127397498 0.35 0.35 "simulation1" 2.11267132824076 0.988371993104419
"20" 19 4.96613755020262 0.276882096191176 0.0578443208748385 19 1.9247771012337 0.120253460065096 0.0578443208748385 19 0.371369720566334 0 0.0578443208748385 0.35 0.35 "simulation1" 2.1343627773568 0.984560394258438
"21" 20 5.13395947058846 0.281645636129995 0.0497870683678639 20 1.91719431117355 0.117633361681226 0.0497870683678639 20 0.388001731975564 0 0.0497870683678639 0.35 0.35 "simulation1" 2.21108006452195 1.05953038844209
"22" 21 5.13553606301821 0.207260079376627 0.0428521268670402 21 1.90964852806958 0.0887496621704618 0.0428521268670402 21 0.404373513867698 0 0.0428521268670402 0.35 0.35 "simulation1" 2.19001024123447 0.964790084425394
"23" 22 5.07868448859318 0.190828923149183 0.03688316740124 22 1.90221301248846 0.0896982093185535 0.03688316740124 22 0.420489137873035 0 0.03688316740124 0.35 0.35 "simulation1" 2.16970656781358 1.01539528323906
"24" 23 5.02192123798826 0.214440830874747 0.031745636378068 23 1.89489304707836 0.0894531511730564 0.031745636378068 23 0.436352611915898 0 0.031745636378068 0.35 0.35 "simulation1" 2.12169568980545 1.02652548481646
"25" 24 4.96605770006328 0.258024391468209 0.0273237224472926 24 1.88768751133744 0.105679205643385 0.0273237224472926 24 0.451967881211453 0 0.0273237224472926 0.35 0.35 "simulation1" 1.89452413902031 1.09967314295726
"26" 25 4.92235107224292 0.436346714906084 0.0235177458560091 25 1.88059649638268 0.206877668252051 0.0235177458560091 25 0.467338829247041 0.017941460241085 0.0235177458560091 0.35 0.35 "simulation1" 2.16198827713154 0.783585729635329
"27" 26 4.87562320129128 0.300318639174016 0.0202419114458044 26 1.87361543103082 0.124826598064519 0.0202419114458044 26 0.482469278747326 0 0.0202419114458044 0.35 0.35 "simulation1" 1.79878606764131 0.654270884815999
"28" 27 4.82184234614885 0.308389681220636 0.0174223746394935 27 1.86674274964632 0.124720556822274 0.0174223746394935 27 0.497362992625484 0 0.0174223746394935 0.35 0.35 "simulation1" 1.72661647093 0.620939648361702
"29" 28 4.76885621168166 0.283183191722911 0.0149955768204777 28 1.85997769221371 0.118407122902687 0.0149955768204777 28 0.512023674919193 0 0.0149955768204777 0.35 0.35 "simulation1" 1.72735021927478 0.697076650188164
"30" 29 4.71668663703657 0.310000202536146 0.0129068125804799 29 1.853318491014 0.119049831061038 0.0129068125804799 29 0.526454971711664 0 0.0129068125804799 0.35 0.35 "simulation1" 1.64457856315424 0.694491869605683
"31" 30 4.66533068581417 0.290373976093512 0.0111089965382423 30 1.84676348159221 0.113056962052873 0.0111089965382423 30 0.540660472038329 0 0.0111089965382423 0.35 0.35 "simulation1" 1.58546257540254 0.690388305187546
"32" 31 4.61477702580076 0.286910531745258 0.00956160193054351 31 1.84031103382154 0.115728417118122 0.00956160193054351 31 0.554643708779477 0 0.00956160193054351 0.35 0.35 "simulation1" 1.56915652429049 0.762938534050622
"33" 32 4.56501534679625 0.295226192638102 0.00822974704902003 32 1.83395954312697 0.113252119802593 0.00822974704902003 32 0.568408159538874 0 0.00822974704902003 0.35 0.35 "simulation1" 1.47401404866957 0.774271918340717
"34" 33 4.51603231038012 0.278527405415514 0.00708340892905212 33 1.82770742906802 0.106598439336577 0.00708340892905212 33 0.58195724750864 0 0.00708340892905212 0.35 0.35 "simulation1" 1.4844808600311 0.682808944460156
"35" 34 4.46781566136896 0.258958906620278 0.00609674656551564 34 1.82155313660338 0.0976707941837348 0.00609674656551564 34 0.595294342320586 0 0.00609674656551564 0.35 0.35 "simulation1" 1.37425547346252 0.736061085758967
"36" 35 4.42035343190594 0.309094706242037 0.00524751839918138 35 1.81549513638953 0.115587651581464 0.00524751839918138 35 0.60842276088424 0 0.00524751839918138 0.35 0.35 "simulation1" 1.30003060093825 0.644624053394264
"37" 36 4.37363381083053 0.321588679148482 0.00451658094261267 36 1.80953192161132 0.120655420627325 0.00451658094261267 36 0.62134576821175 0 0.00451658094261267 0.35 0.35 "simulation1" 1.15995669250812 0.642255208017038
"38" 37 4.32764517905839 0.294610024509872 0.00388745724347613 37 1.80366200910797 0.112757452394328 0.00388745724347613 37 0.634066578229892 0 0.00388745724347613 0.35 0.35 "simulation1" 1.0394543903331 0.58642942479159
"39" 38 4.28237609943991 0.297667842015518 0.00334596545747127 38 1.79788393904668 0.10893096276791 0.00334596545747127 38 0.646588354579363 0 0.00334596545747127 0.35 0.35 "simulation1" 0.890667529607228 0.583165885910366
"40" 39 4.23781531364925 0.253207446644676 0.00287989915808824 39 1.79219627443944 0.0930577486247471 0.00287989915808824 39 0.658914211401575 0 0.00287989915808824 0.35 0.35 "simulation1" 0.804291795383381 0.533136312869293
"41" 40 4.19395173947752 0.256617280204698 0.00247875217666636 40 1.78659760076549 0.0942153887346554 0.00247875217666636 40 0.671047214113134 0 0.00247875217666636 0.35 0.35 "simulation1" 0.770800601334239 0.506431691808883
"42" 41 4.1507744681507 0.266032786781661 0.00213348177003771 41 1.78108652564246 0.0952560295756209 0.00213348177003771 41 0.682990380168204 0 0.00213348177003771 0.35 0.35 "simulation1" 0.702704415781298 0.516123118611838
"43" 42 4.10827276156422 0.279055567775305 0.00183630477702891 42 1.77566167847934 0.0974728268027615 0.00183630477702891 42 0.694746679808943 0 0.00183630477702891 0.35 0.35 "simulation1" 0.583398883584341 0.455872362602845
"44" 43 4.06643604962626 0.270484274658113 0.00158052216873622 43 1.7703217101275 0.100243216772677 0.00158052216873622 43 0.706319036804193 0 0.00158052216873622 0.35 0.35 "simulation1" 0.557598894425797 0.411376641898236
"45" 44 4.02525392762796 0.222805314868506 0.00136036803754789 44 1.7650652925472 0.0783270597077884 0.00136036803754789 44 0.717710329176621 0 0.00136036803754789 0.35 0.35 "simulation1" 0.494491280771055 0.333633768425451
