"0.01_0.01" "0.02_0.02" "0.05_0.05" "0.1_0.1" "0.22_0.22" "0.46_0.46"
"1" 0 0 0 0.00869369645330922 0 0.0148430318161259
"2" 0 0 0 0.0190308040136623 0.0174021021100255 0.0308551289808249
"3" 0 0.0066752040142416 0.0668806687158171 0.149524185226603 0.226556143599945 0.264917453410054
"4" 0.13684314453077 0.333156218261291 0.68804745391681 1.22539357713257 0.793648846565809 1.41287161449572
"5" 0.870869532132194 1.38673536582848 2.01528174794586 2.86054415620314 3.02775392891719 3.17133389992144
"6" 1.93475619710198 2.77307542857436 3.5951474106726 4.60339437781525 4.85153307909764 4.87160608792529
"7" 3.01207985576102 3.87362176002923 5.06134878403671 6.3229201232348 6.60260158020175 6.66041597832793
"8" 3.84074895155606 4.90594409872398 6.40714009310784 7.9036079052502 8.05603388328517 7.81565056795765
"9" 4.41733690285185 5.54138711964618 7.55186738256779 9.31354397808419 9.1067318082895 8.9579682261402
"10" 4.7726364421181 6.11798495264467 8.02490167572122 9.9850443325736 10.2574291685517 10.0349827738586
"11" 5.22206477877291 6.50825499694306 8.2757485863287 10.7894802205811 10.4961445928812 10.4190366939774
"12" 5.34660705430346 6.58004264582497 8.7885173394602 10.9193387952499 10.6941094785832 10.7402031363608
"13" 5.53515946549123 7.14034850562252 9.36657589657067 11.9930536703045 11.3528664372735 11.6587619034695
"14" 5.78791355896964 7.7773343045703 9.87417922737284 12.5591008183508 12.3602806398134 11.9483998532834
"15" 6.48427052492507 8.17551402356199 10.2350405444379 13.231631820867 13.3261242256368 13.1975868467899
"16" 6.63079414952036 8.94907064039628 10.8919419423428 13.9456793142329 14.8421549182056 14.2753522999064
"17" 7.17377555472247 9.76573726023922 11.3332435859392 16.0335493841287 15.7894991667498 15.4218435059684
"18" 7.72726841449979 10.7188916005151 12.3763586138618 15.8844409393228 16.8768253208562 16.8168744238444
"19" 8.5987373197428 11.4473934122844 13.3574107725373 17.3252522686732 18.5213817818933 17.9658489001428
"20" 8.95960408941614 12.4213869175701 13.8197161263173 18.9677924131352 19.9117828609287 19.8428933100361
"21" 9.2957415598341 13.0572246974716 15.0294512056214 19.8092137581644 21.0817121426377 21.9167925806356
"22" 10.1009104441994 13.6658733125173 15.4387430528049 20.8538845376292 22.5349177731306 23.2432632013847
"23" 10.3993102584249 14.5684707089205 16.2669352652461 21.7843400438312 23.5882164976908 25.6169061046879
"24" 10.8742653412355 14.8796210737737 17.1525992180513 22.7802786703681 24.4925987717387 27.2359259177673
"25" 11.3700430986048 14.9864861489381 17.1480098221166 22.2944414904569 24.5724426970818 27.7131521160557
"26" 10.1994663123154 14.1630432239343 17.0506197421031 22.8899910679598 25.3357149483409 29.0026715646117
"27" 10.831357770056 14.8680258149022 17.4088984388035 23.4738761899693 26.4565116766051 30.2523612304826
"28" 10.9287295924501 14.9246027941477 18.6263761701059 25.2588323759228 28.1843931471957 32.2033307405827
"29" 11.2944663781646 15.314951250748 19.2701253144703 25.6759991368389 29.7493075325815 35.3574715609333
"30" 11.3614917971887 15.6549939068827 19.4755201248019 26.620867673654 31.732855597808 38.0830439518931
"31" 11.4665976777638 15.7044923814563 19.6565144278242 27.1461698804175 32.6158250518695 38.8538658735682
"32" 11.2368091309382 15.9693670902405 20.4437866637359 27.554009496588 33.0302377386873 42.2614293718479
"33" 11.5478478378846 16.7051903423385 20.5684042991953 27.9655778255501 33.7949051267022 44.1267624641038
"34" 11.1949291847848 16.2354568334309 20.5781222848355 29.1143997511435 34.4425088579523 45.7316256481023
"35" 10.9635725544308 15.9420446683125 20.055558659921 29.1544023764559 34.6714606428111 49.0334392189279
"36" 11.0026922395225 16.3537690549345 20.1084603542005 29.495817988904 36.3242768162938 50.0500801687409
"37" 10.5422869818421 16.4097841119799 20.2139125181488 30.3391869344251 36.5420756805614 50.3628150353845
"38" 10.3914015735596 15.9315608570895 19.8603298830994 29.4172998121986 37.8007080494552 51.8792362222758
"39" 10.5491904252233 15.7083957633443 19.8383574849454 30.1577479265072 37.8875200145489 54.7999168285148
"40" 10.3243449797163 15.0149336860668 20.0342480696213 31.201723985716 39.1170599312134 55.8936184932776
"41" 9.9892879563378 15.513769628186 20.502019603811 31.9688551447147 40.1917208483944 59.9660872581261
"42" 9.93736824218995 15.3914295000721 20.8773557144902 32.5402271247964 39.953356114146 60.3211956371382
"43" 9.74266037894231 15.0444862826194 20.5409638507715 32.1995910400193 42.8534327706234 62.2239953434235
"44" 9.44380328590135 14.7439338937764 20.7328965582853 32.8618704896155 42.5239116284434 62.9644290828502
"45" 9.27517236178201 14.6841679195074 20.0748015014362 33.186939526212 43.1442129357435 66.1129576543976
"46" 9.11964780174787 14.4759366531474 20.7614303056585 33.7145579166953 44.5575397898527 69.2956258842627
"47" 8.8536670601734 14.6163903191558 20.6592462168972 34.2834291366469 45.0274912256567 70.076922920276
"48" 8.54914292501874 14.0051303391807 20.54174517091 34.3465131677862 46.2498553978748 73.8700053530378
