# Time	[Srxn1]	
38.88	35.7791	
39.36	35.5201	
39.84	35.2631	
40.32	35.008	
40.8	34.7548	
41.28	34.5035	
41.76	34.2542	
42.24	34.0067	
42.72	33.761	
43.2	33.5173	
43.68	33.2753	
44.16	33.0352	
44.64	32.7969	
45.12	32.5604	
45.6	32.3257	
46.08	32.0927	
46.56	31.8615	
47.04	31.6321	
47.52	31.4044	
48	31.1784	
nan	nan	
0	0	
0.48	0.015082	
0.96	0.20178	
1.44	0.303455	
1.92	0.43061	
2.4	0.615954	
2.88	0.864262	
3.36	1.17678	
3.84	1.55272	
4.32	1.98993	
4.8	2.4853	
5.28	3.03514	
5.76	3.6354	
6.24	4.28191	
6.72	4.97043	
7.2	5.69683	
7.68	6.45711	
8.16	7.24745	
8.64	8.06422	
9.12	8.90407	
9.6	9.76382	
10.08	10.6406	
10.56	11.5316	
11.04	12.4344	
11.52	13.3467	
12	14.2664	
12.48	15.1916	
12.96	16.1205	
13.44	17.0516	
13.92	17.9833	
14.4	18.9144	
14.88	19.8436	
15.36	20.7698	
15.84	21.692	
16.32	22.6093	
16.8	23.5208	
17.28	24.4258	
17.76	25.3236	
18.24	26.2135	
18.72	27.095	
19.2	27.9675	
19.68	28.8306	
20.16	29.6839	
20.64	30.5268	
21.12	31.3591	
21.6	32.1805	
22.08	32.9907	
22.56	33.7893	
23.04	34.5761	
23.52	35.351	
24	36.1137	
24.48	36.8641	
24.96	37.6019	
25.44	38.3271	
25.92	39.0396	
26.4	39.7391	
26.88	40.4256	
27.36	41.0989	
27.84	41.7589	
28.32	42.405	
28.8	43.0364	
29.28	43.6516	
29.76	44.2466	
30.24	44.8136	
30.72	45.3362	
31.2	45.7842	
31.68	46.1116	
32.16	46.2721	
32.64	46.2539	
33.12	46.0931	
33.6	45.8442	
34.08	45.5501	
34.56	45.2357	
35.04	44.9134	
35.52	44.589	
36	44.2651	
36.48	43.9428	
36.96	43.6225	
37.44	43.3044	
37.92	42.9888	
38.4	42.6754	
38.88	42.3644	
39.36	42.0558	
39.84	41.7494	
40.32	41.4454	
40.8	41.1437	
41.28	40.8442	
41.76	40.547	
42.24	40.2521	
42.72	39.9594	
43.2	39.6688	
43.68	39.3805	
44.16	39.0944	
44.64	38.8104	
45.12	38.5285	
45.6	38.2488	
46.08	37.9712	
46.56	37.6956	
47.04	37.4222	
47.52	37.1508	
48	36.8815	
nan	nan	
0	0	
0.48	0.0157554	
0.96	0.230237	
1.44	0.346282	
1.92	0.491845	
2.4	0.704797	
2.88	0.990668	
3.36	1.35089	
3.84	1.78458	
4.32	2.28921	
4.8	2.8612	
5.28	3.49627	
5.76	4.18975	
6.24	4.93677	
6.72	5.73246	
7.2	6.57202	
7.68	7.45082	
8.16	8.36443	
8.64	9.30867	
9.12	10.2796	
9.6	11.2737	
10.08	12.2873	
10.56	13.3176	
11.04	14.3615	
11.52	15.4164	
12	16.4799	
12.48	17.5498	
12.96	18.624	
13.44	19.7007	
13.92	20.7782	
14.4	21.8549	
14.88	22.9294	
15.36	24.0005	
15.84	25.067	
