"1_1" "2.15_2.15" "4.64_4.64" "10_10" "21.54_21.54" "46.42_46.42"
"1" 0.00163715485901213 0 0 0 0 0
"2" 0 0 0 0 0 0
"3" 0 0 0 0.00949943987396587 0.0585663512330875 0.0479660233701341
"4" 0 0 0.00875108134923455 0.131159607904373 0.368585120521221 0.24849103139657
"5" 0.0325126631215268 0.053315031680221 0.115414896579158 0.367008125087328 0.899724186688359 0.412819664175413
"6" 0.086457450843005 0.141838684966668 0.271940838762964 0.641717361384522 1.4221049802107 0.406816023922139
"7" 0.184452823216324 0.23474215909151 0.403944602977266 0.882031435938008 1.78035495688982 0.454498876583343
"8" 0.180342681337585 0.267760332156928 0.561447018890714 1.05242302481654 2.04833423769619 0.515850265391
"9" 0.228215356773184 0.298181877573404 0.60396421114173 1.2444268281401 2.37276655690255 0.675258236302821
"10" 0.303186333085455 0.327617481104218 0.630851479217618 1.38513214782606 2.57551513047598 0.695163882981719
"11" 0.262974736545617 0.341536910899519 0.702249557468756 1.4595719490279 2.80009674326885 0.775521447636802
"12" 0.299410859096708 0.332714962422197 0.682628242914615 1.55420941270928 2.97640231277276 1.05968687173459
"13" 0.326848742732924 0.296587563077962 0.675600892319579 1.65283347328173 2.98729116786109 0.995216136927029
"14" 0.373758039600529 0.343163777414147 0.744025424974562 1.72678382148399 3.31168540819675 1.36969280214484
"15" 0.356840348188108 0.377044194788121 0.709250253742427 1.68078814193904 3.58116570314356 1.5680249526376
"16" 0.32149513680343 0.43471191187199 0.778002944715355 1.87647624946478 3.57134121258244 1.23775724326839
"17" 0.38683683116476 0.457142104348856 0.853239611078309 1.80871436625169 3.60697172383212 1.33966284536315
"18" 0.435602042911206 0.484526754709927 1.02336182514524 2.09335383667174 3.87389373164702 1.36659010696999
"19" 0.494781476355027 0.545991383806072 1.13343656621981 2.21092493723737 4.05347012089007 1.43928513037128
"20" 0.551723784153597 0.564246212060005 1.12454655071499 2.36311074553034 4.28732438147376 1.53225221011007
"21" 0.561659530850102 0.555808585704524 1.21426884776353 2.29596858353864 4.54571741855107 1.94056686971529
"22" 0.579640812509282 0.576517668556029 1.23670447373866 2.42347758349522 5.1437512672776 2.0999185337931
"23" 0.560905122635009 0.540068039145549 1.19432396476145 2.42521448929071 5.52273310396039 2.53809411862752
"24" 0.561746896993409 0.558472367291514 1.20392163982627 2.41307205671116 5.40812087076541 2.52102246909651
"25" 0.431954423830288 0.459194822331764 0.935582867858808 1.92642062537745 3.75543142315684 1.97199808377312
"26" 0.438732927604925 0.380904897017544 0.874469496488337 2.01453518096882 3.77726586453922 2.13512025999314
"27" 0.448736384208174 0.397700396673111 0.828284801463111 1.91985614516104 3.97202464533124 2.02695288064679
"28" 0.438991180401749 0.37945312655149 0.924963271656993 1.9012491432745 4.48298670932542 2.26825553554273
"29" 0.437839880018509 0.350004166654851 0.860014985658003 2.01344846549091 4.46844376451167 2.1404247945496
"30" 0.447830295800651 0.430279745750599 0.846451789049764 1.85308140625193 4.05145578413122 2.50372572657665
"31" 0.530352103617755 0.346403989850027 0.866785010349176 1.90428619752966 4.21932900818736 2.72923591004149
"32" 0.437894359010715 0.28110319938561 0.978011448163957 2.03925595336229 4.48891073366873 2.6669740099573
"33" 0.469252154911802 0.263776535673756 1.00599931095154 1.8590563393717 4.53571818109501 2.50095748934528
"34" 0.429540057961441 0.206658674840426 0.914023532451965 1.97196118800309 3.87033016129612 2.99960910246919
"35" 0.397377264496763 0.142902131578097 0.932661689169836 1.66769980035151 3.54786105489707 2.59008824644228
"36" 0.384454405042192 0.164940257798047 0.814904503510639 1.4583427840022 3.6293708880444 3.00541782609685
"37" 0.326303464710803 0.151440956891851 0.831700016999295 1.41249707969745 3.34272096340332 2.85377353548097
"38" 0.336609329665746 0.133805156227709 0.718679688836167 1.34252842780316 3.17144146562474 3.07722860347374
"39" 0.308198371367174 0.121222936062475 0.634895295918801 1.25356736961934 3.4724805316974 3.04144940525364
"40" 0.132858536843761 0.0685127188896369 0.627067825920754 1.12708198124864 3.21966001422641 2.79612336404573
"41" 0.133403716974389 0.0820381698713635 0.575572203012442 1.08442959696127 3.15121909028045 3.02913710253217
"42" 0.138444735388461 0.0653075537358361 0.562897752043223 1.01287895520341 3.03300387468587 3.28690472635773
"43" 0.208114761980815 0.030678286459559 0.467308655264264 1.01113752329743 3.24397113507582 3.20585110909286
"44" 0.188338293607279 0.0442918446715828 0.402844824337318 1.04603554796956 2.7477101444358 3.3140332322213
"45" 0.172776689878165 0.0794351844577871 0.396893886596851 1.0301550217385 3.11814142887969 3.04103787760359
"46" 0.164218076751418 0.0568821753146048 0.473585566055154 0.929978419934994 2.83577998799829 3.18183966890258
"47" 0.143659844928138 0.00987351911069012 0.400142602083436 0.799147694281032 2.71921638309954 3.30816220439349
"48" 0.142819095477552 0.0311487925612058 0.392191812932168 0.757086411697925 2.7641417100564 3.20112904472647
