"1_1" "2.15_2.15" "4.64_4.64" "10_10" "21.54_21.54" "46.42_46.42"
"1" 0 0 0.0271016066394344 0.0607837785434625 0.104654688008527 0.14471220772125
"2" 0 0.0910184065625271 0.0889439010074157 0.182707676417465 0.367451661388981 0.788461960018966
"3" 0 0.0775667488295955 0.160107953626052 0.372843200442646 0.620880844981966 1.25360298648923
"4" 0 0.104079117111167 0.177850778413783 0.473111354042335 0.74635984335774 1.35562148593711
"5" 0 0.160814651036208 0.193198914159041 0.392684659254958 0.737453112165406 1.32821048902885
"6" 0 0.138613179244564 0.210673877423852 0.470146358958251 0.739949544307975 1.39533144734259
"7" 0 0.185290458302389 0.169762068416545 0.450262965899764 0.681006503798797 1.33578080017207
"8" 0.0000380777692506884 0.206119504001407 0.207816155062674 0.425173864944775 0.647676660831118 1.20830120581622
"9" 0 0.205685316828187 0.198301814691857 0.4558462557759 0.629252239443689 1.22497008768497
"10" 0 0.183550655880796 0.24317082340168 0.398260731815917 0.60729494416619 1.15777340078944
"11" 0 0.179478618686811 0.236397001125411 0.372927137889498 0.60613932449045 1.09775542040607
"12" 0 0.214410502195435 0.203264064201343 0.376794312876343 0.573589704602683 1.01045910718133
"13" 0 0.21469257176351 0.201562566407174 0.382979681474372 0.581355708804417 0.992459644809337
"14" 0 0.218669007251942 0.194742899071379 0.368866607051076 0.548132558088041 0.99305371360909
"15" 0 0.242972762766724 0.182941715057807 0.380586920909026 0.532006120580676 0.968497556639921
"16" 0 0.215702880904842 0.187550238487893 0.373062548741232 0.544376613054427 0.961736329125672
"17" 0 0.21246169001505 0.167028147801536 0.369314805579704 0.537605488350991 0.943071840736504
"18" 0 0.179698839233394 0.173413974274601 0.349887245470322 0.493689601775001 0.936136860733631
"19" 0 0.182007509758853 0.139665654903075 0.354655970837622 0.502822840896757 0.996253957910111
"20" 0 0.156397954321062 0.182987998673662 0.365986953269813 0.516895567057488 0.955377976536014
"21" 0 0.205048886089193 0.173264486487226 0.316111755862517 0.474679577300453 0.915334072867787
"22" 0 0.213441654302625 0.216078002834457 0.358453992380167 0.466155256332123 0.910785192035288
"23" 0 0.203202416717368 0.206958667130849 0.338038799432732 0.450951744510968 0.931128325295238
"24" 0 0.122522949393707 0.153544691678395 0.327411996604368 0.397750489376932 0.902441164568437
"25" 0.0228378245073 0.174423780758207 0.213695821343095 0.317282344628224 0.40087580505203 0.912734962535189
"26" 0 0.119624987374018 0.110184417518577 0.332194569255725 0.304888569720635 0.960210400777701
"27" 0.00510170254194442 0.14752534755507 0.11152360171622 0.357600474623206 0.30777244671627 1.00314822405451
"28" 0 0.139803725124762 0.102566566658752 0.338229537437856 0.308782822040399 1.01861222378056
"29" 0.0102004163084657 0.1381270215953 0.0820658799363715 0.327157659684645 0.399200282357385 0.96320705204427
"30" 0 0.158893826482772 0.11061234130003 0.373804992928412 0.36104024152153 1.00682100914414
"31" 0.00176243712552782 0.170442892781067 0.0937162519344324 0.362860638983448 0.378496120569438 0.999760933550983
"32" 0.0078198738459212 0.174625289381529 0.110557507221784 0.351352834923692 0.413628361022596 0.977965096500837
"33" 0 0.157601173277391 0.10035518872745 0.370008217274859 0.404126670473263 0.937878922313269
"34" 0 0.152281122578746 0.123540223139895 0.350332797010647 0.385703037399489 0.961270017448842
"35" 0.00150697225019214 0.162898108971427 0.128473957037042 0.329299423134227 0.405869715515942 0.979486280068057
"36" 0 0.132929657784819 0.113203047688125 0.299088708662117 0.400961672617019 0.996082777630627
"37" 0 0.100349565722461 0.116181078083759 0.308478288986567 0.440430214107178 0.954967288595707
"38" 0 0.0893922798235036 0.115592101579545 0.303597321653808 0.419148398407201 0.957947039961866
"39" 0 0.0623113675291891 0.103713116335615 0.2722983256245 0.355043212659889 0.954056200975974
"40" 0 0.0652624615138896 0.100797237699933 0.248806059776218 0.379803033127183 0.937999193539888
"41" 0 0.0847831717724787 0.0756063919617005 0.249880893763838 0.356882185165025 0.954836405438558
"42" 0 0.0783218748292351 0.0855590026326114 0.26498106268974 0.334043374885801 0.935919045986032
"43" 0 0.0910907492630727 0.082558993189644 0.260111929844964 0.293671761334559 0.947173274230364
"44" 0 0.0557749847914289 0.0871007590765709 0.22438709498108 0.309618399407728 0.906808981376855
"45" 0 0.0681822068755108 0.0850199463230255 0.238789609281595 0.293572430708019 0.9241360540975
"46" 0 0.0787043644375248 0.0787431147337532 0.246542087229663 0.300097678485573 0.974330311615933
"47" 0 0.0780198289972793 0.102196966613105 0.219271715524796 0.300240010450398 0.926863183188115
"48" 0 0.0698653210254107 0.0959288486206308 0.235666699345188 0.27707686142775 0.928878208418928
