"1_1" "2.15_2.15" "4.64_4.64" "10_10" "21.54_21.54" "46.42_46.42"
"1" 0.00283563539566728 0 0 0 0 0
"2" 0 0 0 0 0 0
"3" 0 0 0 0.0172022482376766 0.101439895949632 0.111301124563441
"4" 0 0 0.0151573175180426 0.289145775962736 0.811060362245793 0.866268672109247
"5" 0.0563135844158553 0.105982691948467 0.352980764269984 1.15417746866024 2.49099411431369 2.33291080058558
"6" 0.218249692026352 0.358358270101217 0.922338799480044 2.17052188756511 4.39828386274082 3.71221214657229
"7" 0.438817472860192 0.615070436884023 1.37609919958123 3.07256032210951 5.93608356287209 5.20134101886163
"8" 0.456689349192929 0.756218825138962 1.8077519321721 3.55665190213113 7.13367072193938 6.26855636762157
"9" 0.594296345508201 0.878616399688681 1.97747002017602 4.03319749371927 8.26159854432954 7.49163904312291
"10" 0.726041916197408 0.970423355338138 2.10209674594435 4.3940723563158 9.03940354800287 8.45143750318915
"11" 0.685361881109912 1.02017514678991 2.31269624826226 4.80133973450786 9.95845237389797 9.39823535190259
"12" 0.751472805136042 1.11162524689761 2.29879799790286 5.00735838071269 10.4847253629727 10.2364597673872
"13" 0.825203501021986 1.07190148922682 2.38372839545655 5.39687189834907 10.8749491530255 10.7227812516022
"14" 0.924249388589959 1.12394257602165 2.61137744669174 5.82510229788756 11.8766699621513 12.0925041955197
"15" 0.910715364719073 1.25150359125285 2.67157765460406 6.07168399828649 12.6736047843377 12.8545884684374
"16" 0.855475062984775 1.30045002663977 2.74704519337985 6.40760162747082 13.1357389867502 13.0250006620813
"17" 0.976137133072743 1.39554427851315 2.96399768015283 6.50354703797063 13.6688602806466 13.8105031392623
"18" 1.05590285538624 1.5145424701196 3.27709458521803 7.18717809974897 14.427604402008 14.3502372859767
"19" 1.16844086134918 1.61889806451162 3.62573992675743 7.63236660143953 15.2957496716207 14.7922312461746
"20" 1.28133705892623 1.68624944486299 3.73212818263576 7.98664045192107 15.9536526595141 15.4980518056747
"21" 1.32423254751733 1.68194620342399 3.91443765758595 8.00657671610711 16.5467055937269 16.2824546227096
"22" 1.37577958920731 1.70067346756219 4.06494178580196 8.28476522465984 18.0451138474656 17.040355815692
"23" 1.32323497403918 1.65306322603658 4.04094796972573 8.20752055558816 18.6591449408745 18.3663430238708
"24" 1.30323291181708 1.68309026095347 4.04030736040195 8.43892450604329 18.5521901094683 18.3564471913953
"25" 1.23939387425834 1.66930656675712 4.09304569638293 8.45318693986825 17.6082836287079 19.1635527056255
"26" 1.15935725665916 1.42438269225892 3.88897010042622 8.40297404523926 17.6528562017533 19.5855408541728
"27" 1.13824248445514 1.41266529750769 3.74513796938826 8.19895914017406 18.1316689088981 19.7639256689822
"28" 1.10864377690085 1.35221900345991 3.81752391915341 8.11960814770208 18.9277118409829 20.1746200309077
"29" 1.12132271366591 1.32376644404766 3.67675640255249 8.35160737407485 18.9943569799129 20.5859849153469
"30" 1.06739226910179 1.41824243471006 3.6228824679899 8.00351004648039 18.4122884304908 21.3622335250553
"31" 1.17879904867804 1.24063638930399 3.58421611458278 8.0949195719886 18.5310462541574 21.9118948371628
"32" 1.00591207497911 1.12293583310237 3.64057350765292 8.25708452866702 18.8143093162715 22.2630397308698
"33" 1.01804372926487 1.09784106593272 3.58247546923679 7.79100944180492 18.7562093632118 21.8512047096561
"34" 0.935219944519302 1.07607895937605 3.35187332351141 7.95462773852471 17.9021994607153 22.2931450559138
"35" 0.861835219323768 0.920270434190803 3.24353075208339 7.22305849335384 17.18735346681 21.813718277737
"36" 0.816203652317536 0.876204740017086 2.91744401902174 6.69327962314881 17.3390360897437 22.4780814088924
"37" 0.718608695092476 0.797652801080756 2.81573577416708 6.42219578680886 16.7095578301444 21.9936730420731
"38" 0.721756150666825 0.698022762857765 2.50741532653073 6.14616663510151 16.1684921343288 22.1401811150878
"39" 0.647312045537477 0.646939804229042 2.21551209418391 5.77975844297112 16.3127037985419 22.1936209295562
"40" 0.338543887515605 0.42113330495418 2.10880896179945 5.31450897173848 15.5463719246277 22.1768851354579
"41" 0.320079796012658 0.436101165029847 1.94125467390986 5.02501538755379 15.2493533722911 22.3837514977753
"42" 0.311608545696903 0.351898442663076 1.81737911633793 4.7389858605573 14.7898417370154 22.5917289687588
"43" 0.437156810653568 0.344620923933897 1.59841632783062 4.5142140569623 14.6351282788122 22.3521950364461
"44" 0.371203817186776 0.385114946491747 1.43437183237482 4.41568467055394 13.5334766416799 22.7249283269813
"45" 0.335406958851337 0.33872120633321 1.32948790877254 4.2301882324687 13.7235053846615 22.7153024439086
"46" 0.325552406792649 0.270853219222144 1.19696214630245 3.94174678579399 13.0043740584315 22.7702112616929
"47" 0.285330877500227 0.235965578982314 1.16447369644476 3.58098586297508 12.4653671377824 22.0827368903687
"48" 0.282665230514344 0.236422123584847 1.03017785235178 3.33837063579252 12.2780227458072 22.3061950832093
