"1_1" "2.15_2.15" "4.64_4.64" "10_10" "21.54_21.54" "46.42_46.42"
"1" 0 0 0.0156471198887488 0.0350935309044307 0.0589660872542925 0.0727017387539368
"2" 0 0.0525495015300858 0.0513517851894069 0.0918426797159956 0.195922012317025 0.245163215705935
"3" 0 0.044783183316931 0.0802385641259409 0.110486569371021 0.257514320798189 0.280024543129135
"4" 0 0.0569403039938188 0.0860957455333444 0.119968886087444 0.269005461793729 0.302874026561349
"5" 0 0.0899215903536777 0.058395017067442 0.0730076094186407 0.250985776029768 0.313810295219995
"6" 0 0.0796428608486745 0.0838745020072734 0.110719944331883 0.260622244397666 0.365471806544517
"7" 0 0.0980373705069542 0.0492498061615582 0.0988192398126677 0.249552266725012 0.314853365034056
"8" 0.0000219842103270254 0.117491825434532 0.0676302986612786 0.110555687981217 0.258134869479887 0.285987598937211
"9" 0 0.118533248774418 0.0680213030827329 0.149493385528614 0.244548298249821 0.296935232781519
"10" 0 0.10597302058271 0.0712123844301827 0.098965948643888 0.237915874056385 0.26923545284815
"11" 0 0.103622028812612 0.0645113759000291 0.0790604485165634 0.218067369965991 0.243439467470726
"12" 0 0.118536142912016 0.0503436886546004 0.0931767026081387 0.21136994122812 0.212010660910911
"13" 0 0.108015649886369 0.0499772614814483 0.076870513427219 0.186233413994589 0.193856144043537
"14" 0 0.12587107662458 0.0414477523808334 0.0937110226694886 0.166400002204055 0.187462850945913
"15" 0 0.134156594273468 0.0515946665093001 0.0951366121901023 0.167792648874852 0.166592299148378
"16" 0 0.124481594229154 0.045877780266332 0.0844138487552802 0.147604520361655 0.163218893133922
"17" 0 0.11312922005351 0.0352162639254399 0.0916073341411272 0.159991961597071 0.132681977723753
"18" 0 0.100641661777572 0.0295537784267377 0.077529944040014 0.133297177767478 0.122591938758451
"19" 0 0.0978481349202812 0.0145996668332168 0.0919666323833269 0.135189079338853 0.110362257590915
"20" 0 0.0902964010279717 0.0268465207509427 0.0935256278579507 0.183053266842693 0.0994087375202836
"21" 0 0.118385029580628 0.0368920027983876 0.077197474742474 0.120560845706247 0.111975005990174
"22" 0 0.1232305965679 0.0589978498555316 0.0864782038528346 0.135346731394686 0.102935182998613
"23" 0 0.117318969991755 0.0458234457249394 0.0862531459393291 0.10848196113602 0.116994192552516
"24" 0 0.0707386578143635 0.030852867193558 0.0760685878066144 0.083059586408274 0.101468274861195
"25" 0.0131854241269951 0.0919431533109208 0.0540126664514107 0.0810351635551441 0.0524377054832018 0.0560564461490923
"26" 0 0.0624028069174258 0.0327367067679834 0.10915684098963 0.0358854403075679 0.120487901086391
"27" 0.00294546933591701 0.0851737991232127 0.0282919766232513 0.135248324877591 0.0304717690382006 0.15455692024731
"28" 0 0.0803353166114308 0.0222075236440931 0.123032093979845 0.0242425974514534 0.16585614005101
"29" 0.00588921310153891 0.0786100701814881 0.0165296045484789 0.107249977038202 0.0760091246225769 0.145325642625863
"30" 0 0.0892668734259262 0.0187156254410144 0.132672874550721 0.0485171219220369 0.151706928121069
"31" 0.00101754354885327 0.0984052500286075 0.00710714583854211 0.13158022895729 0.0602662233682242 0.135441097168607
"32" 0.00451480626997152 0.0946789054524969 0.0161502403234273 0.109605509650434 0.0565795397655545 0.124701999937003
"33" 0 0.088951237713809 0.00399743137553617 0.114158158225818 0.0486611116627686 0.11824801399346
"34" 0 0.0852628965296811 0.0149471942440513 0.104566439764756 0.0417226530648925 0.151051858013201
"35" 0.000870050834309728 0.0912182360592673 0.021017535434395 0.0862530210076983 0.0508210408518017 0.130403332003993
"36" 0 0.076306430483025 0.00949802716990624 0.0958312871618295 0.0419791748293199 0.141331080110677
"37" 0 0.051213670980515 0.0158616561757545 0.107292323942635 0.0768748737634944 0.116223081960511
"38" 0 0.0516106568195742 0.0113348866925416 0.101815407530342 0.0815728681576932 0.143076980260292
"39" 0 0.0317932204803305 0.00900039506666742 0.0882892243232597 0.0487566062336074 0.14260952550883
"40" 0 0.0326933891133839 0.00968088203734453 0.0774164774767479 0.0508434392614759 0.146659516030874
"41" 0 0.0426521599855669 0.0132502908703951 0.0866429395228521 0.0356785642334134 0.140105004361164
"42" 0 0.0404998567717029 0.0124944580185058 0.0812643199480179 0.0309080794780183 0.173888346392581
"43" 0 0.0497845666721747 0.00617860565108182 0.0818598796931227 0.0198523948486838 0.183741579381867
"44" 0 0.0280331650570628 0.0206221465014894 0.0608221130474731 0.0316203638373458 0.17567169985744
"45" 0 0.0354529337219161 0.0237151631094843 0.0723600857590812 0.011578703722884 0.187364085141355
"46" 0 0.0400132765456433 0.00836240901455073 0.0857477449178798 0.0371970912802738 0.195840298266027
"47" 0 0.0411135890051522 0.0349928121803329 0.0673154632408009 0.0371446072836532 0.177306233894553
"48" 0 0.0351795993491098 0.0325911967083295 0.0826353242309226 0.0204813447123863 0.181014837076163
