"1_0" "2.15_0" "4.64_0" "10_0" "21.54_0" "46.42_0" "0_1" "1_1" "2.15_1" "4.64_1" "10_1" "21.54_1" "46.42_1" "0_2.15" "1_2.15" "2.15_2.15" "4.64_2.15" "10_2.15" "21.54_2.15" "46.42_2.15" "0_4.64" "1_4.64" "2.15_4.64" "4.64_4.64" "10_4.64" "21.54_4.64" "46.42_4.64" "0_10" "1_10" "2.15_10" "4.64_10" "10_10" "21.54_10" "46.42_10" "0_21.54" "1_21.54" "2.15_21.54" "4.64_21.54" "10_21.54" "21.54_21.54" "46.42_21.54" "0_46.42" "1_46.42" "2.15_46.42" "4.64_46.42" "10_46.42" "21.54_46.42" "46.42_46.42"
"1" 0.00792618035764297 0.0334632139917579 0.0123479265057955 0 0.0137495364274901 0.0111177450600949 0.0210083520198769 0.0527293423398094 0.000873882312212469 0 0.00153146952092173 0.0388872954075505 0.105965836901734 0.00371882148383326 0 0.122699179168555 0 0.000973520675235564 0.119632366922723 0.019418802934373 0.0445168648805034 0.0384925617486903 0.0034333592353096 0 0 0.0539206632024421 0 0 0.00796736748218402 0.139789924704853 0.0263186634052122 0 0.132609957608957 0.00191210271198922 0 0 0.00477819254673896 0.0234488844146904 0 0 0.00395517658386945 0 0.00418810533608859 0.000443694836220818 0 0.00379258942461668 0 0
"2" 0 0.0554066651343827 0.0120201783336361 0 0 0.0101882172199229 0.0190618686744181 0.0309459628830117 0 0 0 0.0250819447437105 0.0611116816416536 0.00052803366100378 0.00245848484420144 0.163226301391538 0 0 0.0949067874731811 0.0208670640187015 0.021749793413957 0.0321652034018341 0.00208111383918327 0 0 0.0418875918215476 0 0 0.00748713525221003 0.130018638850636 0.0229727503240797 0 0.124870810816331 0.0143212200321415 0 0 0.00554437968029394 0.0234641230044032 0 0 0.0122122484400763 0 0.000772141226878066 0.00345158257459065 0.000317268635790027 0.0037176028594843 0.0019131045006949 0
"3" 0 0.0741062045648228 0.012094964464353 0.00483647854598666 0.0129241987714083 0.0352624899303715 0 0.00466267633650119 0.0038377371280388 0 0 0.0238724251031868 0.0564847401077523 0 0.00314902519315611 0.158934512727492 0 0.00345227532881604 0.091422323423406 0.0262285308426099 0.00402846213339949 0.019007475718282 0 0 0 0.0445202168621006 0.00906344640201116 0.00143135398700695 0.00250943133899485 0.177208501853238 0.0358379795306757 0.00493957119707183 0.126129223247408 0.0603746181765163 0 0 0.00704233296455752 0.00686072542751621 0.0140338024311481 0.0141429064523001 0.027488189785722 0 0.00653673121534885 0.0137430003736738 0.0186692094286184 0.00312613621999124 0.0079711303583651 0.0411877573531006
"4" 0 0.0850572121939284 0.0272035071067848 0.0703101151915974 0.286032410886848 0.261318740241479 0 0 0.0148252755967186 0.0285790233767773 0.0433757362945148 0.0745423286973237 0.110424398022791 0.00163657457766596 0 0.115109779920559 0.0191378686157397 0.0497371872826661 0.11769498986658 0.152159206160098 0 0.017014789504913 0.00706053468736046 0.0214537698140615 0.0470991988406573 0.0526756244131458 0.137854530015382 0.00567378512607588 0.0173456153094731 0.165316991596382 0.0508277234953075 0.0417730235538601 0.164986193474103 0.363085180434816 0 0.0178599567312761 0.0126163768311814 0.0447460523945713 0.210903483966074 0.244064728084006 0.307692888873833 0.026736897702002 0.0196956091917508 0.0292272034130547 0.123466940551836 0.173163350278249 0.228830864869419 0.333413236685697
"5" 0.00344535598101888 0.123998359008611 0.111283808163824 0.330980088475992 0.772327087808168 0.545844937948088 0 0.0103278336635132 0.0843632062177428 0.132224110071196 0.283600453758574 0.439415470247684 0.266680443353598 0 0.00499617394555246 0.10216732970148 0.199593885920421 0.350248057653485 0.390820452333895 0.566177945677804 0.0119053560488453 0.0158992613890637 0.0942657252406981 0.133183027320674 0.315253834450916 0.330120642615088 0.557006907095656 0.0183519018145046 0.101921357737228 0.0925508929031024 0.210490035807481 0.378960675307608 0.817322753409276 0.783186832510474 0.0279837890676493 0.072018821924145 0.100235018172305 0.1004441612869 0.562612282161066 0.760478854310226 0.718515456367378 0.0884125715419593 0.0647406053354309 0.135658045129529 0.383267304268517 0.53038152517674 0.587952117592624 0.671384231415094
"6" 0.0797380751374406 0.19319246184553 0.317940504113895 0.666521545513737 1.15893605303541 0.68087804047322 0.0077913952745342 0.0562983004256948 0.257773201898441 0.379119379232454 0.647343618784878 0.730927653780399 0.781503373100235 0 0.0745016064238636 0.195094693743783 0.421695963813347 0.746622095978931 0.923643312814853 0.805790740601855 0.0467450902125433 0.0580589549720158 0.252297615301283 0.377342355970467 0.627061304284418 0.77484807677976 0.810099290263242 0.0199746352308663 0.187072137362893 0.153068845952906 0.465931814385594 0.689731618397068 1.24128295170256 1.01836574812162 0.0403056586148059 0.14559829418168 0.246171601587066 0.397009934009483 0.937883337449354 1.15244946160179 0.952941994401009 0.120978067398148 0.159310906997978 0.283804434707416 0.650568286772049 0.897449603687715 0.846102807834619 0.816645792540615
"7" 0.125670055043153 0.310023472215755 0.459197229669034 0.912645446974652 1.33457804919808 0.689430924857015 0.034452243150808 0.0804272796506322 0.356163863931789 0.566420389593648 0.772467981037747 0.87492651871527 0.961608697620305 0.0147063916171478 0.115421635640117 0.291341770145447 0.567462854090591 1.03302030995085 1.1931548595565 1.00235108919656 0.0637644919037324 0.0973926456136353 0.400558785469491 0.5112779792391 0.801697532264627 0.895434631362873 0.873366726037447 0.0178665191169434 0.22453676176974 0.197939640913936 0.596443048854843 0.922061772672094 1.61964213863719 1.24746286148443 0.0517944677114015 0.182001974555842 0.358605706172582 0.549884531166414 1.1149314639579 1.43261795554369 1.11763392694868 0.134768615783469 0.195293717633732 0.376354223028321 0.789021591288821 1.17959074774342 1.0085452658482 0.950996785606945
"8" 0.207185588377446 0.372138016631701 0.53569461786844 1.12217575889941 1.55287721841776 0.767053019772595 0.0357783064829733 0.106340080337592 0.443666736436998 0.696065213577188 0.893125923031951 1.17860990761166 1.0840562844911 0.0275073886823129 0.140486326179043 0.335469044639094 0.686219896646295 1.26752272344318 1.44695408285227 1.00535830659298 0.0699462962508141 0.0978396413900327 0.460568818669849 0.566396818232661 0.922592354003533 1.04710999999044 0.877624349888647 0.0199713345042366 0.260588786180145 0.257082674534475 0.712437947809324 1.07212263366822 1.85510307004329 1.33013876361425 0.0578402490433284 0.193456970374755 0.418375091118737 0.642801048659124 1.33799300468319 1.56214051189843 1.36425734751656 0.141728406638729 0.212554706343323 0.44525194374002 0.853692537627706 1.29036064890815 1.15380369850721 1.00918250584166
"9" 0.200603841387559 0.376179265642206 0.603985005530358 1.18811839063088 1.64000409458585 0.882830877879266 0.0190987657086752 0.0853874274707694 0.480086281092061 0.774514544688252 1.02016031537446 1.43240441016972 1.31710965492383 0.0443640211762585 0.13748147327104 0.373464775731526 0.747039816707266 1.33584007438163 1.56277389603849 1.33074165961181 0.0585849598444887 0.102853837164396 0.529697445367451 0.629224391181115 1.06488131901333 1.0083763198887 1.25214199784087 0.00830149252026352 0.264473351235959 0.3265451959277 0.815018356804647 1.2118466823812 1.8481762522898 1.61739551871247 0.0610116175723751 0.210671389497364 0.481664108576478 0.726444825753399 1.39782794289957 1.75661535022101 1.38894257628801 0.117897424570983 0.201861174973582 0.441593972906194 0.909957667876175 1.39462677496764 1.10490331324225 1.15842991468469
"10" 0.198460843768333 0.429406375747087 0.614837286152606 1.20455873640765 1.79739845032495 0.972056490101119 0.0203860323202973 0.080588040228074 0.456294730672739 0.779679574185777 1.07237316510365 1.43106695032595 1.27217214844123 0.045706676753305 0.139502604351307 0.385867393292749 0.816438841875839 1.41786526098817 1.73218021846441 1.5453569664834 0 0.0995294203974511 0.475105398922726 0.701705556248558 1.1581480918275 1.00259561722783 1.23374543731338 0.011380071396682 0.296144159837306 0.266467727719961 0.883712717682303 1.21683308077431 2.05077260245316 1.67264373336275 0.0524957515131598 0.203138555471078 0.467267217484299 0.859280412023319 1.56074242157662 1.89750028016211 1.32096804109482 0.108365450956473 0.192339938834777 0.447590130689569 0.988019701230196 1.43166245041512 1.23285084254687 1.29046170860181
